player,pos,team,adp,rank,date
J.K. Dobbins,RB,BAL,61.7,61,2022-08-03
Amari Cooper,WR,CLE,62.7,62,2022-08-03
Jalen Hurts,QB,PHI,64.3,63,2022-08-03
Josh Jacobs,RB,LV,65.8,64,2022-08-03
Elijah Mitchell,RB,SF,65.9,65,2022-08-03
AJ Dillon,RB,GB,66.5,66,2022-08-03
Adam Thielen,WR,MIN,67.7,67,2022-08-03
Michael Thomas,WR,NO,68,68,2022-08-03
Elijah Moore,WR,NYJ,68.2,69,2022-08-03
Dalton Schultz,TE,DAL,71.1,70,2022-08-03
DeVonta Smith,WR,PHI,72,71,2022-08-03
DeAndre Hopkins,WR,ARI,72.9,72,2022-08-03
Drake London,WR,ATL,73,73,2022-08-03
Joe Burrow,QB,CIN,73.4,74,2022-08-03
Allen Lazard,WR,GB,75.1,75,2022-08-03
Trey Lance,QB,SF,75.9,76,2022-08-03
Antonio Gibson,RB,WAS,77.1,77,2022-08-03
Kadarius Toney,WR,NYG,78.2,78,2022-08-03
Russell Wilson,QB,DEN,79.2,79,2022-08-03
Christian Kirk,WR,JAX,81.2,80,2022-08-03
Miles Sanders,RB,PHI,81.3,81,2022-08-03
Hunter Renfrow,WR,LV,82.4,82,2022-08-03
Tony Pollard,RB,DAL,83,83,2022-08-03
Tom Brady,QB,TB,84.8,84,2022-08-03
Brandon Aiyuk,WR,SF,84.9,85,2022-08-03
Clyde Edwards-Helaire,RB,KC,87.1,86,2022-08-03
Dak Prescott,QB,DAL,88.8,87,2022-08-03
Rashaad Penny,RB,SEA,89.9,88,2022-08-03
Treylon Burks,WR,TEN,90.3,89,2022-08-03
T.J. Hockenson,TE,DET,90.4,90,2022-08-03
Chris Olave,WR,NO,90.7,91,2022-08-03
Russell Gage,WR,TB,91.1,92,2022-08-03
Marquez Valdes-Scantling,WR,KC,92.3,93,2022-08-03
Chase Edmonds,RB,MIA,92.9,94,2022-08-03
Kareem Hunt,RB,CLE,95.1,95,2022-08-03
Damien Harris,RB,NE,95.5,96,2022-08-03
Skyy Moore,WR,KC,97,97,2022-08-03
Rhamondre Stevenson,RB,NE,97.2,98,2022-08-03
Matthew Stafford,QB,LA,98.5,99,2022-08-03
Dallas Goedert,TE,PHI,99.5,100,2022-08-03
Tyler Lockett,WR,SEA,100.7,101,2022-08-03
Devin Singletary,RB,BUF,102,102,2022-08-03
Robert Woods,WR,TEN,103.1,103,2022-08-03
James Cook,RB,BUF,104.5,104,2022-08-03
Dawson Knox,TE,BUF,105,105,2022-08-03
Chase Claypool,WR,PIT,106.1,106,2022-08-03
Zach Ertz,TE,ARI,107.7,107,2022-08-03
Derek Carr,QB,LV,108.5,108,2022-08-03
Kenneth Walker,RB,SEA,109.7,109,2022-08-03
Tyler Boyd,WR,CIN,110.1,110,2022-08-03
Melvin Gordon,RB,DEN,110.2,111,2022-08-03
Garrett Wilson,WR,NYJ,111.4,112,2022-08-03
Cordarrelle Patterson,RB,ATL,112,113,2022-08-03
Aaron Rodgers,QB,GB,112.5,114,2022-08-03
Rondale Moore,WR,ARI,116.5,115,2022-08-03
Kirk Cousins,QB,MIN,116.8,116,2022-08-03
Isaiah Spiller,RB,LAC,119.2,117,2022-08-03
Rachaad White,RB,TB,119.6,118,2022-08-03
Kenny Golladay,WR,NYG,123.1,119,2022-08-03
Irv Smith,TE,MIN,123.1,120,2022-08-03
Mecole Hardman,WR,KC,123.6,121,2022-08-03
Christian Watson,WR,GB,126.5,122,2022-08-03
Justin Fields,QB,CHI,126.8,123,2022-08-03
Jalen Tolbert,WR,DAL,127,124,2022-08-03
Tim Patrick,WR,DEN,127.7,125,2022-08-03
Alexander Mattison,RB,MIN,128.1,126,2022-08-03
Cole Kmet,TE,CHI,128.4,127,2022-08-03
Ronald Jones,RB,KC,129.7,128,2022-08-03
Dameon Pierce,RB,HOU,130.1,129,2022-08-03
Jakobi Meyers,WR,NE,130.6,130,2022-08-03
Julio Jones,WR,N/A,130.7,131,2022-08-03
DeVante Parker,WR,NE,131.4,132,2022-08-03
Michael Gallup,WR,DAL,133,133,2022-08-03
Tua Tagovailoa,QB,MIA,134.7,134,2022-08-03
Joshua Palmer,WR,LAC,135.4,135,2022-08-03
Pat Freiermuth,TE,PIT,136,136,2022-08-03
Deshaun Watson,QB,CLE,136.6,137,2022-08-03
Darrell Henderson,RB,LA,136.9,138,2022-08-03
Jarvis Landry,WR,NO,138.4,139,2022-08-03
Nyheim Hines,RB,IND,139.6,140,2022-08-03
Jahan Dotson,WR,WAS,139.9,141,2022-08-03
Mike Gesicki,TE,MIA,141.6,142,2022-08-03
Tyler Allgeier,RB,ATL,143.4,143,2022-08-03
Trevor Lawrence,QB,JAX,144.7,144,2022-08-03
Hunter Henry,TE,NE,145.3,145,2022-08-03
K.J. Osborn,WR,MIN,145.4,146,2022-08-03
Jameson Williams,WR,DET,146.9,147,2022-08-03
Michael Carter,RB,NYJ,148.6,148,2022-08-03
Kenneth Gainwell,RB,PHI,149,149,2022-08-03
Robby Anderson,WR,CAR,150.9,150,2022-08-03
Jameis Winston,QB,NO,153.6,151,2022-08-03
Albert Okwuegbunam,TE,DEN,153.8,152,2022-08-03
James Robinson,RB,JAX,153.9,153,2022-08-03
Gerald Everett,TE,LAC,154.6,154,2022-08-03
D.J. Chark,WR,DET,155,155,2022-08-03
David Njoku,TE,CLE,156.9,156,2022-08-03
Tyrion Davis-Price,RB,SF,157.2,157,2022-08-03
Nico Collins,WR,HOU,158.3,158,2022-08-03
George Pickens,WR,PIT,159.8,159,2022-08-03
Matt Ryan,QB,IND,160.1,160,2022-08-03
Jamison Crowder,WR,BUF,160.8,161,2022-08-03
Daniel Jones,QB,NYG,161.4,162,2022-08-03
Van Jefferson,WR,LA,161.8,163,2022-08-03
Khalil Herbert,RB,CHI,162.8,164,2022-08-03
Robert Tonyan,TE,GB,163.7,165,2022-08-03
Tyler Higbee,TE,LA,167.3,166,2022-08-03
Isaiah McKenzie,WR,BUF,168.1,167,2022-08-03
Gus Edwards,RB,BAL,169.5,168,2022-08-03
Marvin Jones,WR,JAX,169.5,169,2022-08-03
Noah Fant,TE,SEA,170.9,170,2022-08-03
Parris Campbell,WR,IND,171,171,2022-08-03
Corey Davis,WR,NYJ,172.1,172,2022-08-03
Jamaal Williams,RB,DET,172.2,173,2022-08-03
Mac Jones,QB,NE,173.3,174,2022-08-03
Wan'Dale Robinson,WR,NYG,173.7,175,2022-08-03
Evan Engram,TE,JAX,178.3,176,2022-08-03
Marlon Mack,RB,HOU,179.2,177,2022-08-03
Hayden Hurst,TE,CIN,179.2,178,2022-08-03
Darrel Williams,RB,KC,180.2,179,2022-08-03
Alec Pierce,WR,IND,180.5,180,2022-08-03
Brian Robinson Jr.,RB,WAS,181,181,2022-08-03
Sammy Watkins,WR,GB,183.9,182,2022-08-03
Austin Hooper,TE,TEN,184.2,183,2022-08-03
KJ Hamler,WR,DEN,185.9,184,2022-08-03
Zach Wilson,QB,NYJ,185.9,185,2022-08-03
Raheem Mostert,RB,MIA,186.3,186,2022-08-03
Romeo Doubs,WR,GB,188,187,2022-08-03
Donovan Peoples-Jones,WR,CLE,188.1,188,2022-08-03
Kendrick Bourne,WR,NE,189,189,2022-08-03
J.D. McKissic,RB,WAS,189.2,190,2022-08-03
William Fuller,WR,N/A,190,191,2022-08-03
Ryan Tannehill,QB,TEN,190.5,192,2022-08-03
Jerick McKinnon,RB,KC,194.3,193,2022-08-03
Jared Goff,QB,DET,194.9,194,2022-08-03
Curtis Samuel,WR,WAS,195.3,195,2022-08-03
A.J. Green,WR,ARI,197.5,196,2022-08-03
Mark Ingram,RB,NO,198.4,197,2022-08-03
Taysom Hill,TE,NO,198.5,198,2022-08-03
Chris Evans,RB,CIN,201.3,199,2022-08-03
Devin Duvernay,WR,BAL,202.7,200,2022-08-03
Baker Mayfield,QB,CAR,203.3,201,2022-08-03
Odell Beckham,WR,N/A,204.7,202,2022-08-03
D'Onta Foreman,RB,CAR,205,203,2022-08-03
David Bell,WR,CLE,205.3,204,2022-08-03
Carson Wentz,QB,WAS,205.4,205,2022-08-03
Brevin Jordan,TE,HOU,205.9,206,2022-08-03
Cameron Brate,TE,TB,206.1,207,2022-08-03
Terrace Marshall,WR,CAR,206.3,208,2022-08-03
Zay Jones,WR,JAX,207,209,2022-08-03
Davis Mills,QB,HOU,207.6,210,2022-08-03
Zamir White,RB,LV,207.7,211,2022-08-03
Kyle Rudolph,TE,N/A,208.6,212,2022-08-03
D'Ernest Johnson,RB,CLE,209.7,213,2022-08-03
Mo Alie-Cox,TE,IND,210.5,214,2022-08-03
Kenyan Drake,RB,LV,210.6,215,2022-08-03
Logan Thomas,TE,WAS,210.8,216,2022-08-03
Randall Cobb,WR,GB,211.5,217,2022-08-03
Sony Michel,RB,LA,211.5,218,2022-08-03
Marcus Mariota,QB,ATL,212.5,219,2022-08-03
Jeff Wilson,RB,SF,213.2,220,2022-08-03
Jalen Guyton,WR,LAC,213.2,221,2022-08-03
Cedrick Wilson,WR,MIA,213.4,222,2022-08-03
Hassan Haskins,RB,TEN,213.6,223,2022-08-03
Greg Dulcich,TE,DEN,213.7,224,2022-08-03
Isiah Pacheco,RB,KC,214,225,2022-08-03
Laviska Shenault,WR,JAX,214.1,226,2022-08-03
James Washington,WR,DAL,214.1,227,2022-08-03
Bryan Edwards,WR,LV,214.2,228,2022-08-03
Byron Pringle,WR,CHI,214.3,229,2022-08-03
Mitchell Trubisky,QB,PIT,214.3,230,2022-08-03
Jonnu Smith,TE,NE,214.4,231,2022-08-03
Eno Benjamin,RB,ARI,214.4,232,2022-08-03
Quez Watkins,WR,PHI,214.4,233,2022-08-03
C.J. Uzomah,TE,NYJ,214.5,234,2022-08-03
Nick Westbrook-Ikhine,WR,TEN,214.5,235,2022-08-03
Velus Jones,WR,CHI,214.5,236,2022-08-03
Tyquan Thornton,WR,NE,214.7,237,2022-08-03
Trey Sermon,RB,SF,214.8,238,2022-08-03
Trey McBride,TE,ARI,214.9,239,2022-08-03
Chuba Hubbard,RB,CAR,215.1,240,2022-08-03
Jauan Jennings,WR,SF,215.3,241,2022-08-03
Daniel Bellinger,TE,NYG,215.3,242,2022-08-03
Tyler Badie,RB,BAL,215.3,243,2022-08-03
Adam Trautman,TE,NO,215.4,244,2022-08-03
Khalil Shakir,WR,BUF,215.4,245,2022-08-03
Amari Rodgers,WR,GB,215.4,246,2022-08-03
James Proche,WR,BAL,215.5,247,2022-08-03
Tutu Atwell,WR,LA,215.6,248,2022-08-03
Braxton Berrios,WR,NYJ,215.6,249,2022-08-03
Matt Breida,RB,NYG,215.6,250,2022-08-03
Sterling Shepard,WR,NYG,215.6,251,2022-08-03
Zack Moss,RB,BUF,215.6,252,2022-08-03
Kenny Pickett,QB,PIT,215.6,253,2022-08-03
Dontrell Hilliard,RB,TEN,215.7,254,2022-08-03
Samaje Perine,RB,CIN,215.7,255,2022-08-03
Jimmy Garoppolo,QB,SF,215.7,256,2022-08-03
N'Keal Harry,WR,NE,215.7,257,2022-08-03
Mike Davis,RB,ATL,215.7,258,2022-08-03
Josh Reynolds,WR,DET,215.7,259,2022-08-03
Rob Gronkowski,TE,TB,215.7,260,2022-08-03
Demarcus Robinson,WR,LV,215.8,261,2022-08-03
Cole Beasley,WR,N/A,215.8,262,2022-08-03
Marquez Callaway,WR,NO,215.8,263,2022-08-03
Boston Scott,RB,PHI,215.8,264,2022-08-03
O.J. Howard,TE,BUF,215.8,265,2022-08-03
Tyler Conklin,TE,NYJ,215.8,266,2022-08-03
Danny Gray,WR,SF,215.8,267,2022-08-03
Isaiah Likely,TE,BAL,215.8,268,2022-08-03
Noah Brown,WR,DAL,215.8,269,2022-08-03
Pierre Strong,RB,NE,215.8,270,2022-08-03
Nelson Agholor,WR,NE,215.8,271,2022-08-03
Desmond Ridder,QB,ATL,215.8,272,2022-08-03
Tommy Tremble,TE,CAR,215.8,273,2022-08-03
Rex Burkhead,RB,HOU,215.9,274,2022-08-03
Benny Snell,RB,PIT,215.9,275,2022-08-03
Harrison Bryant,TE,CLE,215.9,276,2022-08-03
Josh Gordon,WR,KC,215.9,277,2022-08-03
Jacoby Brissett,QB,CLE,215.9,278,2022-08-03
Kyle Philips,WR,TEN,215.9,279,2022-08-03
Geno Smith,QB,SEA,215.9,280,2022-08-03
Donald Parham,TE,LAC,215.9,281,2022-08-03
Ashton Dulin,WR,IND,215.9,282,2022-08-03
Snoop Conner,RB,JAX,215.9,283,2022-08-03
T.J. Vasher,WR,DAL,215.9,284,2022-08-03
Tylan Wallace,WR,BAL,215.9,285,2022-08-03
Foster Moreau,TE,LV,215.9,286,2022-08-03
Keaontay Ingram,RB,ARI,215.9,287,2022-08-03
Rashard Higgins,WR,CAR,215.9,288,2022-08-03
Darius Slayton,WR,NYG,215.9,289,2022-08-03
Damien Williams,RB,ATL,215.9,290,2022-08-03
Justin Jackson,RB,LAC,215.9,291,2022-08-03
Myles Gaskin,RB,MIA,215.9,292,2022-08-03
Dan Arnold,TE,JAX,215.9,293,2022-08-03
Ricky Seals-Jones,TE,NYG,215.9,294,2022-08-03
Calvin Austin,WR,PIT,215.9,295,2022-08-03
Ihmir Smith-Marsette,WR,MIN,215.9,296,2022-08-03
John Bates,TE,WAS,215.9,297,2022-08-03
Malik Willis,QB,TEN,215.9,298,2022-08-03
Jelani Woods,TE,IND,215.9,299,2022-08-03
Drew Lock,QB,SEA,215.9,300,2022-08-03
James White,RB,NE,215.9,301,2022-08-03
Deonte Harris,WR,NO,215.9,302,2022-08-03
Justyn Ross,WR,KC,216,303,2022-08-03
Dyami Brown,WR,WAS,216,304,2022-08-03
Ke'Shawn Vaughn,RB,TB,216,305,2022-08-03
Auden Tate,WR,ATL,216,306,2022-08-03
Ty Montgomery,WR,NE,216,307,2022-08-03
Kene Nwangwu,RB,MIN,216,308,2022-08-03
Keelan Cole,WR,NYJ,216,309,2022-08-03
Kyren Williams,RB,LA,216,310,2022-08-03
Olamide Zaccheaus,WR,ATL,216,311,2022-08-03
Cade Otton,TE,TB,216,312,2022-08-03
Ben Skowronek,WR,LA,216,313,2022-08-03
Antonio Brown,WR,N/A,216,314,2022-08-03
Antoine Wesley,WR,ARI,216,315,2022-08-03
Jody Fortson,TE,KC,216,316,2022-08-03
Kyle Juszczyk,RB,SF,216,317,2022-08-03
David Johnson,RB,HOU,216,318,2022-08-03
Laquon Treadwell,WR,JAX,216,319,2022-08-03
Phillip Lindsay,RB,MIA,216,320,2022-08-03
Pharaoh Brown,TE,HOU,216,321,2022-08-03
Mack Hollins,WR,LV,216,322,2022-08-03
Josiah Deguara,TE,GB,216,323,2022-08-03
Chigoziem Okonkwo,TE,TEN,216,324,2022-08-03
John Metchie,WR,HOU,216,325,2022-08-03
Zach Pascal,WR,PHI,216,326,2022-08-03
Chris Conley,WR,HOU,216,327,2022-08-03
Gardner Minshew,QB,PHI,216,328,2022-08-03
Ty Johnson,RB,NYJ,216,329,2022-08-03
Eric Ezukanma,WR,MIA,216,330,2022-08-03
Anthony Schwartz,WR,CLE,216,331,2022-08-03
Brandon Bolden,RB,LV,216,332,2022-08-03
Abram Smith,RB,NO,216,333,2022-08-03
Simi Fehoko,WR,DAL,216,334,2022-08-03
Kennedy Brooks,RB,PHI,216,335,2022-08-03
Mike Boone,RB,DEN,216,336,2022-08-03
Justin Watson,WR,KC,216,337,2022-08-03
Montrell Washington,WR,DEN,216,338,2022-08-03
Calvin Ridley,WR,ATL,216,339,2022-08-03
Ty Chandler,RB,MIN,216,340,2022-08-03
Emmanuel Sanders,WR,BUF,216,341,2022-08-03
Scott Miller,WR,TB,216,342,2022-08-03
Breshad Perriman,WR,TB,216,343,2022-08-03
Quintez Cephus,WR,DET,216,344,2022-08-03
Jalen Reagor,WR,PHI,216,345,2022-08-03
Jordan Love,QB,GB,216,346,2022-08-03
Tyron Johnson,WR,LV,216,347,2022-08-03
Chris Herndon,TE,MIN,216,348,2022-08-03
Giovani Bernard,RB,TB,216,349,2022-08-03
Travis Fulgham,WR,DEN,216,350,2022-08-03
Denzel Mims,WR,NYJ,216,351,2022-08-03
DeeJay Dallas,RB,SEA,216,352,2022-08-03
Jeremy McNichols,RB,N/A,216,353,2022-08-03
Tyler Kroft,TE,NYJ,216,354,2022-08-03
T.Y. Hilton,WR,IND,216,355,2022-08-03
Tyler Johnson,WR,TB,216,356,2022-08-03
Kevin Harris,RB,NE,216,357,2022-08-03
Bisi Johnson,WR,MIN,216,358,2022-08-03
Jake Ferguson,TE,DAL,216,359,2022-08-03
Ameer Abdullah,RB,LV,216,360,2022-08-03
Tyler Goodson,RB,GB,216,361,2022-08-03
Brandon Powell,WR,LA,216,362,2022-08-03
Jalen Nailor,WR,MIN,216,363,2022-08-03
Demetric Felton,RB,CLE,216,364,2022-08-03
Cole Turner,TE,WAS,216,365,2022-08-03
Jashuan Corbin,RB,NYG,216,366,2022-08-03
Jacob Harris,TE,LA,216,367,2022-08-03
Chase Daniel,QB,LAC,216,368,2022-08-03
Tyler Huntley,QB,BAL,216,369,2022-08-03
John Ross,WR,NYG,216,370,2022-08-03
Tony Jones,RB,NO,216,371,2022-08-03
Mataeo Durant,RB,PIT,216,372,2022-08-03
Kylen Granson,TE,IND,216,373,2022-08-03
Trestan Ebnar,RB,CHI,216,374,2022-08-03
Mike Woods,WR,CLE,216,375,2022-08-03
Jared Cook,TE,LAC,216,376,2022-08-03
Jamal Agnew,WR,JAX,216,377,2022-08-03
Tre'Quan Smith,WR,NO,216,378,2022-08-03
Cam Sims,WR,WAS,216,379,2022-08-03
Joshua Kelley,RB,LAC,216,380,2022-08-03
Jakeem Grant,WR,CLE,216,381,2022-08-03
Jordan Akins,TE,NYG,216,382,2022-08-03
Damiere Byrd,WR,ATL,216,383,2022-08-03
Drew Sample,TE,CIN,216,384,2022-08-03
Kylin Hill,RB,GB,216,385,2022-08-03
Malcolm Brown,RB,MIA,216,386,2022-08-03
Will Dissly,TE,SEA,216,387,2022-08-03
Sam Howell,QB,WAS,216,388,2022-08-03
Ty Fryfogle,WR,DAL,216,389,2022-08-03
Andy Dalton,QB,NO,216,390,2022-08-03
Devontae Booker,RB,N/A,216,391,2022-08-03
Matt Corral,QB,CAR,216,392,2022-08-03
D'Wayne Eskridge,WR,SEA,216,393,2022-08-03
Freddie Swain,WR,SEA,216,394,2022-08-03
Charlie Kolar,TE,BAL,216,395,2022-08-03
Seth Williams,WR,DEN,216,396,2022-08-03
Jerome Ford,RB,CLE,216,397,2022-08-03
Equanimeous St. Brown,WR,CHI,216,398,2022-08-03
Dez Fitzpatrick,WR,TEN,216,399,2022-08-03
Anthony Miller,WR,PIT,216,400,2022-08-03
