player,pos,team,adp,rank,date
Terry McLaurin,WR,WAS,39.4,39,2022-07-21
Ezekiel Elliott,RB,DAL,39.9,40,2022-07-21
Breece Hall,RB,NYJ,42.2,41,2022-07-21
Diontae Johnson,WR,PIT,43.2,42,2022-07-21
Gabriel Davis,WR,BUF,44.4,43,2022-07-21
Cam Akers,RB,LA,44.6,44,2022-07-21
Darren Waller,TE,LV,44.7,45,2022-07-21
Justin Herbert,QB,LAC,44.8,46,2022-07-21
Jerry Jeudy,WR,DEN,48,47,2022-07-21
Allen Robinson,WR,LA,48.3,48,2022-07-21
Patrick Mahomes,QB,KC,50.3,49,2022-07-21
George Kittle,TE,SF,51,50,2022-07-21
Lamar Jackson,QB,BAL,51.3,51,2022-07-21
Brandin Cooks,WR,HOU,51.7,52,2022-07-21
David Montgomery,RB,CHI,52,53,2022-07-21
D.K. Metcalf,WR,SEA,52.5,54,2022-07-21
Rashod Bateman,WR,BAL,54.4,55,2022-07-21
JuJu Smith-Schuster,WR,KC,55.7,56,2022-07-21
Darnell Mooney,WR,CHI,57.8,57,2022-07-21
J.K. Dobbins,RB,BAL,58.6,58,2022-07-21
Kyler Murray,QB,ARI,59.6,59,2022-07-21
Amon-Ra St. Brown,WR,DET,60.9,60,2022-07-21
Josh Jacobs,RB,LV,61.5,61,2022-07-21
Jalen Hurts,QB,PHI,63.6,62,2022-07-21
Elijah Mitchell,RB,SF,63.9,63,2022-07-21
Chris Godwin,WR,TB,64,64,2022-07-21
AJ Dillon,RB,GB,66,65,2022-07-21
Amari Cooper,WR,CLE,66.6,66,2022-07-21
Dalton Schultz,TE,DAL,67.5,67,2022-07-21
Adam Thielen,WR,MIN,67.8,68,2022-07-21
Russell Gage,WR,TB,69.2,69,2022-07-21
Elijah Moore,WR,NYJ,69.5,70,2022-07-21
Joe Burrow,QB,CIN,71.2,71,2022-07-21
DeVonta Smith,WR,PHI,71.6,72,2022-07-21
Antonio Gibson,RB,WAS,72.5,73,2022-07-21
DeAndre Hopkins,WR,ARI,74.7,74,2022-07-21
Drake London,WR,ATL,76.1,75,2022-07-21
Russell Wilson,QB,DEN,77,76,2022-07-21
Miles Sanders,RB,PHI,77.4,77,2022-07-21
Hunter Renfrow,WR,LV,79.4,78,2022-07-21
Trey Lance,QB,SF,80.2,79,2022-07-21
Allen Lazard,WR,GB,80.6,80,2022-07-21
Michael Thomas,WR,NO,80.9,81,2022-07-21
Tony Pollard,RB,DAL,82.1,82,2022-07-21
Christian Kirk,WR,JAX,84.3,83,2022-07-21
Tom Brady,QB,TB,84.5,84,2022-07-21
Kadarius Toney,WR,NYG,85.4,85,2022-07-21
Clyde Edwards-Helaire,RB,KC,86.3,86,2022-07-21
Dak Prescott,QB,DAL,87.2,87,2022-07-21
T.J. Hockenson,TE,DET,87.7,88,2022-07-21
Brandon Aiyuk,WR,SF,89.2,89,2022-07-21
Damien Harris,RB,NE,90.1,90,2022-07-21
Marquez Valdes-Scantling,WR,KC,91,91,2022-07-21
Rashaad Penny,RB,SEA,92.9,92,2022-07-21
Chris Olave,WR,NO,93,93,2022-07-21
Kareem Hunt,RB,CLE,93.8,94,2022-07-21
Matthew Stafford,QB,LA,95.1,95,2022-07-21
Treylon Burks,WR,TEN,96.1,96,2022-07-21
Chase Edmonds,RB,MIA,97.5,97,2022-07-21
Devin Singletary,RB,BUF,97.8,98,2022-07-21
Dallas Goedert,TE,PHI,98.5,99,2022-07-21
Tyler Lockett,WR,SEA,99.7,100,2022-07-21
Skyy Moore,WR,KC,101.2,101,2022-07-21
Robert Woods,WR,TEN,102.4,102,2022-07-21
Dawson Knox,TE,BUF,103.6,103,2022-07-21
Chase Claypool,WR,PIT,105,104,2022-07-21
Kenneth Walker,RB,SEA,106.2,105,2022-07-21
Rhamondre Stevenson,RB,NE,106.5,106,2022-07-21
Derek Carr,QB,LV,106.5,107,2022-07-21
Aaron Rodgers,QB,GB,108,108,2022-07-21
Zach Ertz,TE,ARI,108.4,109,2022-07-21
Cordarrelle Patterson,RB,ATL,109.3,110,2022-07-21
Melvin Gordon,RB,DEN,109.7,111,2022-07-21
Tyler Boyd,WR,CIN,109.7,112,2022-07-21
James Cook,RB,BUF,110.6,113,2022-07-21
Garrett Wilson,WR,NYJ,112,114,2022-07-21
Kirk Cousins,QB,MIN,114.4,115,2022-07-21
Tim Patrick,WR,DEN,116.8,116,2022-07-21
Christian Watson,WR,GB,117.1,117,2022-07-21
Rondale Moore,WR,ARI,120.5,118,2022-07-21
Ronald Jones,RB,KC,120.5,119,2022-07-21
Kenny Golladay,WR,NYG,121.9,120,2022-07-21
Rachaad White,RB,TB,122.3,121,2022-07-21
Irv Smith,TE,MIN,122.3,122,2022-07-21
Alexander Mattison,RB,MIN,124.6,123,2022-07-21
Justin Fields,QB,CHI,125.1,124,2022-07-21
Mecole Hardman,WR,KC,126.5,125,2022-07-21
Michael Gallup,WR,DAL,126.7,126,2022-07-21
Pat Freiermuth,TE,PIT,128,127,2022-07-21
Dameon Pierce,RB,HOU,128.7,128,2022-07-21
Jakobi Meyers,WR,NE,129.1,129,2022-07-21
Cole Kmet,TE,CHI,130.2,130,2022-07-21
Tua Tagovailoa,QB,MIA,131.2,131,2022-07-21
Isaiah Spiller,RB,LAC,131.5,132,2022-07-21
Jarvis Landry,WR,NO,133.1,133,2022-07-21
Jameson Williams,WR,DET,135.1,134,2022-07-21
Mike Gesicki,TE,MIA,136,135,2022-07-21
Darrell Henderson,RB,LA,137.7,136,2022-07-21
Nyheim Hines,RB,IND,138.8,137,2022-07-21
Jahan Dotson,WR,WAS,139.1,138,2022-07-21
Jamison Crowder,WR,BUF,139.8,139,2022-07-21
Trevor Lawrence,QB,JAX,140.9,140,2022-07-21
Joshua Palmer,WR,LAC,142,141,2022-07-21
DeVante Parker,WR,NE,142.5,142,2022-07-21
Jalen Tolbert,WR,DAL,142.9,143,2022-07-21
K.J. Osborn,WR,MIN,143.6,144,2022-07-21
Michael Carter,RB,NYJ,144.6,145,2022-07-21
Albert Okwuegbunam,TE,DEN,146.9,146,2022-07-21
Hunter Henry,TE,NE,147.6,147,2022-07-21
Van Jefferson,WR,LA,147.6,148,2022-07-21
Robby Anderson,WR,CAR,149.6,149,2022-07-21
Tyler Allgeier,RB,ATL,149.8,150,2022-07-21
Robert Tonyan,TE,GB,152.3,151,2022-07-21
Jameis Winston,QB,NO,153,152,2022-07-21
Gerald Everett,TE,LAC,154.3,153,2022-07-21
Tyrion Davis-Price,RB,SF,154.6,154,2022-07-21
D.J. Chark,WR,DET,154.7,155,2022-07-21
Gus Edwards,RB,BAL,154.7,156,2022-07-21
Matt Ryan,QB,IND,155.8,157,2022-07-21
Daniel Jones,QB,NYG,157.9,158,2022-07-21
Kenneth Gainwell,RB,PHI,158.3,159,2022-07-21
Khalil Herbert,RB,CHI,160.7,160,2022-07-21
Marvin Jones,WR,JAX,162.7,161,2022-07-21
Tyler Higbee,TE,LA,163.9,162,2022-07-21
Nico Collins,WR,HOU,165.3,163,2022-07-21
Corey Davis,WR,NYJ,165.4,164,2022-07-21
Noah Fant,TE,SEA,166.3,165,2022-07-21
David Njoku,TE,CLE,166.8,166,2022-07-21
Mac Jones,QB,NE,169.6,167,2022-07-21
Alec Pierce,WR,IND,170.5,168,2022-07-21
Darrel Williams,RB,KC,170.9,169,2022-07-21
Sammy Watkins,WR,GB,171.6,170,2022-07-21
James Robinson,RB,JAX,172.8,171,2022-07-21
Evan Engram,TE,JAX,173.1,172,2022-07-21
Marlon Mack,RB,HOU,173.1,173,2022-07-21
George Pickens,WR,PIT,174.5,174,2022-07-21
Deshaun Watson,QB,CLE,174.9,175,2022-07-21
Jamaal Williams,RB,DET,175.7,176,2022-07-21
Zach Wilson,QB,NYJ,175.7,177,2022-07-21
Parris Campbell,WR,IND,177.7,178,2022-07-21
Hayden Hurst,TE,CIN,180.4,179,2022-07-21
Mark Ingram,RB,NO,182.5,180,2022-07-21
Austin Hooper,TE,TEN,182.8,181,2022-07-21
J.D. McKissic,RB,WAS,183.3,182,2022-07-21
Cameron Brate,TE,TB,184.2,183,2022-07-21
Ryan Tannehill,QB,TEN,186,184,2022-07-21
Kendrick Bourne,WR,NE,186.7,185,2022-07-21
KJ Hamler,WR,DEN,187.2,186,2022-07-21
Raheem Mostert,RB,MIA,189.5,187,2022-07-21
Julio Jones,WR,N/A,189.8,188,2022-07-21
William Fuller,WR,N/A,190,189,2022-07-21
Jared Goff,QB,DET,190.3,190,2022-07-21
Curtis Samuel,WR,WAS,192,191,2022-07-21
Brian Robinson Jr.,RB,WAS,192.3,192,2022-07-21
Wan'Dale Robinson,WR,NYG,193.9,193,2022-07-21
Baker Mayfield,QB,CAR,195,194,2022-07-21
A.J. Green,WR,ARI,196.1,195,2022-07-21
Jerick McKinnon,RB,KC,197.9,196,2022-07-21
David Bell,WR,CLE,198,197,2022-07-21
Devin Duvernay,WR,BAL,198,198,2022-07-21
D'Onta Foreman,RB,CAR,199.3,199,2022-07-21
Carson Wentz,QB,WAS,200.6,200,2022-07-21
Logan Thomas,TE,WAS,201.7,201,2022-07-21
Chris Evans,RB,CIN,202.5,202,2022-07-21
Terrace Marshall,WR,CAR,203.9,203,2022-07-21
Isaiah McKenzie,WR,BUF,204.3,204,2022-07-21
John Metchie,WR,HOU,204.4,205,2022-07-21
Davis Mills,QB,HOU,204.9,206,2022-07-21
Zamir White,RB,LV,205.5,207,2022-07-21
Taysom Hill,TE,NO,205.9,208,2022-07-21
Mo Alie-Cox,TE,IND,206.9,209,2022-07-21
Sony Michel,RB,LA,207.5,210,2022-07-21
Odell Beckham,WR,N/A,208,211,2022-07-21
Brevin Jordan,TE,HOU,208.2,212,2022-07-21
James Washington,WR,DAL,210.1,213,2022-07-21
Zay Jones,WR,JAX,210.6,214,2022-07-21
Hassan Haskins,RB,TEN,211.4,215,2022-07-21
Donovan Peoples-Jones,WR,CLE,211.7,216,2022-07-21
D'Ernest Johnson,RB,CLE,211.9,217,2022-07-21
Marcus Mariota,QB,ATL,212,218,2022-07-21
Bryan Edwards,WR,LV,212.2,219,2022-07-21
Jalen Guyton,WR,LAC,213.2,220,2022-07-21
C.J. Uzomah,TE,NYJ,213.2,221,2022-07-21
Kenyan Drake,RB,LV,213.3,222,2022-07-21
Cedrick Wilson,WR,MIA,213.5,223,2022-07-21
Byron Pringle,WR,CHI,213.6,224,2022-07-21
Eno Benjamin,RB,ARI,213.9,225,2022-07-21
Laviska Shenault,WR,JAX,214,226,2022-07-21
Mitchell Trubisky,QB,PIT,214,227,2022-07-21
Randall Cobb,WR,GB,214.2,228,2022-07-21
Chuba Hubbard,RB,CAR,214.3,229,2022-07-21
Cade Otton,TE,TB,214.4,230,2022-07-21
Nick Westbrook-Ikhine,WR,TEN,214.5,231,2022-07-21
Greg Dulcich,TE,DEN,214.5,232,2022-07-21
Romeo Doubs,WR,GB,214.6,233,2022-07-21
Jonnu Smith,TE,NE,214.6,234,2022-07-21
Sterling Shepard,WR,NYG,214.8,235,2022-07-21
Kenny Pickett,QB,PIT,214.9,236,2022-07-21
Jeff Wilson,RB,SF,214.9,237,2022-07-21
Justyn Ross,WR,KC,215,238,2022-07-21
Rob Gronkowski,TE,TB,215,239,2022-07-21
Jauan Jennings,WR,SF,215,240,2022-07-21
Trey McBride,TE,ARI,215.1,241,2022-07-21
N'Keal Harry,WR,NE,215.1,242,2022-07-21
Quez Watkins,WR,PHI,215.1,243,2022-07-21
Matt Breida,RB,NYG,215.1,244,2022-07-21
Trey Sermon,RB,SF,215.2,245,2022-07-21
Kyle Rudolph,TE,N/A,215.3,246,2022-07-21
Tyquan Thornton,WR,NE,215.3,247,2022-07-21
Velus Jones,WR,CHI,215.3,248,2022-07-21
Mike Davis,RB,ATL,215.4,249,2022-07-21
Amari Rodgers,WR,GB,215.4,250,2022-07-21
Jimmy Garoppolo,QB,SF,215.4,251,2022-07-21
Tyler Badie,RB,BAL,215.4,252,2022-07-21
Tyler Conklin,TE,NYJ,215.5,253,2022-07-21
Braxton Berrios,WR,NYJ,215.5,254,2022-07-21
Adam Trautman,TE,NO,215.5,255,2022-07-21
Dontrell Hilliard,RB,TEN,215.5,256,2022-07-21
Snoop Conner,RB,JAX,215.6,257,2022-07-21
James Proche,WR,BAL,215.6,258,2022-07-21
Keaontay Ingram,RB,ARI,215.6,259,2022-07-21
Tommy Tremble,TE,CAR,215.7,260,2022-07-21
James White,RB,NE,215.7,261,2022-07-21
Desmond Ridder,QB,ATL,215.7,262,2022-07-21
Khalil Shakir,WR,BUF,215.8,263,2022-07-21
Daniel Bellinger,TE,NYG,215.8,264,2022-07-21
Samaje Perine,RB,CIN,215.8,265,2022-07-21
Tyler Johnson,WR,TB,215.8,266,2022-07-21
Nelson Agholor,WR,NE,215.8,267,2022-07-21
Rex Burkhead,RB,HOU,215.8,268,2022-07-21
Marquez Callaway,WR,NO,215.8,269,2022-07-21
Benny Snell,RB,PIT,215.8,270,2022-07-21
Boston Scott,RB,PHI,215.8,271,2022-07-21
O.J. Howard,TE,BUF,215.8,272,2022-07-21
Kyren Williams,RB,LA,215.8,273,2022-07-21
Ke'Shawn Vaughn,RB,TB,215.9,274,2022-07-21
Rashard Higgins,WR,CAR,215.9,275,2022-07-21
Demarcus Robinson,WR,LV,215.9,276,2022-07-21
Kyle Philips,WR,TEN,215.9,277,2022-07-21
Drew Lock,QB,SEA,215.9,278,2022-07-21
Chris Carson,RB,SEA,215.9,279,2022-07-21
Jelani Woods,TE,IND,215.9,280,2022-07-21
Isiah Pacheco,RB,KC,215.9,281,2022-07-21
Tylan Wallace,WR,BAL,215.9,282,2022-07-21
Foster Moreau,TE,LV,215.9,283,2022-07-21
Abram Smith,RB,NO,215.9,284,2022-07-21
Jacoby Brissett,QB,CLE,215.9,285,2022-07-21
Breshad Perriman,WR,TB,215.9,286,2022-07-21
Danny Gray,WR,SF,215.9,287,2022-07-21
Jared Cook,TE,LAC,215.9,288,2022-07-21
Damien Williams,RB,ATL,215.9,289,2022-07-21
Ricky Seals-Jones,TE,NYG,215.9,290,2022-07-21
Phillip Lindsay,RB,MIA,215.9,291,2022-07-21
Josh Reynolds,WR,DET,215.9,292,2022-07-21
Donald Parham,TE,LAC,215.9,293,2022-07-21
Pierre Strong,RB,NE,215.9,294,2022-07-21
Anthony Schwartz,WR,CLE,215.9,295,2022-07-21
Josh Gordon,WR,KC,215.9,296,2022-07-21
Dan Arnold,TE,JAX,215.9,297,2022-07-21
Harrison Bryant,TE,CLE,215.9,298,2022-07-21
Tutu Atwell,WR,LA,215.9,299,2022-07-21
Mitchell Wilcox,TE,CIN,215.9,300,2022-07-21
Scott Miller,WR,TB,216,301,2022-07-21
Giovani Bernard,RB,TB,216,302,2022-07-21
Deonte Harris,WR,NO,216,303,2022-07-21
Ihmir Smith-Marsette,WR,MIN,216,304,2022-07-21
John Bates,TE,WAS,216,305,2022-07-21
Case Keenum,QB,BUF,216,306,2022-07-21
Myles Gaskin,RB,MIA,216,307,2022-07-21
Darius Slayton,WR,NYG,216,308,2022-07-21
Zack Moss,RB,BUF,216,309,2022-07-21
Eric Ezukanma,WR,MIA,216,310,2022-07-21
Isaiah Likely,TE,BAL,216,311,2022-07-21
Jaelon Darden,WR,TB,216,312,2022-07-21
Auden Tate,WR,ATL,216,313,2022-07-21
Kennedy Brooks,RB,PHI,216,314,2022-07-21
Ashton Dulin,WR,IND,216,315,2022-07-21
Tony Jones,RB,NO,216,316,2022-07-21
Malik Willis,QB,TEN,216,317,2022-07-21
Noah Brown,WR,DAL,216,318,2022-07-21
Antoine Wesley,WR,ARI,216,319,2022-07-21
Keelan Cole,WR,NYJ,216,320,2022-07-21
Jamal Agnew,WR,JAX,216,321,2022-07-21
Jordan Love,QB,GB,216,322,2022-07-21
Dyami Brown,WR,WAS,216,323,2022-07-21
Calvin Austin,WR,PIT,216,324,2022-07-21
Olamide Zaccheaus,WR,ATL,216,325,2022-07-21
Equanimeous St. Brown,WR,CHI,216,326,2022-07-21
Brandon Bolden,RB,LV,216,327,2022-07-21
Kevin Harris,RB,NE,216,328,2022-07-21
Jashuan Corbin,RB,NYG,216,329,2022-07-21
Tre Nixon,WR,NE,216,330,2022-07-21
Justin Watson,WR,KC,216,331,2022-07-21
Kene Nwangwu,RB,MIN,216,332,2022-07-21
Cole Beasley,WR,N/A,216,333,2022-07-21
Chigoziem Okonkwo,TE,TEN,216,334,2022-07-21
Mataeo Durant,RB,PIT,216,335,2022-07-21
Duke Johnson,RB,BUF,216,336,2022-07-21
Samori Toure,WR,GB,216,337,2022-07-21
Cyril Grayson,WR,TB,216,338,2022-07-21
Zach Pascal,WR,PHI,216,339,2022-07-21
Geno Smith,QB,SEA,216,340,2022-07-21
Tre'Quan Smith,WR,NO,216,341,2022-07-21
Quintez Cephus,WR,DET,216,342,2022-07-21
Justin Jackson,RB,LAC,216,343,2022-07-21
Jalen Reagor,WR,PHI,216,344,2022-07-21
T.Y. Hilton,WR,IND,216,345,2022-07-21
D'Wayne Eskridge,WR,SEA,216,346,2022-07-21
Ray-Ray McCloud,WR,SF,216,347,2022-07-21
Maxx Williams,TE,ARI,216,348,2022-07-21
Noah Gray,TE,KC,216,349,2022-07-21
Blake Bell,TE,KC,216,350,2022-07-21
Jaret Patterson,RB,WAS,216,351,2022-07-21
Tyler Huntley,QB,BAL,216,352,2022-07-21
Kendall Blanton,TE,LA,216,353,2022-07-21
Trestan Ebnar,RB,CHI,216,354,2022-07-21
Teddy Bridgewater,QB,MIA,216,355,2022-07-21
Laquon Treadwell,WR,JAX,216,356,2022-07-21
Will Dissly,TE,SEA,216,357,2022-07-21
Nick Foles,QB,CHI,216,358,2022-07-21
JaMycal Hasty,RB,SF,216,359,2022-07-21
Geoff Swaim,TE,TEN,216,360,2022-07-21
Ty Montgomery,WR,NE,216,361,2022-07-21
Josiah Deguara,TE,GB,216,362,2022-07-21
Mike Thomas,WR,CIN,216,363,2022-07-21
Ty Chandler,RB,MIN,216,364,2022-07-21
Jody Fortson,TE,KC,216,365,2022-07-21
Deon Jackson,RB,IND,216,366,2022-07-21
Frank Gore,RB,N/A,216,367,2022-07-21
Julius Chestnut,RB,TEN,216,368,2022-07-21
Antonio Brown,WR,N/A,216,369,2022-07-21
Hunter Long,TE,MIA,216,370,2022-07-21
Greg Ward,WR,PHI,216,371,2022-07-21
Emmanuel Sanders,WR,BUF,216,372,2022-07-21
Danny Amendola,WR,HOU,216,373,2022-07-21
Dontario Drummond,WR,DAL,216,374,2022-07-21
Kalen Ballage,RB,PIT,216,375,2022-07-21
Willie Snead,WR,N/A,216,376,2022-07-21
Chris Conley,WR,HOU,216,377,2022-07-21
Carlos Hyde,RB,N/A,216,378,2022-07-21
Kyle Juszczyk,RB,SF,216,379,2022-07-21
Keke Coutee,WR,IND,216,380,2022-07-21
Cam Sims,WR,WAS,216,381,2022-07-21
Joshua Kelley,RB,LAC,216,382,2022-07-21
Tyron Johnson,WR,LV,216,383,2022-07-21
Jakeem Grant,WR,CLE,216,384,2022-07-21
David Johnson,RB,HOU,216,385,2022-07-21
Tre Turner,WR,LV,216,386,2022-07-21
Preston Williams,WR,MIA,216,387,2022-07-21
Darren Fells,TE,N/A,216,388,2022-07-21
Mike Glennon,QB,NYG,216,389,2022-07-21
Jordan Akins,TE,NYG,216,390,2022-07-21
Anthony Firkser,TE,ATL,216,391,2022-07-21
Charleston Rambo,WR,CAR,216,392,2022-07-21
Damiere Byrd,WR,ATL,216,393,2022-07-21
Jalen Wydermyer,TE,BUF,216,394,2022-07-21
Deven Thompkins,WR,TB,216,395,2022-07-21
Miles Boykin,WR,PIT,216,396,2022-07-21
Eric Ebron,TE,N/A,216,397,2022-07-21
Drew Sample,TE,CIN,216,398,2022-07-21
Chris Herndon,TE,MIN,216,399,2022-07-21
Joe Flacco,QB,NYJ,216,400,2022-07-21
