player,pos,team,adp,rank,date
Jalen Hurts,QB,PHI,63.5,63,2022-06-30
Amon-Ra St. Brown,WR,DET,64.9,64,2022-06-30
Elijah Moore,WR,NYJ,66.5,65,2022-06-30
Antonio Gibson,RB,WAS,67.4,66,2022-06-30
Elijah Mitchell,RB,SF,67.6,67,2022-06-30
DeVonta Smith,WR,PHI,68.7,68,2022-06-30
Dalton Schultz,TE,DAL,69,69,2022-06-30
Joe Burrow,QB,CIN,70.2,70,2022-06-30
Adam Thielen,WR,MIN,70.8,71,2022-06-30
AJ Dillon,RB,GB,71.5,72,2022-06-30
Drake London,WR,ATL,71.8,73,2022-06-30
DeAndre Hopkins,WR,ARI,75.5,74,2022-06-30
Michael Thomas,WR,NO,75.9,75,2022-06-30
Russell Gage,WR,TB,76,76,2022-06-30
Russell Wilson,QB,DEN,78.2,77,2022-06-30
Clyde Edwards-Helaire,RB,KC,79.1,78,2022-06-30
Miles Sanders,RB,PHI,79.1,79,2022-06-30
Hunter Renfrow,WR,LV,79.8,80,2022-06-30
Tom Brady,QB,TB,80.5,81,2022-06-30
Brandon Aiyuk,WR,SF,82.7,82,2022-06-30
Treylon Burks,WR,TEN,83.5,83,2022-06-30
T.J. Hockenson,TE,DET,83.5,84,2022-06-30
Tony Pollard,RB,DAL,84.9,85,2022-06-30
Dak Prescott,QB,DAL,86.1,86,2022-06-30
Trey Lance,QB,SF,87.7,87,2022-06-30
Christian Kirk,WR,JAX,88,88,2022-06-30
Allen Lazard,WR,GB,89.2,89,2022-06-30
Kadarius Toney,WR,NYG,91.4,90,2022-06-30
Kenneth Walker,RB,SEA,91.4,91,2022-06-30
Tyler Lockett,WR,SEA,92.7,92,2022-06-30
Damien Harris,RB,NE,93.6,93,2022-06-30
Skyy Moore,WR,KC,94.2,94,2022-06-30
Matthew Stafford,QB,LA,95.1,95,2022-06-30
Kareem Hunt,RB,CLE,96,96,2022-06-30
Marquez Valdes-Scantling,WR,KC,96.6,97,2022-06-30
Dallas Goedert,TE,PHI,96.8,98,2022-06-30
Cordarrelle Patterson,RB,ATL,98.9,99,2022-06-30
Chris Olave,WR,NO,99.7,100,2022-06-30
Dawson Knox,TE,BUF,102.3,101,2022-06-30
Robert Woods,WR,TEN,103.2,102,2022-06-30
Chase Claypool,WR,PIT,103.5,103,2022-06-30
Aaron Rodgers,QB,GB,105.2,104,2022-06-30
Melvin Gordon,RB,DEN,105.3,105,2022-06-30
Garrett Wilson,WR,NYJ,105.5,106,2022-06-30
Devin Singletary,RB,BUF,106.1,107,2022-06-30
Derek Carr,QB,LV,107.2,108,2022-06-30
James Cook,RB,BUF,107.8,109,2022-06-30
Tyler Boyd,WR,CIN,108.9,110,2022-06-30
Zach Ertz,TE,ARI,109.9,111,2022-06-30
Rashaad Penny,RB,SEA,110.7,112,2022-06-30
Chase Edmonds,RB,MIA,111.2,113,2022-06-30
Rhamondre Stevenson,RB,NE,114.3,114,2022-06-30
Christian Watson,WR,GB,114.7,115,2022-06-30
Kirk Cousins,QB,MIN,117.3,116,2022-06-30
Michael Gallup,WR,DAL,117.9,117,2022-06-30
Rondale Moore,WR,ARI,118.8,118,2022-06-30
Tim Patrick,WR,DEN,119.6,119,2022-06-30
Kenny Golladay,WR,NYG,120.9,120,2022-06-30
Alexander Mattison,RB,MIN,122.9,121,2022-06-30
Justin Fields,QB,CHI,123.9,122,2022-06-30
Jarvis Landry,WR,NO,125,123,2022-06-30
Jameson Williams,WR,DET,126.4,124,2022-06-30
Pat Freiermuth,TE,PIT,126.9,125,2022-06-30
Dameon Pierce,RB,HOU,127.4,126,2022-06-30
Mecole Hardman,WR,KC,127.8,127,2022-06-30
Ronald Jones,RB,KC,129.6,128,2022-06-30
Tua Tagovailoa,QB,MIA,130.6,129,2022-06-30
Rachaad White,RB,TB,130.8,130,2022-06-30
Mike Gesicki,TE,MIA,131.9,131,2022-06-30
Jamison Crowder,WR,BUF,132.1,132,2022-06-30
Jakobi Meyers,WR,NE,133.7,133,2022-06-30
Irv Smith,TE,MIN,134.1,134,2022-06-30
Jahan Dotson,WR,WAS,136,135,2022-06-30
Nyheim Hines,RB,IND,136.8,136,2022-06-30
DeVante Parker,WR,NE,138.1,137,2022-06-30
Isaiah Spiller,RB,LAC,138.8,138,2022-06-30
Darrell Henderson,RB,LA,139.2,139,2022-06-30
Van Jefferson,WR,LA,139.3,140,2022-06-30
Cole Kmet,TE,CHI,139.4,141,2022-06-30
Trevor Lawrence,QB,JAX,142,142,2022-06-30
Michael Carter,RB,NYJ,143.5,143,2022-06-30
Robert Tonyan,TE,GB,144.9,144,2022-06-30
Jalen Tolbert,WR,DAL,146.3,145,2022-06-30
Joshua Palmer,WR,LAC,146.4,146,2022-06-30
Albert Okwuegbunam,TE,DEN,146.7,147,2022-06-30
D.J. Chark,WR,DET,149.8,148,2022-06-30
K.J. Osborn,WR,MIN,149.9,149,2022-06-30
Hunter Henry,TE,NE,151,150,2022-06-30
Jameis Winston,QB,NO,151.9,151,2022-06-30
Tyler Allgeier,RB,ATL,153.5,152,2022-06-30
Corey Davis,WR,NYJ,154.8,153,2022-06-30
Matt Ryan,QB,IND,155.1,154,2022-06-30
Kenneth Gainwell,RB,PHI,155.7,155,2022-06-30
Daniel Jones,QB,NYG,156.9,156,2022-06-30
Darrel Williams,RB,KC,159.8,157,2022-06-30
Khalil Herbert,RB,CHI,160.2,158,2022-06-30
Gerald Everett,TE,LAC,160.8,159,2022-06-30
Alec Pierce,WR,IND,161.5,160,2022-06-30
Tyrion Davis-Price,RB,SF,161.5,161,2022-06-30
Marvin Jones,WR,JAX,162.2,162,2022-06-30
Gus Edwards,RB,BAL,165.6,163,2022-06-30
George Pickens,WR,PIT,165.7,164,2022-06-30
David Njoku,TE,CLE,166.8,165,2022-06-30
Tyler Higbee,TE,LA,166.9,166,2022-06-30
Sammy Watkins,WR,GB,167.9,167,2022-06-30
Zach Wilson,QB,NYJ,169.3,168,2022-06-30
Cameron Brate,TE,TB,169.5,169,2022-06-30
Robby Anderson,WR,CAR,171.2,170,2022-06-30
Noah Fant,TE,SEA,171.8,171,2022-06-30
James Robinson,RB,JAX,172.5,172,2022-06-30
KJ Hamler,WR,DEN,175.1,173,2022-06-30
Mac Jones,QB,NE,177.3,174,2022-06-30
Ryan Tannehill,QB,TEN,177.6,175,2022-06-30
Jamaal Williams,RB,DET,178.2,176,2022-06-30
David Bell,WR,CLE,179.6,177,2022-06-30
Curtis Samuel,WR,WAS,179.8,178,2022-06-30
Evan Engram,TE,JAX,180,179,2022-06-30
Marlon Mack,RB,HOU,180,180,2022-06-30
J.D. McKissic,RB,WAS,181.9,181,2022-06-30
Hayden Hurst,TE,CIN,182.3,182,2022-06-30
Wan'Dale Robinson,WR,NYG,184.3,183,2022-06-30
Parris Campbell,WR,IND,185.7,184,2022-06-30
Raheem Mostert,RB,MIA,187.3,185,2022-06-30
Jared Goff,QB,DET,187.6,186,2022-06-30
William Fuller,WR,N/A,187.7,187,2022-06-30
Rob Gronkowski,TE,TB,188.4,188,2022-06-30
A.J. Green,WR,ARI,189.4,189,2022-06-30
Austin Hooper,TE,TEN,190.8,190,2022-06-30
Kendrick Bourne,WR,NE,191,191,2022-06-30
Mark Ingram,RB,NO,191,192,2022-06-30
Jerick McKinnon,RB,KC,192.2,193,2022-06-30
Nico Collins,WR,HOU,194.2,194,2022-06-30
Brian Robinson Jr.,RB,WAS,194.3,195,2022-06-30
Carson Wentz,QB,WAS,195,196,2022-06-30
John Metchie,WR,HOU,195.1,197,2022-06-30
Julio Jones,WR,N/A,196.8,198,2022-06-30
Devin Duvernay,WR,BAL,199.2,199,2022-06-30
Odell Beckham,WR,N/A,201,200,2022-06-30
Logan Thomas,TE,WAS,202.1,201,2022-06-30
D'Onta Foreman,RB,CAR,203,202,2022-06-30
Zamir White,RB,LV,203.4,203,2022-06-30
Davis Mills,QB,HOU,203.8,204,2022-06-30
Deshaun Watson,QB,CLE,204.2,205,2022-06-30
Taysom Hill,TE,NO,204.3,206,2022-06-30
James Washington,WR,DAL,205.5,207,2022-06-30
Sony Michel,RB,LA,206.3,208,2022-06-30
Isaiah McKenzie,WR,BUF,206.7,209,2022-06-30
Chris Evans,RB,CIN,207.1,210,2022-06-30
Laviska Shenault,WR,JAX,209.1,211,2022-06-30
Brevin Jordan,TE,HOU,209.3,212,2022-06-30
Mo Alie-Cox,TE,IND,210.4,213,2022-06-30
Hassan Haskins,RB,TEN,210.8,214,2022-06-30
Zay Jones,WR,JAX,211.2,215,2022-06-30
Bryan Edwards,WR,LV,211.6,216,2022-06-30
Donovan Peoples-Jones,WR,CLE,211.7,217,2022-06-30
Byron Pringle,WR,CHI,212.2,218,2022-06-30
D'Ernest Johnson,RB,CLE,212.4,219,2022-06-30
Marcus Mariota,QB,ATL,212.8,220,2022-06-30
Baker Mayfield,QB,CLE,212.8,221,2022-06-30
Romeo Doubs,WR,GB,212.8,222,2022-06-30
Terrace Marshall,WR,CAR,212.9,223,2022-06-30
C.J. Uzomah,TE,NYJ,213.1,224,2022-06-30
Mitchell Trubisky,QB,PIT,213.3,225,2022-06-30
Justyn Ross,WR,KC,213.5,226,2022-06-30
Eno Benjamin,RB,ARI,213.7,227,2022-06-30
Cedrick Wilson,WR,MIA,213.8,228,2022-06-30
Cade Otton,TE,TB,214,229,2022-06-30
Jalen Guyton,WR,LAC,214,230,2022-06-30
Kenyan Drake,RB,LV,214.1,231,2022-06-30
Kenny Pickett,QB,PIT,214.2,232,2022-06-30
Chuba Hubbard,RB,CAR,214.2,233,2022-06-30
Randall Cobb,WR,GB,214.2,234,2022-06-30
Velus Jones,WR,CHI,214.4,235,2022-06-30
Sterling Shepard,WR,NYG,214.4,236,2022-06-30
Tyquan Thornton,WR,NE,214.6,237,2022-06-30
Amari Rodgers,WR,GB,214.8,238,2022-06-30
Nick Westbrook-Ikhine,WR,TEN,214.8,239,2022-06-30
Trey McBride,TE,ARI,214.9,240,2022-06-30
Jonnu Smith,TE,NE,214.9,241,2022-06-30
Quez Watkins,WR,PHI,215,242,2022-06-30
Desmond Ridder,QB,ATL,215.1,243,2022-06-30
Keaontay Ingram,RB,ARI,215.1,244,2022-06-30
Jauan Jennings,WR,SF,215.1,245,2022-06-30
Samaje Perine,RB,CIN,215.3,246,2022-06-30
Damien Williams,RB,ATL,215.4,247,2022-06-30
James White,RB,NE,215.4,248,2022-06-30
Greg Dulcich,TE,DEN,215.4,249,2022-06-30
Matt Breida,RB,NYG,215.4,250,2022-06-30
Trey Sermon,RB,SF,215.5,251,2022-06-30
Braxton Berrios,WR,NYJ,215.5,252,2022-06-30
Khalil Shakir,WR,BUF,215.5,253,2022-06-30
Dontrell Hilliard,RB,TEN,215.5,254,2022-06-30
Rex Burkhead,RB,HOU,215.6,255,2022-06-30
Jeff Wilson,RB,SF,215.6,256,2022-06-30
Isiah Pacheco,RB,KC,215.6,257,2022-06-30
Jacoby Brissett,QB,CLE,215.6,258,2022-06-30
Snoop Conner,RB,JAX,215.6,259,2022-06-30
Tyler Badie,RB,BAL,215.7,260,2022-06-30
Marquez Callaway,WR,NO,215.7,261,2022-06-30
Chris Carson,RB,SEA,215.7,262,2022-06-30
O.J. Howard,TE,BUF,215.7,263,2022-06-30
Danny Gray,WR,SF,215.7,264,2022-06-30
Tyler Johnson,WR,TB,215.7,265,2022-06-30
Jimmy Garoppolo,QB,SF,215.7,266,2022-06-30
Adam Trautman,TE,NO,215.7,267,2022-06-30
Nelson Agholor,WR,NE,215.8,268,2022-06-30
Sam Darnold,QB,CAR,215.8,269,2022-06-30
Dan Arnold,TE,JAX,215.8,270,2022-06-30
Mike Davis,RB,ATL,215.8,271,2022-06-30
Ricky Seals-Jones,TE,NYG,215.8,272,2022-06-30
Matt Corral,QB,CAR,215.8,273,2022-06-30
T.Y. Hilton,WR,IND,215.8,274,2022-06-30
Tylan Wallace,WR,BAL,215.8,275,2022-06-30
Pierre Strong,RB,NE,215.8,276,2022-06-30
Benny Snell,RB,PIT,215.8,277,2022-06-30
Boston Scott,RB,PHI,215.8,278,2022-06-30
Demarcus Robinson,WR,LV,215.9,279,2022-06-30
Eric Ezukanma,WR,MIA,215.9,280,2022-06-30
Darius Slayton,WR,NYG,215.9,281,2022-06-30
Josh Reynolds,WR,DET,215.9,282,2022-06-30
Tyler Conklin,TE,NYJ,215.9,283,2022-06-30
Calvin Austin,WR,PIT,215.9,284,2022-06-30
Abram Smith,RB,NO,215.9,285,2022-06-30
James Proche,WR,BAL,215.9,286,2022-06-30
Mike Boone,RB,DEN,215.9,287,2022-06-30
Donald Parham,TE,LAC,215.9,288,2022-06-30
Daniel Bellinger,TE,NYG,215.9,289,2022-06-30
Jared Cook,TE,LAC,215.9,290,2022-06-30
Scott Miller,WR,TB,215.9,291,2022-06-30
Breshad Perriman,WR,TB,215.9,292,2022-06-30
Tutu Atwell,WR,LA,215.9,293,2022-06-30
Antoine Wesley,WR,ARI,215.9,294,2022-06-30
Kellen Mond,QB,MIN,215.9,295,2022-06-30
Josh Gordon,WR,KC,215.9,296,2022-06-30
Drew Lock,QB,SEA,215.9,297,2022-06-30
Zach Pascal,WR,PHI,215.9,298,2022-06-30
Kyren Williams,RB,LA,215.9,299,2022-06-30
Harrison Bryant,TE,CLE,215.9,300,2022-06-30
Jelani Woods,TE,IND,215.9,301,2022-06-30
Olamide Zaccheaus,WR,ATL,215.9,302,2022-06-30
Foster Moreau,TE,LV,215.9,303,2022-06-30
Kalif Raymond,WR,DET,215.9,304,2022-06-30
Justin Watson,WR,KC,215.9,305,2022-06-30
Derrick Gore,RB,KC,215.9,306,2022-06-30
Kyle Philips,WR,TEN,215.9,307,2022-06-30
Ke'Shawn Vaughn,RB,TB,215.9,308,2022-06-30
Will Dissly,TE,SEA,215.9,309,2022-06-30
Brandon Bolden,RB,LV,215.9,310,2022-06-30
Tony Jones,RB,NO,215.9,311,2022-06-30
Myles Gaskin,RB,MIA,216,312,2022-06-30
Zack Moss,RB,BUF,216,313,2022-06-30
Deonte Harris,WR,NO,216,314,2022-06-30
D'Wayne Eskridge,WR,SEA,216,315,2022-06-30
Ihmir Smith-Marsette,WR,MIN,216,316,2022-06-30
Isaiah Likely,TE,BAL,216,317,2022-06-30
Chigoziem Okonkwo,TE,TEN,216,318,2022-06-30
Keelan Cole,WR,NYJ,216,319,2022-06-30
Joe Flacco,QB,NYJ,216,320,2022-06-30
Cyril Grayson,WR,TB,216,321,2022-06-30
Dez Bryant,WR,N/A,216,322,2022-06-30
Antonio Brown,WR,N/A,216,323,2022-06-30
Malik Willis,QB,TEN,216,324,2022-06-30
Tre'Quan Smith,WR,NO,216,325,2022-06-30
Dyami Brown,WR,WAS,216,326,2022-06-30
Devonta Freeman,RB,BAL,216,327,2022-06-30
Tommy Tremble,TE,CAR,216,328,2022-06-30
John Bates,TE,WAS,216,329,2022-06-30
Kennedy Brooks,RB,PHI,216,330,2022-06-30
Kevin Austin,WR,JAX,216,331,2022-06-30
Kevin Harris,RB,NE,216,332,2022-06-30
Ashton Dulin,WR,IND,216,333,2022-06-30
Emmanuel Sanders,WR,BUF,216,334,2022-06-30
Quintez Cephus,WR,DET,216,335,2022-06-30
Justin Jackson,RB,LAC,216,336,2022-06-30
Jordan Love,QB,GB,216,337,2022-06-30
Jakeem Grant,WR,CLE,216,338,2022-06-30
Anthony Firkser,TE,ATL,216,339,2022-06-30
Drew Sample,TE,CIN,216,340,2022-06-30
DaeSean Hamilton,WR,HOU,216,341,2022-06-30
Andy Isabella,WR,ARI,216,342,2022-06-30
Anthony Schwartz,WR,CLE,216,343,2022-06-30
Jerome Ford,RB,CLE,216,344,2022-06-30
Dez Fitzpatrick,WR,TEN,216,345,2022-06-30
Auden Tate,WR,ATL,216,346,2022-06-30
Jacob Harris,TE,LA,216,347,2022-06-30
Tre Nixon,WR,NE,216,348,2022-06-30
J.J. Taylor,RB,NE,216,349,2022-06-30
Tyler Huntley,QB,BAL,216,350,2022-06-30
Geno Smith,QB,SEA,216,351,2022-06-30
Kyric McGowan,WR,WAS,216,352,2022-06-30
Tre' McKitty,TE,LAC,216,353,2022-06-30
Jody Fortson,TE,KC,216,354,2022-06-30
Ryquell Armstead,RB,JAX,216,355,2022-06-30
Jalen Reagor,WR,PHI,216,356,2022-06-30
Giovani Bernard,RB,TB,216,357,2022-06-30
Phillip Lindsay,RB,MIA,216,358,2022-06-30
Charlie Kolar,TE,BAL,216,359,2022-06-30
Jalen Nailor,WR,MIN,216,360,2022-06-30
Kene Nwangwu,RB,MIN,216,361,2022-06-30
Juwan Johnson,TE,NO,216,362,2022-06-30
Josiah Deguara,TE,GB,216,363,2022-06-30
Julius Chestnut,RB,TEN,216,364,2022-06-30
Kendall Blanton,TE,LA,216,365,2022-06-30
Derrius Guice,RB,N/A,216,366,2022-06-30
Cole Beasley,WR,N/A,216,367,2022-06-30
Wayne Gallman,RB,MIN,216,368,2022-06-30
Jimmy Graham,TE,CHI,216,369,2022-06-30
Ty'Son Williams,RB,BAL,216,370,2022-06-30
Greg Ward,WR,PHI,216,371,2022-06-30
Zonovan Knight,RB,NYJ,216,372,2022-06-30
Jamal Agnew,WR,JAX,216,373,2022-06-30
Rashard Higgins,WR,CAR,216,374,2022-06-30
Teddy Bridgewater,QB,MIA,216,375,2022-06-30
Danny Amendola,WR,HOU,216,376,2022-06-30
Dontario Drummond,WR,DAL,216,377,2022-06-30
Kalen Ballage,RB,PIT,216,378,2022-06-30
Willie Snead,WR,N/A,216,379,2022-06-30
Chris Conley,WR,HOU,216,380,2022-06-30
Carlos Hyde,RB,N/A,216,381,2022-06-30
Kyle Juszczyk,RB,SF,216,382,2022-06-30
Keke Coutee,WR,IND,216,383,2022-06-30
Cam Sims,WR,WAS,216,384,2022-06-30
Joshua Kelley,RB,LAC,216,385,2022-06-30
Tyron Johnson,WR,LV,216,386,2022-06-30
David Johnson,RB,HOU,216,387,2022-06-30
Tre Turner,WR,LV,216,388,2022-06-30
Laquon Treadwell,WR,JAX,216,389,2022-06-30
Preston Williams,WR,MIA,216,390,2022-06-30
Darren Fells,TE,N/A,216,391,2022-06-30
Mike Glennon,QB,NYG,216,392,2022-06-30
Jordan Akins,TE,NYG,216,393,2022-06-30
Charleston Rambo,WR,CAR,216,394,2022-06-30
Damiere Byrd,WR,ATL,216,395,2022-06-30
Jalen Wydermyer,TE,BUF,216,396,2022-06-30
Deven Thompkins,WR,TB,216,397,2022-06-30
Miles Boykin,WR,PIT,216,398,2022-06-30
Eric Ebron,TE,N/A,216,399,2022-06-30
Chris Herndon,TE,MIN,216,400,2022-06-30
