player,pos,team,adp,rank,date
Devin Singletary,RB,BUF,106.2,105,2022-08-21
Kenneth Walker,RB,SEA,108.2,106,2022-08-21
Derek Carr,QB,LV,108.6,107,2022-08-21
Zach Ertz,TE,ARI,109.1,108,2022-08-21
Chase Claypool,WR,PIT,109.1,109,2022-08-21
Tyler Boyd,WR,CIN,110.1,110,2022-08-21
Cordarrelle Patterson,RB,ATL,110.6,111,2022-08-21
Aaron Rodgers,QB,GB,111.6,112,2022-08-21
Melvin Gordon,RB,DEN,111.7,113,2022-08-21
Rondale Moore,WR,ARI,112.4,114,2022-08-21
Julio Jones,WR,N/A,116.9,115,2022-08-21
Russell Gage,WR,TB,117.1,116,2022-08-21
Kirk Cousins,QB,MIN,117.3,117,2022-08-21
Garrett Wilson,WR,NYJ,117.6,118,2022-08-21
George Pickens,WR,PIT,117.6,119,2022-08-21
Jalen Tolbert,WR,DAL,118.4,120,2022-08-21
Cole Kmet,TE,CHI,120.7,121,2022-08-21
Darrell Henderson,RB,LA,121.9,122,2022-08-21
Rachaad White,RB,TB,126.2,123,2022-08-21
Joshua Palmer,WR,LAC,128.2,124,2022-08-21
DeVante Parker,WR,NE,128.3,125,2022-08-21
Nyheim Hines,RB,IND,128.7,126,2022-08-21
Mecole Hardman,WR,KC,129.7,127,2022-08-21
Justin Fields,QB,CHI,130,128,2022-08-21
Albert Okwuegbunam,TE,DEN,131,129,2022-08-21
Kenneth Gainwell,RB,PHI,131.2,130,2022-08-21
Romeo Doubs,WR,GB,131.9,131,2022-08-21
Isaiah Spiller,RB,LAC,132,132,2022-08-21
Alexander Mattison,RB,MIN,133.4,133,2022-08-21
Michael Gallup,WR,DAL,134.7,134,2022-08-21
Tua Tagovailoa,QB,MIA,134.9,135,2022-08-21
James Robinson,RB,JAX,137.3,136,2022-08-21
Irv Smith,TE,MIN,138.2,137,2022-08-21
D.J. Chark,WR,DET,138.2,138,2022-08-21
Jahan Dotson,WR,WAS,139.5,139,2022-08-21
Pat Freiermuth,TE,PIT,139.5,140,2022-08-21
Kenny Golladay,WR,NYG,141.1,141,2022-08-21
Trevor Lawrence,QB,JAX,141.2,142,2022-08-21
Brian Robinson Jr.,RB,WAS,142.2,143,2022-08-21
Jakobi Meyers,WR,NE,144.3,144,2022-08-21
Isiah Pacheco,RB,KC,145.3,145,2022-08-21
K.J. Osborn,WR,MIN,145.5,146,2022-08-21
Tyler Allgeier,RB,ATL,146.1,147,2022-08-21
Michael Carter,RB,NYJ,146.4,148,2022-08-21
Isaiah McKenzie,WR,BUF,147.7,149,2022-08-21
Mike Gesicki,TE,MIA,150.9,150,2022-08-21
Christian Watson,WR,GB,151.5,151,2022-08-21
Nico Collins,WR,HOU,151.6,152,2022-08-21
Khalil Herbert,RB,CHI,152,153,2022-08-21
Jameis Winston,QB,NO,153.2,154,2022-08-21
Hunter Henry,TE,NE,153.3,155,2022-08-21
Jarvis Landry,WR,NO,155.9,156,2022-08-21
KJ Hamler,WR,DEN,155.9,157,2022-08-21
Matt Ryan,QB,IND,156.6,158,2022-08-21
Jamaal Williams,RB,DET,157.7,159,2022-08-21
Wan'Dale Robinson,WR,NYG,159.7,160,2022-08-21
Robby Anderson,WR,CAR,160.4,161,2022-08-21
David Njoku,TE,CLE,161.4,162,2022-08-21
Gerald Everett,TE,LAC,162.6,163,2022-08-21
Robert Tonyan,TE,GB,163.8,164,2022-08-21
Jameson Williams,WR,DET,164.1,165,2022-08-21
Daniel Jones,QB,NYG,167.1,166,2022-08-21
Tyler Higbee,TE,LA,168.7,167,2022-08-21
Zamir White,RB,LV,168.9,168,2022-08-21
Raheem Mostert,RB,MIA,171.3,169,2022-08-21
Alec Pierce,WR,IND,171.4,170,2022-08-21
Van Jefferson,WR,LA,172.4,171,2022-08-21
Tyrion Davis-Price,RB,SF,173.5,172,2022-08-21
Noah Fant,TE,SEA,174.7,173,2022-08-21
Marvin Jones,WR,JAX,176.5,174,2022-08-21
Mac Jones,QB,NE,176.6,175,2022-08-21
Parris Campbell,WR,IND,176.9,176,2022-08-21
Hayden Hurst,TE,CIN,177.5,177,2022-08-21
Evan Engram,TE,JAX,178.1,178,2022-08-21
J.D. McKissic,RB,WAS,178.3,179,2022-08-21
Sammy Watkins,WR,GB,182.9,180,2022-08-21
Corey Davis,WR,NYJ,183.1,181,2022-08-21
Ryan Tannehill,QB,TEN,184.4,182,2022-08-21
Austin Hooper,TE,TEN,184.6,183,2022-08-21
Jared Goff,QB,DET,184.7,184,2022-08-21
Zay Jones,WR,JAX,184.7,185,2022-08-21
Marlon Mack,RB,HOU,187.1,186,2022-08-21
Taysom Hill,TE,NO,190.6,187,2022-08-21
Deshaun Watson,QB,CLE,191.6,188,2022-08-21
Ronald Jones,RB,KC,192.6,189,2022-08-21
Darrel Williams,RB,KC,193.9,190,2022-08-21
Baker Mayfield,QB,CAR,194.4,191,2022-08-21
Jamison Crowder,WR,BUF,194.5,192,2022-08-21
A.J. Green,WR,ARI,196,193,2022-08-21
Brevin Jordan,TE,HOU,196.8,194,2022-08-21
Gus Edwards,RB,BAL,198,195,2022-08-21
Davis Mills,QB,HOU,199,196,2022-08-21
William Fuller,WR,N/A,199.6,197,2022-08-21
Trey Sermon,RB,SF,200.8,198,2022-08-21
Donovan Peoples-Jones,WR,CLE,202.2,199,2022-08-21
Eno Benjamin,RB,ARI,202.8,200,2022-08-21
Mo Alie-Cox,TE,IND,203.3,201,2022-08-21
Kendrick Bourne,WR,NE,204.2,202,2022-08-21
Odell Beckham,WR,N/A,205,203,2022-08-21
Curtis Samuel,WR,WAS,205.3,204,2022-08-21
Mark Ingram,RB,NO,205.3,205,2022-08-21
Carson Wentz,QB,WAS,205.3,206,2022-08-21
Devin Duvernay,WR,BAL,205.4,207,2022-08-21
D'Ernest Johnson,RB,CLE,206.5,208,2022-08-21
Jerick McKinnon,RB,KC,206.8,209,2022-08-21
Zach Wilson,QB,NYJ,207.7,210,2022-08-21
Tyquan Thornton,WR,NE,207.8,211,2022-08-21
Marcus Mariota,QB,ATL,208,212,2022-08-21
Cameron Brate,TE,TB,209.5,213,2022-08-21
Nick Westbrook-Ikhine,WR,TEN,209.8,214,2022-08-21
Jonnu Smith,TE,NE,210.2,215,2022-08-21
David Bell,WR,CLE,210.4,216,2022-08-21
Chuba Hubbard,RB,CAR,210.6,217,2022-08-21
D'Onta Foreman,RB,CAR,211.2,218,2022-08-21
Joshua Kelley,RB,LAC,211.3,219,2022-08-21
Logan Thomas,TE,WAS,211.7,220,2022-08-21
Hassan Haskins,RB,TEN,211.8,221,2022-08-21
Randall Cobb,WR,GB,212,222,2022-08-21
Danny Gray,WR,SF,212.2,223,2022-08-21
Chris Evans,RB,CIN,212.3,224,2022-08-21
Jeff Wilson,RB,SF,212.5,225,2022-08-21
Kyle Philips,WR,TEN,212.7,226,2022-08-21
Khalil Shakir,WR,BUF,212.7,227,2022-08-21
Zack Moss,RB,BUF,213.1,228,2022-08-21
Cedrick Wilson,WR,MIA,213.5,229,2022-08-21
Velus Jones,WR,CHI,213.7,230,2022-08-21
Kenny Pickett,QB,PIT,213.7,231,2022-08-21
Sony Michel,RB,LA,213.9,232,2022-08-21
Samaje Perine,RB,CIN,214.2,233,2022-08-21
Tyler Conklin,TE,NYJ,214.2,234,2022-08-21
Terrace Marshall,WR,CAR,214.3,235,2022-08-21
Isaiah Likely,TE,BAL,214.3,236,2022-08-21
Jaylen Warren,RB,PIT,214.4,237,2022-08-21
Ty Montgomery,WR,NE,214.4,238,2022-08-21
Kenyan Drake,RB,LV,214.5,239,2022-08-21
Quez Watkins,WR,PHI,214.5,240,2022-08-21
Kyle Rudolph,TE,N/A,214.5,241,2022-08-21
Mitchell Trubisky,QB,PIT,214.7,242,2022-08-21
Nelson Agholor,WR,NE,214.7,243,2022-08-21
Laviska Shenault,WR,JAX,214.7,244,2022-08-21
Bryan Edwards,WR,LV,215,245,2022-08-21
Trey McBride,TE,ARI,215.1,246,2022-08-21
Daniel Bellinger,TE,NYG,215.1,247,2022-08-21
Ameer Abdullah,RB,LV,215.1,248,2022-08-21
Greg Dulcich,TE,DEN,215.2,249,2022-08-21
Dontrell Hilliard,RB,TEN,215.3,250,2022-08-21
Jalen Guyton,WR,LAC,215.3,251,2022-08-21
Malik Willis,QB,TEN,215.4,252,2022-08-21
Byron Pringle,WR,CHI,215.4,253,2022-08-21
Trestan Ebnar,RB,CHI,215.4,254,2022-08-21
Amari Rodgers,WR,GB,215.5,255,2022-08-21
Noah Brown,WR,DAL,215.5,256,2022-08-21
Matt Breida,RB,NYG,215.6,257,2022-08-21
Desmond Ridder,QB,ATL,215.6,258,2022-08-21
Mike Davis,RB,ATL,215.6,259,2022-08-21
Adam Trautman,TE,NO,215.6,260,2022-08-21
Jimmy Garoppolo,QB,SF,215.6,261,2022-08-21
Ashton Dulin,WR,IND,215.7,262,2022-08-21
Sterling Shepard,WR,NYG,215.7,263,2022-08-21
Boston Scott,RB,PHI,215.7,264,2022-08-21
C.J. Uzomah,TE,NYJ,215.7,265,2022-08-21
Rex Burkhead,RB,HOU,215.7,266,2022-08-21
Kyren Williams,RB,LA,215.7,267,2022-08-21
Travis Homer,RB,SEA,215.7,268,2022-08-21
Geno Smith,QB,SEA,215.7,269,2022-08-21
Donald Parham,TE,LAC,215.7,270,2022-08-21
Jauan Jennings,WR,SF,215.7,271,2022-08-21
Braxton Berrios,WR,NYJ,215.7,272,2022-08-21
James Proche,WR,BAL,215.7,273,2022-08-21
Tyler Badie,RB,BAL,215.7,274,2022-08-21
Justin Watson,WR,KC,215.8,275,2022-08-21
Keaontay Ingram,RB,ARI,215.8,276,2022-08-21
Keelan Cole,WR,NYJ,215.8,277,2022-08-21
Rashard Higgins,WR,CAR,215.8,278,2022-08-21
Demarcus Robinson,WR,LV,215.8,279,2022-08-21
Tutu Atwell,WR,LA,215.8,280,2022-08-21
Jacoby Brissett,QB,CLE,215.8,281,2022-08-21
O.J. Howard,TE,BUF,215.8,282,2022-08-21
Marquez Callaway,WR,NO,215.8,283,2022-08-21
Ke'Shawn Vaughn,RB,TB,215.8,284,2022-08-21
Equanimeous St. Brown,WR,CHI,215.8,285,2022-08-21
Drew Lock,QB,SEA,215.8,286,2022-08-21
Jerome Ford,RB,CLE,215.9,287,2022-08-21
DeAndre Carter,WR,LAC,215.9,288,2022-08-21
Pierre Strong,RB,NE,215.9,289,2022-08-21
Rob Gronkowski,TE,TB,215.9,290,2022-08-21
DeeJay Dallas,RB,SEA,215.9,291,2022-08-21
Jelani Woods,TE,IND,215.9,292,2022-08-21
Ty Chandler,RB,MIN,215.9,293,2022-08-21
Josh Reynolds,WR,DET,215.9,294,2022-08-21
Mack Hollins,WR,LV,215.9,295,2022-08-21
Foster Moreau,TE,LV,215.9,296,2022-08-21
Tommy Tremble,TE,CAR,215.9,297,2022-08-21
Dan Arnold,TE,JAX,215.9,298,2022-08-21
Joe Flacco,QB,NYJ,215.9,299,2022-08-21
Harrison Bryant,TE,CLE,215.9,300,2022-08-21
Pharaoh Brown,TE,HOU,215.9,301,2022-08-21
Jody Fortson,TE,KC,215.9,302,2022-08-21
Andy Isabella,WR,ARI,215.9,303,2022-08-21
Ihmir Smith-Marsette,WR,MIN,215.9,304,2022-08-21
Jeff Driskel,TE,HOU,215.9,305,2022-08-21
Marshawn Lynch,RB,N/A,215.9,306,2022-08-21
Jared Cook,TE,LAC,215.9,307,2022-08-21
Simi Fehoko,WR,DAL,215.9,308,2022-08-21
Tyler Huntley,QB,BAL,215.9,309,2022-08-21
Zach Pascal,WR,PHI,215.9,310,2022-08-21
Benny Snell,RB,PIT,215.9,311,2022-08-21
Giovani Bernard,RB,TB,215.9,312,2022-08-21
Denzel Mims,WR,NYJ,215.9,313,2022-08-21
Sam Howell,QB,WAS,215.9,314,2022-08-21
Calvin Austin,WR,PIT,215.9,315,2022-08-21
Deonte Harris,WR,NO,215.9,316,2022-08-21
Nick Foles,QB,CHI,215.9,317,2022-08-21
Anthony McFarland,RB,PIT,215.9,318,2022-08-21
Trayveon Williams,RB,CIN,215.9,319,2022-08-21
Snoop Conner,RB,JAX,215.9,320,2022-08-21
Tre'Quan Smith,WR,NO,216,321,2022-08-21
Phillip Lindsay,RB,MIA,216,322,2022-08-21
Josh Gordon,WR,KC,216,323,2022-08-21
John Wolford,QB,LA,216,324,2022-08-21
Julius Chestnut,RB,TEN,216,325,2022-08-21
Montrell Washington,WR,DEN,216,326,2022-08-21
Myles Gaskin,RB,MIA,216,327,2022-08-21
Darius Slayton,WR,NYG,216,328,2022-08-21
Damien Williams,RB,ATL,216,329,2022-08-21
Jalen Wydermyer,TE,BUF,216,330,2022-08-21
Olamide Zaccheaus,WR,ATL,216,331,2022-08-21
Cade Otton,TE,TB,216,332,2022-08-21
Kene Nwangwu,RB,MIN,216,333,2022-08-21
Cole Beasley,WR,N/A,216,334,2022-08-21
Kylen Granson,TE,IND,216,335,2022-08-21
James Washington,WR,DAL,216,336,2022-08-21
Cam Sims,WR,WAS,216,337,2022-08-21
Collin Johnson,WR,NYG,216,338,2022-08-21
Eric Ezukanma,WR,MIA,216,339,2022-08-21
Shi Smith,WR,CAR,216,340,2022-08-21
Ben Skowronek,WR,LA,216,341,2022-08-21
Josiah Deguara,TE,GB,216,342,2022-08-21
Tajae Sharpe,WR,ATL,216,343,2022-08-21
Racey McMath,WR,TEN,216,344,2022-08-21
Chris Conley,WR,HOU,216,345,2022-08-21
Laquon Treadwell,WR,JAX,216,346,2022-08-21
Tyler Johnson,WR,TB,216,347,2022-08-21
Anthony Schwartz,WR,CLE,216,348,2022-08-21
Abram Smith,RB,NO,216,349,2022-08-21
Lil'Jordan Humphrey,WR,NO,216,350,2022-08-21
Case Keenum,QB,BUF,216,351,2022-08-21
Shemar Bridges,WR,BAL,216,352,2022-08-21
Brandon Johnson,WR,DEN,216,353,2022-08-21
John Metchie,WR,HOU,216,354,2022-08-21
Greg Dortch,WR,ARI,216,355,2022-08-21
Antonio Brown,WR,N/A,216,356,2022-08-21
Chigoziem Okonkwo,TE,TEN,216,357,2022-08-21
Derrick Gore,RB,KC,216,358,2022-08-21
Jamal Agnew,WR,JAX,216,359,2022-08-21
Scott Miller,WR,TB,216,360,2022-08-21
Kyle Juszczyk,RB,SF,216,361,2022-08-21
Jalen Reagor,WR,PHI,216,362,2022-08-21
Ricky Seals-Jones,TE,NYG,216,363,2022-08-21
Gardner Minshew,QB,PHI,216,364,2022-08-21
Travis Fulgham,WR,DEN,216,365,2022-08-21
Andy Dalton,QB,NO,216,366,2022-08-21
Tylan Wallace,WR,BAL,216,367,2022-08-21
Jordan Howard,RB,PHI,216,368,2022-08-21
JaMycal Hasty,RB,SF,216,369,2022-08-21
Jake Ferguson,TE,DAL,216,370,2022-08-21
Auden Tate,WR,ATL,216,371,2022-08-21
Gunner Olszewski,WR,PIT,216,372,2022-08-21
Dante Pettis,WR,NYG,216,373,2022-08-21
J.J. Taylor,RB,NE,216,374,2022-08-21
Tyrod Taylor,QB,NYG,216,375,2022-08-21
Juwan Johnson,TE,NO,216,376,2022-08-21
John Ross,WR,NYG,216,377,2022-08-21
Antoine Wesley,WR,ARI,216,378,2022-08-21
Drew Brees,QB,N/A,216,379,2022-08-21
Michael Bandy,WR,LAC,216,380,2022-08-21
Dennis Houston,WR,DAL,216,381,2022-08-21
Dezmon Patmon,WR,IND,216,382,2022-08-21
Teddy Bridgewater,QB,MIA,216,383,2022-08-21
Willie Snead,WR,N/A,216,384,2022-08-21
Quintez Cephus,WR,DET,216,385,2022-08-21
Justin Jackson,RB,LAC,216,386,2022-08-21
Justyn Ross,WR,KC,216,387,2022-08-21
Tyron Johnson,WR,LV,216,388,2022-08-21
David Johnson,RB,HOU,216,389,2022-08-21
Dyami Brown,WR,WAS,216,390,2022-08-21
N'Keal Harry,WR,NE,216,391,2022-08-21
Richie James,WR,NYG,216,392,2022-08-21
Matt Corral,QB,CAR,216,393,2022-08-21
Lynn Bowden,WR,MIA,216,394,2022-08-21
Jeremy McNichols,RB,N/A,216,395,2022-08-21
Seth Williams,WR,DEN,216,396,2022-08-21
Brandon Bolden,RB,LV,216,397,2022-08-21
Dez Fitzpatrick,WR,TEN,216,398,2022-08-21
Royce Freeman,RB,HOU,216,399,2022-08-21
Ian Thomas,TE,CAR,216,400,2022-08-21
