player,pos,team,adp,rank,date
Antonio Gibson,RB,WAS,84.1,82,2022-08-17
Hunter Renfrow,WR,LV,84.2,83,2022-08-17
Miles Sanders,RB,PHI,85,84,2022-08-17
Clyde Edwards-Helaire,RB,KC,85.8,85,2022-08-17
Tom Brady,QB,TB,86.7,86,2022-08-17
Chris Olave,WR,NO,88,87,2022-08-17
Chase Edmonds,RB,MIA,88.8,88,2022-08-17
Rhamondre Stevenson,RB,NE,89,89,2022-08-17
Dak Prescott,QB,DAL,89.6,90,2022-08-17
Skyy Moore,WR,KC,90.5,91,2022-08-17
T.J. Hockenson,TE,DET,90.7,92,2022-08-17
Dallas Goedert,TE,PHI,93.1,93,2022-08-17
Treylon Burks,WR,TEN,93.7,94,2022-08-17
Kareem Hunt,RB,CLE,94.8,95,2022-08-17
Marquez Valdes-Scantling,WR,KC,96.7,96,2022-08-17
Rashaad Penny,RB,SEA,96.8,97,2022-08-17
Robert Woods,WR,TEN,98.4,98,2022-08-17
Damien Harris,RB,NE,99.6,99,2022-08-17
Tyler Lockett,WR,SEA,100.4,100,2022-08-17
James Cook,RB,BUF,101.8,101,2022-08-17
Kenneth Walker,RB,SEA,103.1,102,2022-08-17
Dawson Knox,TE,BUF,103.9,103,2022-08-17
Matthew Stafford,QB,LA,105.7,104,2022-08-17
Devin Singletary,RB,BUF,106.2,105,2022-08-17
Chase Claypool,WR,PIT,107.1,106,2022-08-17
Derek Carr,QB,LV,108,107,2022-08-17
Dameon Pierce,RB,HOU,108.5,108,2022-08-17
Zach Ertz,TE,ARI,108.8,109,2022-08-17
Tyler Boyd,WR,CIN,109.4,110,2022-08-17
Melvin Gordon,RB,DEN,110.7,111,2022-08-17
Aaron Rodgers,QB,GB,111.5,112,2022-08-17
Cordarrelle Patterson,RB,ATL,111.6,113,2022-08-17
Rondale Moore,WR,ARI,113,114,2022-08-17
Russell Gage,WR,TB,113.3,115,2022-08-17
Julio Jones,WR,N/A,116,116,2022-08-17
Garrett Wilson,WR,NYJ,116.1,117,2022-08-17
Jalen Tolbert,WR,DAL,116.9,118,2022-08-17
Kirk Cousins,QB,MIN,118.2,119,2022-08-17
Darrell Henderson,RB,LA,122.4,120,2022-08-17
Mecole Hardman,WR,KC,123.2,121,2022-08-17
Cole Kmet,TE,CHI,123.5,122,2022-08-17
George Pickens,WR,PIT,125.2,123,2022-08-17
Isaiah Spiller,RB,LAC,125.9,124,2022-08-17
Rachaad White,RB,TB,126.1,125,2022-08-17
DeVante Parker,WR,NE,127.6,126,2022-08-17
Joshua Palmer,WR,LAC,127.8,127,2022-08-17
Justin Fields,QB,CHI,130.2,128,2022-08-17
Alexander Mattison,RB,MIN,131.3,129,2022-08-17
Nyheim Hines,RB,IND,131.4,130,2022-08-17
Albert Okwuegbunam,TE,DEN,132.1,131,2022-08-17
Kenny Golladay,WR,NYG,133.7,132,2022-08-17
Tua Tagovailoa,QB,MIA,134.8,133,2022-08-17
Michael Gallup,WR,DAL,135.1,134,2022-08-17
Kenneth Gainwell,RB,PHI,135.3,135,2022-08-17
Irv Smith,TE,MIN,137,136,2022-08-17
Romeo Doubs,WR,GB,137.6,137,2022-08-17
D.J. Chark,WR,DET,138.5,138,2022-08-17
Pat Freiermuth,TE,PIT,138.7,139,2022-08-17
Jakobi Meyers,WR,NE,138.8,140,2022-08-17
James Robinson,RB,JAX,141.2,141,2022-08-17
Jahan Dotson,WR,WAS,141.5,142,2022-08-17
Trevor Lawrence,QB,JAX,142.6,143,2022-08-17
K.J. Osborn,WR,MIN,143.8,144,2022-08-17
Tyler Allgeier,RB,ATL,145.1,145,2022-08-17
Christian Watson,WR,GB,147.4,146,2022-08-17
Michael Carter,RB,NYJ,147.7,147,2022-08-17
Mike Gesicki,TE,MIA,149,148,2022-08-17
Hunter Henry,TE,NE,150.9,149,2022-08-17
Khalil Herbert,RB,CHI,151.1,150,2022-08-17
Jarvis Landry,WR,NO,151.9,151,2022-08-17
Isaiah McKenzie,WR,BUF,152,152,2022-08-17
KJ Hamler,WR,DEN,152.4,153,2022-08-17
Nico Collins,WR,HOU,152.5,154,2022-08-17
Jameis Winston,QB,NO,154.3,155,2022-08-17
Robby Anderson,WR,CAR,154.9,156,2022-08-17
Brian Robinson Jr.,RB,WAS,156.1,157,2022-08-17
Isiah Pacheco,RB,KC,157,158,2022-08-17
Matt Ryan,QB,IND,157.7,159,2022-08-17
Jamaal Williams,RB,DET,158.7,160,2022-08-17
Wan'Dale Robinson,WR,NYG,161.2,161,2022-08-17
Gerald Everett,TE,LAC,161.3,162,2022-08-17
Jameson Williams,WR,DET,161.5,163,2022-08-17
David Njoku,TE,CLE,162.4,164,2022-08-17
Robert Tonyan,TE,GB,164.9,165,2022-08-17
Daniel Jones,QB,NYG,165.7,166,2022-08-17
Tyler Higbee,TE,LA,169,167,2022-08-17
Zamir White,RB,LV,170.8,168,2022-08-17
Tyrion Davis-Price,RB,SF,172.7,169,2022-08-17
Van Jefferson,WR,LA,172.8,170,2022-08-17
Noah Fant,TE,SEA,173.2,171,2022-08-17
Parris Campbell,WR,IND,173.8,172,2022-08-17
Ronald Jones,RB,KC,174.2,173,2022-08-17
Marvin Jones,WR,JAX,174.4,174,2022-08-17
Raheem Mostert,RB,MIA,175.1,175,2022-08-17
Alec Pierce,WR,IND,175.5,176,2022-08-17
Hayden Hurst,TE,CIN,177.5,177,2022-08-17
Mac Jones,QB,NE,177.5,178,2022-08-17
Evan Engram,TE,JAX,179.3,179,2022-08-17
Corey Davis,WR,NYJ,181.4,180,2022-08-17
Marlon Mack,RB,HOU,183.5,181,2022-08-17
J.D. McKissic,RB,WAS,184.3,182,2022-08-17
Austin Hooper,TE,TEN,185.1,183,2022-08-17
Sammy Watkins,WR,GB,186.8,184,2022-08-17
Ryan Tannehill,QB,TEN,187.4,185,2022-08-17
Jamison Crowder,WR,BUF,187.5,186,2022-08-17
Jared Goff,QB,DET,187.7,187,2022-08-17
Deshaun Watson,QB,CLE,188.5,188,2022-08-17
Zay Jones,WR,JAX,188.7,189,2022-08-17
Taysom Hill,TE,NO,191.2,190,2022-08-17
William Fuller,WR,N/A,193.8,191,2022-08-17
Darrel Williams,RB,KC,194.7,192,2022-08-17
Donovan Peoples-Jones,WR,CLE,196.8,193,2022-08-17
A.J. Green,WR,ARI,196.8,194,2022-08-17
Baker Mayfield,QB,CAR,198.2,195,2022-08-17
Gus Edwards,RB,BAL,198.6,196,2022-08-17
Brevin Jordan,TE,HOU,198.9,197,2022-08-17
Kendrick Bourne,WR,NE,199.3,198,2022-08-17
Eno Benjamin,RB,ARI,202.1,199,2022-08-17
D'Ernest Johnson,RB,CLE,202.4,200,2022-08-17
Davis Mills,QB,HOU,202.5,201,2022-08-17
Odell Beckham,WR,N/A,203.3,202,2022-08-17
Zach Wilson,QB,NYJ,204.4,203,2022-08-17
Mo Alie-Cox,TE,IND,204.6,204,2022-08-17
Trey Sermon,RB,SF,204.7,205,2022-08-17
Devin Duvernay,WR,BAL,204.8,206,2022-08-17
Jerick McKinnon,RB,KC,205,207,2022-08-17
Curtis Samuel,WR,WAS,205.1,208,2022-08-17
Mark Ingram,RB,NO,206.3,209,2022-08-17
Tyquan Thornton,WR,NE,206.4,210,2022-08-17
Carson Wentz,QB,WAS,207.3,211,2022-08-17
Marcus Mariota,QB,ATL,208.9,212,2022-08-17
Cameron Brate,TE,TB,209.4,213,2022-08-17
Nick Westbrook-Ikhine,WR,TEN,209.8,214,2022-08-17
David Bell,WR,CLE,211,215,2022-08-17
D'Onta Foreman,RB,CAR,211.3,216,2022-08-17
Jonnu Smith,TE,NE,211.8,217,2022-08-17
Logan Thomas,TE,WAS,211.9,218,2022-08-17
Chris Evans,RB,CIN,212,219,2022-08-17
Chuba Hubbard,RB,CAR,212.1,220,2022-08-17
Hassan Haskins,RB,TEN,212.9,221,2022-08-17
Randall Cobb,WR,GB,213.1,222,2022-08-17
Cedrick Wilson,WR,MIA,213.2,223,2022-08-17
Sony Michel,RB,LA,213.4,224,2022-08-17
Jeff Wilson,RB,SF,213.5,225,2022-08-17
Danny Gray,WR,SF,213.5,226,2022-08-17
Terrace Marshall,WR,CAR,213.6,227,2022-08-17
Khalil Shakir,WR,BUF,213.9,228,2022-08-17
Kyle Rudolph,TE,N/A,213.9,229,2022-08-17
Laviska Shenault,WR,JAX,214.1,230,2022-08-17
Quez Watkins,WR,PHI,214.1,231,2022-08-17
Kenyan Drake,RB,LV,214.2,232,2022-08-17
Tyler Conklin,TE,NYJ,214.2,233,2022-08-17
Bryan Edwards,WR,LV,214.3,234,2022-08-17
Mitchell Trubisky,QB,PIT,214.4,235,2022-08-17
Velus Jones,WR,CHI,214.5,236,2022-08-17
Kyle Philips,WR,TEN,214.5,237,2022-08-17
Zack Moss,RB,BUF,214.6,238,2022-08-17
Greg Dulcich,TE,DEN,214.6,239,2022-08-17
Samaje Perine,RB,CIN,214.7,240,2022-08-17
Kenny Pickett,QB,PIT,214.7,241,2022-08-17
Ameer Abdullah,RB,LV,214.8,242,2022-08-17
Daniel Bellinger,TE,NYG,214.9,243,2022-08-17
Isaiah Likely,TE,BAL,215,244,2022-08-17
Jalen Guyton,WR,LAC,215.1,245,2022-08-17
Trestan Ebnar,RB,CHI,215.2,246,2022-08-17
Noah Brown,WR,DAL,215.3,247,2022-08-17
Mike Davis,RB,ATL,215.3,248,2022-08-17
Rex Burkhead,RB,HOU,215.4,249,2022-08-17
Jimmy Garoppolo,QB,SF,215.4,250,2022-08-17
Trey McBride,TE,ARI,215.4,251,2022-08-17
Amari Rodgers,WR,GB,215.4,252,2022-08-17
Malik Willis,QB,TEN,215.4,253,2022-08-17
Ashton Dulin,WR,IND,215.5,254,2022-08-17
Donald Parham,TE,LAC,215.5,255,2022-08-17
Ty Montgomery,WR,NE,215.5,256,2022-08-17
James Proche,WR,BAL,215.6,257,2022-08-17
Matt Breida,RB,NYG,215.6,258,2022-08-17
Desmond Ridder,QB,ATL,215.6,259,2022-08-17
Byron Pringle,WR,CHI,215.6,260,2022-08-17
Jerome Ford,RB,CLE,215.7,261,2022-08-17
Nelson Agholor,WR,NE,215.7,262,2022-08-17
Joshua Kelley,RB,LAC,215.7,263,2022-08-17
Ke'Shawn Vaughn,RB,TB,215.7,264,2022-08-17
Equanimeous St. Brown,WR,CHI,215.7,265,2022-08-17
Dontrell Hilliard,RB,TEN,215.7,266,2022-08-17
Jauan Jennings,WR,SF,215.7,267,2022-08-17
Adam Trautman,TE,NO,215.7,268,2022-08-17
Keaontay Ingram,RB,ARI,215.7,269,2022-08-17
C.J. Uzomah,TE,NYJ,215.8,270,2022-08-17
Rob Gronkowski,TE,TB,215.8,271,2022-08-17
Sterling Shepard,WR,NYG,215.8,272,2022-08-17
Kyren Williams,RB,LA,215.8,273,2022-08-17
Tutu Atwell,WR,LA,215.8,274,2022-08-17
Braxton Berrios,WR,NYJ,215.8,275,2022-08-17
Tyler Badie,RB,BAL,215.8,276,2022-08-17
Pierre Strong,RB,NE,215.8,277,2022-08-17
Rashard Higgins,WR,CAR,215.8,278,2022-08-17
Drew Lock,QB,SEA,215.8,279,2022-08-17
Jaylen Warren,RB,PIT,215.8,280,2022-08-17
Marquez Callaway,WR,NO,215.8,281,2022-08-17
Josh Reynolds,WR,DET,215.8,282,2022-08-17
Boston Scott,RB,PHI,215.8,283,2022-08-17
Keelan Cole,WR,NYJ,215.9,284,2022-08-17
Foster Moreau,TE,LV,215.9,285,2022-08-17
Jacoby Brissett,QB,CLE,215.9,286,2022-08-17
Josiah Deguara,TE,GB,215.9,287,2022-08-17
Montrell Washington,WR,DEN,215.9,288,2022-08-17
Snoop Conner,RB,JAX,215.9,289,2022-08-17
Geno Smith,QB,SEA,215.9,290,2022-08-17
Simi Fehoko,WR,DAL,215.9,291,2022-08-17
Josh Gordon,WR,KC,215.9,292,2022-08-17
Tommy Tremble,TE,CAR,215.9,293,2022-08-17
Antonio Brown,WR,N/A,215.9,294,2022-08-17
O.J. Howard,TE,BUF,215.9,295,2022-08-17
Anthony McFarland,RB,PIT,215.9,296,2022-08-17
Tajae Sharpe,WR,ATL,215.9,297,2022-08-17
James Washington,WR,DAL,215.9,298,2022-08-17
Myles Gaskin,RB,MIA,215.9,299,2022-08-17
Ihmir Smith-Marsette,WR,MIN,215.9,300,2022-08-17
Justin Watson,WR,KC,215.9,301,2022-08-17
Tre'Quan Smith,WR,NO,215.9,302,2022-08-17
Olamide Zaccheaus,WR,ATL,215.9,303,2022-08-17
Ty Chandler,RB,MIN,215.9,304,2022-08-17
Demarcus Robinson,WR,LV,215.9,305,2022-08-17
Harrison Bryant,TE,CLE,215.9,306,2022-08-17
Sam Howell,QB,WAS,215.9,307,2022-08-17
Tyler Johnson,WR,TB,215.9,308,2022-08-17
Jelani Woods,TE,IND,215.9,309,2022-08-17
Giovani Bernard,RB,TB,216,310,2022-08-17
Cade Otton,TE,TB,216,311,2022-08-17
Jeff Driskel,TE,HOU,216,312,2022-08-17
DeAndre Carter,WR,LAC,216,313,2022-08-17
Dennis Houston,WR,DAL,216,314,2022-08-17
Kylen Granson,TE,IND,216,315,2022-08-17
Jody Fortson,TE,KC,216,316,2022-08-17
John Metchie,WR,HOU,216,317,2022-08-17
Benny Snell,RB,PIT,216,318,2022-08-17
Calvin Austin,WR,PIT,216,319,2022-08-17
Phillip Lindsay,RB,MIA,216,320,2022-08-17
Pharaoh Brown,TE,HOU,216,321,2022-08-17
Kene Nwangwu,RB,MIN,216,322,2022-08-17
Zach Pascal,WR,PHI,216,323,2022-08-17
Darius Slayton,WR,NYG,216,324,2022-08-17
Justin Jackson,RB,LAC,216,325,2022-08-17
David Johnson,RB,HOU,216,326,2022-08-17
Dan Arnold,TE,JAX,216,327,2022-08-17
Ricky Seals-Jones,TE,NYG,216,328,2022-08-17
Joe Flacco,QB,NYJ,216,329,2022-08-17
Eric Ezukanma,WR,MIA,216,330,2022-08-17
Tylan Wallace,WR,BAL,216,331,2022-08-17
Mack Hollins,WR,LV,216,332,2022-08-17
Travis Homer,RB,SEA,216,333,2022-08-17
Jeremy Ruckert,TE,NYJ,216,334,2022-08-17
Kalif Raymond,WR,DET,216,335,2022-08-17
Ray-Ray McCloud,WR,SF,216,336,2022-08-17
Tyrod Taylor,QB,NYG,216,337,2022-08-17
Cole Beasley,WR,N/A,216,338,2022-08-17
Tyler Huntley,QB,BAL,216,339,2022-08-17
Mike Thomas,WR,CIN,216,340,2022-08-17
Chris Conley,WR,HOU,216,341,2022-08-17
Jalen Reagor,WR,PHI,216,342,2022-08-17
Dyami Brown,WR,WAS,216,343,2022-08-17
Deonte Harris,WR,NO,216,344,2022-08-17
JaMycal Hasty,RB,SF,216,345,2022-08-17
Shane Buechele,QB,KC,216,346,2022-08-17
Antonio Williams,RB,NYG,216,347,2022-08-17
Noah Gray,TE,KC,216,348,2022-08-17
Blake Bell,TE,KC,216,349,2022-08-17
Kennedy Brooks,RB,PHI,216,350,2022-08-17
J.J. Taylor,RB,NE,216,351,2022-08-17
Andrew Ogletree,TE,IND,216,352,2022-08-17
Calvin Ridley,WR,ATL,216,353,2022-08-17
Julius Chestnut,RB,TEN,216,354,2022-08-17
Tanner Conner,WR,MIA,216,355,2022-08-17
Trinity Benson,WR,DET,216,356,2022-08-17
Jamal Agnew,WR,JAX,216,357,2022-08-17
Damien Williams,RB,ATL,216,358,2022-08-17
Keke Coutee,WR,IND,216,359,2022-08-17
Laquon Treadwell,WR,JAX,216,360,2022-08-17
Jordan Akins,TE,NYG,216,361,2022-08-17
Collin Johnson,WR,NYG,216,362,2022-08-17
DeeJay Dallas,RB,SEA,216,363,2022-08-17
Andy Dalton,QB,NO,216,364,2022-08-17
Andy Isabella,WR,ARI,216,365,2022-08-17
Matt Corral,QB,CAR,216,366,2022-08-17
Mohamed Sanu,WR,SF,216,367,2022-08-17
Devonta Freeman,RB,BAL,216,368,2022-08-17
Cornell Powell,WR,KC,216,369,2022-08-17
Seth Williams,WR,DEN,216,370,2022-08-17
Anthony Schwartz,WR,CLE,216,371,2022-08-17
Brandon Bolden,RB,LV,216,372,2022-08-17
Kevin Harris,RB,NE,216,373,2022-08-17
Jake Ferguson,TE,DAL,216,374,2022-08-17
Jalen Nailor,WR,MIN,216,375,2022-08-17
Jermar Jefferson,RB,DET,216,376,2022-08-17
Auden Tate,WR,ATL,216,377,2022-08-17
Cole Turner,TE,WAS,216,378,2022-08-17
John Bates,TE,WAS,216,379,2022-08-17
Shi Smith,WR,CAR,216,380,2022-08-17
Master Teague,RB,CHI,216,381,2022-08-17
Trent Taylor,WR,CIN,216,382,2022-08-17
Ben Skowronek,WR,LA,216,383,2022-08-17
Jake Funk,RB,LA,216,384,2022-08-17
Greg Dortch,WR,ARI,216,385,2022-08-17
Kristian Wilkerson,WR,NE,216,386,2022-08-17
Juwann Winfree,WR,GB,216,387,2022-08-17
Antoine Wesley,WR,ARI,216,388,2022-08-17
Devin Funchess,WR,N/A,216,389,2022-08-17
Racey McMath,WR,TEN,216,390,2022-08-17
Quintin Morris,TE,BUF,216,391,2022-08-17
T.J. Vasher,WR,DAL,216,392,2022-08-17
Jalen Camp,WR,HOU,216,393,2022-08-17
Chigoziem Okonkwo,TE,TEN,216,394,2022-08-17
Chris Carson,RB,SEA,216,395,2022-08-17
Emmanuel Sanders,WR,BUF,216,396,2022-08-17
Breshad Perriman,WR,TB,216,397,2022-08-17
Quintez Cephus,WR,DET,216,398,2022-08-17
Kyle Juszczyk,RB,SF,216,399,2022-08-17
Miles Boykin,WR,PIT,216,400,2022-08-17
