player,pos,team,adp,rank,date
Kirk Cousins,QB,MIN,115.1,115,2022-07-29
Tim Patrick,WR,DEN,116.5,116,2022-07-29
Rondale Moore,WR,ARI,118.1,117,2022-07-29
Rachaad White,RB,TB,119.2,118,2022-07-29
Christian Watson,WR,GB,120.6,119,2022-07-29
Irv Smith,TE,MIN,121.8,120,2022-07-29
Kenny Golladay,WR,NYG,122.8,121,2022-07-29
Ronald Jones,RB,KC,123.6,122,2022-07-29
Mecole Hardman,WR,KC,124.5,123,2022-07-29
Justin Fields,QB,CHI,125.9,124,2022-07-29
Alexander Mattison,RB,MIN,126.1,125,2022-07-29
Isaiah Spiller,RB,LAC,126.6,126,2022-07-29
Michael Gallup,WR,DAL,129,127,2022-07-29
Jakobi Meyers,WR,NE,129.3,128,2022-07-29
Pat Freiermuth,TE,PIT,129.5,129,2022-07-29
Cole Kmet,TE,CHI,130,130,2022-07-29
Dameon Pierce,RB,HOU,130.2,131,2022-07-29
Tua Tagovailoa,QB,MIA,133.3,132,2022-07-29
Jarvis Landry,WR,NO,135,133,2022-07-29
Mike Gesicki,TE,MIA,136.6,134,2022-07-29
Darrell Henderson,RB,LA,137.2,135,2022-07-29
Jalen Tolbert,WR,DAL,137.5,136,2022-07-29
Nyheim Hines,RB,IND,138.3,137,2022-07-29
Jameson Williams,WR,DET,139.4,138,2022-07-29
Joshua Palmer,WR,LAC,139.9,139,2022-07-29
Jahan Dotson,WR,WAS,140.3,140,2022-07-29
DeVante Parker,WR,NE,140.3,141,2022-07-29
Trevor Lawrence,QB,JAX,141.2,142,2022-07-29
Michael Carter,RB,NYJ,143.8,143,2022-07-29
Tyler Allgeier,RB,ATL,144.1,144,2022-07-29
Hunter Henry,TE,NE,145.6,145,2022-07-29
K.J. Osborn,WR,MIN,146,146,2022-07-29
Jamison Crowder,WR,BUF,149,147,2022-07-29
Van Jefferson,WR,LA,149.3,148,2022-07-29
Robby Anderson,WR,CAR,151.1,149,2022-07-29
Jameis Winston,QB,NO,152.5,150,2022-07-29
Albert Okwuegbunam,TE,DEN,152.8,151,2022-07-29
Julio Jones,WR,N/A,152.9,152,2022-07-29
Tyrion Davis-Price,RB,SF,153.2,153,2022-07-29
Gerald Everett,TE,LAC,153.7,154,2022-07-29
D.J. Chark,WR,DET,154.9,155,2022-07-29
Matt Ryan,QB,IND,157.4,156,2022-07-29
Robert Tonyan,TE,GB,158.1,157,2022-07-29
Kenneth Gainwell,RB,PHI,158.2,158,2022-07-29
Daniel Jones,QB,NYG,158.9,159,2022-07-29
Gus Edwards,RB,BAL,159.4,160,2022-07-29
Nico Collins,WR,HOU,159.9,161,2022-07-29
Khalil Herbert,RB,CHI,160.2,162,2022-07-29
James Robinson,RB,JAX,162.4,163,2022-07-29
David Njoku,TE,CLE,164.2,164,2022-07-29
Marvin Jones,WR,JAX,165.4,165,2022-07-29
Tyler Higbee,TE,LA,166.8,166,2022-07-29
Deshaun Watson,QB,CLE,168.1,167,2022-07-29
Noah Fant,TE,SEA,168.5,168,2022-07-29
Corey Davis,WR,NYJ,169.1,169,2022-07-29
Mac Jones,QB,NE,170,170,2022-07-29
Jamaal Williams,RB,DET,171.6,171,2022-07-29
Alec Pierce,WR,IND,172.8,172,2022-07-29
Darrel Williams,RB,KC,173.8,173,2022-07-29
Marlon Mack,RB,HOU,174.4,174,2022-07-29
Evan Engram,TE,JAX,174.7,175,2022-07-29
George Pickens,WR,PIT,175.2,176,2022-07-29
Sammy Watkins,WR,GB,179,177,2022-07-29
Zach Wilson,QB,NYJ,179.8,178,2022-07-29
Parris Campbell,WR,IND,180.7,179,2022-07-29
Hayden Hurst,TE,CIN,182.1,180,2022-07-29
Austin Hooper,TE,TEN,182.1,181,2022-07-29
J.D. McKissic,RB,WAS,182.9,182,2022-07-29
Kendrick Bourne,WR,NE,184,183,2022-07-29
Raheem Mostert,RB,MIA,184.3,184,2022-07-29
Wan'Dale Robinson,WR,NYG,187.7,185,2022-07-29
Isaiah McKenzie,WR,BUF,187.9,186,2022-07-29
Ryan Tannehill,QB,TEN,188.8,187,2022-07-29
Curtis Samuel,WR,WAS,188.8,188,2022-07-29
Mark Ingram,RB,NO,189,189,2022-07-29
Brian Robinson Jr.,RB,WAS,191.1,190,2022-07-29
Jared Goff,QB,DET,191.2,191,2022-07-29
KJ Hamler,WR,DEN,191.7,192,2022-07-29
Jerick McKinnon,RB,KC,192.7,193,2022-07-29
William Fuller,WR,N/A,196.2,194,2022-07-29
A.J. Green,WR,ARI,196.4,195,2022-07-29
Baker Mayfield,QB,CAR,198.3,196,2022-07-29
Taysom Hill,TE,NO,199.1,197,2022-07-29
Cameron Brate,TE,TB,199.8,198,2022-07-29
Chris Evans,RB,CIN,200,199,2022-07-29
Devin Duvernay,WR,BAL,200.4,200,2022-07-29
D'Onta Foreman,RB,CAR,201.3,201,2022-07-29
Carson Wentz,QB,WAS,203.7,202,2022-07-29
Terrace Marshall,WR,CAR,203.9,203,2022-07-29
David Bell,WR,CLE,204.3,204,2022-07-29
Zamir White,RB,LV,205.1,205,2022-07-29
Logan Thomas,TE,WAS,205.8,206,2022-07-29
Kyle Rudolph,TE,N/A,206.2,207,2022-07-29
Odell Beckham,WR,N/A,206.3,208,2022-07-29
Davis Mills,QB,HOU,207,209,2022-07-29
Brevin Jordan,TE,HOU,207.2,210,2022-07-29
Zay Jones,WR,JAX,207.6,211,2022-07-29
Donovan Peoples-Jones,WR,CLE,208.2,212,2022-07-29
Sony Michel,RB,LA,208.6,213,2022-07-29
Mo Alie-Cox,TE,IND,209.1,214,2022-07-29
D'Ernest Johnson,RB,CLE,209.8,215,2022-07-29
James Washington,WR,DAL,210.4,216,2022-07-29
Jeff Wilson,RB,SF,211.4,217,2022-07-29
Jalen Guyton,WR,LAC,212.2,218,2022-07-29
Randall Cobb,WR,GB,212.3,219,2022-07-29
Kenyan Drake,RB,LV,212.6,220,2022-07-29
Romeo Doubs,WR,GB,212.6,221,2022-07-29
Hassan Haskins,RB,TEN,212.8,222,2022-07-29
Marcus Mariota,QB,ATL,213,223,2022-07-29
Bryan Edwards,WR,LV,213.4,224,2022-07-29
Cedrick Wilson,WR,MIA,213.8,225,2022-07-29
Greg Dulcich,TE,DEN,213.9,226,2022-07-29
Mitchell Trubisky,QB,PIT,214.1,227,2022-07-29
Byron Pringle,WR,CHI,214.1,228,2022-07-29
Laviska Shenault,WR,JAX,214.2,229,2022-07-29
Chuba Hubbard,RB,CAR,214.2,230,2022-07-29
Nick Westbrook-Ikhine,WR,TEN,214.4,231,2022-07-29
C.J. Uzomah,TE,NYJ,214.6,232,2022-07-29
Eno Benjamin,RB,ARI,214.7,233,2022-07-29
Trey Sermon,RB,SF,214.8,234,2022-07-29
Jonnu Smith,TE,NE,214.8,235,2022-07-29
Quez Watkins,WR,PHI,214.9,236,2022-07-29
Tyquan Thornton,WR,NE,215.1,237,2022-07-29
Tyler Badie,RB,BAL,215.1,238,2022-07-29
Velus Jones,WR,CHI,215.2,239,2022-07-29
Trey McBride,TE,ARI,215.2,240,2022-07-29
Amari Rodgers,WR,GB,215.2,241,2022-07-29
Jauan Jennings,WR,SF,215.3,242,2022-07-29
Matt Breida,RB,NYG,215.3,243,2022-07-29
Mike Davis,RB,ATL,215.3,244,2022-07-29
Sterling Shepard,WR,NYG,215.4,245,2022-07-29
Jimmy Garoppolo,QB,SF,215.4,246,2022-07-29
Kenny Pickett,QB,PIT,215.4,247,2022-07-29
Braxton Berrios,WR,NYJ,215.5,248,2022-07-29
Khalil Shakir,WR,BUF,215.5,249,2022-07-29
Tyler Conklin,TE,NYJ,215.6,250,2022-07-29
Adam Trautman,TE,NO,215.6,251,2022-07-29
Pierre Strong,RB,NE,215.6,252,2022-07-29
N'Keal Harry,WR,NE,215.6,253,2022-07-29
Dontrell Hilliard,RB,TEN,215.6,254,2022-07-29
John Metchie,WR,HOU,215.6,255,2022-07-29
Rob Gronkowski,TE,TB,215.7,256,2022-07-29
Marquez Callaway,WR,NO,215.7,257,2022-07-29
Daniel Bellinger,TE,NYG,215.7,258,2022-07-29
James Proche,WR,BAL,215.8,259,2022-07-29
O.J. Howard,TE,BUF,215.8,260,2022-07-29
Tylan Wallace,WR,BAL,215.8,261,2022-07-29
Keaontay Ingram,RB,ARI,215.8,262,2022-07-29
Nelson Agholor,WR,NE,215.8,263,2022-07-29
Boston Scott,RB,PHI,215.8,264,2022-07-29
Desmond Ridder,QB,ATL,215.8,265,2022-07-29
Snoop Conner,RB,JAX,215.8,266,2022-07-29
Tommy Tremble,TE,CAR,215.8,267,2022-07-29
Cole Beasley,WR,N/A,215.8,268,2022-07-29
Samaje Perine,RB,CIN,215.8,269,2022-07-29
Isiah Pacheco,RB,KC,215.8,270,2022-07-29
Rex Burkhead,RB,HOU,215.9,271,2022-07-29
Ricky Seals-Jones,TE,NYG,215.9,272,2022-07-29
Ke'Shawn Vaughn,RB,TB,215.9,273,2022-07-29
Kennedy Brooks,RB,PHI,215.9,274,2022-07-29
Benny Snell,RB,PIT,215.9,275,2022-07-29
Jelani Woods,TE,IND,215.9,276,2022-07-29
James White,RB,NE,215.9,277,2022-07-29
Danny Gray,WR,SF,215.9,278,2022-07-29
Darius Slayton,WR,NYG,215.9,279,2022-07-29
Tutu Atwell,WR,LA,215.9,280,2022-07-29
Drew Lock,QB,SEA,215.9,281,2022-07-29
Jacoby Brissett,QB,CLE,215.9,282,2022-07-29
Zack Moss,RB,BUF,215.9,283,2022-07-29
Cade Otton,TE,TB,215.9,284,2022-07-29
Josh Gordon,WR,KC,215.9,285,2022-07-29
Kyren Williams,RB,LA,215.9,286,2022-07-29
Ihmir Smith-Marsette,WR,MIN,215.9,287,2022-07-29
Keelan Cole,WR,NYJ,215.9,288,2022-07-29
Demarcus Robinson,WR,LV,215.9,289,2022-07-29
Tyler Johnson,WR,TB,215.9,290,2022-07-29
Foster Moreau,TE,LV,215.9,291,2022-07-29
Eric Ezukanma,WR,MIA,215.9,292,2022-07-29
Harrison Bryant,TE,CLE,215.9,293,2022-07-29
John Bates,TE,WAS,215.9,294,2022-07-29
Kene Nwangwu,RB,MIN,215.9,295,2022-07-29
Kyle Philips,WR,TEN,215.9,296,2022-07-29
Geno Smith,QB,SEA,215.9,297,2022-07-29
Malik Willis,QB,TEN,215.9,298,2022-07-29
Justyn Ross,WR,KC,215.9,299,2022-07-29
Phillip Lindsay,RB,MIA,215.9,300,2022-07-29
Isaiah Likely,TE,BAL,215.9,301,2022-07-29
Abram Smith,RB,NO,215.9,302,2022-07-29
Justin Watson,WR,KC,215.9,303,2022-07-29
Rashard Higgins,WR,CAR,216,304,2022-07-29
Myles Gaskin,RB,MIA,216,305,2022-07-29
Justin Jackson,RB,LAC,216,306,2022-07-29
Donald Parham,TE,LAC,216,307,2022-07-29
Anthony Schwartz,WR,CLE,216,308,2022-07-29
Racey McMath,WR,TEN,216,309,2022-07-29
Josh Reynolds,WR,DET,216,310,2022-07-29
Damien Williams,RB,ATL,216,311,2022-07-29
Dan Arnold,TE,JAX,216,312,2022-07-29
Giovani Bernard,RB,TB,216,313,2022-07-29
Auden Tate,WR,ATL,216,314,2022-07-29
Tony Jones,RB,NO,216,315,2022-07-29
Jody Fortson,TE,KC,216,316,2022-07-29
Jalen Wydermyer,TE,BUF,216,317,2022-07-29
Calvin Austin,WR,PIT,216,318,2022-07-29
Deonte Harris,WR,NO,216,319,2022-07-29
T.Y. Hilton,WR,IND,216,320,2022-07-29
Equanimeous St. Brown,WR,CHI,216,321,2022-07-29
Corey Clement,RB,DAL,216,322,2022-07-29
Trent Taylor,WR,CIN,216,323,2022-07-29
Antonio Brown,WR,N/A,216,324,2022-07-29
Thaddeus Moss,TE,CIN,216,325,2022-07-29
Zach Pascal,WR,PHI,216,326,2022-07-29
Jared Cook,TE,LAC,216,327,2022-07-29
Teddy Bridgewater,QB,MIA,216,328,2022-07-29
Breshad Perriman,WR,TB,216,329,2022-07-29
Quintez Cephus,WR,DET,216,330,2022-07-29
Laquon Treadwell,WR,JAX,216,331,2022-07-29
DeeJay Dallas,RB,SEA,216,332,2022-07-29
Olamide Zaccheaus,WR,ATL,216,333,2022-07-29
Mack Hollins,WR,LV,216,334,2022-07-29
Jaelon Darden,WR,TB,216,335,2022-07-29
Tyler Huntley,QB,BAL,216,336,2022-07-29
Antoine Wesley,WR,ARI,216,337,2022-07-29
Scott Miller,WR,TB,216,338,2022-07-29
Tre'Quan Smith,WR,NO,216,339,2022-07-29
Chris Conley,WR,HOU,216,340,2022-07-29
Kyle Juszczyk,RB,SF,216,341,2022-07-29
Dyami Brown,WR,WAS,216,342,2022-07-29
Gardner Minshew,QB,PHI,216,343,2022-07-29
D'Wayne Eskridge,WR,SEA,216,344,2022-07-29
Charlie Kolar,TE,BAL,216,345,2022-07-29
Jerome Ford,RB,CLE,216,346,2022-07-29
Noah Brown,WR,DAL,216,347,2022-07-29
Jashuan Corbin,RB,NYG,216,348,2022-07-29
Noah Gray,TE,KC,216,349,2022-07-29
Ty Montgomery,WR,NE,216,350,2022-07-29
Mike Boone,RB,DEN,216,351,2022-07-29
Josiah Deguara,TE,GB,216,352,2022-07-29
Trestan Ebnar,RB,CHI,216,353,2022-07-29
Derrick Gore,RB,KC,216,354,2022-07-29
Duke Johnson,RB,BUF,216,355,2022-07-29
Johnny Football,QB,N/A,216,356,2022-07-29
Tory Carter,RB,TEN,216,357,2022-07-29
Jalen Reagor,WR,PHI,216,358,2022-07-29
Jordan Love,QB,GB,216,359,2022-07-29
Darrynton Evans,RB,CHI,216,360,2022-07-29
Denzel Mims,WR,NYJ,216,361,2022-07-29
Sam Howell,QB,WAS,216,362,2022-07-29
Jeremy McNichols,RB,N/A,216,363,2022-07-29
Travis Homer,RB,SEA,216,364,2022-07-29
Jake Ferguson,TE,DAL,216,365,2022-07-29
Jermar Jefferson,RB,DET,216,366,2022-07-29
Sam Darnold,QB,CAR,216,367,2022-07-29
John Ross,WR,NYG,216,368,2022-07-29
Case Keenum,QB,BUF,216,369,2022-07-29
Phillip Dorsett,WR,HOU,216,370,2022-07-29
Chigoziem Okonkwo,TE,TEN,216,371,2022-07-29
Brycen Hopkins,TE,LA,216,372,2022-07-29
Juwann Winfree,WR,GB,216,373,2022-07-29
Andrew Ogletree,TE,IND,216,374,2022-07-29
Cyril Grayson,WR,TB,216,375,2022-07-29
Danny Etling,QB,GB,216,376,2022-07-29
Deon Jackson,RB,IND,216,377,2022-07-29
Derrius Guice,RB,N/A,216,378,2022-07-29
Chris Carson,RB,SEA,216,379,2022-07-29
Greg Ward,WR,PHI,216,380,2022-07-29
Jamal Agnew,WR,JAX,216,381,2022-07-29
Emmanuel Sanders,WR,BUF,216,382,2022-07-29
Danny Amendola,WR,HOU,216,383,2022-07-29
Dontario Drummond,WR,DAL,216,384,2022-07-29
Kalen Ballage,RB,PIT,216,385,2022-07-29
Willie Snead,WR,N/A,216,386,2022-07-29
Carlos Hyde,RB,N/A,216,387,2022-07-29
Keke Coutee,WR,IND,216,388,2022-07-29
Cam Sims,WR,WAS,216,389,2022-07-29
Joshua Kelley,RB,LAC,216,390,2022-07-29
Tyron Johnson,WR,LV,216,391,2022-07-29
Jakeem Grant,WR,CLE,216,392,2022-07-29
David Johnson,RB,HOU,216,393,2022-07-29
Tre Turner,WR,LV,216,394,2022-07-29
Preston Williams,WR,MIA,216,395,2022-07-29
Darren Fells,TE,N/A,216,396,2022-07-29
Mike Glennon,QB,NYG,216,397,2022-07-29
Jordan Akins,TE,NYG,216,398,2022-07-29
Anthony Firkser,TE,ATL,216,399,2022-07-29
Charleston Rambo,WR,CAR,216,400,2022-07-29
