player,pos,team,adp,rank,date
Devin Singletary,RB,BUF,97.8,98,2022-07-22
Dallas Goedert,TE,PHI,98.6,99,2022-07-22
Tyler Lockett,WR,SEA,100,100,2022-07-22
Skyy Moore,WR,KC,101.4,101,2022-07-22
Robert Woods,WR,TEN,102.5,102,2022-07-22
Dawson Knox,TE,BUF,103.8,103,2022-07-22
Chase Claypool,WR,PIT,105.1,104,2022-07-22
Rhamondre Stevenson,RB,NE,105.6,105,2022-07-22
Kenneth Walker,RB,SEA,106.1,106,2022-07-22
Derek Carr,QB,LV,106.7,107,2022-07-22
Zach Ertz,TE,ARI,108.1,108,2022-07-22
Aaron Rodgers,QB,GB,108.7,109,2022-07-22
Cordarrelle Patterson,RB,ATL,109.4,110,2022-07-22
Melvin Gordon,RB,DEN,109.5,111,2022-07-22
Tyler Boyd,WR,CIN,110,112,2022-07-22
James Cook,RB,BUF,110.7,113,2022-07-22
Garrett Wilson,WR,NYJ,112.2,114,2022-07-22
Kirk Cousins,QB,MIN,114.3,115,2022-07-22
Tim Patrick,WR,DEN,116.7,116,2022-07-22
Christian Watson,WR,GB,117.4,117,2022-07-22
Rondale Moore,WR,ARI,120.3,118,2022-07-22
Ronald Jones,RB,KC,120.7,119,2022-07-22
Rachaad White,RB,TB,121.7,120,2022-07-22
Kenny Golladay,WR,NYG,122.1,121,2022-07-22
Irv Smith,TE,MIN,122.6,122,2022-07-22
Alexander Mattison,RB,MIN,124.8,123,2022-07-22
Justin Fields,QB,CHI,125.4,124,2022-07-22
Mecole Hardman,WR,KC,126.1,125,2022-07-22
Michael Gallup,WR,DAL,127,126,2022-07-22
Pat Freiermuth,TE,PIT,127.9,127,2022-07-22
Jakobi Meyers,WR,NE,128.9,128,2022-07-22
Dameon Pierce,RB,HOU,128.9,129,2022-07-22
Cole Kmet,TE,CHI,130.3,130,2022-07-22
Isaiah Spiller,RB,LAC,131.4,131,2022-07-22
Tua Tagovailoa,QB,MIA,131.4,132,2022-07-22
Jarvis Landry,WR,NO,133.3,133,2022-07-22
Jameson Williams,WR,DET,135.4,134,2022-07-22
Mike Gesicki,TE,MIA,136.4,135,2022-07-22
Darrell Henderson,RB,LA,137.6,136,2022-07-22
Nyheim Hines,RB,IND,138.7,137,2022-07-22
Jahan Dotson,WR,WAS,139.1,138,2022-07-22
Jamison Crowder,WR,BUF,140,139,2022-07-22
Trevor Lawrence,QB,JAX,140.8,140,2022-07-22
DeVante Parker,WR,NE,141.8,141,2022-07-22
Joshua Palmer,WR,LAC,142,142,2022-07-22
Jalen Tolbert,WR,DAL,142.4,143,2022-07-22
K.J. Osborn,WR,MIN,143.9,144,2022-07-22
Michael Carter,RB,NYJ,144.1,145,2022-07-22
Hunter Henry,TE,NE,147.4,146,2022-07-22
Van Jefferson,WR,LA,147.7,147,2022-07-22
Albert Okwuegbunam,TE,DEN,148.3,148,2022-07-22
Robby Anderson,WR,CAR,149.7,149,2022-07-22
Tyler Allgeier,RB,ATL,150,150,2022-07-22
Robert Tonyan,TE,GB,152.6,151,2022-07-22
Jameis Winston,QB,NO,152.9,152,2022-07-22
D.J. Chark,WR,DET,154.4,153,2022-07-22
Gerald Everett,TE,LAC,154.4,154,2022-07-22
Gus Edwards,RB,BAL,154.5,155,2022-07-22
Tyrion Davis-Price,RB,SF,154.8,156,2022-07-22
Matt Ryan,QB,IND,155.9,157,2022-07-22
Kenneth Gainwell,RB,PHI,158.4,158,2022-07-22
Daniel Jones,QB,NYG,158.4,159,2022-07-22
Khalil Herbert,RB,CHI,160.4,160,2022-07-22
Marvin Jones,WR,JAX,162.7,161,2022-07-22
Tyler Higbee,TE,LA,163.6,162,2022-07-22
Nico Collins,WR,HOU,164.3,163,2022-07-22
Corey Davis,WR,NYJ,165.8,164,2022-07-22
Noah Fant,TE,SEA,166.4,165,2022-07-22
David Njoku,TE,CLE,166.6,166,2022-07-22
Mac Jones,QB,NE,168.9,167,2022-07-22
Alec Pierce,WR,IND,170,168,2022-07-22
Darrel Williams,RB,KC,171,169,2022-07-22
Sammy Watkins,WR,GB,171.7,170,2022-07-22
Marlon Mack,RB,HOU,172.7,171,2022-07-22
James Robinson,RB,JAX,173,172,2022-07-22
Evan Engram,TE,JAX,173.1,173,2022-07-22
Deshaun Watson,QB,CLE,173.4,174,2022-07-22
George Pickens,WR,PIT,174.9,175,2022-07-22
Jamaal Williams,RB,DET,174.9,176,2022-07-22
Zach Wilson,QB,NYJ,176.7,177,2022-07-22
Parris Campbell,WR,IND,178.3,178,2022-07-22
Hayden Hurst,TE,CIN,180.3,179,2022-07-22
Austin Hooper,TE,TEN,182.5,180,2022-07-22
Mark Ingram,RB,NO,182.8,181,2022-07-22
J.D. McKissic,RB,WAS,183,182,2022-07-22
Kendrick Bourne,WR,NE,186,183,2022-07-22
Ryan Tannehill,QB,TEN,186.4,184,2022-07-22
Cameron Brate,TE,TB,187.1,185,2022-07-22
KJ Hamler,WR,DEN,187.6,186,2022-07-22
Raheem Mostert,RB,MIA,189.1,187,2022-07-22
Julio Jones,WR,N/A,189.5,188,2022-07-22
Jared Goff,QB,DET,190.5,189,2022-07-22
William Fuller,WR,N/A,191.4,190,2022-07-22
Curtis Samuel,WR,WAS,191.8,191,2022-07-22
Brian Robinson Jr.,RB,WAS,192.2,192,2022-07-22
Wan'Dale Robinson,WR,NYG,194.3,193,2022-07-22
Baker Mayfield,QB,CAR,195.5,194,2022-07-22
A.J. Green,WR,ARI,196.1,195,2022-07-22
Jerick McKinnon,RB,KC,197,196,2022-07-22
David Bell,WR,CLE,197.8,197,2022-07-22
Devin Duvernay,WR,BAL,198.9,198,2022-07-22
D'Onta Foreman,RB,CAR,199.5,199,2022-07-22
Carson Wentz,QB,WAS,200.8,200,2022-07-22
Logan Thomas,TE,WAS,201.2,201,2022-07-22
Chris Evans,RB,CIN,202.5,202,2022-07-22
Terrace Marshall,WR,CAR,203.6,203,2022-07-22
John Metchie,WR,HOU,204.1,204,2022-07-22
Davis Mills,QB,HOU,204.7,205,2022-07-22
Isaiah McKenzie,WR,BUF,205.1,206,2022-07-22
Zamir White,RB,LV,205.4,207,2022-07-22
Taysom Hill,TE,NO,205.9,208,2022-07-22
Mo Alie-Cox,TE,IND,207.2,209,2022-07-22
Odell Beckham,WR,N/A,207.7,210,2022-07-22
Sony Michel,RB,LA,207.9,211,2022-07-22
Brevin Jordan,TE,HOU,208.6,212,2022-07-22
James Washington,WR,DAL,210.2,213,2022-07-22
Zay Jones,WR,JAX,210.3,214,2022-07-22
Donovan Peoples-Jones,WR,CLE,211.8,215,2022-07-22
Hassan Haskins,RB,TEN,211.9,216,2022-07-22
D'Ernest Johnson,RB,CLE,212,217,2022-07-22
Marcus Mariota,QB,ATL,212.2,218,2022-07-22
Kyle Rudolph,TE,N/A,212.7,219,2022-07-22
Bryan Edwards,WR,LV,212.7,220,2022-07-22
Kenyan Drake,RB,LV,213,221,2022-07-22
Jalen Guyton,WR,LAC,213.2,222,2022-07-22
Byron Pringle,WR,CHI,213.6,223,2022-07-22
Jeff Wilson,RB,SF,213.7,224,2022-07-22
Cedrick Wilson,WR,MIA,213.7,225,2022-07-22
C.J. Uzomah,TE,NYJ,213.7,226,2022-07-22
Greg Dulcich,TE,DEN,213.8,227,2022-07-22
Mitchell Trubisky,QB,PIT,214,228,2022-07-22
Laviska Shenault,WR,JAX,214.1,229,2022-07-22
Randall Cobb,WR,GB,214.1,230,2022-07-22
Eno Benjamin,RB,ARI,214.2,231,2022-07-22
Nick Westbrook-Ikhine,WR,TEN,214.4,232,2022-07-22
Chuba Hubbard,RB,CAR,214.5,233,2022-07-22
Romeo Doubs,WR,GB,214.6,234,2022-07-22
Jonnu Smith,TE,NE,214.8,235,2022-07-22
Cade Otton,TE,TB,214.8,236,2022-07-22
Sterling Shepard,WR,NYG,214.9,237,2022-07-22
Trey McBride,TE,ARI,215,238,2022-07-22
Quez Watkins,WR,PHI,215,239,2022-07-22
Jauan Jennings,WR,SF,215.1,240,2022-07-22
Rob Gronkowski,TE,TB,215.1,241,2022-07-22
Kenny Pickett,QB,PIT,215.1,242,2022-07-22
Jimmy Garoppolo,QB,SF,215.1,243,2022-07-22
Matt Breida,RB,NYG,215.1,244,2022-07-22
Justyn Ross,WR,KC,215.2,245,2022-07-22
N'Keal Harry,WR,NE,215.2,246,2022-07-22
Tyquan Thornton,WR,NE,215.3,247,2022-07-22
Trey Sermon,RB,SF,215.3,248,2022-07-22
Tyler Conklin,TE,NYJ,215.4,249,2022-07-22
Amari Rodgers,WR,GB,215.4,250,2022-07-22
Tyler Badie,RB,BAL,215.4,251,2022-07-22
Velus Jones,WR,CHI,215.4,252,2022-07-22
Braxton Berrios,WR,NYJ,215.5,253,2022-07-22
Mike Davis,RB,ATL,215.5,254,2022-07-22
Snoop Conner,RB,JAX,215.6,255,2022-07-22
Adam Trautman,TE,NO,215.6,256,2022-07-22
Khalil Shakir,WR,BUF,215.6,257,2022-07-22
O.J. Howard,TE,BUF,215.6,258,2022-07-22
Dontrell Hilliard,RB,TEN,215.6,259,2022-07-22
James Proche,WR,BAL,215.7,260,2022-07-22
Boston Scott,RB,PHI,215.7,261,2022-07-22
Samaje Perine,RB,CIN,215.7,262,2022-07-22
Desmond Ridder,QB,ATL,215.7,263,2022-07-22
Marquez Callaway,WR,NO,215.8,264,2022-07-22
Keaontay Ingram,RB,ARI,215.8,265,2022-07-22
Daniel Bellinger,TE,NYG,215.8,266,2022-07-22
Tommy Tremble,TE,CAR,215.8,267,2022-07-22
Isiah Pacheco,RB,KC,215.8,268,2022-07-22
Rex Burkhead,RB,HOU,215.8,269,2022-07-22
Nelson Agholor,WR,NE,215.8,270,2022-07-22
Tyler Johnson,WR,TB,215.8,271,2022-07-22
James White,RB,NE,215.8,272,2022-07-22
Kyren Williams,RB,LA,215.8,273,2022-07-22
Demarcus Robinson,WR,LV,215.9,274,2022-07-22
Donald Parham,TE,LAC,215.9,275,2022-07-22
Danny Gray,WR,SF,215.9,276,2022-07-22
Benny Snell,RB,PIT,215.9,277,2022-07-22
Ricky Seals-Jones,TE,NYG,215.9,278,2022-07-22
Tylan Wallace,WR,BAL,215.9,279,2022-07-22
Drew Lock,QB,SEA,215.9,280,2022-07-22
Chris Carson,RB,SEA,215.9,281,2022-07-22
Damien Williams,RB,ATL,215.9,282,2022-07-22
Zack Moss,RB,BUF,215.9,283,2022-07-22
Pierre Strong,RB,NE,215.9,284,2022-07-22
Jacoby Brissett,QB,CLE,215.9,285,2022-07-22
Breshad Perriman,WR,TB,215.9,286,2022-07-22
Taylor Heinicke,QB,WAS,215.9,287,2022-07-22
Jelani Woods,TE,IND,215.9,288,2022-07-22
John Bates,TE,WAS,215.9,289,2022-07-22
Darius Slayton,WR,NYG,215.9,290,2022-07-22
Dyami Brown,WR,WAS,215.9,291,2022-07-22
Ke'Shawn Vaughn,RB,TB,215.9,292,2022-07-22
Anthony Schwartz,WR,CLE,215.9,293,2022-07-22
Kyle Philips,WR,TEN,215.9,294,2022-07-22
Josh Reynolds,WR,DET,215.9,295,2022-07-22
Gardner Minshew,QB,PHI,215.9,296,2022-07-22
Rashard Higgins,WR,CAR,215.9,297,2022-07-22
Phillip Lindsay,RB,MIA,215.9,298,2022-07-22
Tutu Atwell,WR,LA,215.9,299,2022-07-22
Foster Moreau,TE,LV,215.9,300,2022-07-22
Kennedy Brooks,RB,PHI,215.9,301,2022-07-22
Case Keenum,QB,BUF,215.9,302,2022-07-22
Duke Johnson,RB,BUF,215.9,303,2022-07-22
Zach Pascal,WR,PHI,215.9,304,2022-07-22
Jalen Reagor,WR,PHI,215.9,305,2022-07-22
Adam Humphries,WR,WAS,215.9,306,2022-07-22
Jared Cook,TE,LAC,215.9,307,2022-07-22
Josh Gordon,WR,KC,215.9,308,2022-07-22
Jaret Patterson,RB,WAS,215.9,309,2022-07-22
Mitchell Wilcox,TE,CIN,215.9,310,2022-07-22
Scott Miller,WR,TB,216,311,2022-07-22
Malik Willis,QB,TEN,216,312,2022-07-22
Cam Sims,WR,WAS,216,313,2022-07-22
Dan Arnold,TE,JAX,216,314,2022-07-22
Harrison Bryant,TE,CLE,216,315,2022-07-22
Deonte Harris,WR,NO,216,316,2022-07-22
Jaelon Darden,WR,TB,216,317,2022-07-22
J.J. Arcega-Whiteside,TE,PHI,216,318,2022-07-22
Greg Ward,WR,PHI,216,319,2022-07-22
Sam Howell,QB,WAS,216,320,2022-07-22
Marquez Stevenson,WR,BUF,216,321,2022-07-22
Ihmir Smith-Marsette,WR,MIN,216,322,2022-07-22
Abram Smith,RB,NO,216,323,2022-07-22
Auden Tate,WR,ATL,216,324,2022-07-22
Myles Gaskin,RB,MIA,216,325,2022-07-22
Justin Jackson,RB,LAC,216,326,2022-07-22
Giovani Bernard,RB,TB,216,327,2022-07-22
Calvin Austin,WR,PIT,216,328,2022-07-22
Jordan Howard,RB,PHI,216,329,2022-07-22
Justin Watson,WR,KC,216,330,2022-07-22
Ashton Dulin,WR,IND,216,331,2022-07-22
Tony Jones,RB,NO,216,332,2022-07-22
Cyril Grayson,WR,TB,216,333,2022-07-22
Jamal Agnew,WR,JAX,216,334,2022-07-22
D'Wayne Eskridge,WR,SEA,216,335,2022-07-22
Equanimeous St. Brown,WR,CHI,216,336,2022-07-22
Brandon Bolden,RB,LV,216,337,2022-07-22
Isaiah Likely,TE,BAL,216,338,2022-07-22
John Hightower,WR,PHI,216,339,2022-07-22
Cole Turner,TE,WAS,216,340,2022-07-22
Tre Nixon,WR,NE,216,341,2022-07-22
Jake Kumerow,WR,BUF,216,342,2022-07-22
Dax Milne,WR,WAS,216,343,2022-07-22
Antoine Wesley,WR,ARI,216,344,2022-07-22
Samori Toure,WR,GB,216,345,2022-07-22
Keelan Cole,WR,NYJ,216,346,2022-07-22
Geno Smith,QB,SEA,216,347,2022-07-22
Quintez Cephus,WR,DET,216,348,2022-07-22
Jordan Love,QB,GB,216,349,2022-07-22
Laquon Treadwell,WR,JAX,216,350,2022-07-22
Olamide Zaccheaus,WR,ATL,216,351,2022-07-22
Carson Strong,QB,PHI,216,352,2022-07-22
Kevin Harris,RB,NE,216,353,2022-07-22
Jalen Nailor,WR,MIN,216,354,2022-07-22
Noah Brown,WR,DAL,216,355,2022-07-22
Anthony McFarland,RB,PIT,216,356,2022-07-22
Geoff Swaim,TE,TEN,216,357,2022-07-22
Kene Nwangwu,RB,MIN,216,358,2022-07-22
Matt Barkley,QB,BUF,216,359,2022-07-22
Tyler Huntley,QB,BAL,216,360,2022-07-22
Julius Chestnut,RB,TEN,216,361,2022-07-22
Antonio Brown,WR,N/A,216,362,2022-07-22
Ty Chandler,RB,MIN,216,363,2022-07-22
Derrick Gore,RB,KC,216,364,2022-07-22
Chigoziem Okonkwo,TE,TEN,216,365,2022-07-22
Trestan Ebnar,RB,CHI,216,366,2022-07-22
Kendall Blanton,TE,LA,216,367,2022-07-22
Teddy Bridgewater,QB,MIA,216,368,2022-07-22
Emmanuel Sanders,WR,BUF,216,369,2022-07-22
Tre'Quan Smith,WR,NO,216,370,2022-07-22
Keke Coutee,WR,IND,216,371,2022-07-22
Jordan Akins,TE,NYG,216,372,2022-07-22
La'Mical Perine,RB,NYJ,216,373,2022-07-22
Charlie Kolar,TE,BAL,216,374,2022-07-22
Jerome Ford,RB,CLE,216,375,2022-07-22
Mack Hollins,WR,LV,216,376,2022-07-22
JaMycal Hasty,RB,SF,216,377,2022-07-22
Maxx Williams,TE,ARI,216,378,2022-07-22
Jashuan Corbin,RB,NYG,216,379,2022-07-22
Noah Gray,TE,KC,216,380,2022-07-22
Ty Montgomery,WR,NE,216,381,2022-07-22
Cole Beasley,WR,N/A,216,382,2022-07-22
Jody Fortson,TE,KC,216,383,2022-07-22
Mike Thomas,WR,CIN,216,384,2022-07-22
Mataeo Durant,RB,PIT,216,385,2022-07-22
Frank Gore,RB,N/A,216,386,2022-07-22
Tommy Sweeney,TE,BUF,216,387,2022-07-22
Hunter Long,TE,MIA,216,388,2022-07-22
Deon Jackson,RB,IND,216,389,2022-07-22
Danny Amendola,WR,HOU,216,390,2022-07-22
Dontario Drummond,WR,DAL,216,391,2022-07-22
Kalen Ballage,RB,PIT,216,392,2022-07-22
Willie Snead,WR,N/A,216,393,2022-07-22
Chris Conley,WR,HOU,216,394,2022-07-22
Carlos Hyde,RB,N/A,216,395,2022-07-22
Kyle Juszczyk,RB,SF,216,396,2022-07-22
Joshua Kelley,RB,LAC,216,397,2022-07-22
Tyron Johnson,WR,LV,216,398,2022-07-22
Jakeem Grant,WR,CLE,216,399,2022-07-22
David Johnson,RB,HOU,216,400,2022-07-22
