player,pos,team,adp,rank,date
DeVonta Smith,WR,PHI,72.8,71,2022-05-11
Treylon Burks,WR,TEN,73,72,2022-05-11
Tom Brady,QB,TB,73.4,73,2022-05-11
DeAndre Hopkins,WR,ARI,74.2,74,2022-05-11
AJ Dillon,RB,GB,74.9,75,2022-05-11
Russell Wilson,QB,DEN,76,76,2022-05-11
Adam Thielen,WR,MIN,77.2,77,2022-05-11
T.J. Hockenson,TE,DET,78.2,78,2022-05-11
Dalton Schultz,TE,DAL,79.9,79,2022-05-11
Brandon Aiyuk,WR,SF,82,80,2022-05-11
Dak Prescott,QB,DAL,82.6,81,2022-05-11
Cordarrelle Patterson,RB,ATL,84.3,82,2022-05-11
Skyy Moore,WR,KC,84.4,83,2022-05-11
Tyler Lockett,WR,SEA,84.7,84,2022-05-11
Damien Harris,RB,NE,85,85,2022-05-11
Hunter Renfrow,WR,LV,86,86,2022-05-11
Miles Sanders,RB,PHI,86.2,87,2022-05-11
Clyde Edwards-Helaire,RB,KC,87.2,88,2022-05-11
Kenneth Walker,RB,SEA,89.6,89,2022-05-11
Matthew Stafford,QB,LA,89.9,90,2022-05-11
Dallas Goedert,TE,PHI,91.9,91,2022-05-11
Chris Olave,WR,NO,92.9,92,2022-05-11
Tony Pollard,RB,DAL,92.9,93,2022-05-11
Garrett Wilson,WR,NYJ,93.1,94,2022-05-11
Aaron Rodgers,QB,GB,95.8,95,2022-05-11
Christian Watson,WR,GB,97.9,96,2022-05-11
Dawson Knox,TE,BUF,98.2,97,2022-05-11
Christian Kirk,WR,JAX,98.5,98,2022-05-11
Trey Lance,QB,SF,99,99,2022-05-11
Kareem Hunt,RB,CLE,99.7,100,2022-05-11
Robert Woods,WR,TEN,101.5,101,2022-05-11
Devin Singletary,RB,BUF,103.7,102,2022-05-11
Michael Gallup,WR,DAL,104.6,103,2022-05-11
Deshaun Watson,QB,CLE,105.7,104,2022-05-11
Allen Lazard,WR,GB,106.1,105,2022-05-11
Derek Carr,QB,LV,106.8,106,2022-05-11
Russell Gage,WR,TB,106.9,107,2022-05-11
Chase Claypool,WR,PIT,106.9,108,2022-05-11
Chase Edmonds,RB,MIA,108.8,109,2022-05-11
James Cook,RB,BUF,109.1,110,2022-05-11
Jameson Williams,WR,DET,109.4,111,2022-05-11
Kadarius Toney,WR,NYG,110,112,2022-05-11
Marquez Valdes-Scantling,WR,KC,110.1,113,2022-05-11
Melvin Gordon,RB,DEN,113.5,114,2022-05-11
Zach Ertz,TE,ARI,114.3,115,2022-05-11
Tyler Boyd,WR,CIN,114.3,116,2022-05-11
Rashaad Penny,RB,SEA,117.9,117,2022-05-11
Rondale Moore,WR,ARI,118.1,118,2022-05-11
Kirk Cousins,QB,MIN,119.6,119,2022-05-11
Pat Freiermuth,TE,PIT,121.2,120,2022-05-11
Rhamondre Stevenson,RB,NE,122.4,121,2022-05-11
Kenny Golladay,WR,NYG,123.1,122,2022-05-11
Mike Gesicki,TE,MIA,124.6,123,2022-05-11
Tua Tagovailoa,QB,MIA,124.9,124,2022-05-11
Alexander Mattison,RB,MIN,126.5,125,2022-05-11
Rob Gronkowski,TE,TB,127.3,126,2022-05-11
Ronald Jones,RB,KC,127.5,127,2022-05-11
Dameon Pierce,RB,HOU,128,128,2022-05-11
Michael Carter,RB,NYJ,128.7,129,2022-05-11
Justin Fields,QB,CHI,129.8,130,2022-05-11
DeVante Parker,WR,NE,131.4,131,2022-05-11
Rachaad White,RB,TB,132.8,132,2022-05-11
Mecole Hardman,WR,KC,133.6,133,2022-05-11
Jakobi Meyers,WR,NE,134.4,134,2022-05-11
Albert Okwuegbunam,TE,DEN,136.1,135,2022-05-11
Irv Smith,TE,MIN,138.1,136,2022-05-11
Robert Tonyan,TE,GB,139.5,137,2022-05-11
Isaiah Spiller,RB,LAC,139.7,138,2022-05-11
George Pickens,WR,PIT,139.8,139,2022-05-11
Trevor Lawrence,QB,JAX,142.9,140,2022-05-11
Hunter Henry,TE,NE,145.1,141,2022-05-11
Jahan Dotson,WR,WAS,145.2,142,2022-05-11
James Robinson,RB,JAX,146,143,2022-05-11
Tim Patrick,WR,DEN,146.5,144,2022-05-11
D.J. Chark,WR,DET,146.8,145,2022-05-11
Corey Davis,WR,NYJ,147.9,146,2022-05-11
Cole Kmet,TE,CHI,148,147,2022-05-11
Tyler Allgeier,RB,ATL,148.7,148,2022-05-11
William Fuller,WR,N/A,150.9,149,2022-05-11
Van Jefferson,WR,LA,151,150,2022-05-11
Jamison Crowder,WR,BUF,151.1,151,2022-05-11
Raheem Mostert,RB,MIA,151.2,152,2022-05-11
Zach Wilson,QB,NYJ,151.7,153,2022-05-11
David Bell,WR,CLE,153.1,154,2022-05-11
Tyler Higbee,TE,LA,154.7,155,2022-05-11
Matt Ryan,QB,IND,156.5,156,2022-05-11
K.J. Osborn,WR,MIN,157,157,2022-05-11
David Njoku,TE,CLE,159.8,158,2022-05-11
Darrell Henderson,RB,LA,160.1,159,2022-05-11
Gus Edwards,RB,BAL,160.4,160,2022-05-11
Jarvis Landry,WR,N/A,161.7,161,2022-05-11
Nyheim Hines,RB,IND,163.9,162,2022-05-11
Noah Fant,TE,SEA,165.1,163,2022-05-11
Kenneth Gainwell,RB,PHI,165.5,164,2022-05-11
Ryan Tannehill,QB,TEN,167,165,2022-05-11
Daniel Jones,QB,NYG,169.1,166,2022-05-11
Odell Beckham,WR,N/A,169.6,167,2022-05-11
Joshua Palmer,WR,LAC,169.9,168,2022-05-11
Curtis Samuel,WR,WAS,172.2,169,2022-05-11
Jameis Winston,QB,NO,172.4,170,2022-05-11
Marvin Jones,WR,JAX,172.8,171,2022-05-11
Alec Pierce,WR,IND,173.5,172,2022-05-11
Khalil Herbert,RB,CHI,174.4,173,2022-05-11
Logan Thomas,TE,WAS,174.6,174,2022-05-11
Sammy Watkins,WR,GB,174.9,175,2022-05-11
Mac Jones,QB,NE,175.6,176,2022-05-11
Marlon Mack,RB,HOU,176.4,177,2022-05-11
Brian Robinson Jr.,RB,WAS,177.3,178,2022-05-11
John Metchie,WR,HOU,178.6,179,2022-05-11
Donovan Peoples-Jones,WR,CLE,178.8,180,2022-05-11
Jalen Tolbert,WR,DAL,179.9,181,2022-05-11
Taysom Hill,TE,NO,179.9,182,2022-05-11
Gerald Everett,TE,LAC,183,183,2022-05-11
Robby Anderson,WR,CAR,183.7,184,2022-05-11
Tyrion Davis-Price,RB,SF,184.5,185,2022-05-11
Jamaal Williams,RB,DET,184.9,186,2022-05-11
Evan Engram,TE,JAX,186.8,187,2022-05-11
Jared Goff,QB,DET,188.6,188,2022-05-11
Julio Jones,WR,N/A,188.6,189,2022-05-11
A.J. Green,WR,ARI,188.9,190,2022-05-11
Hayden Hurst,TE,CIN,190,191,2022-05-11
J.D. McKissic,RB,WAS,192.7,192,2022-05-11
Carson Wentz,QB,WAS,193.7,193,2022-05-11
KJ Hamler,WR,DEN,195.2,194,2022-05-11
Zamir White,RB,LV,197.3,195,2022-05-11
Kendrick Bourne,WR,NE,197.7,196,2022-05-11
Laviska Shenault,WR,JAX,199.1,197,2022-05-11
Nico Collins,WR,HOU,199.7,198,2022-05-11
Davis Mills,QB,HOU,201.2,199,2022-05-11
James Washington,WR,DAL,201.7,200,2022-05-11
Austin Hooper,TE,TEN,201.8,201,2022-05-11
Wan'Dale Robinson,WR,NYG,202.7,202,2022-05-11
Sterling Shepard,WR,NYG,203.5,203,2022-05-11
D'Onta Foreman,RB,CAR,205.5,204,2022-05-11
Marcus Mariota,QB,ATL,206.7,205,2022-05-11
Hassan Haskins,RB,TEN,207,206,2022-05-11
Kenyan Drake,RB,LV,207.3,207,2022-05-11
Sony Michel,RB,LA,207.8,208,2022-05-11
Kenny Pickett,QB,PIT,208,209,2022-05-11
C.J. Uzomah,TE,NYJ,208,210,2022-05-11
Isaiah McKenzie,WR,BUF,208.6,211,2022-05-11
Chuba Hubbard,RB,CAR,208.7,212,2022-05-11
Justyn Ross,WR,KC,208.8,213,2022-05-11
Devin Duvernay,WR,BAL,209.7,214,2022-05-11
Keaontay Ingram,RB,ARI,210.3,215,2022-05-11
Romeo Doubs,WR,GB,210.7,216,2022-05-11
Trey McBride,TE,ARI,210.9,217,2022-05-11
Cameron Brate,TE,TB,211,218,2022-05-11
Brevin Jordan,TE,HOU,211.5,219,2022-05-11
Trey Sermon,RB,SF,212,220,2022-05-11
Byron Pringle,WR,CHI,212,221,2022-05-11
D'Ernest Johnson,RB,CLE,212.1,222,2022-05-11
Cedrick Wilson,WR,MIA,212.6,223,2022-05-11
Mark Ingram,RB,NO,212.7,224,2022-05-11
Velus Jones,WR,CHI,213.1,225,2022-05-11
Marquez Callaway,WR,NO,213.2,226,2022-05-11
Kyren Williams,RB,LA,213.5,227,2022-05-11
Drew Lock,QB,SEA,213.5,228,2022-05-11
Mo Alie-Cox,TE,IND,213.7,229,2022-05-11
Tyquan Thornton,WR,NE,213.9,230,2022-05-11
Eno Benjamin,RB,ARI,214.1,231,2022-05-11
Nelson Agholor,WR,NE,214.2,232,2022-05-11
Jared Cook,TE,LAC,214.2,233,2022-05-11
Parris Campbell,WR,IND,214.3,234,2022-05-11
Zay Jones,WR,JAX,214.3,235,2022-05-11
Khalil Shakir,WR,BUF,214.4,236,2022-05-11
Damien Williams,RB,ATL,214.6,237,2022-05-11
Mitchell Trubisky,QB,PIT,214.6,238,2022-05-11
Chris Carson,RB,SEA,214.7,239,2022-05-11
Samaje Perine,RB,CIN,214.7,240,2022-05-11
Danny Gray,WR,SF,214.9,241,2022-05-11
T.Y. Hilton,WR,IND,215,242,2022-05-11
Jonnu Smith,TE,NE,215.1,243,2022-05-11
James White,RB,NE,215.1,244,2022-05-11
Randall Cobb,WR,GB,215.2,245,2022-05-11
Braxton Berrios,WR,NYJ,215.2,246,2022-05-11
Jimmy Garoppolo,QB,SF,215.3,247,2022-05-11
Jalen Guyton,WR,LAC,215.3,248,2022-05-11
Jerick McKinnon,RB,KC,215.3,249,2022-05-11
Justin Jackson,RB,LAC,215.3,250,2022-05-11
Matt Breida,RB,NYG,215.3,251,2022-05-11
Tylan Wallace,WR,BAL,215.3,252,2022-05-11
Harrison Bryant,TE,CLE,215.4,253,2022-05-11
Desmond Ridder,QB,ATL,215.4,254,2022-05-11
Chris Evans,RB,CIN,215.4,255,2022-05-11
Isiah Pacheco,RB,KC,215.4,256,2022-05-11
Pierre Strong,RB,NE,215.4,257,2022-05-11
Emmanuel Sanders,WR,BUF,215.4,258,2022-05-11
Jelani Woods,TE,IND,215.5,259,2022-05-11
Nick Westbrook-Ikhine,WR,TEN,215.5,260,2022-05-11
Antonio Brown,WR,N/A,215.5,261,2022-05-11
Terrace Marshall,WR,CAR,215.5,262,2022-05-11
Abram Smith,RB,NO,215.5,263,2022-05-11
Quez Watkins,WR,PHI,215.5,264,2022-05-11
Jauan Jennings,WR,SF,215.5,265,2022-05-11
Ricky Seals-Jones,TE,NYG,215.6,266,2022-05-11
DeSean Jackson,WR,LV,215.6,267,2022-05-11
Baker Mayfield,QB,CLE,215.6,268,2022-05-11
Cole Beasley,WR,N/A,215.6,269,2022-05-11
Preston Williams,WR,MIA,215.6,270,2022-05-11
Amari Rodgers,WR,GB,215.6,271,2022-05-11
Rex Burkhead,RB,HOU,215.7,272,2022-05-11
Auden Tate,WR,ATL,215.7,273,2022-05-11
Malik Willis,QB,TEN,215.7,274,2022-05-11
Ke'Shawn Vaughn,RB,TB,215.7,275,2022-05-11
Andy Dalton,QB,NO,215.7,276,2022-05-11
Darrel Williams,RB,KC,215.7,277,2022-05-11
O.J. Howard,TE,BUF,215.7,278,2022-05-11
Sam Darnold,QB,CAR,215.7,279,2022-05-11
Anthony Schwartz,WR,CLE,215.8,280,2022-05-11
Darius Slayton,WR,NYG,215.8,281,2022-05-11
Boston Scott,RB,PHI,215.8,282,2022-05-11
Calvin Austin,WR,PIT,215.8,283,2022-05-11
Matt Corral,QB,CAR,215.8,284,2022-05-11
Jimmy Graham,TE,CHI,215.8,285,2022-05-11
Olamide Zaccheaus,WR,ATL,215.8,286,2022-05-11
Adam Trautman,TE,NO,215.8,287,2022-05-11
Josh Gordon,WR,KC,215.8,288,2022-05-11
Dontrell Hilliard,RB,TEN,215.8,289,2022-05-11
Tyler Badie,RB,BAL,215.8,290,2022-05-11
Bryan Edwards,WR,LV,215.8,291,2022-05-11
Greg Dulcich,TE,DEN,215.8,292,2022-05-11
Benny Snell,RB,PIT,215.9,293,2022-05-11
D'Wayne Eskridge,WR,SEA,215.9,294,2022-05-11
Kyle Philips,WR,TEN,215.9,295,2022-05-11
Rashard Higgins,WR,CAR,215.9,296,2022-05-11
Foster Moreau,TE,LV,215.9,297,2022-05-11
Donald Parham,TE,LAC,215.9,298,2022-05-11
Myles Gaskin,RB,MIA,215.9,299,2022-05-11
Josh Reynolds,WR,DET,215.9,300,2022-05-11
Bo Melton,WR,SEA,215.9,301,2022-05-11
Noah Gray,TE,KC,215.9,302,2022-05-11
Kene Nwangwu,RB,MIN,215.9,303,2022-05-11
Snoop Conner,RB,JAX,215.9,304,2022-05-11
Dan Arnold,TE,JAX,215.9,305,2022-05-11
Giovani Bernard,RB,TB,215.9,306,2022-05-11
Marcedes Lewis,TE,GB,215.9,307,2022-05-11
Ty Chandler,RB,MIN,215.9,308,2022-05-11
Zach Pascal,WR,PHI,215.9,309,2022-05-11
Mike Davis,RB,ATL,215.9,310,2022-05-11
Equanimeous St. Brown,WR,CHI,215.9,311,2022-05-11
Samori Toure,WR,GB,215.9,312,2022-05-11
Jacoby Brissett,QB,CLE,215.9,313,2022-05-11
Demarcus Robinson,WR,LV,215.9,314,2022-05-11
Tyler Johnson,WR,TB,215.9,315,2022-05-11
Tyler Huntley,QB,BAL,216,316,2022-05-11
Todd Gurley,RB,N/A,216,317,2022-05-11
Antoine Wesley,WR,ARI,216,318,2022-05-11
Jamal Agnew,WR,JAX,216,319,2022-05-11
Tre'Quan Smith,WR,NO,216,320,2022-05-11
Tyler Conklin,TE,NYJ,216,321,2022-05-11
Raheem Blackshear,RB,BUF,216,322,2022-05-11
Mike Strachan,WR,IND,216,323,2022-05-11
Breshad Perriman,WR,TB,216,324,2022-05-11
Dyami Brown,WR,WAS,216,325,2022-05-11
Travis Fulgham,WR,DEN,216,326,2022-05-11
Eric Ezukanma,WR,MIA,216,327,2022-05-11
Sam Howell,QB,WAS,216,328,2022-05-11
Deonte Harris,WR,NO,216,329,2022-05-11
Ihmir Smith-Marsette,WR,MIN,216,330,2022-05-11
Ashton Dulin,WR,IND,216,331,2022-05-11
Quintez Cephus,WR,DET,216,332,2022-05-11
Lynn Bowden,WR,MIA,216,333,2022-05-11
Cade Otton,TE,TB,216,334,2022-05-11
Charlie Kolar,TE,BAL,216,335,2022-05-11
Tommy Tremble,TE,CAR,216,336,2022-05-11
J.J. Taylor,RB,NE,216,337,2022-05-11
Josiah Deguara,TE,GB,216,338,2022-05-11
Tony Jones,RB,NO,216,339,2022-05-11
Chris Conley,WR,HOU,216,340,2022-05-11
Jerome Ford,RB,CLE,216,341,2022-05-11
Brandon Bolden,RB,LV,216,342,2022-05-11
John Bates,TE,WAS,216,343,2022-05-11
Jacob Harris,TE,LA,216,344,2022-05-11
Geno Smith,QB,SEA,216,345,2022-05-11
Julian Edelman,WR,N/A,216,346,2022-05-11
Jalen Reagor,WR,PHI,216,347,2022-05-11
Jeff Wilson,RB,SF,216,348,2022-05-11
ZaQuandre White,RB,MIA,216,349,2022-05-11
Tarik Cohen,RB,N/A,216,350,2022-05-11
Kylen Granson,TE,IND,216,351,2022-05-11
Ryan Fitzpatrick,QB,WAS,216,352,2022-05-11
Keelan Cole,WR,NYJ,216,353,2022-05-11
Wayne Gallman,RB,MIN,216,354,2022-05-11
Ty'Son Williams,RB,BAL,216,355,2022-05-11
Greg Ward,WR,PHI,216,356,2022-05-11
Zonovan Knight,RB,NYJ,216,357,2022-05-11
Teddy Bridgewater,QB,MIA,216,358,2022-05-11
Scott Miller,WR,TB,216,359,2022-05-11
Danny Amendola,WR,HOU,216,360,2022-05-11
Dontario Drummond,WR,DAL,216,361,2022-05-11
Kalen Ballage,RB,PIT,216,362,2022-05-11
Willie Snead,WR,N/A,216,363,2022-05-11
Carlos Hyde,RB,N/A,216,364,2022-05-11
Kyle Juszczyk,RB,SF,216,365,2022-05-11
Jordan Love,QB,GB,216,366,2022-05-11
Keke Coutee,WR,IND,216,367,2022-05-11
Cam Sims,WR,WAS,216,368,2022-05-11
Joshua Kelley,RB,LAC,216,369,2022-05-11
Tyron Johnson,WR,LV,216,370,2022-05-11
Jakeem Grant,WR,CLE,216,371,2022-05-11
David Johnson,RB,HOU,216,372,2022-05-11
Zack Moss,RB,BUF,216,373,2022-05-11
Tre Turner,WR,LV,216,374,2022-05-11
Laquon Treadwell,WR,JAX,216,375,2022-05-11
Darren Fells,TE,N/A,216,376,2022-05-11
Mike Glennon,QB,NYG,216,377,2022-05-11
Jordan Akins,TE,NYG,216,378,2022-05-11
Anthony Firkser,TE,ATL,216,379,2022-05-11
Charleston Rambo,WR,CAR,216,380,2022-05-11
Damiere Byrd,WR,ATL,216,381,2022-05-11
Jalen Wydermyer,TE,BUF,216,382,2022-05-11
Deven Thompkins,WR,TB,216,383,2022-05-11
Miles Boykin,WR,PIT,216,384,2022-05-11
Eric Ebron,TE,N/A,216,385,2022-05-11
Drew Sample,TE,CIN,216,386,2022-05-11
Chris Herndon,TE,MIN,216,387,2022-05-11
Joe Flacco,QB,NYJ,216,388,2022-05-11
N'Keal Harry,WR,NE,216,389,2022-05-11
Gardner Minshew,QB,PHI,216,390,2022-05-11
Jordan Wilkins,RB,TEN,216,391,2022-05-11
Ty Johnson,RB,NYJ,216,392,2022-05-11
Brandon Allen,QB,CIN,216,393,2022-05-11
Jacob Hollister,TE,LV,216,394,2022-05-11
Salvon Ahmed,RB,MIA,216,395,2022-05-11
Peyton Barber,RB,LV,216,396,2022-05-11
Richie James,WR,NYG,216,397,2022-05-11
D'Vonte Price,RB,IND,216,398,2022-05-11
C.J. Beathard,QB,JAX,216,399,2022-05-11
Jerreth Sterns,WR,TB,216,400,2022-05-11
