player,pos,team,adp,rank,date
Courtland Sutton,WR,DEN,37,36,2022-06-24
DJ Moore,WR,CAR,37.4,37,2022-06-24
Ezekiel Elliott,RB,DAL,39.2,38,2022-06-24
Diontae Johnson,WR,PIT,40.6,39,2022-06-24
Travis Etienne,RB,JAX,41.3,40,2022-06-24
Darren Waller,TE,LV,42.6,41,2022-06-24
Jerry Jeudy,WR,DEN,43.5,42,2022-06-24
Terry McLaurin,WR,WAS,44.3,43,2022-06-24
Patrick Mahomes,QB,KC,45,44,2022-06-24
Justin Herbert,QB,LAC,45,45,2022-06-24
Cam Akers,RB,LA,45.3,46,2022-06-24
Allen Robinson,WR,LA,47.3,47,2022-06-24
D.K. Metcalf,WR,SEA,47.8,48,2022-06-24
Breece Hall,RB,NYJ,48.2,49,2022-06-24
Gabriel Davis,WR,BUF,49.5,50,2022-06-24
George Kittle,TE,SF,50,51,2022-06-24
David Montgomery,RB,CHI,51.5,52,2022-06-24
Lamar Jackson,QB,BAL,52.7,53,2022-06-24
Rashod Bateman,WR,BAL,53.3,54,2022-06-24
Brandin Cooks,WR,HOU,54.4,55,2022-06-24
J.K. Dobbins,RB,BAL,56.1,56,2022-06-24
JuJu Smith-Schuster,WR,KC,57,57,2022-06-24
Chris Godwin,WR,TB,58.2,58,2022-06-24
Darnell Mooney,WR,CHI,59,59,2022-06-24
Amari Cooper,WR,CLE,60.2,60,2022-06-24
Kyler Murray,QB,ARI,61.5,61,2022-06-24
Josh Jacobs,RB,LV,62.2,62,2022-06-24
Jalen Hurts,QB,PHI,63.7,63,2022-06-24
Amon-Ra St. Brown,WR,DET,65.5,64,2022-06-24
Elijah Moore,WR,NYJ,66.5,65,2022-06-24
Antonio Gibson,RB,WAS,67.5,66,2022-06-24
DeVonta Smith,WR,PHI,68.5,67,2022-06-24
Dalton Schultz,TE,DAL,68.9,68,2022-06-24
Drake London,WR,ATL,69.9,69,2022-06-24
Elijah Mitchell,RB,SF,70.4,70,2022-06-24
Joe Burrow,QB,CIN,70.6,71,2022-06-24
Adam Thielen,WR,MIN,71.5,72,2022-06-24
AJ Dillon,RB,GB,72.1,73,2022-06-24
Michael Thomas,WR,NO,74.8,74,2022-06-24
DeAndre Hopkins,WR,ARI,76.1,75,2022-06-24
Russell Gage,WR,TB,78,76,2022-06-24
Russell Wilson,QB,DEN,78.1,77,2022-06-24
Clyde Edwards-Helaire,RB,KC,79.2,78,2022-06-24
Treylon Burks,WR,TEN,79.7,79,2022-06-24
Tom Brady,QB,TB,79.9,80,2022-06-24
Hunter Renfrow,WR,LV,79.9,81,2022-06-24
Miles Sanders,RB,PHI,80.8,82,2022-06-24
Brandon Aiyuk,WR,SF,80.9,83,2022-06-24
T.J. Hockenson,TE,DET,84.1,84,2022-06-24
Tony Pollard,RB,DAL,85.6,85,2022-06-24
Dak Prescott,QB,DAL,86.1,86,2022-06-24
Christian Kirk,WR,JAX,87.4,87,2022-06-24
Trey Lance,QB,SF,88.4,88,2022-06-24
Allen Lazard,WR,GB,89.6,89,2022-06-24
Kenneth Walker,RB,SEA,90.5,90,2022-06-24
Skyy Moore,WR,KC,91.8,91,2022-06-24
Tyler Lockett,WR,SEA,92.6,92,2022-06-24
Kadarius Toney,WR,NYG,92.6,93,2022-06-24
Matthew Stafford,QB,LA,94.6,94,2022-06-24
Marquez Valdes-Scantling,WR,KC,95.6,95,2022-06-24
Dallas Goedert,TE,PHI,96,96,2022-06-24
Damien Harris,RB,NE,96.3,97,2022-06-24
Kareem Hunt,RB,CLE,98,98,2022-06-24
Cordarrelle Patterson,RB,ATL,98,99,2022-06-24
Chris Olave,WR,NO,100,100,2022-06-24
Dawson Knox,TE,BUF,102.1,101,2022-06-24
Chase Claypool,WR,PIT,102.8,102,2022-06-24
Garrett Wilson,WR,NYJ,103.5,103,2022-06-24
Aaron Rodgers,QB,GB,104.5,104,2022-06-24
Robert Woods,WR,TEN,105.3,105,2022-06-24
Melvin Gordon,RB,DEN,106.3,106,2022-06-24
Devin Singletary,RB,BUF,107,107,2022-06-24
Derek Carr,QB,LV,107.6,108,2022-06-24
James Cook,RB,BUF,107.8,109,2022-06-24
Tyler Boyd,WR,CIN,108.2,110,2022-06-24
Zach Ertz,TE,ARI,108.8,111,2022-06-24
Chase Edmonds,RB,MIA,112.7,112,2022-06-24
Rashaad Penny,RB,SEA,113.2,113,2022-06-24
Christian Watson,WR,GB,113.8,114,2022-06-24
Rhamondre Stevenson,RB,NE,116.2,115,2022-06-24
Michael Gallup,WR,DAL,116.7,116,2022-06-24
Rondale Moore,WR,ARI,118,117,2022-06-24
Kirk Cousins,QB,MIN,118,118,2022-06-24
Tim Patrick,WR,DEN,119.3,119,2022-06-24
Kenny Golladay,WR,NYG,120.5,120,2022-06-24
Alexander Mattison,RB,MIN,123.6,121,2022-06-24
Jameson Williams,WR,DET,123.7,122,2022-06-24
Jarvis Landry,WR,NO,125.5,123,2022-06-24
Justin Fields,QB,CHI,125.6,124,2022-06-24
Pat Freiermuth,TE,PIT,126.1,125,2022-06-24
Dameon Pierce,RB,HOU,128,126,2022-06-24
Mecole Hardman,WR,KC,128.3,127,2022-06-24
Jamison Crowder,WR,BUF,130.1,128,2022-06-24
Ronald Jones,RB,KC,130.9,129,2022-06-24
Rachaad White,RB,TB,131.3,130,2022-06-24
Mike Gesicki,TE,MIA,132,131,2022-06-24
Tua Tagovailoa,QB,MIA,132.2,132,2022-06-24
Jakobi Meyers,WR,NE,134.5,133,2022-06-24
DeVante Parker,WR,NE,135.3,134,2022-06-24
Jahan Dotson,WR,WAS,136.1,135,2022-06-24
Nyheim Hines,RB,IND,137.1,136,2022-06-24
Van Jefferson,WR,LA,137.4,137,2022-06-24
Irv Smith,TE,MIN,137.4,138,2022-06-24
Isaiah Spiller,RB,LAC,139.4,139,2022-06-24
Darrell Henderson,RB,LA,139.7,140,2022-06-24
Cole Kmet,TE,CHI,140.1,141,2022-06-24
Trevor Lawrence,QB,JAX,142.5,142,2022-06-24
Robert Tonyan,TE,GB,143.3,143,2022-06-24
Michael Carter,RB,NYJ,143.7,144,2022-06-24
Jalen Tolbert,WR,DAL,145.1,145,2022-06-24
Albert Okwuegbunam,TE,DEN,146.9,146,2022-06-24
Joshua Palmer,WR,LAC,148.5,147,2022-06-24
D.J. Chark,WR,DET,148.7,148,2022-06-24
K.J. Osborn,WR,MIN,150.2,149,2022-06-24
Hunter Henry,TE,NE,152.1,150,2022-06-24
Tyler Allgeier,RB,ATL,152.7,151,2022-06-24
Corey Davis,WR,NYJ,154.2,152,2022-06-24
Jameis Winston,QB,NO,154.8,153,2022-06-24
Kenneth Gainwell,RB,PHI,156.9,154,2022-06-24
Darrel Williams,RB,KC,157,155,2022-06-24
Matt Ryan,QB,IND,158.1,156,2022-06-24
Daniel Jones,QB,NYG,158.6,157,2022-06-24
Alec Pierce,WR,IND,159.1,158,2022-06-24
Tyrion Davis-Price,RB,SF,161.8,159,2022-06-24
David Njoku,TE,CLE,162.4,160,2022-06-24
Marvin Jones,WR,JAX,162.7,161,2022-06-24
George Pickens,WR,PIT,162.8,162,2022-06-24
Khalil Herbert,RB,CHI,163.1,163,2022-06-24
Gerald Everett,TE,LAC,164.8,164,2022-06-24
Tyler Higbee,TE,LA,165.9,165,2022-06-24
Robby Anderson,WR,CAR,167.3,166,2022-06-24
Sammy Watkins,WR,GB,168.8,167,2022-06-24
Zach Wilson,QB,NYJ,170.6,168,2022-06-24
Gus Edwards,RB,BAL,170.8,169,2022-06-24
Noah Fant,TE,SEA,171,170,2022-06-24
James Robinson,RB,JAX,171.1,171,2022-06-24
KJ Hamler,WR,DEN,173,172,2022-06-24
David Bell,WR,CLE,174.9,173,2022-06-24
Curtis Samuel,WR,WAS,176.9,174,2022-06-24
Jamaal Williams,RB,DET,178.4,175,2022-06-24
Evan Engram,TE,JAX,179.5,176,2022-06-24
Cameron Brate,TE,TB,180.2,177,2022-06-24
Wan'Dale Robinson,WR,NYG,180.4,178,2022-06-24
Hayden Hurst,TE,CIN,180.6,179,2022-06-24
J.D. McKissic,RB,WAS,181.3,180,2022-06-24
Ryan Tannehill,QB,TEN,181.8,181,2022-06-24
Mac Jones,QB,NE,182.1,182,2022-06-24
William Fuller,WR,N/A,183.8,183,2022-06-24
A.J. Green,WR,ARI,185.4,184,2022-06-24
Deshaun Watson,QB,CLE,185.6,185,2022-06-24
Raheem Mostert,RB,MIA,187.1,186,2022-06-24
Marlon Mack,RB,HOU,187.4,187,2022-06-24
Kendrick Bourne,WR,NE,189.4,188,2022-06-24
John Metchie,WR,HOU,190.5,189,2022-06-24
Jared Goff,QB,DET,191.4,190,2022-06-24
Brian Robinson Jr.,RB,WAS,191.7,191,2022-06-24
Parris Campbell,WR,IND,191.9,192,2022-06-24
Julio Jones,WR,N/A,192.3,193,2022-06-24
Jerick McKinnon,RB,KC,194.3,194,2022-06-24
Nico Collins,WR,HOU,196.8,195,2022-06-24
Austin Hooper,TE,TEN,196.8,196,2022-06-24
Odell Beckham,WR,N/A,198.1,197,2022-06-24
Logan Thomas,TE,WAS,198.3,198,2022-06-24
Devin Duvernay,WR,BAL,199.5,199,2022-06-24
Carson Wentz,QB,WAS,200.1,200,2022-06-24
D'Onta Foreman,RB,CAR,201.5,201,2022-06-24
Taysom Hill,TE,NO,201.9,202,2022-06-24
Zamir White,RB,LV,203.7,203,2022-06-24
Davis Mills,QB,HOU,204.6,204,2022-06-24
Donovan Peoples-Jones,WR,CLE,205.1,205,2022-06-24
James Washington,WR,DAL,205.6,206,2022-06-24
Sony Michel,RB,LA,205.6,207,2022-06-24
Laviska Shenault,WR,JAX,206.2,208,2022-06-24
Isaiah McKenzie,WR,BUF,208.4,209,2022-06-24
Brevin Jordan,TE,HOU,208.6,210,2022-06-24
Hassan Haskins,RB,TEN,208.8,211,2022-06-24
Bryan Edwards,WR,LV,210.6,212,2022-06-24
Justyn Ross,WR,KC,211.1,213,2022-06-24
Chris Evans,RB,CIN,211.2,214,2022-06-24
Romeo Doubs,WR,GB,211.4,215,2022-06-24
Mark Ingram,RB,NO,211.5,216,2022-06-24
Mo Alie-Cox,TE,IND,211.6,217,2022-06-24
Zay Jones,WR,JAX,211.8,218,2022-06-24
Marcus Mariota,QB,ATL,212.5,219,2022-06-24
Velus Jones,WR,CHI,212.8,220,2022-06-24
Byron Pringle,WR,CHI,212.9,221,2022-06-24
D'Ernest Johnson,RB,CLE,213.1,222,2022-06-24
C.J. Uzomah,TE,NYJ,213.1,223,2022-06-24
Kenny Pickett,QB,PIT,213.3,224,2022-06-24
Kenyan Drake,RB,LV,213.7,225,2022-06-24
Cedrick Wilson,WR,MIA,213.8,226,2022-06-24
Terrace Marshall,WR,CAR,213.9,227,2022-06-24
Tyquan Thornton,WR,NE,214.1,228,2022-06-24
Sterling Shepard,WR,NYG,214.1,229,2022-06-24
Jalen Guyton,WR,LAC,214.1,230,2022-06-24
Nick Westbrook-Ikhine,WR,TEN,214.5,231,2022-06-24
Baker Mayfield,QB,CLE,214.6,232,2022-06-24
Trey McBride,TE,ARI,214.7,233,2022-06-24
Amari Rodgers,WR,GB,214.8,234,2022-06-24
Mitchell Trubisky,QB,PIT,214.8,235,2022-06-24
Chuba Hubbard,RB,CAR,214.9,236,2022-06-24
Randall Cobb,WR,GB,214.9,237,2022-06-24
Keaontay Ingram,RB,ARI,215,238,2022-06-24
James White,RB,NE,215,239,2022-06-24
Jonnu Smith,TE,NE,215,240,2022-06-24
Trey Sermon,RB,SF,215.1,241,2022-06-24
Greg Dulcich,TE,DEN,215.2,242,2022-06-24
Desmond Ridder,QB,ATL,215.2,243,2022-06-24
Rex Burkhead,RB,HOU,215.3,244,2022-06-24
Quez Watkins,WR,PHI,215.3,245,2022-06-24
Jauan Jennings,WR,SF,215.3,246,2022-06-24
Eno Benjamin,RB,ARI,215.3,247,2022-06-24
Marquez Callaway,WR,NO,215.4,248,2022-06-24
Khalil Shakir,WR,BUF,215.4,249,2022-06-24
Matt Breida,RB,NYG,215.4,250,2022-06-24
Braxton Berrios,WR,NYJ,215.5,251,2022-06-24
O.J. Howard,TE,BUF,215.5,252,2022-06-24
Adam Trautman,TE,NO,215.5,253,2022-06-24
Samaje Perine,RB,CIN,215.5,254,2022-06-24
Isiah Pacheco,RB,KC,215.5,255,2022-06-24
Dontrell Hilliard,RB,TEN,215.5,256,2022-06-24
Damien Williams,RB,ATL,215.6,257,2022-06-24
Mike Davis,RB,ATL,215.6,258,2022-06-24
Cade Otton,TE,TB,215.6,259,2022-06-24
Daniel Bellinger,TE,NYG,215.6,260,2022-06-24
Jeff Wilson,RB,SF,215.7,261,2022-06-24
Eric Ezukanma,WR,MIA,215.7,262,2022-06-24
Boston Scott,RB,PHI,215.7,263,2022-06-24
Pierre Strong,RB,NE,215.7,264,2022-06-24
Jared Cook,TE,LAC,215.7,265,2022-06-24
Tylan Wallace,WR,BAL,215.7,266,2022-06-24
Deonte Harris,WR,NO,215.8,267,2022-06-24
Danny Gray,WR,SF,215.8,268,2022-06-24
Snoop Conner,RB,JAX,215.8,269,2022-06-24
Cooper Rush,QB,DAL,215.8,270,2022-06-24
J.J. Taylor,RB,NE,215.8,271,2022-06-24
Nelson Agholor,WR,NE,215.8,272,2022-06-24
Tyler Badie,RB,BAL,215.8,273,2022-06-24
T.Y. Hilton,WR,IND,215.8,274,2022-06-24
Tyler Johnson,WR,TB,215.8,275,2022-06-24
Abram Smith,RB,NO,215.8,276,2022-06-24
Josh Gordon,WR,KC,215.8,277,2022-06-24
Drew Lock,QB,SEA,215.8,278,2022-06-24
Jacoby Brissett,QB,CLE,215.8,279,2022-06-24
Darius Slayton,WR,NYG,215.9,280,2022-06-24
Trent Taylor,WR,CIN,215.9,281,2022-06-24
Kyle Philips,WR,TEN,215.9,282,2022-06-24
Tutu Atwell,WR,LA,215.9,283,2022-06-24
Ihmir Smith-Marsette,WR,MIN,215.9,284,2022-06-24
Jake Ferguson,TE,DAL,215.9,285,2022-06-24
Jalen Hurd,WR,N/A,215.9,286,2022-06-24
Jelani Woods,TE,IND,215.9,287,2022-06-24
Emmanuel Sanders,WR,BUF,215.9,288,2022-06-24
Tyler Huntley,QB,BAL,215.9,289,2022-06-24
Demarcus Robinson,WR,LV,215.9,290,2022-06-24
Tyler Conklin,TE,NYJ,215.9,291,2022-06-24
Olamide Zaccheaus,WR,ATL,215.9,292,2022-06-24
Jimmy Garoppolo,QB,SF,215.9,293,2022-06-24
Chris Carson,RB,SEA,215.9,294,2022-06-24
Justin Jackson,RB,LAC,215.9,295,2022-06-24
Giovani Bernard,RB,TB,215.9,296,2022-06-24
Ke'Shawn Vaughn,RB,TB,215.9,297,2022-06-24
Phillip Lindsay,RB,MIA,215.9,298,2022-06-24
Foster Moreau,TE,LV,215.9,299,2022-06-24
Malik Willis,QB,TEN,215.9,300,2022-06-24
Kene Nwangwu,RB,MIN,215.9,301,2022-06-24
Keelan Cole,WR,NYJ,215.9,302,2022-06-24
Tre'Quan Smith,WR,NO,215.9,303,2022-06-24
Calvin Austin,WR,PIT,215.9,304,2022-06-24
James Proche,WR,BAL,215.9,305,2022-06-24
Dyami Brown,WR,WAS,216,306,2022-06-24
Ricky Seals-Jones,TE,NYG,216,307,2022-06-24
Matt Corral,QB,CAR,216,308,2022-06-24
Donald Parham,TE,LAC,216,309,2022-06-24
JaMycal Hasty,RB,SF,216,310,2022-06-24
Tommy Tremble,TE,CAR,216,311,2022-06-24
Kennedy Brooks,RB,PHI,216,312,2022-06-24
Geno Smith,QB,SEA,216,313,2022-06-24
Antonio Brown,WR,N/A,216,314,2022-06-24
Cole Beasley,WR,N/A,216,315,2022-06-24
Zach Pascal,WR,PHI,216,316,2022-06-24
Myles Gaskin,RB,MIA,216,317,2022-06-24
Quintez Cephus,WR,DET,216,318,2022-06-24
Benny Snell,RB,PIT,216,319,2022-06-24
Harrison Bryant,TE,CLE,216,320,2022-06-24
Anthony Schwartz,WR,CLE,216,321,2022-06-24
Ian Thomas,TE,CAR,216,322,2022-06-24
Noah Gray,TE,KC,216,323,2022-06-24
John Bates,TE,WAS,216,324,2022-06-24
Ty Montgomery,WR,NE,216,325,2022-06-24
Juwan Johnson,TE,NO,216,326,2022-06-24
Tony Jones,RB,NO,216,327,2022-06-24
Josh Reynolds,WR,DET,216,328,2022-06-24
Dan Arnold,TE,JAX,216,329,2022-06-24
Mack Hollins,WR,LV,216,330,2022-06-24
Justin Watson,WR,KC,216,331,2022-06-24
Ashton Dulin,WR,IND,216,332,2022-06-24
Derrick Gore,RB,KC,216,333,2022-06-24
Greg Ward,WR,PHI,216,334,2022-06-24
Jalen Reagor,WR,PHI,216,335,2022-06-24
Kyren Williams,RB,LA,216,336,2022-06-24
Gardner Minshew,QB,PHI,216,337,2022-06-24
Kylin Hill,RB,GB,216,338,2022-06-24
Cam Newton,QB,N/A,216,339,2022-06-24
D'Wayne Eskridge,WR,SEA,216,340,2022-06-24
Jalen Nailor,WR,MIN,216,341,2022-06-24
Dante Pettis,WR,NYG,216,342,2022-06-24
Antoine Wesley,WR,ARI,216,343,2022-06-24
Ryquell Armstead,RB,JAX,216,344,2022-06-24
Sam Darnold,QB,CAR,216,345,2022-06-24
Jimmy Graham,TE,CHI,216,346,2022-06-24
Zack Moss,RB,BUF,216,347,2022-06-24
Preston Williams,WR,MIA,216,348,2022-06-24
Jordan Akins,TE,NYG,216,349,2022-06-24
N'Keal Harry,WR,NE,216,350,2022-06-24
Equanimeous St. Brown,WR,CHI,216,351,2022-06-24
Isaiah Likely,TE,BAL,216,352,2022-06-24
Auden Tate,WR,ATL,216,353,2022-06-24
Maxx Williams,TE,ARI,216,354,2022-06-24
Josiah Deguara,TE,GB,216,355,2022-06-24
Trestan Ebnar,RB,CHI,216,356,2022-06-24
Julius Chestnut,RB,TEN,216,357,2022-06-24
Cyril Grayson,WR,TB,216,358,2022-06-24
Kendall Blanton,TE,LA,216,359,2022-06-24
Wayne Gallman,RB,MIN,216,360,2022-06-24
Teddy Bridgewater,QB,MIA,216,361,2022-06-24
Chris Conley,WR,HOU,216,362,2022-06-24
Kyle Juszczyk,RB,SF,216,363,2022-06-24
Laquon Treadwell,WR,JAX,216,364,2022-06-24
Denzel Mims,WR,NYJ,216,365,2022-06-24
Charlie Kolar,TE,BAL,216,366,2022-06-24
Jashuan Corbin,RB,NYG,216,367,2022-06-24
Tyrod Taylor,QB,NYG,216,368,2022-06-24
Ty Chandler,RB,MIN,216,369,2022-06-24
Ty'Son Williams,RB,BAL,216,370,2022-06-24
Zonovan Knight,RB,NYJ,216,371,2022-06-24
Jamal Agnew,WR,JAX,216,372,2022-06-24
Rashard Higgins,WR,CAR,216,373,2022-06-24
Scott Miller,WR,TB,216,374,2022-06-24
Breshad Perriman,WR,TB,216,375,2022-06-24
Danny Amendola,WR,HOU,216,376,2022-06-24
Dontario Drummond,WR,DAL,216,377,2022-06-24
Kalen Ballage,RB,PIT,216,378,2022-06-24
Willie Snead,WR,N/A,216,379,2022-06-24
Carlos Hyde,RB,N/A,216,380,2022-06-24
Jordan Love,QB,GB,216,381,2022-06-24
Keke Coutee,WR,IND,216,382,2022-06-24
Cam Sims,WR,WAS,216,383,2022-06-24
Joshua Kelley,RB,LAC,216,384,2022-06-24
Tyron Johnson,WR,LV,216,385,2022-06-24
Jakeem Grant,WR,CLE,216,386,2022-06-24
David Johnson,RB,HOU,216,387,2022-06-24
Tre Turner,WR,LV,216,388,2022-06-24
Darren Fells,TE,N/A,216,389,2022-06-24
Mike Glennon,QB,NYG,216,390,2022-06-24
Anthony Firkser,TE,ATL,216,391,2022-06-24
Charleston Rambo,WR,CAR,216,392,2022-06-24
Damiere Byrd,WR,ATL,216,393,2022-06-24
Jalen Wydermyer,TE,BUF,216,394,2022-06-24
Deven Thompkins,WR,TB,216,395,2022-06-24
Miles Boykin,WR,PIT,216,396,2022-06-24
Eric Ebron,TE,N/A,216,397,2022-06-24
Drew Sample,TE,CIN,216,398,2022-06-24
Chris Herndon,TE,MIN,216,399,2022-06-24
Joe Flacco,QB,NYJ,216,400,2022-06-24
