player,pos,team,adp,rank,date
Devin Singletary,RB,BUF,105.7,105,2022-08-14
Chase Claypool,WR,PIT,106.4,106,2022-08-14
Derek Carr,QB,LV,107.6,107,2022-08-14
Zach Ertz,TE,ARI,108.3,108,2022-08-14
Russell Gage,WR,TB,109.9,109,2022-08-14
Tyler Boyd,WR,CIN,110.1,110,2022-08-14
Melvin Gordon,RB,DEN,110.6,111,2022-08-14
Cordarrelle Patterson,RB,ATL,111,112,2022-08-14
Aaron Rodgers,QB,GB,111.3,113,2022-08-14
Rondale Moore,WR,ARI,113.5,114,2022-08-14
Garrett Wilson,WR,NYJ,114.7,115,2022-08-14
Julio Jones,WR,N/A,114.8,116,2022-08-14
Jalen Tolbert,WR,DAL,116.4,117,2022-08-14
Kirk Cousins,QB,MIN,117,118,2022-08-14
Dameon Pierce,RB,HOU,118.6,119,2022-08-14
Mecole Hardman,WR,KC,122.6,120,2022-08-14
Isaiah Spiller,RB,LAC,123,121,2022-08-14
Cole Kmet,TE,CHI,123.3,122,2022-08-14
Darrell Henderson,RB,LA,123.6,123,2022-08-14
Rachaad White,RB,TB,125.6,124,2022-08-14
DeVante Parker,WR,NE,127.4,125,2022-08-14
Joshua Palmer,WR,LAC,128.4,126,2022-08-14
Kenny Golladay,WR,NYG,128.5,127,2022-08-14
Justin Fields,QB,CHI,129.3,128,2022-08-14
Alexander Mattison,RB,MIN,130,129,2022-08-14
Nyheim Hines,RB,IND,132.5,130,2022-08-14
Michael Gallup,WR,DAL,133.2,131,2022-08-14
Tua Tagovailoa,QB,MIA,133.9,132,2022-08-14
Irv Smith,TE,MIN,134.2,133,2022-08-14
Albert Okwuegbunam,TE,DEN,134.7,134,2022-08-14
Kenneth Gainwell,RB,PHI,137.1,135,2022-08-14
Jakobi Meyers,WR,NE,137.2,136,2022-08-14
Pat Freiermuth,TE,PIT,138.1,137,2022-08-14
Jahan Dotson,WR,WAS,138.7,138,2022-08-14
D.J. Chark,WR,DET,139.6,139,2022-08-14
George Pickens,WR,PIT,140.5,140,2022-08-14
James Robinson,RB,JAX,140.9,141,2022-08-14
K.J. Osborn,WR,MIN,141.2,142,2022-08-14
Tyler Allgeier,RB,ATL,142.9,143,2022-08-14
Trevor Lawrence,QB,JAX,143.8,144,2022-08-14
Christian Watson,WR,GB,144.6,145,2022-08-14
Romeo Doubs,WR,GB,145.3,146,2022-08-14
Mike Gesicki,TE,MIA,147.9,147,2022-08-14
Jarvis Landry,WR,NO,148.3,148,2022-08-14
Hunter Henry,TE,NE,149.1,149,2022-08-14
Michael Carter,RB,NYJ,149.5,150,2022-08-14
Robby Anderson,WR,CAR,151.7,151,2022-08-14
Khalil Herbert,RB,CHI,152,152,2022-08-14
KJ Hamler,WR,DEN,152.4,153,2022-08-14
Nico Collins,WR,HOU,152.9,154,2022-08-14
Jameis Winston,QB,NO,154.1,155,2022-08-14
Isaiah McKenzie,WR,BUF,156.2,156,2022-08-14
Matt Ryan,QB,IND,157.8,157,2022-08-14
Ronald Jones,RB,KC,160.2,158,2022-08-14
Jameson Williams,WR,DET,160.2,159,2022-08-14
Gerald Everett,TE,LAC,160.4,160,2022-08-14
Jamaal Williams,RB,DET,160.7,161,2022-08-14
David Njoku,TE,CLE,160.9,162,2022-08-14
Wan'Dale Robinson,WR,NYG,163.5,163,2022-08-14
Daniel Jones,QB,NYG,164.8,164,2022-08-14
Robert Tonyan,TE,GB,167,165,2022-08-14
Tyler Higbee,TE,LA,167.9,166,2022-08-14
Tyrion Davis-Price,RB,SF,169.5,167,2022-08-14
Brian Robinson Jr.,RB,WAS,170.4,168,2022-08-14
Zamir White,RB,LV,171.5,169,2022-08-14
Parris Campbell,WR,IND,171.6,170,2022-08-14
Isiah Pacheco,RB,KC,171.7,171,2022-08-14
Van Jefferson,WR,LA,172.4,172,2022-08-14
Noah Fant,TE,SEA,172.9,173,2022-08-14
Marvin Jones,WR,JAX,173.6,174,2022-08-14
Alec Pierce,WR,IND,176.7,175,2022-08-14
Hayden Hurst,TE,CIN,177.2,176,2022-08-14
Deshaun Watson,QB,CLE,177.3,177,2022-08-14
Raheem Mostert,RB,MIA,177.3,178,2022-08-14
Mac Jones,QB,NE,178.4,179,2022-08-14
Marlon Mack,RB,HOU,179.2,180,2022-08-14
Corey Davis,WR,NYJ,180.2,181,2022-08-14
Evan Engram,TE,JAX,180.7,182,2022-08-14
Jamison Crowder,WR,BUF,181.1,183,2022-08-14
Austin Hooper,TE,TEN,184.8,184,2022-08-14
Sammy Watkins,WR,GB,186.8,185,2022-08-14
Ryan Tannehill,QB,TEN,189,186,2022-08-14
William Fuller,WR,N/A,190.2,187,2022-08-14
J.D. McKissic,RB,WAS,190.8,188,2022-08-14
Taysom Hill,TE,NO,191.2,189,2022-08-14
Jared Goff,QB,DET,191.2,190,2022-08-14
Donovan Peoples-Jones,WR,CLE,192.2,191,2022-08-14
Darrel Williams,RB,KC,194.8,192,2022-08-14
Zach Wilson,QB,NYJ,195.3,193,2022-08-14
A.J. Green,WR,ARI,196.6,194,2022-08-14
Gus Edwards,RB,BAL,197.8,195,2022-08-14
Kendrick Bourne,WR,NE,198.1,196,2022-08-14
Zay Jones,WR,JAX,199.2,197,2022-08-14
D'Ernest Johnson,RB,CLE,199.7,198,2022-08-14
Eno Benjamin,RB,ARI,199.8,199,2022-08-14
Baker Mayfield,QB,CAR,199.9,200,2022-08-14
Brevin Jordan,TE,HOU,200.3,201,2022-08-14
Odell Beckham,WR,N/A,202.6,202,2022-08-14
Davis Mills,QB,HOU,203.8,203,2022-08-14
Devin Duvernay,WR,BAL,203.8,204,2022-08-14
Jerick McKinnon,RB,KC,204.7,205,2022-08-14
Mo Alie-Cox,TE,IND,204.7,206,2022-08-14
Curtis Samuel,WR,WAS,205.8,207,2022-08-14
Carson Wentz,QB,WAS,206.9,208,2022-08-14
Mark Ingram,RB,NO,206.9,209,2022-08-14
Tyquan Thornton,WR,NE,207.6,210,2022-08-14
D'Onta Foreman,RB,CAR,208.2,211,2022-08-14
Trey Sermon,RB,SF,208.3,212,2022-08-14
Cameron Brate,TE,TB,208.7,213,2022-08-14
Marcus Mariota,QB,ATL,209.3,214,2022-08-14
David Bell,WR,CLE,210.1,215,2022-08-14
Nick Westbrook-Ikhine,WR,TEN,210.6,216,2022-08-14
Logan Thomas,TE,WAS,211.7,217,2022-08-14
Chris Evans,RB,CIN,211.9,218,2022-08-14
Sony Michel,RB,LA,212.7,219,2022-08-14
Randall Cobb,WR,GB,212.7,220,2022-08-14
Hassan Haskins,RB,TEN,213.2,221,2022-08-14
Kyle Rudolph,TE,N/A,213.4,222,2022-08-14
Terrace Marshall,WR,CAR,213.4,223,2022-08-14
Jonnu Smith,TE,NE,213.5,224,2022-08-14
Cedrick Wilson,WR,MIA,213.5,225,2022-08-14
Mitchell Trubisky,QB,PIT,213.8,226,2022-08-14
Bryan Edwards,WR,LV,213.8,227,2022-08-14
Kenyan Drake,RB,LV,213.9,228,2022-08-14
Jeff Wilson,RB,SF,214.1,229,2022-08-14
Velus Jones,WR,CHI,214.1,230,2022-08-14
Laviska Shenault,WR,JAX,214.2,231,2022-08-14
Chuba Hubbard,RB,CAR,214.4,232,2022-08-14
Greg Dulcich,TE,DEN,214.6,233,2022-08-14
Quez Watkins,WR,PHI,214.6,234,2022-08-14
Tyler Conklin,TE,NYJ,214.7,235,2022-08-14
Danny Gray,WR,SF,214.8,236,2022-08-14
Samaje Perine,RB,CIN,214.9,237,2022-08-14
Jalen Guyton,WR,LAC,214.9,238,2022-08-14
Daniel Bellinger,TE,NYG,215,239,2022-08-14
Kyle Philips,WR,TEN,215,240,2022-08-14
Isaiah Likely,TE,BAL,215.2,241,2022-08-14
Jimmy Garoppolo,QB,SF,215.2,242,2022-08-14
Trey McBride,TE,ARI,215.2,243,2022-08-14
Rex Burkhead,RB,HOU,215.3,244,2022-08-14
Donald Parham,TE,LAC,215.3,245,2022-08-14
Amari Rodgers,WR,GB,215.3,246,2022-08-14
Malik Willis,QB,TEN,215.4,247,2022-08-14
Zack Moss,RB,BUF,215.4,248,2022-08-14
Noah Brown,WR,DAL,215.4,249,2022-08-14
Khalil Shakir,WR,BUF,215.4,250,2022-08-14
Equanimeous St. Brown,WR,CHI,215.4,251,2022-08-14
James Proche,WR,BAL,215.4,252,2022-08-14
Mike Davis,RB,ATL,215.4,253,2022-08-14
C.J. Uzomah,TE,NYJ,215.5,254,2022-08-14
Ashton Dulin,WR,IND,215.5,255,2022-08-14
Ameer Abdullah,RB,LV,215.6,256,2022-08-14
Jauan Jennings,WR,SF,215.6,257,2022-08-14
Adam Trautman,TE,NO,215.6,258,2022-08-14
Kenny Pickett,QB,PIT,215.6,259,2022-08-14
Byron Pringle,WR,CHI,215.6,260,2022-08-14
Pierre Strong,RB,NE,215.6,261,2022-08-14
Ke'Shawn Vaughn,RB,TB,215.6,262,2022-08-14
Dontrell Hilliard,RB,TEN,215.6,263,2022-08-14
Ty Montgomery,WR,NE,215.7,264,2022-08-14
Desmond Ridder,QB,ATL,215.7,265,2022-08-14
Matt Breida,RB,NYG,215.7,266,2022-08-14
Nelson Agholor,WR,NE,215.7,267,2022-08-14
Tyler Badie,RB,BAL,215.8,268,2022-08-14
Keaontay Ingram,RB,ARI,215.8,269,2022-08-14
Demarcus Robinson,WR,LV,215.8,270,2022-08-14
Trestan Ebnar,RB,CHI,215.8,271,2022-08-14
Drew Lock,QB,SEA,215.8,272,2022-08-14
Sterling Shepard,WR,NYG,215.8,273,2022-08-14
Braxton Berrios,WR,NYJ,215.8,274,2022-08-14
Rob Gronkowski,TE,TB,215.8,275,2022-08-14
Boston Scott,RB,PHI,215.8,276,2022-08-14
Foster Moreau,TE,LV,215.8,277,2022-08-14
Geno Smith,QB,SEA,215.8,278,2022-08-14
Josh Reynolds,WR,DET,215.9,279,2022-08-14
Tommy Tremble,TE,CAR,215.9,280,2022-08-14
Emmanuel Sanders,WR,BUF,215.9,281,2022-08-14
Tutu Atwell,WR,LA,215.9,282,2022-08-14
Simi Fehoko,WR,DAL,215.9,283,2022-08-14
Marquez Callaway,WR,NO,215.9,284,2022-08-14
Jerome Ford,RB,CLE,215.9,285,2022-08-14
Snoop Conner,RB,JAX,215.9,286,2022-08-14
Rashard Higgins,WR,CAR,215.9,287,2022-08-14
Darius Slayton,WR,NYG,215.9,288,2022-08-14
O.J. Howard,TE,BUF,215.9,289,2022-08-14
Montrell Washington,WR,DEN,215.9,290,2022-08-14
Cam Sims,WR,WAS,215.9,291,2022-08-14
Cam Newton,QB,N/A,215.9,292,2022-08-14
Feleipe Franks,QB,ATL,215.9,293,2022-08-14
Keelan Cole,WR,NYJ,215.9,294,2022-08-14
Jacoby Brissett,QB,CLE,215.9,295,2022-08-14
Kyren Williams,RB,LA,215.9,296,2022-08-14
Malcolm Brown,RB,MIA,215.9,297,2022-08-14
Myles Gaskin,RB,MIA,215.9,298,2022-08-14
Dan Arnold,TE,JAX,215.9,299,2022-08-14
Devonta Freeman,RB,BAL,215.9,300,2022-08-14
Auden Tate,WR,ATL,215.9,301,2022-08-14
Josiah Deguara,TE,GB,215.9,302,2022-08-14
DeAndre Carter,WR,LAC,215.9,303,2022-08-14
Antonio Brown,WR,N/A,215.9,304,2022-08-14
Harrison Bryant,TE,CLE,215.9,305,2022-08-14
Calvin Austin,WR,PIT,215.9,306,2022-08-14
Pharaoh Brown,TE,HOU,215.9,307,2022-08-14
JaMycal Hasty,RB,SF,215.9,308,2022-08-14
Kalif Raymond,WR,DET,215.9,309,2022-08-14
Cole Beasley,WR,N/A,215.9,310,2022-08-14
Tyler Huntley,QB,BAL,215.9,311,2022-08-14
Benny Snell,RB,PIT,216,312,2022-08-14
John Metchie,WR,HOU,216,313,2022-08-14
James Washington,WR,DAL,216,314,2022-08-14
Tyler Johnson,WR,TB,216,315,2022-08-14
Josh Gordon,WR,KC,216,316,2022-08-14
Ben Skowronek,WR,LA,216,317,2022-08-14
Isaiah McKoy,WR,N/A,216,318,2022-08-14
Julius Chestnut,RB,TEN,216,319,2022-08-14
Jaylen Warren,RB,PIT,216,320,2022-08-14
Chris Conley,WR,HOU,216,321,2022-08-14
Damien Williams,RB,ATL,216,322,2022-08-14
Joshua Kelley,RB,LAC,216,323,2022-08-14
Charleston Rambo,WR,CAR,216,324,2022-08-14
Gunner Olszewski,WR,PIT,216,325,2022-08-14
Jelani Woods,TE,IND,216,326,2022-08-14
John Bates,TE,WAS,216,327,2022-08-14
Justin Watson,WR,KC,216,328,2022-08-14
Godwin Igwebuike,RB,DET,216,329,2022-08-14
Zach Pascal,WR,PHI,216,330,2022-08-14
Justin Jackson,RB,LAC,216,331,2022-08-14
Jalen Reagor,WR,PHI,216,332,2022-08-14
Joe Flacco,QB,NYJ,216,333,2022-08-14
N'Keal Harry,WR,NE,216,334,2022-08-14
Eric Ezukanma,WR,MIA,216,335,2022-08-14
Olamide Zaccheaus,WR,ATL,216,336,2022-08-14
Tylan Wallace,WR,BAL,216,337,2022-08-14
Cade Otton,TE,TB,216,338,2022-08-14
Deonte Harris,WR,NO,216,339,2022-08-14
Ihmir Smith-Marsette,WR,MIN,216,340,2022-08-14
Jermar Jefferson,RB,DET,216,341,2022-08-14
Ray-Ray McCloud,WR,SF,216,342,2022-08-14
Kennedy Brooks,RB,PHI,216,343,2022-08-14
Shi Smith,WR,CAR,216,344,2022-08-14
Trent Taylor,WR,CIN,216,345,2022-08-14
Kene Nwangwu,RB,MIN,216,346,2022-08-14
Antoine Wesley,WR,ARI,216,347,2022-08-14
Mike White,QB,NYJ,216,348,2022-08-14
Tajae Sharpe,WR,ATL,216,349,2022-08-14
Chigoziem Okonkwo,TE,TEN,216,350,2022-08-14
Racey McMath,WR,TEN,216,351,2022-08-14
Quintin Morris,TE,BUF,216,352,2022-08-14
Jamal Agnew,WR,JAX,216,353,2022-08-14
James White,RB,NE,216,354,2022-08-14
Quintez Cephus,WR,DET,216,355,2022-08-14
Kyle Juszczyk,RB,SF,216,356,2022-08-14
Laquon Treadwell,WR,JAX,216,357,2022-08-14
Giovani Bernard,RB,TB,216,358,2022-08-14
Collin Johnson,WR,NYG,216,359,2022-08-14
Ty Fryfogle,WR,DAL,216,360,2022-08-14
Phillip Lindsay,RB,MIA,216,361,2022-08-14
Mack Hollins,WR,LV,216,362,2022-08-14
Bo Melton,WR,SEA,216,363,2022-08-14
Jalen Nailor,WR,MIN,216,364,2022-08-14
Demetric Felton,RB,CLE,216,365,2022-08-14
Cole Turner,TE,WAS,216,366,2022-08-14
Noah Gray,TE,KC,216,367,2022-08-14
Anthony McFarland,RB,PIT,216,368,2022-08-14
J.J. Taylor,RB,NE,216,369,2022-08-14
Greg Dortch,WR,ARI,216,370,2022-08-14
Juwann Winfree,WR,GB,216,371,2022-08-14
Derrick Gore,RB,KC,216,372,2022-08-14
Tanner Conner,WR,MIA,216,373,2022-08-14
C.J. Board,WR,NYG,216,374,2022-08-14
Kylen Granson,TE,IND,216,375,2022-08-14
Kristian Wilkerson,WR,NE,216,376,2022-08-14
Scott Miller,WR,TB,216,377,2022-08-14
Tyron Johnson,WR,LV,216,378,2022-08-14
David Johnson,RB,HOU,216,379,2022-08-14
Jordan Akins,TE,NYG,216,380,2022-08-14
Dyami Brown,WR,WAS,216,381,2022-08-14
Ricky Seals-Jones,TE,NYG,216,382,2022-08-14
Eric Ebron,TE,N/A,216,383,2022-08-14
Gardner Minshew,QB,PHI,216,384,2022-08-14
Richie James,WR,NYG,216,385,2022-08-14
Kylin Hill,RB,GB,216,386,2022-08-14
Denzel Mims,WR,NYJ,216,387,2022-08-14
Sam Howell,QB,WAS,216,388,2022-08-14
DeeJay Dallas,RB,SEA,216,389,2022-08-14
Durham Smythe,TE,MIA,216,390,2022-08-14
Matt Corral,QB,CAR,216,391,2022-08-14
Freddie Swain,WR,SEA,216,392,2022-08-14
D'Wayne Eskridge,WR,SEA,216,393,2022-08-14
Anthony Schwartz,WR,CLE,216,394,2022-08-14
Tyler Vaughns,WR,PIT,216,395,2022-08-14
Dazz Newsome,WR,CHI,216,396,2022-08-14
Anthony Miller,WR,PIT,216,397,2022-08-14
Kevin Harris,RB,NE,216,398,2022-08-14
Abram Smith,RB,NO,216,399,2022-08-14
Jaelon Darden,WR,TB,216,400,2022-08-14
