player,pos,team,adp,rank,date
Devin Singletary,RB,BUF,107,106,2022-06-14
Derek Carr,QB,LV,107.3,107,2022-06-14
James Cook,RB,BUF,107.5,108,2022-06-14
Melvin Gordon,RB,DEN,108.4,109,2022-06-14
Zach Ertz,TE,ARI,109,110,2022-06-14
Tyler Boyd,WR,CIN,109.9,111,2022-06-14
Christian Watson,WR,GB,110.7,112,2022-06-14
Chase Edmonds,RB,MIA,112.1,113,2022-06-14
Michael Gallup,WR,DAL,114.7,114,2022-06-14
Rob Gronkowski,TE,TB,114.9,115,2022-06-14
Rashaad Penny,RB,SEA,116,116,2022-06-14
Rhamondre Stevenson,RB,NE,118.2,117,2022-06-14
Rondale Moore,WR,ARI,119,118,2022-06-14
Kirk Cousins,QB,MIN,119.9,119,2022-06-14
Jameson Williams,WR,DET,120,120,2022-06-14
Kenny Golladay,WR,NYG,120.5,121,2022-06-14
Tim Patrick,WR,DEN,123.2,122,2022-06-14
Alexander Mattison,RB,MIN,123.7,123,2022-06-14
Pat Freiermuth,TE,PIT,126,124,2022-06-14
Jarvis Landry,WR,NO,126.7,125,2022-06-14
Mecole Hardman,WR,KC,127,126,2022-06-14
Ronald Jones,RB,KC,128.4,127,2022-06-14
Dameon Pierce,RB,HOU,129.4,128,2022-06-14
Justin Fields,QB,CHI,129.6,129,2022-06-14
Jamison Crowder,WR,BUF,129.8,130,2022-06-14
Rachaad White,RB,TB,130.7,131,2022-06-14
Mike Gesicki,TE,MIA,132.1,132,2022-06-14
DeVante Parker,WR,NE,133.9,133,2022-06-14
Tua Tagovailoa,QB,MIA,134,134,2022-06-14
Jakobi Meyers,WR,NE,136.5,135,2022-06-14
Isaiah Spiller,RB,LAC,137.7,136,2022-06-14
Van Jefferson,WR,LA,139.2,137,2022-06-14
Nyheim Hines,RB,IND,139.3,138,2022-06-14
Robert Tonyan,TE,GB,140.1,139,2022-06-14
Irv Smith,TE,MIN,140.6,140,2022-06-14
Jahan Dotson,WR,WAS,141.5,141,2022-06-14
Michael Carter,RB,NYJ,142,142,2022-06-14
Darrell Henderson,RB,LA,142.7,143,2022-06-14
Jalen Tolbert,WR,DAL,143.9,144,2022-06-14
Cole Kmet,TE,CHI,144.1,145,2022-06-14
Trevor Lawrence,QB,JAX,145,146,2022-06-14
Albert Okwuegbunam,TE,DEN,146.5,147,2022-06-14
D.J. Chark,WR,DET,148.7,148,2022-06-14
K.J. Osborn,WR,MIN,150.6,149,2022-06-14
Tyler Allgeier,RB,ATL,152.3,150,2022-06-14
Deshaun Watson,QB,CLE,152.8,151,2022-06-14
Hunter Henry,TE,NE,153.4,152,2022-06-14
Corey Davis,WR,NYJ,154.7,153,2022-06-14
David Njoku,TE,CLE,156.5,154,2022-06-14
Jameis Winston,QB,NO,157.1,155,2022-06-14
Alec Pierce,WR,IND,157.2,156,2022-06-14
Joshua Palmer,WR,LAC,157.9,157,2022-06-14
Kenneth Gainwell,RB,PHI,158.6,158,2022-06-14
Matt Ryan,QB,IND,160.2,159,2022-06-14
Darrel Williams,RB,KC,160.9,160,2022-06-14
Tyrion Davis-Price,RB,SF,160.9,161,2022-06-14
George Pickens,WR,PIT,163.1,162,2022-06-14
Daniel Jones,QB,NYG,163.9,163,2022-06-14
David Bell,WR,CLE,164.6,164,2022-06-14
Khalil Herbert,RB,CHI,165.2,165,2022-06-14
Tyler Higbee,TE,LA,165.8,166,2022-06-14
Robby Anderson,WR,CAR,167.5,167,2022-06-14
Marvin Jones,WR,JAX,168.2,168,2022-06-14
James Robinson,RB,JAX,168.4,169,2022-06-14
Gerald Everett,TE,LAC,169.3,170,2022-06-14
KJ Hamler,WR,DEN,170.3,171,2022-06-14
Noah Fant,TE,SEA,172.1,172,2022-06-14
Zach Wilson,QB,NYJ,172.4,173,2022-06-14
Gus Edwards,RB,BAL,174.6,174,2022-06-14
Curtis Samuel,WR,WAS,174.7,175,2022-06-14
Sammy Watkins,WR,GB,177.7,176,2022-06-14
Jamaal Williams,RB,DET,178.8,177,2022-06-14
Wan'Dale Robinson,WR,NYG,178.9,178,2022-06-14
William Fuller,WR,N/A,181.1,179,2022-06-14
Hayden Hurst,TE,CIN,181.1,180,2022-06-14
J.D. McKissic,RB,WAS,182.4,181,2022-06-14
Ryan Tannehill,QB,TEN,182.5,182,2022-06-14
Evan Engram,TE,JAX,182.6,183,2022-06-14
Mac Jones,QB,NE,184.1,184,2022-06-14
A.J. Green,WR,ARI,185.6,185,2022-06-14
Brian Robinson Jr.,RB,WAS,189.4,186,2022-06-14
Odell Beckham,WR,N/A,189.7,187,2022-06-14
Raheem Mostert,RB,MIA,190.4,188,2022-06-14
John Metchie,WR,HOU,190.9,189,2022-06-14
Donovan Peoples-Jones,WR,CLE,191.5,190,2022-06-14
Kendrick Bourne,WR,NE,191.7,191,2022-06-14
Jared Goff,QB,DET,193,192,2022-06-14
Julio Jones,WR,N/A,193.9,193,2022-06-14
Marlon Mack,RB,HOU,194,194,2022-06-14
Logan Thomas,TE,WAS,195.2,195,2022-06-14
Parris Campbell,WR,IND,195.5,196,2022-06-14
D'Onta Foreman,RB,CAR,197.7,197,2022-06-14
Taysom Hill,TE,NO,198.5,198,2022-06-14
Carson Wentz,QB,WAS,199,199,2022-06-14
Nico Collins,WR,HOU,200.5,200,2022-06-14
Austin Hooper,TE,TEN,200.9,201,2022-06-14
Devin Duvernay,WR,BAL,202.6,202,2022-06-14
Sony Michel,RB,LA,202.8,203,2022-06-14
James Washington,WR,DAL,205.4,204,2022-06-14
Laviska Shenault,WR,JAX,205.8,205,2022-06-14
Davis Mills,QB,HOU,205.9,206,2022-06-14
Justyn Ross,WR,KC,206.1,207,2022-06-14
Hassan Haskins,RB,TEN,207.2,208,2022-06-14
Zamir White,RB,LV,207.3,209,2022-06-14
Romeo Doubs,WR,GB,208.1,210,2022-06-14
Bryan Edwards,WR,LV,208.9,211,2022-06-14
Brevin Jordan,TE,HOU,210.1,212,2022-06-14
Marcus Mariota,QB,ATL,210.9,213,2022-06-14
D'Ernest Johnson,RB,CLE,211.4,214,2022-06-14
Byron Pringle,WR,CHI,211.7,215,2022-06-14
Mark Ingram,RB,NO,211.8,216,2022-06-14
Chris Evans,RB,CIN,212,217,2022-06-14
Zay Jones,WR,JAX,212.2,218,2022-06-14
Cameron Brate,TE,TB,212.5,219,2022-06-14
Kenyan Drake,RB,LV,212.5,220,2022-06-14
C.J. Uzomah,TE,NYJ,212.8,221,2022-06-14
Cedrick Wilson,WR,MIA,213.2,222,2022-06-14
Mo Alie-Cox,TE,IND,213.3,223,2022-06-14
Kenny Pickett,QB,PIT,213.3,224,2022-06-14
Isaiah McKenzie,WR,BUF,213.4,225,2022-06-14
Velus Jones,WR,CHI,213.6,226,2022-06-14
Terrace Marshall,WR,CAR,213.6,227,2022-06-14
Jalen Guyton,WR,LAC,213.7,228,2022-06-14
Sterling Shepard,WR,NYG,213.7,229,2022-06-14
Jerick McKinnon,RB,KC,214.2,230,2022-06-14
James White,RB,NE,214.3,231,2022-06-14
Keaontay Ingram,RB,ARI,214.4,232,2022-06-14
Randall Cobb,WR,GB,214.5,233,2022-06-14
Chuba Hubbard,RB,CAR,214.6,234,2022-06-14
Mitchell Trubisky,QB,PIT,214.6,235,2022-06-14
Trey McBride,TE,ARI,214.7,236,2022-06-14
Jonnu Smith,TE,NE,214.8,237,2022-06-14
Tyquan Thornton,WR,NE,214.8,238,2022-06-14
Quez Watkins,WR,PHI,214.8,239,2022-06-14
Damien Williams,RB,ATL,214.8,240,2022-06-14
Trey Sermon,RB,SF,214.9,241,2022-06-14
Nick Westbrook-Ikhine,WR,TEN,215,242,2022-06-14
Khalil Shakir,WR,BUF,215.1,243,2022-06-14
Matt Breida,RB,NYG,215.2,244,2022-06-14
Amari Rodgers,WR,GB,215.3,245,2022-06-14
Baker Mayfield,QB,CLE,215.3,246,2022-06-14
Jauan Jennings,WR,SF,215.3,247,2022-06-14
Samaje Perine,RB,CIN,215.3,248,2022-06-14
Greg Dulcich,TE,DEN,215.3,249,2022-06-14
Marquez Callaway,WR,NO,215.4,250,2022-06-14
Desmond Ridder,QB,ATL,215.4,251,2022-06-14
Isiah Pacheco,RB,KC,215.4,252,2022-06-14
Danny Gray,WR,SF,215.5,253,2022-06-14
Rex Burkhead,RB,HOU,215.5,254,2022-06-14
Mike Davis,RB,ATL,215.6,255,2022-06-14
Tylan Wallace,WR,BAL,215.6,256,2022-06-14
Jimmy Garoppolo,QB,SF,215.6,257,2022-06-14
Josh Gordon,WR,KC,215.7,258,2022-06-14
Daniel Bellinger,TE,NYG,215.7,259,2022-06-14
Braxton Berrios,WR,NYJ,215.7,260,2022-06-14
Emmanuel Sanders,WR,BUF,215.7,261,2022-06-14
Matt Corral,QB,CAR,215.7,262,2022-06-14
Jared Cook,TE,LAC,215.7,263,2022-06-14
Jeff Wilson,RB,SF,215.7,264,2022-06-14
Snoop Conner,RB,JAX,215.7,265,2022-06-14
Adam Trautman,TE,NO,215.8,266,2022-06-14
Chris Carson,RB,SEA,215.8,267,2022-06-14
O.J. Howard,TE,BUF,215.8,268,2022-06-14
Tyler Badie,RB,BAL,215.8,269,2022-06-14
Drew Lock,QB,SEA,215.8,270,2022-06-14
Darius Slayton,WR,NYG,215.8,271,2022-06-14
Boston Scott,RB,PHI,215.8,272,2022-06-14
Tommy Tremble,TE,CAR,215.8,273,2022-06-14
Derrick Gore,RB,KC,215.8,274,2022-06-14
Nelson Agholor,WR,NE,215.8,275,2022-06-14
Sam Darnold,QB,CAR,215.8,276,2022-06-14
Tutu Atwell,WR,LA,215.8,277,2022-06-14
Colin Kaepernick,QB,N/A,215.8,278,2022-06-14
Ricky Seals-Jones,TE,NYG,215.8,279,2022-06-14
Tyler Johnson,WR,TB,215.8,280,2022-06-14
Tyler Conklin,TE,NYJ,215.9,281,2022-06-14
Equanimeous St. Brown,WR,CHI,215.9,282,2022-06-14
Antoine Wesley,WR,ARI,215.9,283,2022-06-14
Calvin Austin,WR,PIT,215.9,284,2022-06-14
Jelani Woods,TE,IND,215.9,285,2022-06-14
Dan Arnold,TE,JAX,215.9,286,2022-06-14
Tony Jones,RB,NO,215.9,287,2022-06-14
Kyle Philips,WR,TEN,215.9,288,2022-06-14
Demarcus Robinson,WR,LV,215.9,289,2022-06-14
Jacoby Brissett,QB,CLE,215.9,290,2022-06-14
Kyren Williams,RB,LA,215.9,291,2022-06-14
Foster Moreau,TE,LV,215.9,292,2022-06-14
Dontrell Hilliard,RB,TEN,215.9,293,2022-06-14
Pierre Strong,RB,NE,215.9,294,2022-06-14
Justin Jackson,RB,LAC,215.9,295,2022-06-14
Taylor Heinicke,QB,WAS,215.9,296,2022-06-14
Cole Beasley,WR,N/A,215.9,297,2022-06-14
Giovani Bernard,RB,TB,215.9,298,2022-06-14
Donald Parham,TE,LAC,215.9,299,2022-06-14
Ihmir Smith-Marsette,WR,MIN,215.9,300,2022-06-14
Julius Chestnut,RB,TEN,215.9,301,2022-06-14
Harrison Bryant,TE,CLE,215.9,302,2022-06-14
Anthony Schwartz,WR,CLE,215.9,303,2022-06-14
Ray-Ray McCloud,WR,SF,215.9,304,2022-06-14
Kennedy Brooks,RB,PHI,215.9,305,2022-06-14
Tarik Cohen,RB,N/A,215.9,306,2022-06-14
Malik Willis,QB,TEN,216,307,2022-06-14
Quintez Cephus,WR,DET,216,308,2022-06-14
Benny Snell,RB,PIT,216,309,2022-06-14
Deonte Harris,WR,NO,216,310,2022-06-14
Abram Smith,RB,NO,216,311,2022-06-14
Kene Nwangwu,RB,MIN,216,312,2022-06-14
Geno Smith,QB,SEA,216,313,2022-06-14
Josh Reynolds,WR,DET,216,314,2022-06-14
Dyami Brown,WR,WAS,216,315,2022-06-14
Ke'Shawn Vaughn,RB,TB,216,316,2022-06-14
Devonta Freeman,RB,BAL,216,317,2022-06-14
Noah Gray,TE,KC,216,318,2022-06-14
Ashton Dulin,WR,IND,216,319,2022-06-14
Eno Benjamin,RB,ARI,216,320,2022-06-14
Antonio Brown,WR,N/A,216,321,2022-06-14
Duke Johnson,RB,BUF,216,322,2022-06-14
Keelan Cole,WR,NYJ,216,323,2022-06-14
David Johnson,RB,HOU,216,324,2022-06-14
Eric Ebron,TE,N/A,216,325,2022-06-14
Drew Sample,TE,CIN,216,326,2022-06-14
Kevin Harris,RB,NE,216,327,2022-06-14
T.J. Vasher,WR,DAL,216,328,2022-06-14
Cyril Grayson,WR,TB,216,329,2022-06-14
Jamal Agnew,WR,JAX,216,330,2022-06-14
Ty Fryfogle,WR,DAL,216,331,2022-06-14
Brandon Bolden,RB,LV,216,332,2022-06-14
Jalen Nailor,WR,MIN,216,333,2022-06-14
Noah Brown,WR,DAL,216,334,2022-06-14
Simi Fehoko,WR,DAL,216,335,2022-06-14
Justin Watson,WR,KC,216,336,2022-06-14
James Proche,WR,BAL,216,337,2022-06-14
Trestan Ebnar,RB,CHI,216,338,2022-06-14
Ty Chandler,RB,MIN,216,339,2022-06-14
T.Y. Hilton,WR,IND,216,340,2022-06-14
Zach Pascal,WR,PHI,216,341,2022-06-14
Rashard Higgins,WR,CAR,216,342,2022-06-14
Scott Miller,WR,TB,216,343,2022-06-14
Breshad Perriman,WR,TB,216,344,2022-06-14
Jakeem Grant,WR,CLE,216,345,2022-06-14
Zack Moss,RB,BUF,216,346,2022-06-14
N'Keal Harry,WR,NE,216,347,2022-06-14
Richie James,WR,NYG,216,348,2022-06-14
Jerreth Sterns,WR,TB,216,349,2022-06-14
Denzel Mims,WR,NYJ,216,350,2022-06-14
Sam Howell,QB,WAS,216,351,2022-06-14
Andy Isabella,WR,ARI,216,352,2022-06-14
Olamide Zaccheaus,WR,ATL,216,353,2022-06-14
Cade Otton,TE,TB,216,354,2022-06-14
Seth Williams,WR,DEN,216,355,2022-06-14
Dez Fitzpatrick,WR,TEN,216,356,2022-06-14
Jaivon Heiligh,WR,CIN,216,357,2022-06-14
Bisi Johnson,WR,MIN,216,358,2022-06-14
Jaelon Darden,WR,TB,216,359,2022-06-14
Jermar Jefferson,RB,DET,216,360,2022-06-14
Auden Tate,WR,ATL,216,361,2022-06-14
Demetric Felton,RB,CLE,216,362,2022-06-14
ZaQuandre White,RB,MIA,216,363,2022-06-14
Jashuan Corbin,RB,NYG,216,364,2022-06-14
Mike Boone,RB,DEN,216,365,2022-06-14
Tyler Huntley,QB,BAL,216,366,2022-06-14
Josiah Deguara,TE,GB,216,367,2022-06-14
Marquise Goodwin,WR,CHI,216,368,2022-06-14
Kylen Granson,TE,IND,216,369,2022-06-14
Samori Toure,WR,GB,216,370,2022-06-14
Dontario Drummond,WR,DAL,216,371,2022-06-14
Jalen Reagor,WR,PHI,216,372,2022-06-14
Laquon Treadwell,WR,JAX,216,373,2022-06-14
Gardner Minshew,QB,PHI,216,374,2022-06-14
Phillip Lindsay,RB,MIA,216,375,2022-06-14
D'Wayne Eskridge,WR,SEA,216,376,2022-06-14
Charlie Kolar,TE,BAL,216,377,2022-06-14
Tyree Jackson,TE,PHI,216,378,2022-06-14
Ryan Fitzpatrick,QB,WAS,216,379,2022-06-14
Wayne Gallman,RB,MIN,216,380,2022-06-14
Jimmy Graham,TE,CHI,216,381,2022-06-14
Ty'Son Williams,RB,BAL,216,382,2022-06-14
Greg Ward,WR,PHI,216,383,2022-06-14
Zonovan Knight,RB,NYJ,216,384,2022-06-14
Teddy Bridgewater,QB,MIA,216,385,2022-06-14
Myles Gaskin,RB,MIA,216,386,2022-06-14
Danny Amendola,WR,HOU,216,387,2022-06-14
Kalen Ballage,RB,PIT,216,388,2022-06-14
Tre'Quan Smith,WR,NO,216,389,2022-06-14
Willie Snead,WR,N/A,216,390,2022-06-14
Chris Conley,WR,HOU,216,391,2022-06-14
Carlos Hyde,RB,N/A,216,392,2022-06-14
Kyle Juszczyk,RB,SF,216,393,2022-06-14
Jordan Love,QB,GB,216,394,2022-06-14
Keke Coutee,WR,IND,216,395,2022-06-14
Cam Sims,WR,WAS,216,396,2022-06-14
Joshua Kelley,RB,LAC,216,397,2022-06-14
Tyron Johnson,WR,LV,216,398,2022-06-14
Tre Turner,WR,LV,216,399,2022-06-14
Preston Williams,WR,MIA,216,400,2022-06-14
