player,pos,team,adp,rank,date
Christian Kirk,WR,JAX,86,86,2022-06-13
Skyy Moore,WR,KC,88.3,87,2022-06-13
Kenneth Walker,RB,SEA,88.7,88,2022-06-13
Trey Lance,QB,SF,89.3,89,2022-06-13
Tony Pollard,RB,DAL,89.7,90,2022-06-13
Tyler Lockett,WR,SEA,91.5,91,2022-06-13
Allen Lazard,WR,GB,92.6,92,2022-06-13
Matthew Stafford,QB,LA,93.4,93,2022-06-13
Kadarius Toney,WR,NYG,95,94,2022-06-13
Cordarrelle Patterson,RB,ATL,95.3,95,2022-06-13
Marquez Valdes-Scantling,WR,KC,95.6,96,2022-06-13
Dallas Goedert,TE,PHI,96.4,97,2022-06-13
Damien Harris,RB,NE,96.6,98,2022-06-13
Chris Olave,WR,NO,99.5,99,2022-06-13
Kareem Hunt,RB,CLE,100,100,2022-06-13
Dawson Knox,TE,BUF,102,101,2022-06-13
Garrett Wilson,WR,NYJ,102.4,102,2022-06-13
Aaron Rodgers,QB,GB,102.9,103,2022-06-13
Chase Claypool,WR,PIT,103.7,104,2022-06-13
Robert Woods,WR,TEN,105.6,105,2022-06-13
Derek Carr,QB,LV,105.9,106,2022-06-13
Devin Singletary,RB,BUF,107.1,107,2022-06-13
James Cook,RB,BUF,107.7,108,2022-06-13
Melvin Gordon,RB,DEN,108.5,109,2022-06-13
Zach Ertz,TE,ARI,109.2,110,2022-06-13
Tyler Boyd,WR,CIN,110.3,111,2022-06-13
Christian Watson,WR,GB,110.6,112,2022-06-13
Chase Edmonds,RB,MIA,112.9,113,2022-06-13
Michael Gallup,WR,DAL,114.6,114,2022-06-13
Rob Gronkowski,TE,TB,115.1,115,2022-06-13
Rashaad Penny,RB,SEA,116.5,116,2022-06-13
Rhamondre Stevenson,RB,NE,118.1,117,2022-06-13
Rondale Moore,WR,ARI,119.2,118,2022-06-13
Jameson Williams,WR,DET,119.5,119,2022-06-13
Kirk Cousins,QB,MIN,119.9,120,2022-06-13
Kenny Golladay,WR,NYG,120.4,121,2022-06-13
Tim Patrick,WR,DEN,123.2,122,2022-06-13
Alexander Mattison,RB,MIN,124.2,123,2022-06-13
Pat Freiermuth,TE,PIT,126.1,124,2022-06-13
Jarvis Landry,WR,NO,127,125,2022-06-13
Mecole Hardman,WR,KC,127,126,2022-06-13
Ronald Jones,RB,KC,128.3,127,2022-06-13
Jamison Crowder,WR,BUF,128.6,128,2022-06-13
Justin Fields,QB,CHI,129.1,129,2022-06-13
Dameon Pierce,RB,HOU,129.8,130,2022-06-13
Rachaad White,RB,TB,130.6,131,2022-06-13
Mike Gesicki,TE,MIA,132,132,2022-06-13
DeVante Parker,WR,NE,134.3,133,2022-06-13
Tua Tagovailoa,QB,MIA,134.4,134,2022-06-13
Jakobi Meyers,WR,NE,136,135,2022-06-13
Isaiah Spiller,RB,LAC,137.8,136,2022-06-13
Van Jefferson,WR,LA,138.9,137,2022-06-13
Nyheim Hines,RB,IND,139.4,138,2022-06-13
Robert Tonyan,TE,GB,139.5,139,2022-06-13
Irv Smith,TE,MIN,140.2,140,2022-06-13
Jahan Dotson,WR,WAS,142.2,141,2022-06-13
Michael Carter,RB,NYJ,142.4,142,2022-06-13
Darrell Henderson,RB,LA,143.6,143,2022-06-13
Jalen Tolbert,WR,DAL,143.7,144,2022-06-13
Cole Kmet,TE,CHI,144,145,2022-06-13
Trevor Lawrence,QB,JAX,145.2,146,2022-06-13
Albert Okwuegbunam,TE,DEN,145.5,147,2022-06-13
D.J. Chark,WR,DET,148.7,148,2022-06-13
K.J. Osborn,WR,MIN,150.7,149,2022-06-13
Deshaun Watson,QB,CLE,152.2,150,2022-06-13
Hunter Henry,TE,NE,152.8,151,2022-06-13
Tyler Allgeier,RB,ATL,152.9,152,2022-06-13
Corey Davis,WR,NYJ,154.6,153,2022-06-13
David Njoku,TE,CLE,156.4,154,2022-06-13
Alec Pierce,WR,IND,156.9,155,2022-06-13
Jameis Winston,QB,NO,157,156,2022-06-13
Joshua Palmer,WR,LAC,158.1,157,2022-06-13
Kenneth Gainwell,RB,PHI,159.2,158,2022-06-13
Matt Ryan,QB,IND,160.8,159,2022-06-13
Tyrion Davis-Price,RB,SF,161.4,160,2022-06-13
Darrel Williams,RB,KC,161.7,161,2022-06-13
George Pickens,WR,PIT,162.3,162,2022-06-13
David Bell,WR,CLE,163.1,163,2022-06-13
Daniel Jones,QB,NYG,164.1,164,2022-06-13
Tyler Higbee,TE,LA,165.6,165,2022-06-13
Robby Anderson,WR,CAR,165.6,166,2022-06-13
Khalil Herbert,RB,CHI,165.9,167,2022-06-13
James Robinson,RB,JAX,167.7,168,2022-06-13
Marvin Jones,WR,JAX,168.2,169,2022-06-13
Gerald Everett,TE,LAC,169.2,170,2022-06-13
KJ Hamler,WR,DEN,169.8,171,2022-06-13
Noah Fant,TE,SEA,171.5,172,2022-06-13
Zach Wilson,QB,NYJ,172.7,173,2022-06-13
Gus Edwards,RB,BAL,174.4,174,2022-06-13
Curtis Samuel,WR,WAS,174.7,175,2022-06-13
Wan'Dale Robinson,WR,NYG,178.2,176,2022-06-13
Sammy Watkins,WR,GB,178.9,177,2022-06-13
William Fuller,WR,N/A,179.2,178,2022-06-13
Jamaal Williams,RB,DET,179.5,179,2022-06-13
Hayden Hurst,TE,CIN,180.9,180,2022-06-13
Evan Engram,TE,JAX,182.3,181,2022-06-13
Ryan Tannehill,QB,TEN,182.5,182,2022-06-13
J.D. McKissic,RB,WAS,182.9,183,2022-06-13
Mac Jones,QB,NE,183.5,184,2022-06-13
A.J. Green,WR,ARI,185.3,185,2022-06-13
Odell Beckham,WR,N/A,189.5,186,2022-06-13
John Metchie,WR,HOU,190.4,187,2022-06-13
Donovan Peoples-Jones,WR,CLE,190.5,188,2022-06-13
Raheem Mostert,RB,MIA,190.7,189,2022-06-13
Brian Robinson Jr.,RB,WAS,191,190,2022-06-13
Kendrick Bourne,WR,NE,191.4,191,2022-06-13
Jared Goff,QB,DET,192.5,192,2022-06-13
Julio Jones,WR,N/A,193.9,193,2022-06-13
Marlon Mack,RB,HOU,194.8,194,2022-06-13
Logan Thomas,TE,WAS,194.9,195,2022-06-13
Parris Campbell,WR,IND,196.1,196,2022-06-13
Taysom Hill,TE,NO,198.4,197,2022-06-13
D'Onta Foreman,RB,CAR,198.6,198,2022-06-13
Carson Wentz,QB,WAS,199.9,199,2022-06-13
Austin Hooper,TE,TEN,200.1,200,2022-06-13
Nico Collins,WR,HOU,201.5,201,2022-06-13
Devin Duvernay,WR,BAL,202.4,202,2022-06-13
Sony Michel,RB,LA,204.3,203,2022-06-13
James Washington,WR,DAL,204.6,204,2022-06-13
Justyn Ross,WR,KC,204.7,205,2022-06-13
Davis Mills,QB,HOU,205.8,206,2022-06-13
Laviska Shenault,WR,JAX,206.1,207,2022-06-13
Hassan Haskins,RB,TEN,207.4,208,2022-06-13
Romeo Doubs,WR,GB,208.5,209,2022-06-13
Zamir White,RB,LV,209.4,210,2022-06-13
Bryan Edwards,WR,LV,209.4,211,2022-06-13
Brevin Jordan,TE,HOU,209.8,212,2022-06-13
Marcus Mariota,QB,ATL,210.8,213,2022-06-13
D'Ernest Johnson,RB,CLE,211.6,214,2022-06-13
Byron Pringle,WR,CHI,211.9,215,2022-06-13
Mark Ingram,RB,NO,212.1,216,2022-06-13
Chris Evans,RB,CIN,212.2,217,2022-06-13
Zay Jones,WR,JAX,212.4,218,2022-06-13
Cameron Brate,TE,TB,212.5,219,2022-06-13
C.J. Uzomah,TE,NYJ,212.6,220,2022-06-13
Kenyan Drake,RB,LV,212.8,221,2022-06-13
Cedrick Wilson,WR,MIA,213,222,2022-06-13
Kenny Pickett,QB,PIT,213.2,223,2022-06-13
Isaiah McKenzie,WR,BUF,213.4,224,2022-06-13
Terrace Marshall,WR,CAR,213.5,225,2022-06-13
Velus Jones,WR,CHI,213.5,226,2022-06-13
Sterling Shepard,WR,NYG,213.6,227,2022-06-13
Mo Alie-Cox,TE,IND,213.6,228,2022-06-13
Jalen Guyton,WR,LAC,213.6,229,2022-06-13
James White,RB,NE,214,230,2022-06-13
Randall Cobb,WR,GB,214.5,231,2022-06-13
Keaontay Ingram,RB,ARI,214.5,232,2022-06-13
Mitchell Trubisky,QB,PIT,214.7,233,2022-06-13
Trey McBride,TE,ARI,214.7,234,2022-06-13
Chuba Hubbard,RB,CAR,214.8,235,2022-06-13
Quez Watkins,WR,PHI,214.8,236,2022-06-13
Jonnu Smith,TE,NE,214.8,237,2022-06-13
Nick Westbrook-Ikhine,WR,TEN,214.9,238,2022-06-13
Tyquan Thornton,WR,NE,214.9,239,2022-06-13
Matt Breida,RB,NYG,215.2,240,2022-06-13
Danny Gray,WR,SF,215.2,241,2022-06-13
Trey Sermon,RB,SF,215.2,242,2022-06-13
Khalil Shakir,WR,BUF,215.2,243,2022-06-13
Amari Rodgers,WR,GB,215.3,244,2022-06-13
Samaje Perine,RB,CIN,215.3,245,2022-06-13
Greg Dulcich,TE,DEN,215.3,246,2022-06-13
Jauan Jennings,WR,SF,215.3,247,2022-06-13
Marquez Callaway,WR,NO,215.4,248,2022-06-13
Baker Mayfield,QB,CLE,215.4,249,2022-06-13
Damien Williams,RB,ATL,215.5,250,2022-06-13
Isiah Pacheco,RB,KC,215.5,251,2022-06-13
Desmond Ridder,QB,ATL,215.5,252,2022-06-13
Tylan Wallace,WR,BAL,215.5,253,2022-06-13
Chris Carson,RB,SEA,215.6,254,2022-06-13
Emmanuel Sanders,WR,BUF,215.6,255,2022-06-13
Braxton Berrios,WR,NYJ,215.6,256,2022-06-13
Darius Slayton,WR,NYG,215.6,257,2022-06-13
O.J. Howard,TE,BUF,215.6,258,2022-06-13
Rex Burkhead,RB,HOU,215.6,259,2022-06-13
Drew Lock,QB,SEA,215.7,260,2022-06-13
Matt Corral,QB,CAR,215.7,261,2022-06-13
Cole Beasley,WR,N/A,215.7,262,2022-06-13
Boston Scott,RB,PHI,215.7,263,2022-06-13
Daniel Bellinger,TE,NYG,215.7,264,2022-06-13
Devonta Freeman,RB,BAL,215.7,265,2022-06-13
Josh Gordon,WR,KC,215.7,266,2022-06-13
Tutu Atwell,WR,LA,215.7,267,2022-06-13
Adam Trautman,TE,NO,215.7,268,2022-06-13
Snoop Conner,RB,JAX,215.7,269,2022-06-13
Jimmy Garoppolo,QB,SF,215.8,270,2022-06-13
Derrick Gore,RB,KC,215.8,271,2022-06-13
T.Y. Hilton,WR,IND,215.8,272,2022-06-13
Jeff Wilson,RB,SF,215.8,273,2022-06-13
Tyler Conklin,TE,NYJ,215.8,274,2022-06-13
Ricky Seals-Jones,TE,NYG,215.8,275,2022-06-13
Nelson Agholor,WR,NE,215.8,276,2022-06-13
Jelani Woods,TE,IND,215.8,277,2022-06-13
Jared Cook,TE,LAC,215.8,278,2022-06-13
Tyler Johnson,WR,TB,215.8,279,2022-06-13
Mike Davis,RB,ATL,215.8,280,2022-06-13
Sam Darnold,QB,CAR,215.8,281,2022-06-13
Tyler Badie,RB,BAL,215.8,282,2022-06-13
Geno Smith,QB,SEA,215.8,283,2022-06-13
Drew Brees,QB,N/A,215.9,284,2022-06-13
Dan Arnold,TE,JAX,215.9,285,2022-06-13
Anthony Schwartz,WR,CLE,215.9,286,2022-06-13
Foster Moreau,TE,LV,215.9,287,2022-06-13
Tommy Tremble,TE,CAR,215.9,288,2022-06-13
Josh Reynolds,WR,DET,215.9,289,2022-06-13
Kyren Williams,RB,LA,215.9,290,2022-06-13
Harrison Bryant,TE,CLE,215.9,291,2022-06-13
Kennedy Brooks,RB,PHI,215.9,292,2022-06-13
Antoine Wesley,WR,ARI,215.9,293,2022-06-13
Demarcus Robinson,WR,LV,215.9,294,2022-06-13
LeSean McCoy,RB,N/A,215.9,295,2022-06-13
Jacoby Brissett,QB,CLE,215.9,296,2022-06-13
Pierre Strong,RB,NE,215.9,297,2022-06-13
Noah Gray,TE,KC,215.9,298,2022-06-13
DeSean Jackson,WR,LV,215.9,299,2022-06-13
Tony Jones,RB,NO,215.9,300,2022-06-13
Dontrell Hilliard,RB,TEN,215.9,301,2022-06-13
Cam Sims,WR,WAS,215.9,302,2022-06-13
Giovani Bernard,RB,TB,215.9,303,2022-06-13
Jerick McKinnon,RB,KC,215.9,304,2022-06-13
Malik Willis,QB,TEN,215.9,305,2022-06-13
Ihmir Smith-Marsette,WR,MIN,215.9,306,2022-06-13
Jeff Smith,WR,NYJ,215.9,307,2022-06-13
DaeSean Hamilton,WR,HOU,215.9,308,2022-06-13
Calvin Austin,WR,PIT,215.9,309,2022-06-13
Abram Smith,RB,NO,215.9,310,2022-06-13
Kene Nwangwu,RB,MIN,215.9,311,2022-06-13
Breshad Perriman,WR,TB,216,312,2022-06-13
Quintez Cephus,WR,DET,216,313,2022-06-13
N'Keal Harry,WR,NE,216,314,2022-06-13
Richie James,WR,NYG,216,315,2022-06-13
Ke'Shawn Vaughn,RB,TB,216,316,2022-06-13
Jaelon Darden,WR,TB,216,317,2022-06-13
Simi Fehoko,WR,DAL,216,318,2022-06-13
Justin Jackson,RB,LAC,216,319,2022-06-13
Zack Moss,RB,BUF,216,320,2022-06-13
Olamide Zaccheaus,WR,ATL,216,321,2022-06-13
Ray-Ray McCloud,WR,SF,216,322,2022-06-13
Auden Tate,WR,ATL,216,323,2022-06-13
Tarik Cohen,RB,N/A,216,324,2022-06-13
James Proche,WR,BAL,216,325,2022-06-13
Julius Chestnut,RB,TEN,216,326,2022-06-13
Antonio Brown,WR,N/A,216,327,2022-06-13
Benny Snell,RB,PIT,216,328,2022-06-13
Mike Harley,WR,CLE,216,329,2022-06-13
Kylin Hill,RB,GB,216,330,2022-06-13
Donald Parham,TE,LAC,216,331,2022-06-13
Equanimeous St. Brown,WR,CHI,216,332,2022-06-13
Tre Nixon,WR,NE,216,333,2022-06-13
Ashton Dulin,WR,IND,216,334,2022-06-13
Cyril Grayson,WR,TB,216,335,2022-06-13
Kyle Philips,WR,TEN,216,336,2022-06-13
Marquise Goodwin,WR,CHI,216,337,2022-06-13
Keelan Cole,WR,NYJ,216,338,2022-06-13
Jimmy Graham,TE,CHI,216,339,2022-06-13
Myles Gaskin,RB,MIA,216,340,2022-06-13
Dyami Brown,WR,WAS,216,341,2022-06-13
Reggie Roberson,WR,TEN,216,342,2022-06-13
Phillip Lindsay,RB,MIA,216,343,2022-06-13
Deonte Harris,WR,NO,216,344,2022-06-13
Kevin Harris,RB,NE,216,345,2022-06-13
John Bates,TE,WAS,216,346,2022-06-13
Malik Taylor,WR,GB,216,347,2022-06-13
Justin Watson,WR,KC,216,348,2022-06-13
Tyler Huntley,QB,BAL,216,349,2022-06-13
Eno Benjamin,RB,ARI,216,350,2022-06-13
T.J. Vasher,WR,DAL,216,351,2022-06-13
Rashid Shaheed,WR,NO,216,352,2022-06-13
Zach Pascal,WR,PHI,216,353,2022-06-13
Rashard Higgins,WR,CAR,216,354,2022-06-13
Tre'Quan Smith,WR,NO,216,355,2022-06-13
Anthony Firkser,TE,ATL,216,356,2022-06-13
Jerreth Sterns,WR,TB,216,357,2022-06-13
Denzel Mims,WR,NYJ,216,358,2022-06-13
Sam Howell,QB,WAS,216,359,2022-06-13
Nick Mullens,QB,LV,216,360,2022-06-13
Ty Fryfogle,WR,DAL,216,361,2022-06-13
Andy Isabella,WR,ARI,216,362,2022-06-13
Cam Newton,QB,N/A,216,363,2022-06-13
D'Wayne Eskridge,WR,SEA,216,364,2022-06-13
Charlie Kolar,TE,BAL,216,365,2022-06-13
Dazz Newsome,WR,CHI,216,366,2022-06-13
Brandon Bolden,RB,LV,216,367,2022-06-13
Dez Fitzpatrick,WR,TEN,216,368,2022-06-13
Royce Freeman,RB,HOU,216,369,2022-06-13
Jake Ferguson,TE,DAL,216,370,2022-06-13
Jalen Nailor,WR,MIN,216,371,2022-06-13
Noah Brown,WR,DAL,216,372,2022-06-13
Alex Collins,RB,SEA,216,373,2022-06-13
ZaQuandre White,RB,MIA,216,374,2022-06-13
Jashuan Corbin,RB,NYG,216,375,2022-06-13
Mike Boone,RB,DEN,216,376,2022-06-13
Josiah Deguara,TE,GB,216,377,2022-06-13
Juwann Winfree,WR,GB,216,378,2022-06-13
Ty Chandler,RB,MIN,216,379,2022-06-13
Samori Toure,WR,GB,216,380,2022-06-13
Chad Henne,QB,KC,216,381,2022-06-13
Kendall Hinton,WR,DEN,216,382,2022-06-13
Jamal Agnew,WR,JAX,216,383,2022-06-13
Scott Miller,WR,TB,216,384,2022-06-13
Dontario Drummond,WR,DAL,216,385,2022-06-13
Laquon Treadwell,WR,JAX,216,386,2022-06-13
Eric Ebron,TE,N/A,216,387,2022-06-13
Drew Sample,TE,CIN,216,388,2022-06-13
Gardner Minshew,QB,PHI,216,389,2022-06-13
Lynn Bowden,WR,MIA,216,390,2022-06-13
Cade Otton,TE,TB,216,391,2022-06-13
Jerome Ford,RB,CLE,216,392,2022-06-13
Jaivon Heiligh,WR,CIN,216,393,2022-06-13
Bisi Johnson,WR,MIN,216,394,2022-06-13
Tyler Goodson,RB,GB,216,395,2022-06-13
Jermar Jefferson,RB,DET,216,396,2022-06-13
Demetric Felton,RB,CLE,216,397,2022-06-13
Daurice Fountain,WR,KC,216,398,2022-06-13
Trestan Ebnar,RB,CHI,216,399,2022-06-13
Albert Wilson,WR,MIA,216,400,2022-06-13
