player,pos,team,adp,rank,date
Jalen Hurts,QB,PHI,59.4,60,2022-09-01
J.K. Dobbins,RB,BAL,61.2,61,2022-09-01
Darnell Mooney,WR,CHI,61.5,62,2022-09-01
Kyler Murray,QB,ARI,62.1,63,2022-09-01
David Montgomery,RB,CHI,64.2,64,2022-09-01
Adam Thielen,WR,MIN,66.6,65,2022-09-01
Elijah Moore,WR,NYJ,67.1,66,2022-09-01
Brandon Aiyuk,WR,SF,68.1,67,2022-09-01
Elijah Mitchell,RB,SF,68.3,68,2022-09-01
Allen Lazard,WR,GB,70.1,69,2022-09-01
Dalton Schultz,TE,DAL,72.1,70,2022-09-01
Trey Lance,QB,SF,72.6,71,2022-09-01
Dameon Pierce,RB,HOU,72.7,72,2022-09-01
Joe Burrow,QB,CIN,75,73,2022-09-01
Drake London,WR,ATL,75.2,74,2022-09-01
Christian Kirk,WR,JAX,75.8,75,2022-09-01
DeAndre Hopkins,WR,ARI,76.6,76,2022-09-01
DeVonta Smith,WR,PHI,76.9,77,2022-09-01
Chase Edmonds,RB,MIA,77.2,78,2022-09-01
Josh Jacobs,RB,LV,79.4,79,2022-09-01
Amari Cooper,WR,CLE,79.6,80,2022-09-01
Tony Pollard,RB,DAL,80.2,81,2022-09-01
Russell Wilson,QB,DEN,80.5,82,2022-09-01
Clyde Edwards-Helaire,RB,KC,82.9,83,2022-09-01
Hunter Renfrow,WR,LV,83,84,2022-09-01
Rhamondre Stevenson,RB,NE,83.9,85,2022-09-01
Kadarius Toney,WR,NYG,85.8,86,2022-09-01
Dallas Goedert,TE,PHI,87.2,87,2022-09-01
Chris Olave,WR,NO,87.4,88,2022-09-01
Tom Brady,QB,TB,88.7,89,2022-09-01
Antonio Gibson,RB,WAS,91.9,90,2022-09-01
Rashaad Penny,RB,SEA,92,91,2022-09-01
Skyy Moore,WR,KC,92.2,92,2022-09-01
Dak Prescott,QB,DAL,93,93,2022-09-01
T.J. Hockenson,TE,DET,93.9,94,2022-09-01
Marquez Valdes-Scantling,WR,KC,95,95,2022-09-01
Kareem Hunt,RB,CLE,95.9,96,2022-09-01
Miles Sanders,RB,PHI,97.4,97,2022-09-01
Robert Woods,WR,TEN,97.8,98,2022-09-01
Damien Harris,RB,NE,99.9,99,2022-09-01
George Pickens,WR,PIT,100.7,100,2022-09-01
Tyler Lockett,WR,SEA,101,101,2022-09-01
Dawson Knox,TE,BUF,103.2,102,2022-09-01
Treylon Burks,WR,TEN,104.2,103,2022-09-01
James Cook,RB,BUF,104.4,104,2022-09-01
Devin Singletary,RB,BUF,105.8,105,2022-09-01
Matthew Stafford,QB,LA,106.3,106,2022-09-01
Cordarrelle Patterson,RB,ATL,106.7,107,2022-09-01
Derek Carr,QB,LV,108.8,108,2022-09-01
Tyler Boyd,WR,CIN,108.9,109,2022-09-01
Zach Ertz,TE,ARI,110.2,110,2022-09-01
Aaron Rodgers,QB,GB,111.5,111,2022-09-01
Chase Claypool,WR,PIT,111.9,112,2022-09-01
Rondale Moore,WR,ARI,113.1,113,2022-09-01
Melvin Gordon,RB,DEN,114.3,114,2022-09-01
Julio Jones,WR,N/A,116,115,2022-09-01
Kirk Cousins,QB,MIN,116.8,116,2022-09-01
Cole Kmet,TE,CHI,117.1,117,2022-09-01
Darrell Henderson,RB,LA,117.1,118,2022-09-01
Kenneth Walker,RB,SEA,118.9,119,2022-09-01
Garrett Wilson,WR,NYJ,120.8,120,2022-09-01
Joshua Palmer,WR,LAC,121.8,121,2022-09-01
Romeo Doubs,WR,GB,122.1,122,2022-09-01
Nyheim Hines,RB,IND,124.7,123,2022-09-01
Michael Gallup,WR,DAL,125.1,124,2022-09-01
Jahan Dotson,WR,WAS,127.2,125,2022-09-01
Russell Gage,WR,TB,129.1,126,2022-09-01
Kenneth Gainwell,RB,PHI,129.2,127,2022-09-01
Justin Fields,QB,CHI,129.4,128,2022-09-01
Pat Freiermuth,TE,PIT,130.3,129,2022-09-01
Isaiah McKenzie,WR,BUF,130.3,130,2022-09-01
Rachaad White,RB,TB,131.5,131,2022-09-01
Jalen Tolbert,WR,DAL,133.3,132,2022-09-01
Alexander Mattison,RB,MIN,134.3,133,2022-09-01
Tua Tagovailoa,QB,MIA,134.5,134,2022-09-01
Michael Carter,RB,NYJ,135.5,135,2022-09-01
DeVante Parker,WR,NE,136.8,136,2022-09-01
James Robinson,RB,JAX,137.2,137,2022-09-01
Mecole Hardman,WR,KC,137.3,138,2022-09-01
Isiah Pacheco,RB,KC,139.8,139,2022-09-01
Trevor Lawrence,QB,JAX,140,140,2022-09-01
D.J. Chark,WR,DET,140.7,141,2022-09-01
Irv Smith,TE,MIN,141.5,142,2022-09-01
Nico Collins,WR,HOU,143.2,143,2022-09-01
Albert Okwuegbunam,TE,DEN,144.2,144,2022-09-01
Jakobi Meyers,WR,NE,144.9,145,2022-09-01
K.J. Osborn,WR,MIN,145.9,146,2022-09-01
Tyler Allgeier,RB,ATL,147.5,147,2022-09-01
Jameis Winston,QB,NO,148.5,148,2022-09-01
Hunter Henry,TE,NE,151.1,149,2022-09-01
KJ Hamler,WR,DEN,151.2,150,2022-09-01
Khalil Herbert,RB,CHI,151.9,151,2022-09-01
David Njoku,TE,CLE,152.8,152,2022-09-01
Wan'Dale Robinson,WR,NYG,152.8,153,2022-09-01
Jamaal Williams,RB,DET,155.1,154,2022-09-01
Jarvis Landry,WR,NO,155.4,155,2022-09-01
Matt Ryan,QB,IND,155.4,156,2022-09-01
Brian Robinson Jr.,RB,WAS,158.4,157,2022-09-01
Christian Watson,WR,GB,160,158,2022-09-01
Zamir White,RB,LV,161.1,159,2022-09-01
Robby Anderson,WR,CAR,162,160,2022-09-01
Raheem Mostert,RB,MIA,162.2,161,2022-09-01
Gerald Everett,TE,LAC,162.7,162,2022-09-01
Robert Tonyan,TE,GB,163.8,163,2022-09-01
Alec Pierce,WR,IND,164.7,164,2022-09-01
Isaiah Spiller,RB,LAC,165.6,165,2022-09-01
Mike Gesicki,TE,MIA,166,166,2022-09-01
J.D. McKissic,RB,WAS,167.7,167,2022-09-01
Kenny Golladay,WR,NYG,167.7,168,2022-09-01
Daniel Jones,QB,NYG,168.6,169,2022-09-01
Jameson Williams,WR,DET,168.9,170,2022-09-01
Tyler Higbee,TE,LA,169.1,171,2022-09-01
Van Jefferson,WR,LA,172.7,172,2022-09-01
Marvin Jones,WR,JAX,173.7,173,2022-09-01
Sammy Watkins,WR,GB,175.9,174,2022-09-01
Hayden Hurst,TE,CIN,177,175,2022-09-01
Evan Engram,TE,JAX,177.3,176,2022-09-01
Tyrion Davis-Price,RB,SF,178.1,177,2022-09-01
Jared Goff,QB,DET,179.9,178,2022-09-01
Mac Jones,QB,NE,180.2,179,2022-09-01
Zay Jones,WR,JAX,180.6,180,2022-09-01
Baker Mayfield,QB,CAR,181.3,181,2022-09-01
Jerick McKinnon,RB,KC,182.3,182,2022-09-01
Corey Davis,WR,NYJ,183.5,183,2022-09-01
Parris Campbell,WR,IND,185.9,184,2022-09-01
Noah Fant,TE,SEA,186.8,185,2022-09-01
Isaiah Likely,TE,BAL,186.9,186,2022-09-01
Austin Hooper,TE,TEN,189,187,2022-09-01
Ryan Tannehill,QB,TEN,190.6,188,2022-09-01
Mark Ingram,RB,NO,191.3,189,2022-09-01
Brevin Jordan,TE,HOU,192.2,190,2022-09-01
Eno Benjamin,RB,ARI,192.3,191,2022-09-01
A.J. Green,WR,ARI,195,192,2022-09-01
Deshaun Watson,QB,CLE,195.5,193,2022-09-01
Mike Davis,RB,ATL,196.2,194,2022-09-01
Taysom Hill,TE,NO,196.9,195,2022-09-01
Curtis Samuel,WR,WAS,197.5,196,2022-09-01
Jeff Wilson,RB,SF,198.3,197,2022-09-01
David Bell,WR,CLE,199.1,198,2022-09-01
Davis Mills,QB,HOU,199.9,199,2022-09-01
Logan Thomas,TE,WAS,201.3,200,2022-09-01
Devin Duvernay,WR,BAL,202.9,201,2022-09-01
Carson Wentz,QB,WAS,204.5,202,2022-09-01
Marcus Mariota,QB,ATL,205.2,203,2022-09-01
Donovan Peoples-Jones,WR,CLE,205.7,204,2022-09-01
Jamison Crowder,WR,BUF,205.9,205,2022-09-01
Mo Alie-Cox,TE,IND,206.4,206,2022-09-01
Odell Beckham,WR,N/A,206.5,207,2022-09-01
Darrel Williams,RB,KC,207.8,208,2022-09-01
Zack Moss,RB,BUF,208.4,209,2022-09-01
Kenny Pickett,QB,PIT,208.7,210,2022-09-01
Cameron Brate,TE,TB,209.6,211,2022-09-01
Marlon Mack,RB,HOU,209.6,212,2022-09-01
Nick Westbrook-Ikhine,WR,TEN,210,213,2022-09-01
Randall Cobb,WR,GB,210.3,214,2022-09-01
Boston Scott,RB,PHI,210.4,215,2022-09-01
Kendrick Bourne,WR,NE,210.5,216,2022-09-01
Laviska Shenault,WR,JAX,210.6,217,2022-09-01
Gus Edwards,RB,BAL,210.9,218,2022-09-01
Kenyan Drake,RB,LV,210.9,219,2022-09-01
Joshua Kelley,RB,LAC,211.3,220,2022-09-01
Zach Wilson,QB,NYJ,211.5,221,2022-09-01
D'Ernest Johnson,RB,CLE,211.6,222,2022-09-01
Kyle Philips,WR,TEN,212.1,223,2022-09-01
Chuba Hubbard,RB,CAR,212.2,224,2022-09-01
Trey Sermon,RB,SF,212.3,225,2022-09-01
Khalil Shakir,WR,BUF,212.9,226,2022-09-01
Nelson Agholor,WR,NE,213,227,2022-09-01
D'Onta Foreman,RB,CAR,213,228,2022-09-01
Jaylen Warren,RB,PIT,213.1,229,2022-09-01
Ameer Abdullah,RB,LV,213.2,230,2022-09-01
Cedrick Wilson,WR,MIA,213.4,231,2022-09-01
William Fuller,WR,N/A,213.5,232,2022-09-01
Sony Michel,RB,LA,213.8,233,2022-09-01
Jonnu Smith,TE,NE,213.8,234,2022-09-01
Danny Gray,WR,SF,213.8,235,2022-09-01
Sterling Shepard,WR,NYG,213.8,236,2022-09-01
Ronald Jones,RB,KC,213.8,237,2022-09-01
Rex Burkhead,RB,HOU,213.9,238,2022-09-01
Tyler Conklin,TE,NYJ,214.1,239,2022-09-01
Malik Willis,QB,TEN,214.3,240,2022-09-01
Dontrell Hilliard,RB,TEN,214.5,241,2022-09-01
Velus Jones,WR,CHI,214.7,242,2022-09-01
Kyren Williams,RB,LA,214.7,243,2022-09-01
Samaje Perine,RB,CIN,214.7,244,2022-09-01
Quez Watkins,WR,PHI,214.7,245,2022-09-01
Chris Evans,RB,CIN,214.8,246,2022-09-01
Bryan Edwards,WR,LV,214.9,247,2022-09-01
Daniel Bellinger,TE,NYG,215,248,2022-09-01
Mitchell Trubisky,QB,PIT,215.1,249,2022-09-01
Demarcus Robinson,WR,LV,215.1,250,2022-09-01
Trey McBride,TE,ARI,215.2,251,2022-09-01
Braxton Berrios,WR,NYJ,215.2,252,2022-09-01
Kyle Rudolph,TE,N/A,215.2,253,2022-09-01
Jalen Guyton,WR,LAC,215.2,254,2022-09-01
Greg Dulcich,TE,DEN,215.3,255,2022-09-01
Hassan Haskins,RB,TEN,215.4,256,2022-09-01
Geno Smith,QB,SEA,215.5,257,2022-09-01
Noah Brown,WR,DAL,215.5,258,2022-09-01
Byron Pringle,WR,CHI,215.6,259,2022-09-01
Justin Watson,WR,KC,215.6,260,2022-09-01
Terrace Marshall,WR,CAR,215.6,261,2022-09-01
Ty Chandler,RB,MIN,215.6,262,2022-09-01
Desmond Ridder,QB,ATL,215.6,263,2022-09-01
Eric Ezukanma,WR,MIA,215.7,264,2022-09-01
Matt Breida,RB,NYG,215.7,265,2022-09-01
Denzel Mims,WR,NYJ,215.7,266,2022-09-01
Marquez Callaway,WR,NO,215.7,267,2022-09-01
C.J. Uzomah,TE,NYJ,215.7,268,2022-09-01
Jody Fortson,TE,KC,215.7,269,2022-09-01
Jauan Jennings,WR,SF,215.7,270,2022-09-01
Donald Parham,TE,LAC,215.8,271,2022-09-01
Ty Montgomery,WR,NE,215.8,272,2022-09-01
Myles Gaskin,RB,MIA,215.8,273,2022-09-01
Amari Rodgers,WR,GB,215.8,274,2022-09-01
Ashton Dulin,WR,IND,215.8,275,2022-09-01
Jalen Reagor,WR,PHI,215.8,276,2022-09-01
Benny Snell,RB,PIT,215.8,277,2022-09-01
Foster Moreau,TE,LV,215.8,278,2022-09-01
Jimmy Garoppolo,QB,SF,215.8,279,2022-09-01
Rashard Higgins,WR,CAR,215.8,280,2022-09-01
Ke'Shawn Vaughn,RB,TB,215.8,281,2022-09-01
Damien Williams,RB,ATL,215.8,282,2022-09-01
Tommy Tremble,TE,CAR,215.8,283,2022-09-01
Montrell Washington,WR,DEN,215.8,284,2022-09-01
Jacoby Brissett,QB,CLE,215.9,285,2022-09-01
Josh Reynolds,WR,DET,215.9,286,2022-09-01
Adam Trautman,TE,NO,215.9,287,2022-09-01
Tutu Atwell,WR,LA,215.9,288,2022-09-01
Equanimeous St. Brown,WR,CHI,215.9,289,2022-09-01
James Proche,WR,BAL,215.9,290,2022-09-01
Tyquan Thornton,WR,NE,215.9,291,2022-09-01
Mike Glennon,QB,NYG,215.9,292,2022-09-01
Olamide Zaccheaus,WR,ATL,215.9,293,2022-09-01
Calvin Austin,WR,PIT,215.9,294,2022-09-01
Kyle Allen,QB,HOU,215.9,295,2022-09-01
Jelani Woods,TE,IND,215.9,296,2022-09-01
Chad Henne,QB,KC,215.9,297,2022-09-01
Rob Gronkowski,TE,TB,215.9,298,2022-09-01
DeeJay Dallas,RB,SEA,215.9,299,2022-09-01
Tyler Johnson,WR,TB,215.9,300,2022-09-01
Kene Nwangwu,RB,MIN,215.9,301,2022-09-01
Keelan Cole,WR,NYJ,215.9,302,2022-09-01
Tyler Badie,RB,BAL,215.9,303,2022-09-01
Greg Dortch,WR,ARI,215.9,304,2022-09-01
Chris Moore,WR,HOU,215.9,305,2022-09-01
Jamal Agnew,WR,JAX,215.9,306,2022-09-01
O.J. Howard,TE,BUF,215.9,307,2022-09-01
Richie James,WR,NYG,215.9,308,2022-09-01
Andy Isabella,WR,ARI,215.9,309,2022-09-01
Pierre Strong,RB,NE,215.9,310,2022-09-01
Mack Hollins,WR,LV,215.9,311,2022-09-01
Travis Homer,RB,SEA,215.9,312,2022-09-01
Shi Smith,WR,CAR,215.9,313,2022-09-01
Drew Lock,QB,SEA,215.9,314,2022-09-01
Durham Smythe,TE,MIA,215.9,315,2022-09-01
Dante Pettis,WR,NYG,215.9,316,2022-09-01
Keaontay Ingram,RB,ARI,215.9,317,2022-09-01
Frank Gore,RB,N/A,215.9,318,2022-09-01
Teddy Bridgewater,QB,MIA,216,319,2022-09-01
Breshad Perriman,WR,TB,216,320,2022-09-01
Giovani Bernard,RB,TB,216,321,2022-09-01
Jerome Ford,RB,CLE,216,322,2022-09-01
Gunner Olszewski,WR,PIT,216,323,2022-09-01
Jaret Patterson,RB,WAS,216,324,2022-09-01
Cole Beasley,WR,N/A,216,325,2022-09-01
Tyler Huntley,QB,BAL,216,326,2022-09-01
DeAndre Carter,WR,LAC,216,327,2022-09-01
James Washington,WR,DAL,216,328,2022-09-01
Tre'Quan Smith,WR,NO,216,329,2022-09-01
Chris Conley,WR,HOU,216,330,2022-09-01
Darius Slayton,WR,NYG,216,331,2022-09-01
Harrison Bryant,TE,CLE,216,332,2022-09-01
Cade Otton,TE,TB,216,333,2022-09-01
Ihmir Smith-Marsette,WR,MIN,216,334,2022-09-01
Jake Ferguson,TE,DAL,216,335,2022-09-01
Simi Fehoko,WR,DAL,216,336,2022-09-01
John Metchie,WR,HOU,216,337,2022-09-01
DJ Turner,WR,LV,216,338,2022-09-01
Snoop Conner,RB,JAX,216,339,2022-09-01
Zach Pascal,WR,PHI,216,340,2022-09-01
Jared Cook,TE,LAC,216,341,2022-09-01
Dan Arnold,TE,JAX,216,342,2022-09-01
Joe Flacco,QB,NYJ,216,343,2022-09-01
Sam Howell,QB,WAS,216,344,2022-09-01
DeSean Jackson,WR,LV,216,345,2022-09-01
Deonte Harty,WR,NO,216,346,2022-09-01
Noah Gray,TE,KC,216,347,2022-09-01
Josh Gordon,WR,KC,216,348,2022-09-01
Mike Boone,RB,DEN,216,349,2022-09-01
J.J. Taylor,RB,NE,216,350,2022-09-01
Lawrence Cager,TE,NYJ,216,351,2022-09-01
Nick Bawden,RB,NYJ,216,352,2022-09-01
Kylen Granson,TE,IND,216,353,2022-09-01
Trestan Ebnar,RB,CHI,216,354,2022-09-01
Julius Chestnut,RB,TEN,216,355,2022-09-01
Scott Miller,WR,TB,216,356,2022-09-01
Gardner Minshew,QB,PHI,216,357,2022-09-01
Pharaoh Brown,TE,HOU,216,358,2022-09-01
Larry Rountree,RB,LAC,216,359,2022-09-01
Dare Ogunbowale,RB,HOU,216,360,2022-09-01
Ray-Ray McCloud,WR,SF,216,361,2022-09-01
Alex Collins,RB,SEA,216,362,2022-09-01
Cole Turner,TE,WAS,216,363,2022-09-01
Anthony McFarland,RB,PIT,216,364,2022-09-01
Geoff Swaim,TE,TEN,216,365,2022-09-01
Ben Skowronek,WR,LA,216,366,2022-09-01
Mike Strachan,WR,IND,216,367,2022-09-01
Jonathan Williams,RB,WAS,216,368,2022-09-01
Craig Reynolds,RB,DET,216,369,2022-09-01
Shelton Gibson,WR,N/A,216,370,2022-09-01
Calvin Ridley,WR,ATL,216,371,2022-09-01
Travis Benjamin,WR,SF,216,372,2022-09-01
Adam Prentice,RB,NO,216,373,2022-09-01
Justin Jackson,RB,LAC,216,374,2022-09-01
Jordan Akins,TE,NYG,216,375,2022-09-01
Damiere Byrd,WR,ATL,216,376,2022-09-01
N'Keal Harry,WR,NE,216,377,2022-09-01
Will Dissly,TE,SEA,216,378,2022-09-01
Andy Dalton,QB,NO,216,379,2022-09-01
Phillip Lindsay,RB,MIA,216,380,2022-09-01
D'Wayne Eskridge,WR,SEA,216,381,2022-09-01
Brandon Bolden,RB,LV,216,382,2022-09-01
Royce Freeman,RB,HOU,216,383,2022-09-01
JaMycal Hasty,RB,SF,216,384,2022-09-01
Tyler Goodson,RB,GB,216,385,2022-09-01
Kalif Raymond,WR,DET,216,386,2022-09-01
C.J. Ham,RB,MIN,216,387,2022-09-01
Antonio Williams,RB,NYG,216,388,2022-09-01
Blake Bell,TE,KC,216,389,2022-09-01
Kennedy Brooks,RB,PHI,216,390,2022-09-01
Jake Funk,RB,LA,216,391,2022-09-01
Peyton Hendershot,TE,DAL,216,392,2022-09-01
Trent Sherfield,WR,MIA,216,393,2022-09-01
Juwan Johnson,TE,NO,216,394,2022-09-01
Daurice Fountain,WR,KC,216,395,2022-09-01
Josiah Deguara,TE,GB,216,396,2022-09-01
Justice Hill,RB,BAL,216,397,2022-09-01
Antoine Wesley,WR,ARI,216,398,2022-09-01
Bug Howard,TE,N/A,216,399,2022-09-01
Thaddeus Moss,TE,CIN,216,400,2022-09-01
