player,pos,team,adp,rank,date
DeVonta Smith,WR,PHI,72.3,71,2022-05-10
Tom Brady,QB,TB,72.8,72,2022-05-10
Treylon Burks,WR,TEN,73.4,73,2022-05-10
DeAndre Hopkins,WR,ARI,73.9,74,2022-05-10
Russell Wilson,QB,DEN,74.3,75,2022-05-10
AJ Dillon,RB,GB,75.5,76,2022-05-10
Adam Thielen,WR,MIN,77.6,77,2022-05-10
T.J. Hockenson,TE,DET,78.2,78,2022-05-10
Dalton Schultz,TE,DAL,82.1,79,2022-05-10
Dak Prescott,QB,DAL,82.2,80,2022-05-10
Brandon Aiyuk,WR,SF,82.4,81,2022-05-10
Damien Harris,RB,NE,84,82,2022-05-10
Tyler Lockett,WR,SEA,84.3,83,2022-05-10
Cordarrelle Patterson,RB,ATL,84.5,84,2022-05-10
Skyy Moore,WR,KC,85.4,85,2022-05-10
Hunter Renfrow,WR,LV,86.1,86,2022-05-10
Miles Sanders,RB,PHI,86.2,87,2022-05-10
Clyde Edwards-Helaire,RB,KC,87.4,88,2022-05-10
Matthew Stafford,QB,LA,88.9,89,2022-05-10
Kenneth Walker,RB,SEA,89,90,2022-05-10
Dallas Goedert,TE,PHI,91.5,91,2022-05-10
Tony Pollard,RB,DAL,93.3,92,2022-05-10
Garrett Wilson,WR,NYJ,94.1,93,2022-05-10
Chris Olave,WR,NO,94.3,94,2022-05-10
Aaron Rodgers,QB,GB,94.6,95,2022-05-10
Dawson Knox,TE,BUF,97.6,96,2022-05-10
Trey Lance,QB,SF,97.9,97,2022-05-10
Christian Watson,WR,GB,98.5,98,2022-05-10
Christian Kirk,WR,JAX,99.2,99,2022-05-10
Robert Woods,WR,TEN,100,100,2022-05-10
Kareem Hunt,RB,CLE,100.1,101,2022-05-10
Devin Singletary,RB,BUF,102.6,102,2022-05-10
Deshaun Watson,QB,CLE,105.4,103,2022-05-10
Derek Carr,QB,LV,105.4,104,2022-05-10
Michael Gallup,WR,DAL,105.7,105,2022-05-10
Chase Claypool,WR,PIT,106.3,106,2022-05-10
Chase Edmonds,RB,MIA,106.5,107,2022-05-10
Allen Lazard,WR,GB,107.2,108,2022-05-10
Russell Gage,WR,TB,108.4,109,2022-05-10
Jameson Williams,WR,DET,108.5,110,2022-05-10
James Cook,RB,BUF,109.3,111,2022-05-10
Kadarius Toney,WR,NYG,109.6,112,2022-05-10
Marquez Valdes-Scantling,WR,KC,110.8,113,2022-05-10
Tyler Boyd,WR,CIN,113.6,114,2022-05-10
Melvin Gordon,RB,DEN,113.9,115,2022-05-10
Zach Ertz,TE,ARI,114.4,116,2022-05-10
Rondale Moore,WR,ARI,118.1,117,2022-05-10
Rashaad Penny,RB,SEA,118.2,118,2022-05-10
Kirk Cousins,QB,MIN,118.7,119,2022-05-10
Pat Freiermuth,TE,PIT,121.6,120,2022-05-10
Rhamondre Stevenson,RB,NE,123.2,121,2022-05-10
Mike Gesicki,TE,MIA,123.8,122,2022-05-10
Kenny Golladay,WR,NYG,124.3,123,2022-05-10
Tua Tagovailoa,QB,MIA,124.5,124,2022-05-10
Michael Carter,RB,NYJ,126.5,125,2022-05-10
Rob Gronkowski,TE,TB,127.4,126,2022-05-10
Alexander Mattison,RB,MIN,128,127,2022-05-10
Ronald Jones,RB,KC,128.1,128,2022-05-10
Dameon Pierce,RB,HOU,128.5,129,2022-05-10
Justin Fields,QB,CHI,129.2,130,2022-05-10
DeVante Parker,WR,NE,132.4,131,2022-05-10
Rachaad White,RB,TB,133.2,132,2022-05-10
Jakobi Meyers,WR,NE,133.7,133,2022-05-10
Mecole Hardman,WR,KC,133.8,134,2022-05-10
Albert Okwuegbunam,TE,DEN,136,135,2022-05-10
Irv Smith,TE,MIN,139.2,136,2022-05-10
Isaiah Spiller,RB,LAC,139.5,137,2022-05-10
George Pickens,WR,PIT,140.6,138,2022-05-10
Trevor Lawrence,QB,JAX,140.8,139,2022-05-10
Robert Tonyan,TE,GB,141.5,140,2022-05-10
Hunter Henry,TE,NE,143.9,141,2022-05-10
James Robinson,RB,JAX,145.6,142,2022-05-10
Corey Davis,WR,NYJ,146.1,143,2022-05-10
D.J. Chark,WR,DET,146.1,144,2022-05-10
Jahan Dotson,WR,WAS,146.4,145,2022-05-10
Tim Patrick,WR,DEN,147.6,146,2022-05-10
Raheem Mostert,RB,MIA,147.7,147,2022-05-10
Cole Kmet,TE,CHI,148.7,148,2022-05-10
Tyler Allgeier,RB,ATL,149.2,149,2022-05-10
William Fuller,WR,N/A,149.7,150,2022-05-10
Zach Wilson,QB,NYJ,150.5,151,2022-05-10
Van Jefferson,WR,LA,151.1,152,2022-05-10
David Bell,WR,CLE,152.8,153,2022-05-10
Jamison Crowder,WR,BUF,153.6,154,2022-05-10
Tyler Higbee,TE,LA,155.1,155,2022-05-10
Matt Ryan,QB,IND,155.5,156,2022-05-10
Gus Edwards,RB,BAL,159.1,157,2022-05-10
K.J. Osborn,WR,MIN,159.2,158,2022-05-10
David Njoku,TE,CLE,160.1,159,2022-05-10
Darrell Henderson,RB,LA,161.7,160,2022-05-10
Noah Fant,TE,SEA,162.8,161,2022-05-10
Jarvis Landry,WR,N/A,164.3,162,2022-05-10
Kenneth Gainwell,RB,PHI,164.3,163,2022-05-10
Ryan Tannehill,QB,TEN,165.7,164,2022-05-10
Nyheim Hines,RB,IND,166,165,2022-05-10
Odell Beckham,WR,N/A,169.9,166,2022-05-10
Daniel Jones,QB,NYG,170.2,167,2022-05-10
Joshua Palmer,WR,LAC,170.4,168,2022-05-10
Mac Jones,QB,NE,172.1,169,2022-05-10
Curtis Samuel,WR,WAS,172.4,170,2022-05-10
Jameis Winston,QB,NO,172.7,171,2022-05-10
Marvin Jones,WR,JAX,173,172,2022-05-10
Logan Thomas,TE,WAS,173.9,173,2022-05-10
Khalil Herbert,RB,CHI,174.3,174,2022-05-10
Marlon Mack,RB,HOU,174.8,175,2022-05-10
Sammy Watkins,WR,GB,175.1,176,2022-05-10
Alec Pierce,WR,IND,176.8,177,2022-05-10
Brian Robinson Jr.,RB,WAS,177,178,2022-05-10
John Metchie,WR,HOU,177.2,179,2022-05-10
Donovan Peoples-Jones,WR,CLE,180.1,180,2022-05-10
Jalen Tolbert,WR,DAL,181,181,2022-05-10
Taysom Hill,TE,NO,181.1,182,2022-05-10
Gerald Everett,TE,LAC,183.2,183,2022-05-10
Robby Anderson,WR,CAR,183.2,184,2022-05-10
Jamaal Williams,RB,DET,185.1,185,2022-05-10
Evan Engram,TE,JAX,186.1,186,2022-05-10
Tyrion Davis-Price,RB,SF,187.7,187,2022-05-10
Julio Jones,WR,N/A,187.8,188,2022-05-10
Jared Goff,QB,DET,187.8,189,2022-05-10
A.J. Green,WR,ARI,189.5,190,2022-05-10
Hayden Hurst,TE,CIN,190.5,191,2022-05-10
Carson Wentz,QB,WAS,192.2,192,2022-05-10
J.D. McKissic,RB,WAS,192.6,193,2022-05-10
Kendrick Bourne,WR,NE,196.9,194,2022-05-10
KJ Hamler,WR,DEN,197.5,195,2022-05-10
Zamir White,RB,LV,197.7,196,2022-05-10
Laviska Shenault,WR,JAX,197.8,197,2022-05-10
Nico Collins,WR,HOU,199.3,198,2022-05-10
Davis Mills,QB,HOU,200.4,199,2022-05-10
James Washington,WR,DAL,201.4,200,2022-05-10
Austin Hooper,TE,TEN,202.4,201,2022-05-10
Sterling Shepard,WR,NYG,204,202,2022-05-10
Wan'Dale Robinson,WR,NYG,204.3,203,2022-05-10
Kenyan Drake,RB,LV,206.3,204,2022-05-10
D'Onta Foreman,RB,CAR,206.3,205,2022-05-10
Marcus Mariota,QB,ATL,206.6,206,2022-05-10
C.J. Uzomah,TE,NYJ,207,207,2022-05-10
Chuba Hubbard,RB,CAR,207.2,208,2022-05-10
Hassan Haskins,RB,TEN,207.2,209,2022-05-10
Kenny Pickett,QB,PIT,208.2,210,2022-05-10
Isaiah McKenzie,WR,BUF,208.6,211,2022-05-10
Justyn Ross,WR,KC,209.6,212,2022-05-10
Trey McBride,TE,ARI,210.2,213,2022-05-10
Sony Michel,RB,LA,210.5,214,2022-05-10
Cameron Brate,TE,TB,210.7,215,2022-05-10
Keaontay Ingram,RB,ARI,210.7,216,2022-05-10
Romeo Doubs,WR,GB,210.8,217,2022-05-10
Devin Duvernay,WR,BAL,211,218,2022-05-10
Brevin Jordan,TE,HOU,211.3,219,2022-05-10
Byron Pringle,WR,CHI,211.4,220,2022-05-10
Trey Sermon,RB,SF,211.7,221,2022-05-10
D'Ernest Johnson,RB,CLE,212.1,222,2022-05-10
Kyren Williams,RB,LA,212.3,223,2022-05-10
Cedrick Wilson,WR,MIA,212.5,224,2022-05-10
Mark Ingram,RB,NO,213.1,225,2022-05-10
Marquez Callaway,WR,NO,213.2,226,2022-05-10
Mo Alie-Cox,TE,IND,213.3,227,2022-05-10
Nelson Agholor,WR,NE,213.5,228,2022-05-10
Drew Lock,QB,SEA,213.8,229,2022-05-10
Velus Jones,WR,CHI,213.9,230,2022-05-10
Mitchell Trubisky,QB,PIT,214,231,2022-05-10
Tyquan Thornton,WR,NE,214,232,2022-05-10
Khalil Shakir,WR,BUF,214,233,2022-05-10
Eno Benjamin,RB,ARI,214.4,234,2022-05-10
Damien Williams,RB,ATL,214.5,235,2022-05-10
Zay Jones,WR,JAX,214.5,236,2022-05-10
Parris Campbell,WR,IND,214.6,237,2022-05-10
Jimmy Garoppolo,QB,SF,214.6,238,2022-05-10
Randall Cobb,WR,GB,214.7,239,2022-05-10
Jared Cook,TE,LAC,214.7,240,2022-05-10
Chris Carson,RB,SEA,214.8,241,2022-05-10
Jonnu Smith,TE,NE,214.8,242,2022-05-10
James White,RB,NE,214.8,243,2022-05-10
Samaje Perine,RB,CIN,214.9,244,2022-05-10
T.Y. Hilton,WR,IND,214.9,245,2022-05-10
Braxton Berrios,WR,NYJ,215,246,2022-05-10
Danny Gray,WR,SF,215,247,2022-05-10
Terrace Marshall,WR,CAR,215.1,248,2022-05-10
Matt Breida,RB,NYG,215.1,249,2022-05-10
Harrison Bryant,TE,CLE,215.3,250,2022-05-10
Desmond Ridder,QB,ATL,215.3,251,2022-05-10
Tyler Badie,RB,BAL,215.3,252,2022-05-10
Nick Westbrook-Ikhine,WR,TEN,215.3,253,2022-05-10
Jelani Woods,TE,IND,215.4,254,2022-05-10
Isiah Pacheco,RB,KC,215.4,255,2022-05-10
Tylan Wallace,WR,BAL,215.4,256,2022-05-10
Jalen Guyton,WR,LAC,215.4,257,2022-05-10
Chris Evans,RB,CIN,215.4,258,2022-05-10
Pierre Strong,RB,NE,215.5,259,2022-05-10
Antonio Brown,WR,N/A,215.5,260,2022-05-10
Justin Jackson,RB,LAC,215.5,261,2022-05-10
Darrynton Evans,RB,CHI,215.5,262,2022-05-10
Emmanuel Sanders,WR,BUF,215.5,263,2022-05-10
Jimmy Graham,TE,CHI,215.5,264,2022-05-10
Malik Willis,QB,TEN,215.5,265,2022-05-10
Ke'Shawn Vaughn,RB,TB,215.5,266,2022-05-10
Amari Rodgers,WR,GB,215.5,267,2022-05-10
Quez Watkins,WR,PHI,215.5,268,2022-05-10
DeSean Jackson,WR,LV,215.6,269,2022-05-10
Jerick McKinnon,RB,KC,215.6,270,2022-05-10
Baker Mayfield,QB,CLE,215.6,271,2022-05-10
Cole Beasley,WR,N/A,215.6,272,2022-05-10
Myles Gaskin,RB,MIA,215.6,273,2022-05-10
Ricky Seals-Jones,TE,NYG,215.6,274,2022-05-10
Rex Burkhead,RB,HOU,215.7,275,2022-05-10
Darrel Williams,RB,KC,215.7,276,2022-05-10
Olamide Zaccheaus,WR,ATL,215.7,277,2022-05-10
Andy Dalton,QB,NO,215.7,278,2022-05-10
Jauan Jennings,WR,SF,215.7,279,2022-05-10
Matt Corral,QB,CAR,215.8,280,2022-05-10
Greg Dulcich,TE,DEN,215.8,281,2022-05-10
Sam Darnold,QB,CAR,215.8,282,2022-05-10
Todd Gurley,RB,N/A,215.8,283,2022-05-10
Darius Slayton,WR,NYG,215.8,284,2022-05-10
Jamal Agnew,WR,JAX,215.8,285,2022-05-10
Calvin Austin,WR,PIT,215.8,286,2022-05-10
Anthony Schwartz,WR,CLE,215.8,287,2022-05-10
Marcedes Lewis,TE,GB,215.8,288,2022-05-10
Auden Tate,WR,ATL,215.8,289,2022-05-10
Adam Trautman,TE,NO,215.8,290,2022-05-10
Josh Gordon,WR,KC,215.8,291,2022-05-10
Benny Snell,RB,PIT,215.8,292,2022-05-10
Boston Scott,RB,PHI,215.8,293,2022-05-10
Dontrell Hilliard,RB,TEN,215.8,294,2022-05-10
O.J. Howard,TE,BUF,215.9,295,2022-05-10
D'Wayne Eskridge,WR,SEA,215.9,296,2022-05-10
Abram Smith,RB,NO,215.9,297,2022-05-10
Leddie Brown,RB,LAC,215.9,298,2022-05-10
Tyler Conklin,TE,NYJ,215.9,299,2022-05-10
Giovani Bernard,RB,TB,215.9,300,2022-05-10
Deonte Harris,WR,NO,215.9,301,2022-05-10
Zach Pascal,WR,PHI,215.9,302,2022-05-10
Geno Smith,QB,SEA,215.9,303,2022-05-10
Bryan Edwards,WR,LV,215.9,304,2022-05-10
Dyami Brown,WR,WAS,215.9,305,2022-05-10
Foster Moreau,TE,LV,215.9,306,2022-05-10
Kene Nwangwu,RB,MIN,215.9,307,2022-05-10
Rashard Higgins,WR,CAR,215.9,308,2022-05-10
Quintez Cephus,WR,DET,215.9,309,2022-05-10
Ty Chandler,RB,MIN,215.9,310,2022-05-10
Antoine Wesley,WR,ARI,215.9,311,2022-05-10
Samori Toure,WR,GB,215.9,312,2022-05-10
Donald Parham,TE,LAC,215.9,313,2022-05-10
Equanimeous St. Brown,WR,CHI,215.9,314,2022-05-10
Jacoby Brissett,QB,CLE,216,315,2022-05-10
Charlie Kolar,TE,BAL,216,316,2022-05-10
Ihmir Smith-Marsette,WR,MIN,216,317,2022-05-10
Tre'Quan Smith,WR,NO,216,318,2022-05-10
Raheem Blackshear,RB,BUF,216,319,2022-05-10
Tommy Tremble,TE,CAR,216,320,2022-05-10
Mike Strachan,WR,IND,216,321,2022-05-10
Tyler Huntley,QB,BAL,216,322,2022-05-10
James Proche,WR,BAL,216,323,2022-05-10
Kyle Philips,WR,TEN,216,324,2022-05-10
Demarcus Robinson,WR,LV,216,325,2022-05-10
Breshad Perriman,WR,TB,216,326,2022-05-10
Sam Howell,QB,WAS,216,327,2022-05-10
Kevin Harris,RB,NE,216,328,2022-05-10
Jalen Nailor,WR,MIN,216,329,2022-05-10
John Bates,TE,WAS,216,330,2022-05-10
Kennedy Brooks,RB,PHI,216,331,2022-05-10
Kylen Granson,TE,IND,216,332,2022-05-10
Wayne Gallman,RB,MIN,216,333,2022-05-10
Jalen Wydermyer,TE,BUF,216,334,2022-05-10
Jeff Wilson,RB,SF,216,335,2022-05-10
Cade Otton,TE,TB,216,336,2022-05-10
Tyler Johnson,WR,TB,216,337,2022-05-10
Noah Gray,TE,KC,216,338,2022-05-10
J.J. Taylor,RB,NE,216,339,2022-05-10
Josiah Deguara,TE,GB,216,340,2022-05-10
Tony Jones,RB,NO,216,341,2022-05-10
Kevin Austin,WR,JAX,216,342,2022-05-10
Snoop Conner,RB,JAX,216,343,2022-05-10
Chris Conley,WR,HOU,216,344,2022-05-10
Josh Reynolds,WR,DET,216,345,2022-05-10
Jalen Reagor,WR,PHI,216,346,2022-05-10
Eric Ezukanma,WR,MIA,216,347,2022-05-10
Jerome Ford,RB,CLE,216,348,2022-05-10
Brandon Bolden,RB,LV,216,349,2022-05-10
Tre' McKitty,TE,LAC,216,350,2022-05-10
Kristian Wilkerson,WR,NE,216,351,2022-05-10
Jordan Love,QB,GB,216,352,2022-05-10
Dan Arnold,TE,JAX,216,353,2022-05-10
Bo Melton,WR,SEA,216,354,2022-05-10
ZaQuandre White,RB,MIA,216,355,2022-05-10
Tarik Cohen,RB,N/A,216,356,2022-05-10
Julian Edelman,WR,N/A,216,357,2022-05-10
Ryan Fitzpatrick,QB,WAS,216,358,2022-05-10
Keelan Cole,WR,NYJ,216,359,2022-05-10
Ty'Son Williams,RB,BAL,216,360,2022-05-10
Greg Ward,WR,PHI,216,361,2022-05-10
Zonovan Knight,RB,NYJ,216,362,2022-05-10
Teddy Bridgewater,QB,MIA,216,363,2022-05-10
Scott Miller,WR,TB,216,364,2022-05-10
Danny Amendola,WR,HOU,216,365,2022-05-10
Dontario Drummond,WR,DAL,216,366,2022-05-10
Kalen Ballage,RB,PIT,216,367,2022-05-10
Willie Snead,WR,N/A,216,368,2022-05-10
Carlos Hyde,RB,N/A,216,369,2022-05-10
Kyle Juszczyk,RB,SF,216,370,2022-05-10
Keke Coutee,WR,IND,216,371,2022-05-10
Cam Sims,WR,WAS,216,372,2022-05-10
Joshua Kelley,RB,LAC,216,373,2022-05-10
Tyron Johnson,WR,LV,216,374,2022-05-10
Jakeem Grant,WR,CLE,216,375,2022-05-10
David Johnson,RB,HOU,216,376,2022-05-10
Zack Moss,RB,BUF,216,377,2022-05-10
Tre Turner,WR,LV,216,378,2022-05-10
Laquon Treadwell,WR,JAX,216,379,2022-05-10
Preston Williams,WR,MIA,216,380,2022-05-10
Darren Fells,TE,N/A,216,381,2022-05-10
Mike Glennon,QB,NYG,216,382,2022-05-10
Jordan Akins,TE,NYG,216,383,2022-05-10
Anthony Firkser,TE,ATL,216,384,2022-05-10
Charleston Rambo,WR,CAR,216,385,2022-05-10
Damiere Byrd,WR,ATL,216,386,2022-05-10
Deven Thompkins,WR,TB,216,387,2022-05-10
Miles Boykin,WR,PIT,216,388,2022-05-10
Eric Ebron,TE,N/A,216,389,2022-05-10
Drew Sample,TE,CIN,216,390,2022-05-10
Chris Herndon,TE,MIN,216,391,2022-05-10
Joe Flacco,QB,NYJ,216,392,2022-05-10
N'Keal Harry,WR,NE,216,393,2022-05-10
Gardner Minshew,QB,PHI,216,394,2022-05-10
Jordan Wilkins,RB,TEN,216,395,2022-05-10
Ty Johnson,RB,NYJ,216,396,2022-05-10
Travis Fulgham,WR,DEN,216,397,2022-05-10
Brandon Allen,QB,CIN,216,398,2022-05-10
Jacob Hollister,TE,LV,216,399,2022-05-10
Salvon Ahmed,RB,MIA,216,400,2022-05-10
