player,pos,team,adp,rank,date
Jaylen Waddle,WR,MIA,39.2,37,2022-09-05
Gabriel Davis,WR,BUF,39.4,38,2022-09-05
Allen Robinson,WR,LA,39.7,39,2022-09-05
Ezekiel Elliott,RB,DAL,40.9,40,2022-09-05
Marquise Brown,WR,ARI,42,41,2022-09-05
Justin Herbert,QB,LAC,42.7,42,2022-09-05
Terry McLaurin,WR,WAS,43.6,43,2022-09-05
JuJu Smith-Schuster,WR,KC,45.5,44,2022-09-05
Jerry Jeudy,WR,DEN,45.6,45,2022-09-05
Lamar Jackson,QB,BAL,46.7,46,2022-09-05
Patrick Mahomes,QB,KC,48.4,47,2022-09-05
Breece Hall,RB,NYJ,49.5,48,2022-09-05
Diontae Johnson,WR,PIT,50.1,49,2022-09-05
Amon-Ra St. Brown,WR,DET,50.5,50,2022-09-05
Brandin Cooks,WR,HOU,51.4,51,2022-09-05
George Kittle,TE,SF,52.4,52,2022-09-05
Chris Godwin,WR,TB,53.6,53,2022-09-05
AJ Dillon,RB,GB,54.6,54,2022-09-05
Rashod Bateman,WR,BAL,54.9,55,2022-09-05
Darren Waller,TE,LV,55.6,56,2022-09-05
Jalen Hurts,QB,PHI,57.1,57,2022-09-05
Cam Akers,RB,LA,57.5,58,2022-09-05
D.K. Metcalf,WR,SEA,58.6,59,2022-09-05
Michael Thomas,WR,NO,60.7,60,2022-09-05
Kyler Murray,QB,ARI,61.3,61,2022-09-05
Darnell Mooney,WR,CHI,61.9,62,2022-09-05
Dameon Pierce,RB,HOU,64.1,63,2022-09-05
David Montgomery,RB,CHI,64.6,64,2022-09-05
J.K. Dobbins,RB,BAL,65.4,65,2022-09-05
Adam Thielen,WR,MIN,66.1,66,2022-09-05
Elijah Mitchell,RB,SF,67.3,67,2022-09-05
Elijah Moore,WR,NYJ,68.6,68,2022-09-05
Brandon Aiyuk,WR,SF,69.4,69,2022-09-05
Allen Lazard,WR,GB,70.5,70,2022-09-05
Dalton Schultz,TE,DAL,72,71,2022-09-05
Chase Edmonds,RB,MIA,72.4,72,2022-09-05
Trey Lance,QB,SF,74,73,2022-09-05
Christian Kirk,WR,JAX,74.1,74,2022-09-05
Joe Burrow,QB,CIN,74.6,75,2022-09-05
DeVonta Smith,WR,PHI,77.5,76,2022-09-05
Drake London,WR,ATL,77.8,77,2022-09-05
DeAndre Hopkins,WR,ARI,78.6,78,2022-09-05
Russell Wilson,QB,DEN,79.2,79,2022-09-05
Josh Jacobs,RB,LV,79.8,80,2022-09-05
Tony Pollard,RB,DAL,80.5,81,2022-09-05
Rhamondre Stevenson,RB,NE,81.3,82,2022-09-05
Clyde Edwards-Helaire,RB,KC,83.5,83,2022-09-05
Hunter Renfrow,WR,LV,83.6,84,2022-09-05
Amari Cooper,WR,CLE,83.8,85,2022-09-05
Dallas Goedert,TE,PHI,85.2,86,2022-09-05
Tom Brady,QB,TB,87.5,87,2022-09-05
Kadarius Toney,WR,NYG,88.4,88,2022-09-05
Chris Olave,WR,NO,89,89,2022-09-05
Antonio Gibson,RB,WAS,89.3,90,2022-09-05
Rashaad Penny,RB,SEA,90,91,2022-09-05
Dak Prescott,QB,DAL,94,92,2022-09-05
T.J. Hockenson,TE,DET,94.2,93,2022-09-05
Kareem Hunt,RB,CLE,94.9,94,2022-09-05
Skyy Moore,WR,KC,95.3,95,2022-09-05
Marquez Valdes-Scantling,WR,KC,96.5,96,2022-09-05
Robert Woods,WR,TEN,98.2,97,2022-09-05
George Pickens,WR,PIT,99,98,2022-09-05
Miles Sanders,RB,PHI,99.5,99,2022-09-05
Damien Harris,RB,NE,99.6,100,2022-09-05
Dawson Knox,TE,BUF,102.2,101,2022-09-05
Tyler Lockett,WR,SEA,102.3,102,2022-09-05
Cordarrelle Patterson,RB,ATL,103.6,103,2022-09-05
Treylon Burks,WR,TEN,105.3,104,2022-09-05
James Cook,RB,BUF,105.4,105,2022-09-05
Devin Singletary,RB,BUF,106.1,106,2022-09-05
Matthew Stafford,QB,LA,106.2,107,2022-09-05
Derek Carr,QB,LV,107.9,108,2022-09-05
Aaron Rodgers,QB,GB,110.3,109,2022-09-05
Tyler Boyd,WR,CIN,110.4,110,2022-09-05
Zach Ertz,TE,ARI,110.7,111,2022-09-05
Melvin Gordon,RB,DEN,112.8,112,2022-09-05
Cole Kmet,TE,CHI,114,113,2022-09-05
Darrell Henderson,RB,LA,114.1,114,2022-09-05
Chase Claypool,WR,PIT,114.1,115,2022-09-05
Rondale Moore,WR,ARI,115.2,116,2022-09-05
Kirk Cousins,QB,MIN,116,117,2022-09-05
Julio Jones,WR,N/A,117.2,118,2022-09-05
Michael Gallup,WR,DAL,120.2,119,2022-09-05
Kenneth Walker,RB,SEA,120.3,120,2022-09-05
Joshua Palmer,WR,LAC,120.7,121,2022-09-05
Romeo Doubs,WR,GB,122.5,122,2022-09-05
Nyheim Hines,RB,IND,123.6,123,2022-09-05
Garrett Wilson,WR,NYJ,125.5,124,2022-09-05
Pat Freiermuth,TE,PIT,126,125,2022-09-05
Jahan Dotson,WR,WAS,126.3,126,2022-09-05
Justin Fields,QB,CHI,126.4,127,2022-09-05
Isaiah McKenzie,WR,BUF,127.7,128,2022-09-05
Kenneth Gainwell,RB,PHI,129.9,129,2022-09-05
Michael Carter,RB,NYJ,130.5,130,2022-09-05
Tua Tagovailoa,QB,MIA,132.5,131,2022-09-05
Russell Gage,WR,TB,132.9,132,2022-09-05
Alexander Mattison,RB,MIN,134,133,2022-09-05
Rachaad White,RB,TB,134.5,134,2022-09-05
James Robinson,RB,JAX,136.3,135,2022-09-05
Trevor Lawrence,QB,JAX,137.1,136,2022-09-05
Irv Smith,TE,MIN,139,137,2022-09-05
DeVante Parker,WR,NE,139.4,138,2022-09-05
Mecole Hardman,WR,KC,139.8,139,2022-09-05
Nico Collins,WR,HOU,142.6,140,2022-09-05
Isiah Pacheco,RB,KC,143.3,141,2022-09-05
D.J. Chark,WR,DET,144,142,2022-09-05
Albert Okwuegbunam,TE,DEN,144.3,143,2022-09-05
Jalen Tolbert,WR,DAL,144.8,144,2022-09-05
Jameis Winston,QB,NO,145.4,145,2022-09-05
Jakobi Meyers,WR,NE,146.2,146,2022-09-05
David Njoku,TE,CLE,146.4,147,2022-09-05
Tyler Allgeier,RB,ATL,147.1,148,2022-09-05
K.J. Osborn,WR,MIN,147.9,149,2022-09-05
Hunter Henry,TE,NE,150.3,150,2022-09-05
Wan'Dale Robinson,WR,NYG,151.4,151,2022-09-05
KJ Hamler,WR,DEN,151.6,152,2022-09-05
Khalil Herbert,RB,CHI,152.1,153,2022-09-05
Raheem Mostert,RB,MIA,153.3,154,2022-09-05
Matt Ryan,QB,IND,153.6,155,2022-09-05
Jarvis Landry,WR,NO,155.6,156,2022-09-05
Jamaal Williams,RB,DET,156.6,157,2022-09-05
Gerald Everett,TE,LAC,160.3,158,2022-09-05
Zamir White,RB,LV,160.5,159,2022-09-05
Robert Tonyan,TE,GB,160.7,160,2022-09-05
Brian Robinson Jr.,RB,WAS,161,161,2022-09-05
J.D. McKissic,RB,WAS,162.9,162,2022-09-05
Christian Watson,WR,GB,164.2,163,2022-09-05
Robby Anderson,WR,CAR,164.8,164,2022-09-05
Alec Pierce,WR,IND,166,165,2022-09-05
Tyler Higbee,TE,LA,166.2,166,2022-09-05
Daniel Jones,QB,NYG,167.3,167,2022-09-05
Mike Gesicki,TE,MIA,168.4,168,2022-09-05
Jameson Williams,WR,DET,169.8,169,2022-09-05
Van Jefferson,WR,LA,173.7,170,2022-09-05
Evan Engram,TE,JAX,174.2,171,2022-09-05
Marvin Jones,WR,JAX,174.5,172,2022-09-05
Jared Goff,QB,DET,175,173,2022-09-05
Sammy Watkins,WR,GB,176.2,174,2022-09-05
Baker Mayfield,QB,CAR,176.3,175,2022-09-05
Tyrion Davis-Price,RB,SF,177.6,176,2022-09-05
Isaiah Spiller,RB,LAC,177.8,177,2022-09-05
Hayden Hurst,TE,CIN,179,178,2022-09-05
Jerick McKinnon,RB,KC,179.2,179,2022-09-05
Kenny Golladay,WR,NYG,180.4,180,2022-09-05
Zay Jones,WR,JAX,182.3,181,2022-09-05
Isaiah Likely,TE,BAL,183.2,182,2022-09-05
Mac Jones,QB,NE,184.6,183,2022-09-05
Corey Davis,WR,NYJ,186.2,184,2022-09-05
Austin Hooper,TE,TEN,186.8,185,2022-09-05
Parris Campbell,WR,IND,187.2,186,2022-09-05
Mark Ingram,RB,NO,187.4,187,2022-09-05
Eno Benjamin,RB,ARI,188.8,188,2022-09-05
Jeff Wilson,RB,SF,189.1,189,2022-09-05
Noah Fant,TE,SEA,189.9,190,2022-09-05
Ryan Tannehill,QB,TEN,191.2,191,2022-09-05
Deshaun Watson,QB,CLE,193.6,192,2022-09-05
Mike Davis,RB,ATL,194.4,193,2022-09-05
Brevin Jordan,TE,HOU,196.1,194,2022-09-05
A.J. Green,WR,ARI,196.9,195,2022-09-05
David Bell,WR,CLE,198.1,196,2022-09-05
Taysom Hill,TE,NO,199.3,197,2022-09-05
Davis Mills,QB,HOU,199.7,198,2022-09-05
Curtis Samuel,WR,WAS,200,199,2022-09-05
Logan Thomas,TE,WAS,201.3,200,2022-09-05
Kenyan Drake,RB,LV,202.1,201,2022-09-05
Carson Wentz,QB,WAS,203.2,202,2022-09-05
Sony Michel,RB,LA,203.5,203,2022-09-05
Devin Duvernay,WR,BAL,204.1,204,2022-09-05
Mo Alie-Cox,TE,IND,204.2,205,2022-09-05
Marcus Mariota,QB,ATL,205,206,2022-09-05
Odell Beckham,WR,N/A,206.9,207,2022-09-05
Jamison Crowder,WR,BUF,206.9,208,2022-09-05
Donovan Peoples-Jones,WR,CLE,207.5,209,2022-09-05
Zack Moss,RB,BUF,208.1,210,2022-09-05
Kenny Pickett,QB,PIT,209.3,211,2022-09-05
Boston Scott,RB,PHI,209.6,212,2022-09-05
Laviska Shenault,WR,JAX,209.7,213,2022-09-05
Randall Cobb,WR,GB,209.9,214,2022-09-05
Cameron Brate,TE,TB,210,215,2022-09-05
Zach Wilson,QB,NYJ,210.7,216,2022-09-05
Jaylen Warren,RB,PIT,210.8,217,2022-09-05
Rex Burkhead,RB,HOU,211,218,2022-09-05
Darrel Williams,RB,KC,211.4,219,2022-09-05
Kendrick Bourne,WR,NE,211.7,220,2022-09-05
Chuba Hubbard,RB,CAR,211.9,221,2022-09-05
D'Onta Foreman,RB,CAR,213,222,2022-09-05
Nick Westbrook-Ikhine,WR,TEN,213,223,2022-09-05
Khalil Shakir,WR,BUF,213.2,224,2022-09-05
Kyle Philips,WR,TEN,213.5,225,2022-09-05
D'Ernest Johnson,RB,CLE,213.5,226,2022-09-05
Ameer Abdullah,RB,LV,213.6,227,2022-09-05
Gus Edwards,RB,BAL,213.6,228,2022-09-05
Jonnu Smith,TE,NE,213.7,229,2022-09-05
Sterling Shepard,WR,NYG,213.9,230,2022-09-05
Cedrick Wilson,WR,MIA,213.9,231,2022-09-05
Nelson Agholor,WR,NE,213.9,232,2022-09-05
Malik Willis,QB,TEN,214.2,233,2022-09-05
Tyler Conklin,TE,NYJ,214.3,234,2022-09-05
Quez Watkins,WR,PHI,214.5,235,2022-09-05
Ronald Jones,RB,KC,214.5,236,2022-09-05
Danny Gray,WR,SF,214.6,237,2022-09-05
Samaje Perine,RB,CIN,214.6,238,2022-09-05
Daniel Bellinger,TE,NYG,214.6,239,2022-09-05
Dontrell Hilliard,RB,TEN,214.8,240,2022-09-05
Trey McBride,TE,ARI,214.8,241,2022-09-05
Kyren Williams,RB,LA,214.9,242,2022-09-05
William Fuller,WR,N/A,215,243,2022-09-05
Velus Jones,WR,CHI,215,244,2022-09-05
Trey Sermon,RB,SF,215,245,2022-09-05
Kyle Rudolph,TE,N/A,215,246,2022-09-05
Chris Evans,RB,CIN,215.1,247,2022-09-05
Bryan Edwards,WR,LV,215.1,248,2022-09-05
Mitchell Trubisky,QB,PIT,215.1,249,2022-09-05
Joshua Kelley,RB,LAC,215.1,250,2022-09-05
Jalen Reagor,WR,PHI,215.1,251,2022-09-05
Braxton Berrios,WR,NYJ,215.3,252,2022-09-05
Hassan Haskins,RB,TEN,215.4,253,2022-09-05
Jalen Guyton,WR,LAC,215.4,254,2022-09-05
Geno Smith,QB,SEA,215.5,255,2022-09-05
Demarcus Robinson,WR,LV,215.5,256,2022-09-05
Donald Parham,TE,LAC,215.5,257,2022-09-05
Amari Rodgers,WR,GB,215.6,258,2022-09-05
Justin Watson,WR,KC,215.6,259,2022-09-05
Rob Gronkowski,TE,TB,215.6,260,2022-09-05
Noah Brown,WR,DAL,215.7,261,2022-09-05
O.J. Howard,TE,BUF,215.7,262,2022-09-05
Ty Chandler,RB,MIN,215.7,263,2022-09-05
Byron Pringle,WR,CHI,215.7,264,2022-09-05
C.J. Uzomah,TE,NYJ,215.7,265,2022-09-05
Desmond Ridder,QB,ATL,215.7,266,2022-09-05
Matt Breida,RB,NYG,215.7,267,2022-09-05
Damien Williams,RB,ATL,215.7,268,2022-09-05
Terrace Marshall,WR,CAR,215.7,269,2022-09-05
Marlon Mack,RB,HOU,215.8,270,2022-09-05
Tyler Johnson,WR,TB,215.8,271,2022-09-05
Jauan Jennings,WR,SF,215.8,272,2022-09-05
Mack Hollins,WR,LV,215.8,273,2022-09-05
Tutu Atwell,WR,LA,215.8,274,2022-09-05
Ty Montgomery,WR,NE,215.8,275,2022-09-05
Denzel Mims,WR,NYJ,215.8,276,2022-09-05
Eric Ezukanma,WR,MIA,215.8,277,2022-09-05
Jacoby Brissett,QB,CLE,215.8,278,2022-09-05
Equanimeous St. Brown,WR,CHI,215.8,279,2022-09-05
Marquez Callaway,WR,NO,215.8,280,2022-09-05
Greg Dulcich,TE,DEN,215.8,281,2022-09-05
Jody Fortson,TE,KC,215.8,282,2022-09-05
Myles Gaskin,RB,MIA,215.9,283,2022-09-05
Jimmy Garoppolo,QB,SF,215.9,284,2022-09-05
Olamide Zaccheaus,WR,ATL,215.9,285,2022-09-05
Tommy Tremble,TE,CAR,215.9,286,2022-09-05
Josh Reynolds,WR,DET,215.9,287,2022-09-05
Rashard Higgins,WR,CAR,215.9,288,2022-09-05
Foster Moreau,TE,LV,215.9,289,2022-09-05
Shi Smith,WR,CAR,215.9,290,2022-09-05
Montrell Washington,WR,DEN,215.9,291,2022-09-05
Adam Trautman,TE,NO,215.9,292,2022-09-05
DeeJay Dallas,RB,SEA,215.9,293,2022-09-05
Andy Isabella,WR,ARI,215.9,294,2022-09-05
Jelani Woods,TE,IND,215.9,295,2022-09-05
Tyler Huntley,QB,BAL,215.9,296,2022-09-05
James Proche,WR,BAL,215.9,297,2022-09-05
Ke'Shawn Vaughn,RB,TB,215.9,298,2022-09-05
Colt McCoy,QB,ARI,215.9,299,2022-09-05
Ashton Dulin,WR,IND,215.9,300,2022-09-05
Pierre Strong,RB,NE,215.9,301,2022-09-05
Travis Homer,RB,SEA,215.9,302,2022-09-05
Drew Lock,QB,SEA,215.9,303,2022-09-05
Benny Snell,RB,PIT,215.9,304,2022-09-05
Tyquan Thornton,WR,NE,215.9,305,2022-09-05
Tylan Wallace,WR,BAL,215.9,306,2022-09-05
Demetric Felton,RB,CLE,215.9,307,2022-09-05
Josh Gordon,WR,KC,215.9,308,2022-09-05
Ty Johnson,RB,NYJ,215.9,309,2022-09-05
DeSean Jackson,WR,LV,215.9,310,2022-09-05
Tevin Coleman,RB,NYJ,215.9,311,2022-09-05
Chad Henne,QB,KC,215.9,312,2022-09-05
Trestan Ebnar,RB,CHI,215.9,313,2022-09-05
Chigoziem Okonkwo,TE,TEN,215.9,314,2022-09-05
Jamal Agnew,WR,JAX,216,315,2022-09-05
James Washington,WR,DAL,216,316,2022-09-05
Calvin Austin,WR,PIT,216,317,2022-09-05
J.J. Arcega-Whiteside,TE,PHI,216,318,2022-09-05
Jarrett Stidham,QB,NE,216,319,2022-09-05
Kene Nwangwu,RB,MIN,216,320,2022-09-05
Julian Edelman,WR,N/A,216,321,2022-09-05
Justin Hardy,WR,N/A,216,322,2022-09-05
Caleb Huntley,RB,ATL,216,323,2022-09-05
Chase Allen,TE,CHI,216,324,2022-09-05
Johnny Football,QB,N/A,216,325,2022-09-05
David Johnson,RB,HOU,216,326,2022-09-05
Giovani Bernard,RB,TB,216,327,2022-09-05
Harrison Bryant,TE,CLE,216,328,2022-09-05
Phillip Lindsay,RB,MIA,216,329,2022-09-05
Jerome Ford,RB,CLE,216,330,2022-09-05
Brandon Bolden,RB,LV,216,331,2022-09-05
Tyrod Taylor,QB,NYG,216,332,2022-09-05
Trent Sherfield,WR,MIA,216,333,2022-09-05
Nick Bawden,RB,NYJ,216,334,2022-09-05
Antonio Brown,WR,N/A,216,335,2022-09-05
Scott Miller,WR,TB,216,336,2022-09-05
Sam Howell,QB,WAS,216,337,2022-09-05
D'Wayne Eskridge,WR,SEA,216,338,2022-09-05
Jake Luton,QB,JAX,216,339,2022-09-05
Ihmir Smith-Marsette,WR,MIN,216,340,2022-09-05
Dez Fitzpatrick,WR,TEN,216,341,2022-09-05
Ian Thomas,TE,CAR,216,342,2022-09-05
Nick Vannett,TE,NO,216,343,2022-09-05
Ray-Ray McCloud,WR,SF,216,344,2022-09-05
Antonio Williams,RB,NYG,216,345,2022-09-05
Noah Gray,TE,KC,216,346,2022-09-05
Ben Skowronek,WR,LA,216,347,2022-09-05
Trevon Wesco,TE,NYJ,216,348,2022-09-05
Qadree Ollison,RB,ATL,216,349,2022-09-05
Geronimo Allison,WR,N/A,216,350,2022-09-05
Cody White,WR,PIT,216,351,2022-09-05
John Metchie,WR,HOU,216,352,2022-09-05
Stanley Morgan,WR,CIN,216,353,2022-09-05
Keaontay Ingram,RB,ARI,216,354,2022-09-05
Snoop Conner,RB,JAX,216,355,2022-09-05
Julius Chestnut,RB,TEN,216,356,2022-09-05
Deon Jackson,RB,IND,216,357,2022-09-05
Justice Hill,RB,BAL,216,358,2022-09-05
Keelan Cole,WR,NYJ,216,359,2022-09-05
Kyle Juszczyk,RB,SF,216,360,2022-09-05
Cade Otton,TE,TB,216,361,2022-09-05
Jake Ferguson,TE,DAL,216,362,2022-09-05
Simi Fehoko,WR,DAL,216,363,2022-09-05
Gunner Olszewski,WR,PIT,216,364,2022-09-05
Jaret Patterson,RB,WAS,216,365,2022-09-05
Grant Calcaterra,TE,PHI,216,366,2022-09-05
Jonathan Ward,RB,ARI,216,367,2022-09-05
Josiah Deguara,TE,GB,216,368,2022-09-05
Craig Reynolds,RB,DET,216,369,2022-09-05
David Sills,WR,NYG,216,370,2022-09-05
DJ Turner,WR,LV,216,371,2022-09-05
Jesper Horsted,TE,CHI,216,372,2022-09-05
Antoine Wesley,WR,ARI,216,373,2022-09-05
DeAndre Carter,WR,LAC,216,374,2022-09-05
Zach Pascal,WR,PHI,216,375,2022-09-05
Teddy Bridgewater,QB,MIA,216,376,2022-09-05
Emmanuel Sanders,WR,BUF,216,377,2022-09-05
Darius Slayton,WR,NYG,216,378,2022-09-05
Justin Jackson,RB,LAC,216,379,2022-09-05
Dan Arnold,TE,JAX,216,380,2022-09-05
Kylin Hill,RB,GB,216,381,2022-09-05
Durham Smythe,TE,MIA,216,382,2022-09-05
Tyler Kroft,TE,NYJ,216,383,2022-09-05
T.Y. Hilton,WR,IND,216,384,2022-09-05
Tyler Goodson,RB,GB,216,385,2022-09-05
Jaelon Darden,WR,TB,216,386,2022-09-05
Tyler Badie,RB,BAL,216,387,2022-09-05
Mike Boone,RB,DEN,216,388,2022-09-05
Dante Pettis,WR,NYG,216,389,2022-09-05
Mike Strachan,WR,IND,216,390,2022-09-05
Cole Beasley,WR,N/A,216,391,2022-09-05
Jonathan Williams,RB,WAS,216,392,2022-09-05
Phillip Dorsett,WR,HOU,216,393,2022-09-05
Kylen Granson,TE,IND,216,394,2022-09-05
Chris Moore,WR,HOU,216,395,2022-09-05
Dareke Young,WR,SEA,216,396,2022-09-05
Skylar Thompson,QB,MIA,216,397,2022-09-05
Marquise Goodwin,WR,CHI,216,398,2022-09-05
Jared Bernhardt,QB,ATL,216,399,2022-09-05
Juwann Winfree,WR,GB,216,400,2022-09-05
