player,pos,team,adp,rank,date
Chase Edmonds,RB,MIA,110.1,110,2022-06-01
Melvin Gordon,RB,DEN,110.1,111,2022-06-01
Zach Ertz,TE,ARI,111,112,2022-06-01
Michael Gallup,WR,DAL,111.7,113,2022-06-01
Tyler Boyd,WR,CIN,112.5,114,2022-06-01
Deshaun Watson,QB,CLE,115,115,2022-06-01
Jameson Williams,WR,DET,115.4,116,2022-06-01
Rashaad Penny,RB,SEA,117.7,117,2022-06-01
Rondale Moore,WR,ARI,118.3,118,2022-06-01
Kenny Golladay,WR,NYG,120.4,119,2022-06-01
Rhamondre Stevenson,RB,NE,122,120,2022-06-01
Pat Freiermuth,TE,PIT,122.5,121,2022-06-01
Kirk Cousins,QB,MIN,123.1,122,2022-06-01
Alexander Mattison,RB,MIN,125.4,123,2022-06-01
Mecole Hardman,WR,KC,125.5,124,2022-06-01
Dameon Pierce,RB,HOU,125.7,125,2022-06-01
Tim Patrick,WR,DEN,126.5,126,2022-06-01
Mike Gesicki,TE,MIA,126.9,127,2022-06-01
Rob Gronkowski,TE,TB,127.4,128,2022-06-01
Ronald Jones,RB,KC,128.6,129,2022-06-01
Rachaad White,RB,TB,131.2,130,2022-06-01
DeVante Parker,WR,NE,132.8,131,2022-06-01
Tua Tagovailoa,QB,MIA,133.5,132,2022-06-01
Jarvis Landry,WR,NO,134.2,133,2022-06-01
Jakobi Meyers,WR,NE,135,134,2022-06-01
Robert Tonyan,TE,GB,135,135,2022-06-01
Justin Fields,QB,CHI,135.7,136,2022-06-01
Isaiah Spiller,RB,LAC,137.3,137,2022-06-01
Jamison Crowder,WR,BUF,137.3,138,2022-06-01
Michael Carter,RB,NYJ,140.2,139,2022-06-01
Van Jefferson,WR,LA,141.4,140,2022-06-01
Albert Okwuegbunam,TE,DEN,141.4,141,2022-06-01
Irv Smith,TE,MIN,141.9,142,2022-06-01
Nyheim Hines,RB,IND,143.2,143,2022-06-01
Jahan Dotson,WR,WAS,145.4,144,2022-06-01
Cole Kmet,TE,CHI,147,145,2022-06-01
Trevor Lawrence,QB,JAX,147.8,146,2022-06-01
Darrell Henderson,RB,LA,148.1,147,2022-06-01
Tyler Allgeier,RB,ATL,148.7,148,2022-06-01
Jalen Tolbert,WR,DAL,148.7,149,2022-06-01
D.J. Chark,WR,DET,148.8,150,2022-06-01
David Njoku,TE,CLE,151.7,151,2022-06-01
David Bell,WR,CLE,152.1,152,2022-06-01
Hunter Henry,TE,NE,153.1,153,2022-06-01
George Pickens,WR,PIT,154.9,154,2022-06-01
K.J. Osborn,WR,MIN,154.9,155,2022-06-01
Jameis Winston,QB,NO,157.2,156,2022-06-01
Corey Davis,WR,NYJ,157.7,157,2022-06-01
James Robinson,RB,JAX,158.1,158,2022-06-01
Tyler Higbee,TE,LA,160.2,159,2022-06-01
Kenneth Gainwell,RB,PHI,160.9,160,2022-06-01
Alec Pierce,WR,IND,161,161,2022-06-01
Zach Wilson,QB,NYJ,162,162,2022-06-01
Joshua Palmer,WR,LAC,164,163,2022-06-01
Matt Ryan,QB,IND,166.3,164,2022-06-01
Gus Edwards,RB,BAL,166.3,165,2022-06-01
William Fuller,WR,N/A,168.9,166,2022-06-01
Tyrion Davis-Price,RB,SF,168.9,167,2022-06-01
Noah Fant,TE,SEA,169.1,168,2022-06-01
Khalil Herbert,RB,CHI,169.7,169,2022-06-01
Daniel Jones,QB,NYG,170.4,170,2022-06-01
Gerald Everett,TE,LAC,170.6,171,2022-06-01
KJ Hamler,WR,DEN,171.3,172,2022-06-01
Robby Anderson,WR,CAR,171.8,173,2022-06-01
Marvin Jones,WR,JAX,173.4,174,2022-06-01
Sammy Watkins,WR,GB,176.9,175,2022-06-01
Darrel Williams,RB,KC,178.7,176,2022-06-01
Curtis Samuel,WR,WAS,179.1,177,2022-06-01
Ryan Tannehill,QB,TEN,179.3,178,2022-06-01
Donovan Peoples-Jones,WR,CLE,181.5,179,2022-06-01
Jamaal Williams,RB,DET,181.8,180,2022-06-01
Raheem Mostert,RB,MIA,181.8,181,2022-06-01
Hayden Hurst,TE,CIN,182.1,182,2022-06-01
Odell Beckham,WR,N/A,184,183,2022-06-01
Mac Jones,QB,NE,185.2,184,2022-06-01
John Metchie,WR,HOU,185.5,185,2022-06-01
Wan'Dale Robinson,WR,NYG,185.9,186,2022-06-01
Evan Engram,TE,JAX,186.6,187,2022-06-01
A.J. Green,WR,ARI,187.9,188,2022-06-01
Brian Robinson Jr.,RB,WAS,189.4,189,2022-06-01
Logan Thomas,TE,WAS,189.4,190,2022-06-01
J.D. McKissic,RB,WAS,189.9,191,2022-06-01
Jared Goff,QB,DET,192.6,192,2022-06-01
Kendrick Bourne,WR,NE,194.1,193,2022-06-01
Taysom Hill,TE,NO,194.8,194,2022-06-01
Marlon Mack,RB,HOU,195.9,195,2022-06-01
Julio Jones,WR,N/A,197,196,2022-06-01
Laviska Shenault,WR,JAX,198.7,197,2022-06-01
D'Onta Foreman,RB,CAR,199.7,198,2022-06-01
Carson Wentz,QB,WAS,200.1,199,2022-06-01
Justyn Ross,WR,KC,200.4,200,2022-06-01
Nico Collins,WR,HOU,201.3,201,2022-06-01
Austin Hooper,TE,TEN,202.4,202,2022-06-01
Devin Duvernay,WR,BAL,203.1,203,2022-06-01
Davis Mills,QB,HOU,205.4,204,2022-06-01
Hassan Haskins,RB,TEN,205.8,205,2022-06-01
James Washington,WR,DAL,205.9,206,2022-06-01
Sony Michel,RB,LA,206.4,207,2022-06-01
Bryan Edwards,WR,LV,207.4,208,2022-06-01
Keaontay Ingram,RB,ARI,209.8,209,2022-06-01
Brevin Jordan,TE,HOU,210.4,210,2022-06-01
Byron Pringle,WR,CHI,210.8,211,2022-06-01
Zamir White,RB,LV,210.8,212,2022-06-01
Marcus Mariota,QB,ATL,210.9,213,2022-06-01
Sterling Shepard,WR,NYG,211.2,214,2022-06-01
C.J. Uzomah,TE,NYJ,211.6,215,2022-06-01
Parris Campbell,WR,IND,211.7,216,2022-06-01
Kenny Pickett,QB,PIT,211.9,217,2022-06-01
Romeo Doubs,WR,GB,212.1,218,2022-06-01
Kenyan Drake,RB,LV,212.2,219,2022-06-01
Cameron Brate,TE,TB,212.5,220,2022-06-01
Zay Jones,WR,JAX,212.7,221,2022-06-01
Isaiah McKenzie,WR,BUF,212.9,222,2022-06-01
Velus Jones,WR,CHI,213,223,2022-06-01
D'Ernest Johnson,RB,CLE,213.1,224,2022-06-01
Mark Ingram,RB,NO,213.1,225,2022-06-01
Cedrick Wilson,WR,MIA,213.5,226,2022-06-01
Mo Alie-Cox,TE,IND,213.9,227,2022-06-01
Jalen Guyton,WR,LAC,214.1,228,2022-06-01
Khalil Shakir,WR,BUF,214.1,229,2022-06-01
Amari Rodgers,WR,GB,214.2,230,2022-06-01
Trey McBride,TE,ARI,214.2,231,2022-06-01
Chris Evans,RB,CIN,214.3,232,2022-06-01
James White,RB,NE,214.5,233,2022-06-01
Randall Cobb,WR,GB,214.5,234,2022-06-01
Chuba Hubbard,RB,CAR,214.6,235,2022-06-01
Nick Westbrook-Ikhine,WR,TEN,214.7,236,2022-06-01
Desmond Ridder,QB,ATL,214.8,237,2022-06-01
Tyquan Thornton,WR,NE,214.9,238,2022-06-01
Matt Breida,RB,NYG,214.9,239,2022-06-01
Terrace Marshall,WR,CAR,215,240,2022-06-01
Matt Corral,QB,CAR,215,241,2022-06-01
Drew Lock,QB,SEA,215.1,242,2022-06-01
Trey Sermon,RB,SF,215.1,243,2022-06-01
Samaje Perine,RB,CIN,215.2,244,2022-06-01
Jonnu Smith,TE,NE,215.2,245,2022-06-01
Quez Watkins,WR,PHI,215.2,246,2022-06-01
Danny Gray,WR,SF,215.2,247,2022-06-01
Ricky Seals-Jones,TE,NYG,215.3,248,2022-06-01
Marquez Callaway,WR,NO,215.3,249,2022-06-01
Caleb Huntley,RB,ATL,215.3,250,2022-06-01
Mitchell Trubisky,QB,PIT,215.3,251,2022-06-01
Kyren Williams,RB,LA,215.4,252,2022-06-01
Jared Cook,TE,LAC,215.4,253,2022-06-01
Braxton Berrios,WR,NYJ,215.4,254,2022-06-01
Damien Williams,RB,ATL,215.4,255,2022-06-01
Nate Wieting,TE,N/A,215.4,256,2022-06-01
Andre Patton,WR,N/A,215.4,257,2022-06-01
Chris Rowland,WR,N/A,215.5,258,2022-06-01
Tylan Wallace,WR,BAL,215.5,259,2022-06-01
Isiah Pacheco,RB,KC,215.5,260,2022-06-01
Jauan Jennings,WR,SF,215.6,261,2022-06-01
Emmanuel Sanders,WR,BUF,215.6,262,2022-06-01
Jimmy Garoppolo,QB,SF,215.6,263,2022-06-01
Jelani Woods,TE,IND,215.6,264,2022-06-01
O.J. Howard,TE,BUF,215.6,265,2022-06-01
Greg Dulcich,TE,DEN,215.6,266,2022-06-01
Ryan Willis,QB,CHI,215.6,267,2022-06-01
Pierre Strong,RB,NE,215.6,268,2022-06-01
Adam Trautman,TE,NO,215.7,269,2022-06-01
Myles Gaskin,RB,MIA,215.7,270,2022-06-01
T.Y. Hilton,WR,IND,215.7,271,2022-06-01
Chris Carson,RB,SEA,215.7,272,2022-06-01
Cole Beasley,WR,N/A,215.7,273,2022-06-01
Jerick McKinnon,RB,KC,215.7,274,2022-06-01
Harrison Bryant,TE,CLE,215.8,275,2022-06-01
Demarcus Robinson,WR,LV,215.8,276,2022-06-01
Tyler Conklin,TE,NYJ,215.8,277,2022-06-01
Tyler Badie,RB,BAL,215.8,278,2022-06-01
Calvin Austin,WR,PIT,215.8,279,2022-06-01
Baker Mayfield,QB,CLE,215.8,280,2022-06-01
Kyle Rudolph,TE,N/A,215.8,281,2022-06-01
Anthony Schwartz,WR,CLE,215.8,282,2022-06-01
Tre'Quan Smith,WR,NO,215.8,283,2022-06-01
Justin Jackson,RB,LAC,215.8,284,2022-06-01
Abram Smith,RB,NO,215.8,285,2022-06-01
Breshad Perriman,WR,TB,215.8,286,2022-06-01
Antoine Wesley,WR,ARI,215.8,287,2022-06-01
James Proche,WR,BAL,215.8,288,2022-06-01
Nelson Agholor,WR,NE,215.9,289,2022-06-01
Zack Moss,RB,BUF,215.9,290,2022-06-01
Auden Tate,WR,ATL,215.9,291,2022-06-01
Tony Jones,RB,NO,215.9,292,2022-06-01
Snoop Conner,RB,JAX,215.9,293,2022-06-01
Jeff Wilson,RB,SF,215.9,294,2022-06-01
Kalil Pimpleton,WR,DET,215.9,295,2022-06-01
Tre Ford,QB,BAL,215.9,296,2022-06-01
Rex Burkhead,RB,HOU,215.9,297,2022-06-01
Darius Slayton,WR,NYG,215.9,298,2022-06-01
Boston Scott,RB,PHI,215.9,299,2022-06-01
Antonio Brown,WR,N/A,215.9,300,2022-06-01
Josh Reynolds,WR,DET,215.9,301,2022-06-01
Tyler Johnson,WR,TB,215.9,302,2022-06-01
Josh Gordon,WR,KC,215.9,303,2022-06-01
Cody Core,WR,MIA,215.9,304,2022-06-01
Kyle Philips,WR,TEN,215.9,305,2022-06-01
Malik Willis,QB,TEN,215.9,306,2022-06-01
Benny Snell,RB,PIT,215.9,307,2022-06-01
Andy Isabella,WR,ARI,215.9,308,2022-06-01
Garrett Gilbert,QB,LV,215.9,309,2022-06-01
Binjimen Victor,WR,BAL,215.9,310,2022-06-01
Malik Williams,WR,BUF,215.9,311,2022-06-01
Devonta Freeman,RB,BAL,215.9,312,2022-06-01
Dan Arnold,TE,JAX,215.9,313,2022-06-01
Peyton Barber,RB,LV,215.9,314,2022-06-01
Ke'Shawn Vaughn,RB,TB,215.9,315,2022-06-01
Maxx Williams,TE,ARI,215.9,316,2022-06-01
Antonio Callaway,WR,N/A,215.9,317,2022-06-01
Deontay Burnett,WR,N/A,215.9,318,2022-06-01
Dontrell Hilliard,RB,TEN,215.9,319,2022-06-01
Olamide Zaccheaus,WR,ATL,215.9,320,2022-06-01
Donald Parham,TE,LAC,215.9,321,2022-06-01
Ihmir Smith-Marsette,WR,MIN,215.9,322,2022-06-01
Tyler Huntley,QB,BAL,215.9,323,2022-06-01
Derrick Gore,RB,KC,215.9,324,2022-06-01
Marquise Goodwin,WR,CHI,215.9,325,2022-06-01
Dyami Brown,WR,WAS,215.9,326,2022-06-01
Giovani Bernard,RB,TB,215.9,327,2022-06-01
Isaiah Likely,TE,BAL,215.9,328,2022-06-01
Calvin Ridley,WR,ATL,215.9,329,2022-06-01
Josh Johnson,WR,DET,216,330,2022-06-01
Sam Darnold,QB,CAR,216,331,2022-06-01
Tutu Atwell,WR,LA,216,332,2022-06-01
D'Wayne Eskridge,WR,SEA,216,333,2022-06-01
Foster Moreau,TE,LV,216,334,2022-06-01
Geno Smith,QB,SEA,216,335,2022-06-01
Phillip Lindsay,RB,MIA,216,336,2022-06-01
Jeremy McNichols,RB,N/A,216,337,2022-06-01
Deonte Harris,WR,NO,216,338,2022-06-01
Kene Nwangwu,RB,MIN,216,339,2022-06-01
Cyril Grayson,WR,TB,216,340,2022-06-01
Keelan Cole,WR,NYJ,216,341,2022-06-01
Scott Miller,WR,TB,216,342,2022-06-01
Mike Davis,RB,ATL,216,343,2022-06-01
Dez Fitzpatrick,WR,TEN,216,344,2022-06-01
Kevin Harris,RB,NE,216,345,2022-06-01
Cole Turner,TE,WAS,216,346,2022-06-01
Daniel Bellinger,TE,NYG,216,347,2022-06-01
Kennedy Brooks,RB,PHI,216,348,2022-06-01
Justin Watson,WR,KC,216,349,2022-06-01
Ashton Dulin,WR,IND,216,350,2022-06-01
Eno Benjamin,RB,ARI,216,351,2022-06-01
Cameron Scarlett,RB,N/A,216,352,2022-06-01
Kylen Granson,TE,IND,216,353,2022-06-01
Zach Pascal,WR,PHI,216,354,2022-06-01
Jacoby Brissett,QB,CLE,216,355,2022-06-01
Dontario Drummond,WR,DAL,216,356,2022-06-01
Jalen Reagor,WR,PHI,216,357,2022-06-01
Preston Williams,WR,MIA,216,358,2022-06-01
Lynn Bowden,WR,MIA,216,359,2022-06-01
Tommy Tremble,TE,CAR,216,360,2022-06-01
Dante Pettis,WR,NYG,216,361,2022-06-01
Ty Chandler,RB,MIN,216,362,2022-06-01
Jody Fortson,TE,KC,216,363,2022-06-01
Ty'Son Williams,RB,BAL,216,364,2022-06-01
Jamal Agnew,WR,JAX,216,365,2022-06-01
Danny Amendola,WR,HOU,216,366,2022-06-01
Quintez Cephus,WR,DET,216,367,2022-06-01
Kyle Juszczyk,RB,SF,216,368,2022-06-01
Cam Sims,WR,WAS,216,369,2022-06-01
Jakeem Grant,WR,CLE,216,370,2022-06-01
Jerreth Sterns,WR,TB,216,371,2022-06-01
DaeSean Hamilton,WR,HOU,216,372,2022-06-01
Kylin Hill,RB,GB,216,373,2022-06-01
Sam Howell,QB,WAS,216,374,2022-06-01
DeeJay Dallas,RB,SEA,216,375,2022-06-01
Cade Otton,TE,TB,216,376,2022-06-01
Freddie Swain,WR,SEA,216,377,2022-06-01
Charlie Kolar,TE,BAL,216,378,2022-06-01
Jerome Ford,RB,CLE,216,379,2022-06-01
Jerrion Ealy,RB,KC,216,380,2022-06-01
Jeremy Ruckert,TE,NYJ,216,381,2022-06-01
Jalen Nailor,WR,MIN,216,382,2022-06-01
Kalif Raymond,WR,DET,216,383,2022-06-01
Simi Fehoko,WR,DAL,216,384,2022-06-01
Jashuan Corbin,RB,NYG,216,385,2022-06-01
Noah Gray,TE,KC,216,386,2022-06-01
John Bates,TE,WAS,216,387,2022-06-01
Trent Taylor,WR,CIN,216,388,2022-06-01
Daurice Fountain,WR,KC,216,389,2022-06-01
Josiah Deguara,TE,GB,216,390,2022-06-01
Julius Chestnut,RB,TEN,216,391,2022-06-01
Trestan Ebnar,RB,CHI,216,392,2022-06-01
Chigoziem Okonkwo,TE,TEN,216,393,2022-06-01
Mike Thomas,WR,CIN,216,394,2022-06-01
Todd Gurley,RB,N/A,216,395,2022-06-01
Duke Johnson,RB,BUF,216,396,2022-06-01
Samori Toure,WR,GB,216,397,2022-06-01
Colin Kaepernick,QB,N/A,216,398,2022-06-01
Ryan Fitzpatrick,QB,WAS,216,399,2022-06-01
Tyron Johnson,WR,LV,216,400,2022-06-01
