player,pos,team,adp,rank,date
Darren Waller,TE,LV,43.7,43,2022-07-10
Justin Herbert,QB,LAC,44.1,44,2022-07-10
Gabriel Davis,WR,BUF,44.4,45,2022-07-10
Breece Hall,RB,NYJ,45.2,46,2022-07-10
Jerry Jeudy,WR,DEN,48.1,47,2022-07-10
Allen Robinson,WR,LA,48.1,48,2022-07-10
Patrick Mahomes,QB,KC,50.2,49,2022-07-10
D.K. Metcalf,WR,SEA,50.3,50,2022-07-10
George Kittle,TE,SF,50.9,51,2022-07-10
David Montgomery,RB,CHI,51.8,52,2022-07-10
Lamar Jackson,QB,BAL,52,53,2022-07-10
Brandin Cooks,WR,HOU,52.7,54,2022-07-10
Rashod Bateman,WR,BAL,54.5,55,2022-07-10
JuJu Smith-Schuster,WR,KC,56.3,56,2022-07-10
Darnell Mooney,WR,CHI,57.8,57,2022-07-10
J.K. Dobbins,RB,BAL,57.9,58,2022-07-10
Kyler Murray,QB,ARI,60,59,2022-07-10
Josh Jacobs,RB,LV,61.4,60,2022-07-10
Jalen Hurts,QB,PHI,61.9,61,2022-07-10
Amon-Ra St. Brown,WR,DET,62.7,62,2022-07-10
Chris Godwin,WR,TB,63.1,63,2022-07-10
Elijah Mitchell,RB,SF,64.3,64,2022-07-10
Dalton Schultz,TE,DAL,66.1,65,2022-07-10
AJ Dillon,RB,GB,67.6,66,2022-07-10
Amari Cooper,WR,CLE,67.8,67,2022-07-10
Elijah Moore,WR,NYJ,68.8,68,2022-07-10
DeVonta Smith,WR,PHI,69.4,69,2022-07-10
Adam Thielen,WR,MIN,69.5,70,2022-07-10
Joe Burrow,QB,CIN,70.4,71,2022-07-10
Russell Gage,WR,TB,70.8,72,2022-07-10
Antonio Gibson,RB,WAS,71.8,73,2022-07-10
DeAndre Hopkins,WR,ARI,74.4,74,2022-07-10
Drake London,WR,ATL,75.4,75,2022-07-10
Miles Sanders,RB,PHI,77,76,2022-07-10
Russell Wilson,QB,DEN,77.4,77,2022-07-10
Michael Thomas,WR,NO,80,78,2022-07-10
Hunter Renfrow,WR,LV,80.1,79,2022-07-10
Tom Brady,QB,TB,81.4,80,2022-07-10
Trey Lance,QB,SF,81.8,81,2022-07-10
Tony Pollard,RB,DAL,82.6,82,2022-07-10
Allen Lazard,WR,GB,82.7,83,2022-07-10
Clyde Edwards-Helaire,RB,KC,82.8,84,2022-07-10
Brandon Aiyuk,WR,SF,84.5,85,2022-07-10
T.J. Hockenson,TE,DET,86.4,86,2022-07-10
Dak Prescott,QB,DAL,86.4,87,2022-07-10
Christian Kirk,WR,JAX,87.8,88,2022-07-10
Kadarius Toney,WR,NYG,88,89,2022-07-10
Damien Harris,RB,NE,90,90,2022-07-10
Treylon Burks,WR,TEN,92.7,91,2022-07-10
Kareem Hunt,RB,CLE,93,92,2022-07-10
Matthew Stafford,QB,LA,93.2,93,2022-07-10
Marquez Valdes-Scantling,WR,KC,94.2,94,2022-07-10
Dallas Goedert,TE,PHI,96.4,95,2022-07-10
Tyler Lockett,WR,SEA,97.2,96,2022-07-10
Chris Olave,WR,NO,98.2,97,2022-07-10
Skyy Moore,WR,KC,98.8,98,2022-07-10
Kenneth Walker,RB,SEA,99,99,2022-07-10
Devin Singletary,RB,BUF,100.3,100,2022-07-10
Dawson Knox,TE,BUF,102.2,101,2022-07-10
Cordarrelle Patterson,RB,ATL,102.4,102,2022-07-10
Robert Woods,WR,TEN,102.8,103,2022-07-10
Rashaad Penny,RB,SEA,103.6,104,2022-07-10
Chase Claypool,WR,PIT,104.8,105,2022-07-10
Aaron Rodgers,QB,GB,105.8,106,2022-07-10
Derek Carr,QB,LV,106.7,107,2022-07-10
Melvin Gordon,RB,DEN,106.7,108,2022-07-10
Zach Ertz,TE,ARI,108.3,109,2022-07-10
Chase Edmonds,RB,MIA,108.9,110,2022-07-10
James Cook,RB,BUF,109.5,111,2022-07-10
Tyler Boyd,WR,CIN,111.1,112,2022-07-10
Rhamondre Stevenson,RB,NE,111.4,113,2022-07-10
Garrett Wilson,WR,NYJ,111.4,114,2022-07-10
Kirk Cousins,QB,MIN,113,115,2022-07-10
Christian Watson,WR,GB,116.6,116,2022-07-10
Tim Patrick,WR,DEN,116.8,117,2022-07-10
Michael Gallup,WR,DAL,121,118,2022-07-10
Rondale Moore,WR,ARI,121.4,119,2022-07-10
Kenny Golladay,WR,NYG,122.1,120,2022-07-10
Alexander Mattison,RB,MIN,122.1,121,2022-07-10
Justin Fields,QB,CHI,122.5,122,2022-07-10
Ronald Jones,RB,KC,124.3,123,2022-07-10
Irv Smith,TE,MIN,126.2,124,2022-07-10
Dameon Pierce,RB,HOU,126.7,125,2022-07-10
Pat Freiermuth,TE,PIT,126.7,126,2022-07-10
Jarvis Landry,WR,NO,127.8,127,2022-07-10
Mecole Hardman,WR,KC,128.5,128,2022-07-10
Tua Tagovailoa,QB,MIA,129.6,129,2022-07-10
Rachaad White,RB,TB,129.7,130,2022-07-10
Jameson Williams,WR,DET,132.3,131,2022-07-10
Jakobi Meyers,WR,NE,132.7,132,2022-07-10
Mike Gesicki,TE,MIA,133.6,133,2022-07-10
Cole Kmet,TE,CHI,134,134,2022-07-10
Isaiah Spiller,RB,LAC,136.8,135,2022-07-10
Jamison Crowder,WR,BUF,137.1,136,2022-07-10
Nyheim Hines,RB,IND,137.9,137,2022-07-10
Jahan Dotson,WR,WAS,138.9,138,2022-07-10
Darrell Henderson,RB,LA,139.1,139,2022-07-10
Trevor Lawrence,QB,JAX,140.2,140,2022-07-10
DeVante Parker,WR,NE,140.9,141,2022-07-10
Michael Carter,RB,NYJ,143.3,142,2022-07-10
Joshua Palmer,WR,LAC,143.3,143,2022-07-10
Van Jefferson,WR,LA,143.8,144,2022-07-10
Robert Tonyan,TE,GB,144.7,145,2022-07-10
K.J. Osborn,WR,MIN,144.9,146,2022-07-10
Albert Okwuegbunam,TE,DEN,145.1,147,2022-07-10
Hunter Henry,TE,NE,148.1,148,2022-07-10
Jameis Winston,QB,NO,150.8,149,2022-07-10
Jalen Tolbert,WR,DAL,151.3,150,2022-07-10
Tyler Allgeier,RB,ATL,152.2,151,2022-07-10
D.J. Chark,WR,DET,152.9,152,2022-07-10
Gerald Everett,TE,LAC,154.1,153,2022-07-10
Matt Ryan,QB,IND,154.8,154,2022-07-10
Kenneth Gainwell,RB,PHI,155.4,155,2022-07-10
Tyrion Davis-Price,RB,SF,156.7,156,2022-07-10
Daniel Jones,QB,NYG,156.7,157,2022-07-10
Robby Anderson,WR,CAR,157.8,158,2022-07-10
Khalil Herbert,RB,CHI,159.3,159,2022-07-10
Gus Edwards,RB,BAL,160,160,2022-07-10
Marvin Jones,WR,JAX,162.1,161,2022-07-10
Corey Davis,WR,NYJ,162.2,162,2022-07-10
Tyler Higbee,TE,LA,162.6,163,2022-07-10
Noah Fant,TE,SEA,164.8,164,2022-07-10
Darrel Williams,RB,KC,168.5,165,2022-07-10
Alec Pierce,WR,IND,168.5,166,2022-07-10
Sammy Watkins,WR,GB,169.6,167,2022-07-10
James Robinson,RB,JAX,170.4,168,2022-07-10
Zach Wilson,QB,NYJ,171.1,169,2022-07-10
Mac Jones,QB,NE,171.6,170,2022-07-10
George Pickens,WR,PIT,172.5,171,2022-07-10
David Njoku,TE,CLE,173.7,172,2022-07-10
Nico Collins,WR,HOU,175.2,173,2022-07-10
Mark Ingram,RB,NO,175.8,174,2022-07-10
Parris Campbell,WR,IND,176.2,175,2022-07-10
Marlon Mack,RB,HOU,176.7,176,2022-07-10
Evan Engram,TE,JAX,176.8,177,2022-07-10
Cameron Brate,TE,TB,177.7,178,2022-07-10
Jamaal Williams,RB,DET,179.7,179,2022-07-10
KJ Hamler,WR,DEN,179.8,180,2022-07-10
Hayden Hurst,TE,CIN,182,181,2022-07-10
Ryan Tannehill,QB,TEN,182.2,182,2022-07-10
J.D. McKissic,RB,WAS,185.5,183,2022-07-10
Curtis Samuel,WR,WAS,186,184,2022-07-10
Jared Goff,QB,DET,186.2,185,2022-07-10
Austin Hooper,TE,TEN,186.3,186,2022-07-10
William Fuller,WR,N/A,187.5,187,2022-07-10
Raheem Mostert,RB,MIA,189.8,188,2022-07-10
Wan'Dale Robinson,WR,NYG,190.5,189,2022-07-10
Kendrick Bourne,WR,NE,190.6,190,2022-07-10
Julio Jones,WR,N/A,191,191,2022-07-10
Baker Mayfield,QB,CAR,192.9,192,2022-07-10
Brian Robinson Jr.,RB,WAS,193.7,193,2022-07-10
A.J. Green,WR,ARI,195.8,194,2022-07-10
David Bell,WR,CLE,196.5,195,2022-07-10
Jerick McKinnon,RB,KC,197.1,196,2022-07-10
Carson Wentz,QB,WAS,197.4,197,2022-07-10
Devin Duvernay,WR,BAL,198.2,198,2022-07-10
D'Onta Foreman,RB,CAR,199.9,199,2022-07-10
Logan Thomas,TE,WAS,201.6,200,2022-07-10
Chris Evans,RB,CIN,202.3,201,2022-07-10
Davis Mills,QB,HOU,202.5,202,2022-07-10
Deshaun Watson,QB,CLE,202.6,203,2022-07-10
Isaiah McKenzie,WR,BUF,203.1,204,2022-07-10
John Metchie,WR,HOU,203.4,205,2022-07-10
Taysom Hill,TE,NO,204.6,206,2022-07-10
Terrace Marshall,WR,CAR,205.7,207,2022-07-10
Odell Beckham,WR,N/A,206,208,2022-07-10
Zamir White,RB,LV,206.1,209,2022-07-10
Brevin Jordan,TE,HOU,208.4,210,2022-07-10
James Washington,WR,DAL,208.5,211,2022-07-10
Sony Michel,RB,LA,209,212,2022-07-10
Mo Alie-Cox,TE,IND,209.7,213,2022-07-10
Zay Jones,WR,JAX,211.1,214,2022-07-10
Bryan Edwards,WR,LV,211.5,215,2022-07-10
Hassan Haskins,RB,TEN,211.8,216,2022-07-10
Laviska Shenault,WR,JAX,212.1,217,2022-07-10
D'Ernest Johnson,RB,CLE,212.2,218,2022-07-10
Marcus Mariota,QB,ATL,212.2,219,2022-07-10
Rob Gronkowski,TE,TB,212.4,220,2022-07-10
Byron Pringle,WR,CHI,212.5,221,2022-07-10
Eno Benjamin,RB,ARI,213.1,222,2022-07-10
Jalen Guyton,WR,LAC,213.2,223,2022-07-10
Donovan Peoples-Jones,WR,CLE,213.7,224,2022-07-10
C.J. Uzomah,TE,NYJ,213.8,225,2022-07-10
Mitchell Trubisky,QB,PIT,213.9,226,2022-07-10
Cedrick Wilson,WR,MIA,214.1,227,2022-07-10
Kenyan Drake,RB,LV,214.3,228,2022-07-10
Randall Cobb,WR,GB,214.3,229,2022-07-10
Romeo Doubs,WR,GB,214.3,230,2022-07-10
Kenny Pickett,QB,PIT,214.5,231,2022-07-10
Jauan Jennings,WR,SF,214.5,232,2022-07-10
Justyn Ross,WR,KC,214.5,233,2022-07-10
Cade Otton,TE,TB,214.6,234,2022-07-10
Velus Jones,WR,CHI,214.6,235,2022-07-10
Chuba Hubbard,RB,CAR,214.7,236,2022-07-10
Jonnu Smith,TE,NE,214.8,237,2022-07-10
Quez Watkins,WR,PHI,214.8,238,2022-07-10
Nick Westbrook-Ikhine,WR,TEN,214.8,239,2022-07-10
James Proche,WR,BAL,215.1,240,2022-07-10
Sterling Shepard,WR,NYG,215.2,241,2022-07-10
Trey McBride,TE,ARI,215.2,242,2022-07-10
Tyler Conklin,TE,NYJ,215.2,243,2022-07-10
Tyquan Thornton,WR,NE,215.3,244,2022-07-10
Amari Rodgers,WR,GB,215.3,245,2022-07-10
Trey Sermon,RB,SF,215.4,246,2022-07-10
Matt Breida,RB,NYG,215.5,247,2022-07-10
Tyler Badie,RB,BAL,215.5,248,2022-07-10
Desmond Ridder,QB,ATL,215.5,249,2022-07-10
Greg Dulcich,TE,DEN,215.5,250,2022-07-10
Braxton Berrios,WR,NYJ,215.6,251,2022-07-10
Dontrell Hilliard,RB,TEN,215.6,252,2022-07-10
Jacoby Brissett,QB,CLE,215.6,253,2022-07-10
Daniel Bellinger,TE,NYG,215.7,254,2022-07-10
James White,RB,NE,215.7,255,2022-07-10
Mike Davis,RB,ATL,215.7,256,2022-07-10
Tommy Tremble,TE,CAR,215.7,257,2022-07-10
Rex Burkhead,RB,HOU,215.7,258,2022-07-10
Marquez Callaway,WR,NO,215.7,259,2022-07-10
Jared Cook,TE,LAC,215.7,260,2022-07-10
Jimmy Garoppolo,QB,SF,215.7,261,2022-07-10
Snoop Conner,RB,JAX,215.7,262,2022-07-10
Damien Williams,RB,ATL,215.7,263,2022-07-10
O.J. Howard,TE,BUF,215.7,264,2022-07-10
Khalil Shakir,WR,BUF,215.8,265,2022-07-10
Myles Gaskin,RB,MIA,215.8,266,2022-07-10
Keaontay Ingram,RB,ARI,215.8,267,2022-07-10
Samaje Perine,RB,CIN,215.8,268,2022-07-10
Demarcus Robinson,WR,LV,215.8,269,2022-07-10
Jelani Woods,TE,IND,215.8,270,2022-07-10
Nelson Agholor,WR,NE,215.8,271,2022-07-10
T.Y. Hilton,WR,IND,215.8,272,2022-07-10
Boston Scott,RB,PHI,215.8,273,2022-07-10
Tyler Johnson,WR,TB,215.8,274,2022-07-10
Adam Trautman,TE,NO,215.8,275,2022-07-10
Justin Jackson,RB,LAC,215.8,276,2022-07-10
Danny Gray,WR,SF,215.8,277,2022-07-10
Drew Lock,QB,SEA,215.9,278,2022-07-10
Ke'Shawn Vaughn,RB,TB,215.9,279,2022-07-10
Abram Smith,RB,NO,215.9,280,2022-07-10
Tutu Atwell,WR,LA,215.9,281,2022-07-10
Chris Carson,RB,SEA,215.9,282,2022-07-10
Ricky Seals-Jones,TE,NYG,215.9,283,2022-07-10
Pierre Strong,RB,NE,215.9,284,2022-07-10
Tylan Wallace,WR,BAL,215.9,285,2022-07-10
Josh Gordon,WR,KC,215.9,286,2022-07-10
Isiah Pacheco,RB,KC,215.9,287,2022-07-10
Rashard Higgins,WR,CAR,215.9,288,2022-07-10
Malik Willis,QB,TEN,215.9,289,2022-07-10
Kyren Williams,RB,LA,215.9,290,2022-07-10
John Bates,TE,WAS,215.9,291,2022-07-10
Jeff Wilson,RB,SF,215.9,292,2022-07-10
Kyle Philips,WR,TEN,215.9,293,2022-07-10
Zack Moss,RB,BUF,215.9,294,2022-07-10
Steven Sims,WR,PIT,215.9,295,2022-07-10
Phillip Lindsay,RB,MIA,215.9,296,2022-07-10
Anthony Schwartz,WR,CLE,215.9,297,2022-07-10
Cole Beasley,WR,N/A,215.9,298,2022-07-10
Scott Miller,WR,TB,215.9,299,2022-07-10
Josh Reynolds,WR,DET,215.9,300,2022-07-10
Benny Snell,RB,PIT,215.9,301,2022-07-10
Deonte Harris,WR,NO,215.9,302,2022-07-10
Isaiah Likely,TE,BAL,215.9,303,2022-07-10
Antoine Wesley,WR,ARI,215.9,304,2022-07-10
Darius Slayton,WR,NYG,215.9,305,2022-07-10
Olamide Zaccheaus,WR,ATL,215.9,306,2022-07-10
Foster Moreau,TE,LV,215.9,307,2022-07-10
Antonio Williams,RB,NYG,215.9,308,2022-07-10
Geno Smith,QB,SEA,215.9,309,2022-07-10
Samori Toure,WR,GB,215.9,310,2022-07-10
Colin Kaepernick,QB,N/A,215.9,311,2022-07-10
Antonio Brown,WR,N/A,215.9,312,2022-07-10
Gardner Minshew,QB,PHI,216,313,2022-07-10
Giovani Bernard,RB,TB,216,314,2022-07-10
Brandon Allen,QB,CIN,216,315,2022-07-10
Donald Parham,TE,LAC,216,316,2022-07-10
DeSean Jackson,WR,LV,216,317,2022-07-10
Tony Jones,RB,NO,216,318,2022-07-10
Duke Johnson,RB,BUF,216,319,2022-07-10
Derrick Gore,RB,KC,216,320,2022-07-10
Ihmir Smith-Marsette,WR,MIN,216,321,2022-07-10
Cyril Grayson,WR,TB,216,322,2022-07-10
Keelan Cole,WR,NYJ,216,323,2022-07-10
Dan Arnold,TE,JAX,216,324,2022-07-10
Jalen Wydermyer,TE,BUF,216,325,2022-07-10
Harrison Bryant,TE,CLE,216,326,2022-07-10
Calvin Austin,WR,PIT,216,327,2022-07-10
Latavius Murray,RB,BAL,216,328,2022-07-10
Kalif Raymond,WR,DET,216,329,2022-07-10
ZaQuandre White,RB,MIA,216,330,2022-07-10
Patrick Ricard,RB,BAL,216,331,2022-07-10
Ashton Dulin,WR,IND,216,332,2022-07-10
Jody Fortson,TE,KC,216,333,2022-07-10
Jimmy Graham,TE,CHI,216,334,2022-07-10
Zach Pascal,WR,PHI,216,335,2022-07-10
Eric Ezukanma,WR,MIA,216,336,2022-07-10
D'Wayne Eskridge,WR,SEA,216,337,2022-07-10
Ameer Abdullah,RB,LV,216,338,2022-07-10
Noah Brown,WR,DAL,216,339,2022-07-10
Noah Gray,TE,KC,216,340,2022-07-10
Justin Watson,WR,KC,216,341,2022-07-10
Tyler Huntley,QB,BAL,216,342,2022-07-10
Phillip Dorsett,WR,HOU,216,343,2022-07-10
Emmanuel Sanders,WR,BUF,216,344,2022-07-10
Breshad Perriman,WR,TB,216,345,2022-07-10
Tre'Quan Smith,WR,NO,216,346,2022-07-10
Quintez Cephus,WR,DET,216,347,2022-07-10
Jordan Love,QB,GB,216,348,2022-07-10
Laquon Treadwell,WR,JAX,216,349,2022-07-10
Dyami Brown,WR,WAS,216,350,2022-07-10
Travis Fulgham,WR,DEN,216,351,2022-07-10
Richie James,WR,NYG,216,352,2022-07-10
Taylor Heinicke,QB,WAS,216,353,2022-07-10
Will Dissly,TE,SEA,216,354,2022-07-10
La'Mical Perine,RB,NYJ,216,355,2022-07-10
Equanimeous St. Brown,WR,CHI,216,356,2022-07-10
Brandon Bolden,RB,LV,216,357,2022-07-10
Blake Bell,TE,KC,216,358,2022-07-10
Kennedy Brooks,RB,PHI,216,359,2022-07-10
Tre Nixon,WR,NE,216,360,2022-07-10
Mike Boone,RB,DEN,216,361,2022-07-10
Kene Nwangwu,RB,MIN,216,362,2022-07-10
Josiah Deguara,TE,GB,216,363,2022-07-10
Trestan Ebnar,RB,CHI,216,364,2022-07-10
Julius Chestnut,RB,TEN,216,365,2022-07-10
Mike Thomas,WR,CIN,216,366,2022-07-10
Nick Keizer,TE,N/A,216,367,2022-07-10
Ty Chandler,RB,MIN,216,368,2022-07-10
T.J. Vasher,WR,DAL,216,369,2022-07-10
Mataeo Durant,RB,PIT,216,370,2022-07-10
Sam Darnold,QB,CAR,216,371,2022-07-10
Danny Amendola,WR,HOU,216,372,2022-07-10
Jakeem Grant,WR,CLE,216,373,2022-07-10
Preston Williams,WR,MIA,216,374,2022-07-10
Anthony Firkser,TE,ATL,216,375,2022-07-10
Damiere Byrd,WR,ATL,216,376,2022-07-10
Chris Herndon,TE,MIN,216,377,2022-07-10
Kylin Hill,RB,GB,216,378,2022-07-10
Andy Isabella,WR,ARI,216,379,2022-07-10
Lynn Bowden,WR,MIA,216,380,2022-07-10
Tyler Kroft,TE,NYJ,216,381,2022-07-10
Pharaoh Brown,TE,HOU,216,382,2022-07-10
Freddie Swain,WR,SEA,216,383,2022-07-10
Marcedes Lewis,TE,GB,216,384,2022-07-10
Cornell Powell,WR,KC,216,385,2022-07-10
Ian Thomas,TE,CAR,216,386,2022-07-10
Tyler Goodson,RB,GB,216,387,2022-07-10
Auden Tate,WR,ATL,216,388,2022-07-10
Tyrod Taylor,QB,NYG,216,389,2022-07-10
Juwan Johnson,TE,NO,216,390,2022-07-10
Craig Reynolds,RB,DET,216,391,2022-07-10
Thaddeus Moss,TE,CIN,216,392,2022-07-10
Devin Funchess,WR,N/A,216,393,2022-07-10
Kylen Granson,TE,IND,216,394,2022-07-10
Chigoziem Okonkwo,TE,TEN,216,395,2022-07-10
Tim Tebow,TE,N/A,216,396,2022-07-10
Kendall Blanton,TE,LA,216,397,2022-07-10
Wayne Gallman,RB,MIN,216,398,2022-07-10
Ty'Son Williams,RB,BAL,216,399,2022-07-10
Greg Ward,WR,PHI,216,400,2022-07-10
