player,pos,team,adp,rank,date
James Cook,RB,BUF,104.6,104,2022-08-02
Dawson Knox,TE,BUF,104.7,105,2022-08-02
Chase Claypool,WR,PIT,106.2,106,2022-08-02
Zach Ertz,TE,ARI,107.8,107,2022-08-02
Derek Carr,QB,LV,108.6,108,2022-08-02
Kenneth Walker,RB,SEA,109.3,109,2022-08-02
Melvin Gordon,RB,DEN,109.9,110,2022-08-02
Tyler Boyd,WR,CIN,110.6,111,2022-08-02
Cordarrelle Patterson,RB,ATL,111.8,112,2022-08-02
Garrett Wilson,WR,NYJ,111.8,113,2022-08-02
Aaron Rodgers,QB,GB,111.8,114,2022-08-02
Tim Patrick,WR,DEN,116,115,2022-08-02
Kirk Cousins,QB,MIN,116.3,116,2022-08-02
Rondale Moore,WR,ARI,117.1,117,2022-08-02
Rachaad White,RB,TB,119.6,118,2022-08-02
Isaiah Spiller,RB,LAC,120.5,119,2022-08-02
Irv Smith,TE,MIN,121.6,120,2022-08-02
Kenny Golladay,WR,NYG,123.4,121,2022-08-02
Mecole Hardman,WR,KC,124.1,122,2022-08-02
Christian Watson,WR,GB,125,123,2022-08-02
Justin Fields,QB,CHI,126.8,124,2022-08-02
Ronald Jones,RB,KC,127.8,125,2022-08-02
Alexander Mattison,RB,MIN,127.9,126,2022-08-02
Cole Kmet,TE,CHI,128.1,127,2022-08-02
Dameon Pierce,RB,HOU,129.5,128,2022-08-02
Jakobi Meyers,WR,NE,130.4,129,2022-08-02
Jalen Tolbert,WR,DAL,131,130,2022-08-02
Michael Gallup,WR,DAL,132.3,131,2022-08-02
DeVante Parker,WR,NE,133.2,132,2022-08-02
Tua Tagovailoa,QB,MIA,133.6,133,2022-08-02
Julio Jones,WR,N/A,134.4,134,2022-08-02
Pat Freiermuth,TE,PIT,134.5,135,2022-08-02
Joshua Palmer,WR,LAC,137.3,136,2022-08-02
Jarvis Landry,WR,NO,137.5,137,2022-08-02
Darrell Henderson,RB,LA,138.4,138,2022-08-02
Nyheim Hines,RB,IND,139.3,139,2022-08-02
Mike Gesicki,TE,MIA,140,140,2022-08-02
Jahan Dotson,WR,WAS,140.2,141,2022-08-02
Tyler Allgeier,RB,ATL,143.6,142,2022-08-02
Trevor Lawrence,QB,JAX,143.7,143,2022-08-02
Hunter Henry,TE,NE,144.9,144,2022-08-02
Jameson Williams,WR,DET,145.2,145,2022-08-02
Deshaun Watson,QB,CLE,145.9,146,2022-08-02
K.J. Osborn,WR,MIN,146.4,147,2022-08-02
Michael Carter,RB,NYJ,147.2,148,2022-08-02
Kenneth Gainwell,RB,PHI,149.5,149,2022-08-02
Robby Anderson,WR,CAR,151.9,150,2022-08-02
Jameis Winston,QB,NO,152.3,151,2022-08-02
Albert Okwuegbunam,TE,DEN,154.6,152,2022-08-02
Gerald Everett,TE,LAC,155.1,153,2022-08-02
James Robinson,RB,JAX,155.7,154,2022-08-02
Tyrion Davis-Price,RB,SF,156,155,2022-08-02
D.J. Chark,WR,DET,156.2,156,2022-08-02
Van Jefferson,WR,LA,157.6,157,2022-08-02
Jamison Crowder,WR,BUF,158.5,158,2022-08-02
Matt Ryan,QB,IND,158.9,159,2022-08-02
Nico Collins,WR,HOU,159.5,160,2022-08-02
David Njoku,TE,CLE,159.6,161,2022-08-02
Daniel Jones,QB,NYG,160.4,162,2022-08-02
Robert Tonyan,TE,GB,162.2,163,2022-08-02
Khalil Herbert,RB,CHI,162.3,164,2022-08-02
George Pickens,WR,PIT,162.5,165,2022-08-02
Gus Edwards,RB,BAL,166.9,166,2022-08-02
Tyler Higbee,TE,LA,167.1,167,2022-08-02
Marvin Jones,WR,JAX,169.1,168,2022-08-02
Noah Fant,TE,SEA,170.7,169,2022-08-02
Isaiah McKenzie,WR,BUF,171.6,170,2022-08-02
Corey Davis,WR,NYJ,171.7,171,2022-08-02
Mac Jones,QB,NE,171.9,172,2022-08-02
Parris Campbell,WR,IND,172,173,2022-08-02
Jamaal Williams,RB,DET,172.1,174,2022-08-02
Wan'Dale Robinson,WR,NYG,176.1,175,2022-08-02
Marlon Mack,RB,HOU,177.6,176,2022-08-02
Evan Engram,TE,JAX,177.8,177,2022-08-02
Darrel Williams,RB,KC,178.2,178,2022-08-02
Alec Pierce,WR,IND,179.2,179,2022-08-02
Hayden Hurst,TE,CIN,180.2,180,2022-08-02
Brian Robinson Jr.,RB,WAS,182.1,181,2022-08-02
Sammy Watkins,WR,GB,182.7,182,2022-08-02
Austin Hooper,TE,TEN,183.7,183,2022-08-02
Zach Wilson,QB,NYJ,184.3,184,2022-08-02
Raheem Mostert,RB,MIA,185.4,185,2022-08-02
J.D. McKissic,RB,WAS,187.6,186,2022-08-02
Kendrick Bourne,WR,NE,188.3,187,2022-08-02
Ryan Tannehill,QB,TEN,190,188,2022-08-02
Romeo Doubs,WR,GB,192.8,189,2022-08-02
Curtis Samuel,WR,WAS,193.3,190,2022-08-02
Donovan Peoples-Jones,WR,CLE,193.4,191,2022-08-02
KJ Hamler,WR,DEN,193.5,192,2022-08-02
William Fuller,WR,N/A,194.1,193,2022-08-02
Jared Goff,QB,DET,194.1,194,2022-08-02
Jerick McKinnon,RB,KC,194.8,195,2022-08-02
Mark Ingram,RB,NO,196.6,196,2022-08-02
A.J. Green,WR,ARI,197.3,197,2022-08-02
Taysom Hill,TE,NO,197.8,198,2022-08-02
Chris Evans,RB,CIN,200.2,199,2022-08-02
Baker Mayfield,QB,CAR,202.1,200,2022-08-02
Devin Duvernay,WR,BAL,202.7,201,2022-08-02
D'Onta Foreman,RB,CAR,203.1,202,2022-08-02
Carson Wentz,QB,WAS,204.6,203,2022-08-02
Cameron Brate,TE,TB,205.3,204,2022-08-02
Odell Beckham,WR,N/A,205.8,205,2022-08-02
Terrace Marshall,WR,CAR,206.1,206,2022-08-02
Brevin Jordan,TE,HOU,206.5,207,2022-08-02
David Bell,WR,CLE,206.7,208,2022-08-02
Kyle Rudolph,TE,N/A,207.2,209,2022-08-02
Zay Jones,WR,JAX,207.6,210,2022-08-02
Davis Mills,QB,HOU,207.6,211,2022-08-02
Zamir White,RB,LV,207.7,212,2022-08-02
D'Ernest Johnson,RB,CLE,210,213,2022-08-02
Logan Thomas,TE,WAS,210.2,214,2022-08-02
Kenyan Drake,RB,LV,210.3,215,2022-08-02
Mo Alie-Cox,TE,IND,210.3,216,2022-08-02
Sony Michel,RB,LA,210.6,217,2022-08-02
Randall Cobb,WR,GB,211.8,218,2022-08-02
James Washington,WR,DAL,212.4,219,2022-08-02
Marcus Mariota,QB,ATL,212.5,220,2022-08-02
Jeff Wilson,RB,SF,213,221,2022-08-02
Jalen Guyton,WR,LAC,213.2,222,2022-08-02
Cedrick Wilson,WR,MIA,213.6,223,2022-08-02
Hassan Haskins,RB,TEN,213.7,224,2022-08-02
Greg Dulcich,TE,DEN,213.9,225,2022-08-02
Laviska Shenault,WR,JAX,214,226,2022-08-02
Jonnu Smith,TE,NE,214.3,227,2022-08-02
Byron Pringle,WR,CHI,214.3,228,2022-08-02
Mitchell Trubisky,QB,PIT,214.3,229,2022-08-02
Bryan Edwards,WR,LV,214.4,230,2022-08-02
Isiah Pacheco,RB,KC,214.4,231,2022-08-02
C.J. Uzomah,TE,NYJ,214.4,232,2022-08-02
Quez Watkins,WR,PHI,214.5,233,2022-08-02
Nick Westbrook-Ikhine,WR,TEN,214.5,234,2022-08-02
Velus Jones,WR,CHI,214.5,235,2022-08-02
Eno Benjamin,RB,ARI,214.6,236,2022-08-02
Trey Sermon,RB,SF,214.7,237,2022-08-02
Trey McBride,TE,ARI,215,238,2022-08-02
Chuba Hubbard,RB,CAR,215,239,2022-08-02
Tyler Badie,RB,BAL,215.1,240,2022-08-02
Tyquan Thornton,WR,NE,215.2,241,2022-08-02
Daniel Bellinger,TE,NYG,215.3,242,2022-08-02
Amari Rodgers,WR,GB,215.4,243,2022-08-02
Khalil Shakir,WR,BUF,215.4,244,2022-08-02
Jauan Jennings,WR,SF,215.4,245,2022-08-02
Adam Trautman,TE,NO,215.4,246,2022-08-02
Braxton Berrios,WR,NYJ,215.5,247,2022-08-02
Sterling Shepard,WR,NYG,215.5,248,2022-08-02
James Proche,WR,BAL,215.5,249,2022-08-02
Matt Breida,RB,NYG,215.6,250,2022-08-02
Kenny Pickett,QB,PIT,215.6,251,2022-08-02
Mike Davis,RB,ATL,215.6,252,2022-08-02
Tutu Atwell,WR,LA,215.6,253,2022-08-02
Rob Gronkowski,TE,TB,215.6,254,2022-08-02
Jimmy Garoppolo,QB,SF,215.7,255,2022-08-02
Zack Moss,RB,BUF,215.7,256,2022-08-02
N'Keal Harry,WR,NE,215.7,257,2022-08-02
Dontrell Hilliard,RB,TEN,215.7,258,2022-08-02
Boston Scott,RB,PHI,215.7,259,2022-08-02
O.J. Howard,TE,BUF,215.7,260,2022-08-02
Pierre Strong,RB,NE,215.8,261,2022-08-02
Samaje Perine,RB,CIN,215.8,262,2022-08-02
Cole Beasley,WR,N/A,215.8,263,2022-08-02
Tyler Conklin,TE,NYJ,215.8,264,2022-08-02
Marquez Callaway,WR,NO,215.8,265,2022-08-02
Nelson Agholor,WR,NE,215.8,266,2022-08-02
Josh Reynolds,WR,DET,215.8,267,2022-08-02
Demarcus Robinson,WR,LV,215.8,268,2022-08-02
Desmond Ridder,QB,ATL,215.8,269,2022-08-02
Isaiah Likely,TE,BAL,215.8,270,2022-08-02
Tylan Wallace,WR,BAL,215.9,271,2022-08-02
Donald Parham,TE,LAC,215.9,272,2022-08-02
Josh Gordon,WR,KC,215.9,273,2022-08-02
Jacoby Brissett,QB,CLE,215.9,274,2022-08-02
Danny Gray,WR,SF,215.9,275,2022-08-02
Snoop Conner,RB,JAX,215.9,276,2022-08-02
Keaontay Ingram,RB,ARI,215.9,277,2022-08-02
Geno Smith,QB,SEA,215.9,278,2022-08-02
Ricky Seals-Jones,TE,NYG,215.9,279,2022-08-02
Tommy Tremble,TE,CAR,215.9,280,2022-08-02
Kyle Philips,WR,TEN,215.9,281,2022-08-02
Benny Snell,RB,PIT,215.9,282,2022-08-02
Harrison Bryant,TE,CLE,215.9,283,2022-08-02
Jelani Woods,TE,IND,215.9,284,2022-08-02
Damien Williams,RB,ATL,215.9,285,2022-08-02
Justyn Ross,WR,KC,215.9,286,2022-08-02
Cade Otton,TE,TB,215.9,287,2022-08-02
John Bates,TE,WAS,215.9,288,2022-08-02
T.J. Vasher,WR,DAL,215.9,289,2022-08-02
Drew Lock,QB,SEA,215.9,290,2022-08-02
Darius Slayton,WR,NYG,215.9,291,2022-08-02
Foster Moreau,TE,LV,215.9,292,2022-08-02
Rashard Higgins,WR,CAR,215.9,293,2022-08-02
Rex Burkhead,RB,HOU,215.9,294,2022-08-02
Myles Gaskin,RB,MIA,215.9,295,2022-08-02
Calvin Austin,WR,PIT,215.9,296,2022-08-02
Deonte Harris,WR,NO,215.9,297,2022-08-02
Kene Nwangwu,RB,MIN,215.9,298,2022-08-02
Ashton Dulin,WR,IND,215.9,299,2022-08-02
James White,RB,NE,215.9,300,2022-08-02
Malik Willis,QB,TEN,215.9,301,2022-08-02
Dan Arnold,TE,JAX,215.9,302,2022-08-02
Ihmir Smith-Marsette,WR,MIN,215.9,303,2022-08-02
Noah Brown,WR,DAL,215.9,304,2022-08-02
Ke'Shawn Vaughn,RB,TB,216,305,2022-08-02
Auden Tate,WR,ATL,216,306,2022-08-02
John Metchie,WR,HOU,216,307,2022-08-02
Antoine Wesley,WR,ARI,216,308,2022-08-02
Zach Pascal,WR,PHI,216,309,2022-08-02
Justin Jackson,RB,LAC,216,310,2022-08-02
Kyren Williams,RB,LA,216,311,2022-08-02
Laquon Treadwell,WR,JAX,216,312,2022-08-02
Phillip Lindsay,RB,MIA,216,313,2022-08-02
Olamide Zaccheaus,WR,ATL,216,314,2022-08-02
Jody Fortson,TE,KC,216,315,2022-08-02
Antonio Brown,WR,N/A,216,316,2022-08-02
Chigoziem Okonkwo,TE,TEN,216,317,2022-08-02
Keelan Cole,WR,NYJ,216,318,2022-08-02
David Johnson,RB,HOU,216,319,2022-08-02
Ben Skowronek,WR,LA,216,320,2022-08-02
John Ross,WR,NYG,216,321,2022-08-02
Tony Jones,RB,NO,216,322,2022-08-02
Branden Mack,WR,N/A,216,323,2022-08-02
Jared Cook,TE,LAC,216,324,2022-08-02
Scott Miller,WR,TB,216,325,2022-08-02
Jordan Love,QB,GB,216,326,2022-08-02
Dyami Brown,WR,WAS,216,327,2022-08-02
Giovani Bernard,RB,TB,216,328,2022-08-02
Jeremy McNichols,RB,N/A,216,329,2022-08-02
Anthony Schwartz,WR,CLE,216,330,2022-08-02
Abram Smith,RB,NO,216,331,2022-08-02
Jalen Nailor,WR,MIN,216,332,2022-08-02
Ty Montgomery,WR,NE,216,333,2022-08-02
Mike Boone,RB,DEN,216,334,2022-08-02
Justin Watson,WR,KC,216,335,2022-08-02
Josiah Deguara,TE,GB,216,336,2022-08-02
Breshad Perriman,WR,TB,216,337,2022-08-02
Tre'Quan Smith,WR,NO,216,338,2022-08-02
Chris Conley,WR,HOU,216,339,2022-08-02
Quintez Cephus,WR,DET,216,340,2022-08-02
Kyle Juszczyk,RB,SF,216,341,2022-08-02
Jalen Reagor,WR,PHI,216,342,2022-08-02
Tyron Johnson,WR,LV,216,343,2022-08-02
Gardner Minshew,QB,PHI,216,344,2022-08-02
Brandon Allen,QB,CIN,216,345,2022-08-02
Eric Ezukanma,WR,MIA,216,346,2022-08-02
Denzel Mims,WR,NYJ,216,347,2022-08-02
T.Y. Hilton,WR,IND,216,348,2022-08-02
Tyler Johnson,WR,TB,216,349,2022-08-02
Charlie Kolar,TE,BAL,216,350,2022-08-02
Equanimeous St. Brown,WR,CHI,216,351,2022-08-02
Jerome Ford,RB,CLE,216,352,2022-08-02
Mack Hollins,WR,LV,216,353,2022-08-02
Ameer Abdullah,RB,LV,216,354,2022-08-02
Simi Fehoko,WR,DAL,216,355,2022-08-02
Demetric Felton,RB,CLE,216,356,2022-08-02
Cole Turner,TE,WAS,216,357,2022-08-02
Jashuan Corbin,RB,NYG,216,358,2022-08-02
Jacob Harris,TE,LA,216,359,2022-08-02
Kennedy Brooks,RB,PHI,216,360,2022-08-02
Chase Daniel,QB,LAC,216,361,2022-08-02
Eric Saubert,TE,DEN,216,362,2022-08-02
Kylen Granson,TE,IND,216,363,2022-08-02
Montrell Washington,WR,DEN,216,364,2022-08-02
Calvin Ridley,WR,ATL,216,365,2022-08-02
Trestan Ebnar,RB,CHI,216,366,2022-08-02
Mike Woods,WR,CLE,216,367,2022-08-02
Ty Chandler,RB,MIN,216,368,2022-08-02
Phillip Dorsett,WR,HOU,216,369,2022-08-02
Jakeem Grant,WR,CLE,216,370,2022-08-02
Damiere Byrd,WR,ATL,216,371,2022-08-02
Travis Fulgham,WR,DEN,216,372,2022-08-02
Jerreth Sterns,WR,TB,216,373,2022-08-02
Malcolm Brown,RB,MIA,216,374,2022-08-02
Will Dissly,TE,SEA,216,375,2022-08-02
Sam Howell,QB,WAS,216,376,2022-08-02
DeeJay Dallas,RB,SEA,216,377,2022-08-02
Ty Fryfogle,WR,DAL,216,378,2022-08-02
Devontae Booker,RB,N/A,216,379,2022-08-02
Matt Corral,QB,CAR,216,380,2022-08-02
Pharaoh Brown,TE,HOU,216,381,2022-08-02
D'Wayne Eskridge,WR,SEA,216,382,2022-08-02
Brandon Bolden,RB,LV,216,383,2022-08-02
Nick Boyle,TE,BAL,216,384,2022-08-02
Jordan Howard,RB,PHI,216,385,2022-08-02
Kevin Harris,RB,NE,216,386,2022-08-02
Bisi Johnson,WR,MIN,216,387,2022-08-02
JaMycal Hasty,RB,SF,216,388,2022-08-02
Jake Ferguson,TE,DAL,216,389,2022-08-02
Larry Rountree,RB,LAC,216,390,2022-08-02
Jaelon Darden,WR,TB,216,391,2022-08-02
Jermar Jefferson,RB,DET,216,392,2022-08-02
Sam Darnold,QB,CAR,216,393,2022-08-02
ZaQuandre White,RB,MIA,216,394,2022-08-02
Noah Gray,TE,KC,216,395,2022-08-02
Anthony McFarland,RB,PIT,216,396,2022-08-02
Dante Pettis,WR,NYG,216,397,2022-08-02
Tyrod Taylor,QB,NYG,216,398,2022-08-02
James Mitchell,TE,DET,216,399,2022-08-02
Juwan Johnson,TE,NO,216,400,2022-08-02
