player,pos,team,adp,rank,date
Dawson Knox,TE,BUF,100.7,100,2022-09-08
Miles Sanders,RB,PHI,101.4,101,2022-09-08
Tyler Lockett,WR,SEA,102.5,102,2022-09-08
Treylon Burks,WR,TEN,102.9,103,2022-09-08
Cordarrelle Patterson,RB,ATL,104.2,104,2022-09-08
Matthew Stafford,QB,LA,105.4,105,2022-09-08
Devin Singletary,RB,BUF,106.9,106,2022-09-08
Derek Carr,QB,LV,108,107,2022-09-08
James Cook,RB,BUF,108.5,108,2022-09-08
Tyler Boyd,WR,CIN,108.9,109,2022-09-08
Aaron Rodgers,QB,GB,110.3,110,2022-09-08
Zach Ertz,TE,ARI,113,111,2022-09-08
Rondale Moore,WR,ARI,113.2,112,2022-09-08
Melvin Gordon,RB,DEN,113.6,113,2022-09-08
Cole Kmet,TE,CHI,114,114,2022-09-08
Darrell Henderson,RB,LA,115,115,2022-09-08
Chase Claypool,WR,PIT,115.2,116,2022-09-08
Kirk Cousins,QB,MIN,116.2,117,2022-09-08
Michael Gallup,WR,DAL,116.2,118,2022-09-08
Julio Jones,WR,N/A,118.3,119,2022-09-08
Joshua Palmer,WR,LAC,120.1,120,2022-09-08
Romeo Doubs,WR,GB,120.8,121,2022-09-08
Kenneth Walker,RB,SEA,122,122,2022-09-08
Isaiah McKenzie,WR,BUF,122.7,123,2022-09-08
Nyheim Hines,RB,IND,123.5,124,2022-09-08
Jahan Dotson,WR,WAS,125.4,125,2022-09-08
Pat Freiermuth,TE,PIT,126.4,126,2022-09-08
Garrett Wilson,WR,NYJ,127.9,127,2022-09-08
Justin Fields,QB,CHI,128.2,128,2022-09-08
Michael Carter,RB,NYJ,129.3,129,2022-09-08
Tua Tagovailoa,QB,MIA,133.2,130,2022-09-08
Kenneth Gainwell,RB,PHI,133.2,131,2022-09-08
Russell Gage,WR,TB,133.4,132,2022-09-08
Rachaad White,RB,TB,133.7,133,2022-09-08
James Robinson,RB,JAX,134.5,134,2022-09-08
Alexander Mattison,RB,MIN,135.6,135,2022-09-08
Irv Smith,TE,MIN,136.9,136,2022-09-08
Trevor Lawrence,QB,JAX,137.7,137,2022-09-08
Mecole Hardman,WR,KC,138,138,2022-09-08
Nico Collins,WR,HOU,139.2,139,2022-09-08
DeVante Parker,WR,NE,139.4,140,2022-09-08
D.J. Chark,WR,DET,142.4,141,2022-09-08
Albert Okwuegbunam,TE,DEN,143.3,142,2022-09-08
David Njoku,TE,CLE,143.6,143,2022-09-08
Jameis Winston,QB,NO,144.1,144,2022-09-08
Jakobi Meyers,WR,NE,146.2,145,2022-09-08
Isiah Pacheco,RB,KC,147.2,146,2022-09-08
K.J. Osborn,WR,MIN,147.4,147,2022-09-08
Wan'Dale Robinson,WR,NYG,149.1,148,2022-09-08
Raheem Mostert,RB,MIA,149.4,149,2022-09-08
Tyler Allgeier,RB,ATL,151.5,150,2022-09-08
KJ Hamler,WR,DEN,151.8,151,2022-09-08
Hunter Henry,TE,NE,152.4,152,2022-09-08
Jalen Tolbert,WR,DAL,153.5,153,2022-09-08
Khalil Herbert,RB,CHI,154.1,154,2022-09-08
Jarvis Landry,WR,NO,154.9,155,2022-09-08
Matt Ryan,QB,IND,155,156,2022-09-08
Christian Watson,WR,GB,157.4,157,2022-09-08
Jamaal Williams,RB,DET,158.3,158,2022-09-08
Gerald Everett,TE,LAC,158.6,159,2022-09-08
Robert Tonyan,TE,GB,160.1,160,2022-09-08
Zamir White,RB,LV,161.8,161,2022-09-08
Robby Anderson,WR,CAR,162.1,162,2022-09-08
Tyler Higbee,TE,LA,163.8,163,2022-09-08
J.D. McKissic,RB,WAS,163.9,164,2022-09-08
Alec Pierce,WR,IND,165.2,165,2022-09-08
Brian Robinson Jr.,RB,WAS,166.1,166,2022-09-08
Jameson Williams,WR,DET,166.5,167,2022-09-08
Daniel Jones,QB,NYG,168.4,168,2022-09-08
Mike Gesicki,TE,MIA,170.7,169,2022-09-08
Marvin Jones,WR,JAX,172.3,170,2022-09-08
Sammy Watkins,WR,GB,172.7,171,2022-09-08
Van Jefferson,WR,LA,172.8,172,2022-09-08
Evan Engram,TE,JAX,174.2,173,2022-09-08
Jared Goff,QB,DET,174.6,174,2022-09-08
Baker Mayfield,QB,CAR,175.1,175,2022-09-08
Isaiah Likely,TE,BAL,177.7,176,2022-09-08
Jerick McKinnon,RB,KC,177.8,177,2022-09-08
Hayden Hurst,TE,CIN,178,178,2022-09-08
Zay Jones,WR,JAX,180.6,179,2022-09-08
Tyrion Davis-Price,RB,SF,180.8,180,2022-09-08
Jeff Wilson,RB,SF,184.3,181,2022-09-08
Kenny Golladay,WR,NYG,184.7,182,2022-09-08
Corey Davis,WR,NYJ,184.9,183,2022-09-08
Austin Hooper,TE,TEN,186,184,2022-09-08
Mac Jones,QB,NE,187.1,185,2022-09-08
Isaiah Spiller,RB,LAC,187.2,186,2022-09-08
Eno Benjamin,RB,ARI,188.4,187,2022-09-08
Parris Campbell,WR,IND,189.2,188,2022-09-08
Deshaun Watson,QB,CLE,191.1,189,2022-09-08
Mark Ingram,RB,NO,191.4,190,2022-09-08
Noah Fant,TE,SEA,192.4,191,2022-09-08
Ryan Tannehill,QB,TEN,193.1,192,2022-09-08
David Bell,WR,CLE,193.2,193,2022-09-08
A.J. Green,WR,ARI,194.6,194,2022-09-08
Brevin Jordan,TE,HOU,196.5,195,2022-09-08
Mike Davis,RB,ATL,198,196,2022-09-08
Curtis Samuel,WR,WAS,199.8,197,2022-09-08
Davis Mills,QB,HOU,200.5,198,2022-09-08
Taysom Hill,TE,NO,201,199,2022-09-08
Devin Duvernay,WR,BAL,201.7,200,2022-09-08
Sony Michel,RB,LA,202.1,201,2022-09-08
Logan Thomas,TE,WAS,203.2,202,2022-09-08
Carson Wentz,QB,WAS,203.9,203,2022-09-08
Jaylen Warren,RB,PIT,204.3,204,2022-09-08
Mo Alie-Cox,TE,IND,204.7,205,2022-09-08
Marcus Mariota,QB,ATL,205.9,206,2022-09-08
Odell Beckham,WR,N/A,206,207,2022-09-08
Donovan Peoples-Jones,WR,CLE,206.5,208,2022-09-08
Kenyan Drake,RB,LV,207.1,209,2022-09-08
Jamison Crowder,WR,BUF,207.3,210,2022-09-08
Randall Cobb,WR,GB,208.8,211,2022-09-08
Rex Burkhead,RB,HOU,209.6,212,2022-09-08
Zach Wilson,QB,NYJ,210.1,213,2022-09-08
Cameron Brate,TE,TB,210.4,214,2022-09-08
Zack Moss,RB,BUF,210.5,215,2022-09-08
Laviska Shenault,WR,JAX,210.8,216,2022-09-08
Kendrick Bourne,WR,NE,211.6,217,2022-09-08
Boston Scott,RB,PHI,211.7,218,2022-09-08
Nick Westbrook-Ikhine,WR,TEN,212.1,219,2022-09-08
Sterling Shepard,WR,NYG,212.1,220,2022-09-08
Chuba Hubbard,RB,CAR,212.4,221,2022-09-08
Kenny Pickett,QB,PIT,213,222,2022-09-08
Cedrick Wilson,WR,MIA,213,223,2022-09-08
Khalil Shakir,WR,BUF,213.1,224,2022-09-08
D'Onta Foreman,RB,CAR,213.2,225,2022-09-08
Mitchell Trubisky,QB,PIT,213.6,226,2022-09-08
Darrel Williams,RB,KC,213.8,227,2022-09-08
Kyle Philips,WR,TEN,214,228,2022-09-08
Dontrell Hilliard,RB,TEN,214,229,2022-09-08
Quez Watkins,WR,PHI,214.1,230,2022-09-08
Jonnu Smith,TE,NE,214.1,231,2022-09-08
Trey McBride,TE,ARI,214.2,232,2022-09-08
Damien Williams,RB,ATL,214.3,233,2022-09-08
Malik Willis,QB,TEN,214.3,234,2022-09-08
D'Ernest Johnson,RB,CLE,214.3,235,2022-09-08
Tyler Conklin,TE,NYJ,214.4,236,2022-09-08
Danny Gray,WR,SF,214.4,237,2022-09-08
Ameer Abdullah,RB,LV,214.4,238,2022-09-08
Nelson Agholor,WR,NE,214.5,239,2022-09-08
Gus Edwards,RB,BAL,214.7,240,2022-09-08
Samaje Perine,RB,CIN,214.7,241,2022-09-08
Daniel Bellinger,TE,NYG,214.7,242,2022-09-08
Velus Jones,WR,CHI,215,243,2022-09-08
William Fuller,WR,N/A,215,244,2022-09-08
Ronald Jones,RB,KC,215,245,2022-09-08
Kyren Williams,RB,LA,215.1,246,2022-09-08
Bryan Edwards,WR,LV,215.2,247,2022-09-08
Noah Brown,WR,DAL,215.2,248,2022-09-08
Byron Pringle,WR,CHI,215.2,249,2022-09-08
Jalen Reagor,WR,PHI,215.3,250,2022-09-08
Kyle Rudolph,TE,N/A,215.3,251,2022-09-08
Jalen Guyton,WR,LAC,215.3,252,2022-09-08
Braxton Berrios,WR,NYJ,215.4,253,2022-09-08
Chris Evans,RB,CIN,215.4,254,2022-09-08
Geno Smith,QB,SEA,215.5,255,2022-09-08
Desmond Ridder,QB,ATL,215.6,256,2022-09-08
Hassan Haskins,RB,TEN,215.6,257,2022-09-08
Trey Sermon,RB,SF,215.6,258,2022-09-08
Demarcus Robinson,WR,LV,215.6,259,2022-09-08
Ty Montgomery,WR,NE,215.6,260,2022-09-08
Rob Gronkowski,TE,TB,215.6,261,2022-09-08
Amari Rodgers,WR,GB,215.6,262,2022-09-08
Joshua Kelley,RB,LAC,215.7,263,2022-09-08
C.J. Uzomah,TE,NYJ,215.7,264,2022-09-08
Justin Watson,WR,KC,215.7,265,2022-09-08
Terrace Marshall,WR,CAR,215.7,266,2022-09-08
Tutu Atwell,WR,LA,215.7,267,2022-09-08
Jauan Jennings,WR,SF,215.8,268,2022-09-08
Tommy Tremble,TE,CAR,215.8,269,2022-09-08
Ty Chandler,RB,MIN,215.8,270,2022-09-08
Jody Fortson,TE,KC,215.8,271,2022-09-08
Donald Parham,TE,LAC,215.8,272,2022-09-08
Matt Breida,RB,NYG,215.8,273,2022-09-08
Olamide Zaccheaus,WR,ATL,215.8,274,2022-09-08
Equanimeous St. Brown,WR,CHI,215.8,275,2022-09-08
Mack Hollins,WR,LV,215.8,276,2022-09-08
Jacoby Brissett,QB,CLE,215.8,277,2022-09-08
Greg Dulcich,TE,DEN,215.8,278,2022-09-08
James Proche,WR,BAL,215.8,279,2022-09-08
Marquez Callaway,WR,NO,215.9,280,2022-09-08
Myles Gaskin,RB,MIA,215.9,281,2022-09-08
Adam Trautman,TE,NO,215.9,282,2022-09-08
Jimmy Garoppolo,QB,SF,215.9,283,2022-09-08
Eric Ezukanma,WR,MIA,215.9,284,2022-09-08
Rashard Higgins,WR,CAR,215.9,285,2022-09-08
Josh Reynolds,WR,DET,215.9,286,2022-09-08
Tyler Johnson,WR,TB,215.9,287,2022-09-08
Jake Ferguson,TE,DAL,215.9,288,2022-09-08
Montrell Washington,WR,DEN,215.9,289,2022-09-08
O.J. Howard,TE,BUF,215.9,290,2022-09-08
Shi Smith,WR,CAR,215.9,291,2022-09-08
Tyler Huntley,QB,BAL,215.9,292,2022-09-08
Tyquan Thornton,WR,NE,215.9,293,2022-09-08
Jared Cook,TE,LAC,215.9,294,2022-09-08
Ke'Shawn Vaughn,RB,TB,215.9,295,2022-09-08
Denzel Mims,WR,NYJ,215.9,296,2022-09-08
Foster Moreau,TE,LV,215.9,297,2022-09-08
Ashton Dulin,WR,IND,215.9,298,2022-09-08
Zach Pascal,WR,PHI,215.9,299,2022-09-08
Brandon Bolden,RB,LV,215.9,300,2022-09-08
Josh Gordon,WR,KC,215.9,301,2022-09-08
Jamal Agnew,WR,JAX,215.9,302,2022-09-08
James Washington,WR,DAL,215.9,303,2022-09-08
Travis Homer,RB,SEA,215.9,304,2022-09-08
Gunner Olszewski,WR,PIT,215.9,305,2022-09-08
Jelani Woods,TE,IND,215.9,306,2022-09-08
Tyron Johnson,WR,LV,216,307,2022-09-08
DeeJay Dallas,RB,SEA,216,308,2022-09-08
Andy Isabella,WR,ARI,216,309,2022-09-08
Cade Otton,TE,TB,216,310,2022-09-08
Pierre Strong,RB,NE,216,311,2022-09-08
Julius Chestnut,RB,TEN,216,312,2022-09-08
Joe Flacco,QB,NYJ,216,313,2022-09-08
Antonio Brown,WR,N/A,216,314,2022-09-08
Juwann Winfree,WR,GB,216,315,2022-09-08
DeAndre Carter,WR,LAC,216,316,2022-09-08
Trestan Ebnar,RB,CHI,216,317,2022-09-08
Chase Allen,TE,CHI,216,318,2022-09-08
Marlon Mack,RB,HOU,216,319,2022-09-08
Scott Miller,WR,TB,216,320,2022-09-08
Tre'Quan Smith,WR,NO,216,321,2022-09-08
Willie Snead,WR,N/A,216,322,2022-09-08
Darius Slayton,WR,NYG,216,323,2022-09-08
Justin Jackson,RB,LAC,216,324,2022-09-08
Benny Snell,RB,PIT,216,325,2022-09-08
Harrison Bryant,TE,CLE,216,326,2022-09-08
Sam Howell,QB,WAS,216,327,2022-09-08
Jerome Ford,RB,CLE,216,328,2022-09-08
Feleipe Franks,QB,ATL,216,329,2022-09-08
Jonathan Williams,RB,WAS,216,330,2022-09-08
DJ Turner,WR,LV,216,331,2022-09-08
Marquise Goodwin,WR,CHI,216,332,2022-09-08
Snoop Conner,RB,JAX,216,333,2022-09-08
Marken Michel,WR,WAS,216,334,2022-09-08
Tajae Sharpe,WR,ATL,216,335,2022-09-08
Benny LeMay,RB,N/A,216,336,2022-09-08
Keelan Cole,WR,NYJ,216,337,2022-09-08
Dyami Brown,WR,WAS,216,338,2022-09-08
N'Keal Harry,WR,NE,216,339,2022-09-08
Ihmir Smith-Marsette,WR,MIN,216,340,2022-09-08
Ian Thomas,TE,CAR,216,341,2022-09-08
Ray-Ray McCloud,WR,SF,216,342,2022-09-08
Alex Collins,RB,SEA,216,343,2022-09-08
Demetric Felton,RB,CLE,216,344,2022-09-08
Mason Rudolph,QB,PIT,216,345,2022-09-08
Luke Farrell,TE,JAX,216,346,2022-09-08
Kene Nwangwu,RB,MIN,216,347,2022-09-08
Ben Skowronek,WR,LA,216,348,2022-09-08
Taiwan Jones,RB,BUF,216,349,2022-09-08
Deon Jackson,RB,IND,216,350,2022-09-08
Keaontay Ingram,RB,ARI,216,351,2022-09-08
Chigoziem Okonkwo,TE,TEN,216,352,2022-09-08
Robert Griffin,QB,N/A,216,353,2022-09-08
Phillip Dorsett,WR,HOU,216,354,2022-09-08
Chris Oladokun,QB,PIT,216,355,2022-09-08
Tommy Sweeney,TE,BUF,216,356,2022-09-08
John Metchie,WR,HOU,216,357,2022-09-08
Tyler Davis,TE,GB,216,358,2022-09-08
Brycen Hopkins,TE,LA,216,359,2022-09-08
Quintin Morris,TE,BUF,216,360,2022-09-08
Tony Romo,QB,N/A,216,361,2022-09-08
Kylen Granson,TE,IND,216,362,2022-09-08
Tim Jones,WR,JAX,216,363,2022-09-08
Drew Lock,QB,SEA,216,364,2022-09-08
Chris Carson,RB,SEA,216,365,2022-09-08
Teddy Bridgewater,QB,MIA,216,366,2022-09-08
James White,RB,NE,216,367,2022-09-08
Chris Conley,WR,HOU,216,368,2022-09-08
Carlos Hyde,RB,N/A,216,369,2022-09-08
Jordan Love,QB,GB,216,370,2022-09-08
Anthony Firkser,TE,ATL,216,371,2022-09-08
Eric Ebron,TE,N/A,216,372,2022-09-08
Chris Herndon,TE,MIN,216,373,2022-09-08
Gardner Minshew,QB,PHI,216,374,2022-09-08
Giovani Bernard,RB,TB,216,375,2022-09-08
Calvin Austin,WR,PIT,216,376,2022-09-08
Andy Dalton,QB,NO,216,377,2022-09-08
Tylan Wallace,WR,BAL,216,378,2022-09-08
Deonte Harty,WR,NO,216,379,2022-09-08
T.Y. Hilton,WR,IND,216,380,2022-09-08
Marcedes Lewis,TE,GB,216,381,2022-09-08
Bo Melton,WR,SEA,216,382,2022-09-08
Jeremy Ruckert,TE,NYJ,216,383,2022-09-08
Kalif Raymond,WR,DET,216,384,2022-09-08
Nick Vannett,TE,NO,216,385,2022-09-08
Simi Fehoko,WR,DAL,216,386,2022-09-08
Antonio Williams,RB,NYG,216,387,2022-09-08
Maxx Williams,TE,ARI,216,388,2022-09-08
Noah Gray,TE,KC,216,389,2022-09-08
Tyler Badie,RB,BAL,216,390,2022-09-08
Jarrett Stidham,QB,NE,216,391,2022-09-08
Mike Boone,RB,DEN,216,392,2022-09-08
John Wolford,QB,LA,216,393,2022-09-08
Dante Pettis,WR,NYG,216,394,2022-09-08
Mike Strachan,WR,IND,216,395,2022-09-08
Cole Beasley,WR,N/A,216,396,2022-09-08
Grant Calcaterra,TE,PHI,216,397,2022-09-08
Connor Heyward,TE,PIT,216,398,2022-09-08
Colby Parkinson,TE,SEA,216,399,2022-09-08
Josiah Deguara,TE,GB,216,400,2022-09-08
