player,pos,team,adp,rank,date
George Kittle,TE,SF,52.2,53,2022-08-05
D.K. Metcalf,WR,SEA,53.3,54,2022-08-05
Rashod Bateman,WR,BAL,53.7,55,2022-08-05
David Montgomery,RB,CHI,56.5,56,2022-08-05
Chris Godwin,WR,TB,57.2,57,2022-08-05
Darnell Mooney,WR,CHI,58.5,58,2022-08-05
Amon-Ra St. Brown,WR,DET,60,59,2022-08-05
Kyler Murray,QB,ARI,60.6,60,2022-08-05
J.K. Dobbins,RB,BAL,61.4,61,2022-08-05
Amari Cooper,WR,CLE,64,62,2022-08-05
Jalen Hurts,QB,PHI,64.3,63,2022-08-05
Elijah Mitchell,RB,SF,65.1,64,2022-08-05
Michael Thomas,WR,NO,66,65,2022-08-05
Elijah Moore,WR,NYJ,66.5,66,2022-08-05
Josh Jacobs,RB,LV,66.8,67,2022-08-05
AJ Dillon,RB,GB,66.9,68,2022-08-05
Adam Thielen,WR,MIN,68.6,69,2022-08-05
Dalton Schultz,TE,DAL,70.7,70,2022-08-05
DeVonta Smith,WR,PHI,72.7,71,2022-08-05
DeAndre Hopkins,WR,ARI,72.7,72,2022-08-05
Drake London,WR,ATL,72.8,73,2022-08-05
Joe Burrow,QB,CIN,74.2,74,2022-08-05
Trey Lance,QB,SF,75.1,75,2022-08-05
Allen Lazard,WR,GB,75.1,76,2022-08-05
Kadarius Toney,WR,NYG,76.9,77,2022-08-05
Antonio Gibson,RB,WAS,78.4,78,2022-08-05
Russell Wilson,QB,DEN,79.7,79,2022-08-05
Christian Kirk,WR,JAX,80.6,80,2022-08-05
Brandon Aiyuk,WR,SF,82.3,81,2022-08-05
Miles Sanders,RB,PHI,82.4,82,2022-08-05
Hunter Renfrow,WR,LV,82.9,83,2022-08-05
Tony Pollard,RB,DAL,83.7,84,2022-08-05
Tom Brady,QB,TB,85,85,2022-08-05
Clyde Edwards-Helaire,RB,KC,87.1,86,2022-08-05
Treylon Burks,WR,TEN,87.6,87,2022-08-05
Dak Prescott,QB,DAL,88.3,88,2022-08-05
Rashaad Penny,RB,SEA,90.2,89,2022-08-05
T.J. Hockenson,TE,DET,90.5,90,2022-08-05
Chris Olave,WR,NO,91,91,2022-08-05
Chase Edmonds,RB,MIA,92.5,92,2022-08-05
Marquez Valdes-Scantling,WR,KC,92.7,93,2022-08-05
Kareem Hunt,RB,CLE,94.6,94,2022-08-05
Russell Gage,WR,TB,94.9,95,2022-08-05
Skyy Moore,WR,KC,96,96,2022-08-05
Rhamondre Stevenson,RB,NE,97.1,97,2022-08-05
Damien Harris,RB,NE,97.2,98,2022-08-05
Dallas Goedert,TE,PHI,99.1,99,2022-08-05
Matthew Stafford,QB,LA,99.7,100,2022-08-05
Tyler Lockett,WR,SEA,100.5,101,2022-08-05
Robert Woods,WR,TEN,102.3,102,2022-08-05
Devin Singletary,RB,BUF,102.6,103,2022-08-05
James Cook,RB,BUF,104,104,2022-08-05
Dawson Knox,TE,BUF,104.6,105,2022-08-05
Chase Claypool,WR,PIT,105.9,106,2022-08-05
Derek Carr,QB,LV,107.8,107,2022-08-05
Zach Ertz,TE,ARI,108,108,2022-08-05
Kenneth Walker,RB,SEA,109.3,109,2022-08-05
Tyler Boyd,WR,CIN,109.6,110,2022-08-05
Melvin Gordon,RB,DEN,110.6,111,2022-08-05
Garrett Wilson,WR,NYJ,111.5,112,2022-08-05
Cordarrelle Patterson,RB,ATL,112.1,113,2022-08-05
Aaron Rodgers,QB,GB,112.2,114,2022-08-05
Rondale Moore,WR,ARI,114.7,115,2022-08-05
Kirk Cousins,QB,MIN,116.7,116,2022-08-05
Isaiah Spiller,RB,LAC,118.9,117,2022-08-05
Jalen Tolbert,WR,DAL,119.4,118,2022-08-05
Rachaad White,RB,TB,120.1,119,2022-08-05
Kenny Golladay,WR,NYG,121.3,120,2022-08-05
Mecole Hardman,WR,KC,121.8,121,2022-08-05
Julio Jones,WR,N/A,124.5,122,2022-08-05
Irv Smith,TE,MIN,125.9,123,2022-08-05
Justin Fields,QB,CHI,126.3,124,2022-08-05
Alexander Mattison,RB,MIN,127.5,125,2022-08-05
Cole Kmet,TE,CHI,128.1,126,2022-08-05
Christian Watson,WR,GB,128.1,127,2022-08-05
DeVante Parker,WR,NE,128.9,128,2022-08-05
Dameon Pierce,RB,HOU,130.4,129,2022-08-05
Jakobi Meyers,WR,NE,131,130,2022-08-05
Darrell Henderson,RB,LA,131.8,131,2022-08-05
Joshua Palmer,WR,LAC,132.1,132,2022-08-05
Michael Gallup,WR,DAL,133.6,133,2022-08-05
Ronald Jones,RB,KC,134.9,134,2022-08-05
Tua Tagovailoa,QB,MIA,135.2,135,2022-08-05
Pat Freiermuth,TE,PIT,136.7,136,2022-08-05
Jahan Dotson,WR,WAS,138.3,137,2022-08-05
Nyheim Hines,RB,IND,139,138,2022-08-05
Jarvis Landry,WR,NO,139.3,139,2022-08-05
K.J. Osborn,WR,MIN,142.5,140,2022-08-05
Mike Gesicki,TE,MIA,143.1,141,2022-08-05
Tyler Allgeier,RB,ATL,143.3,142,2022-08-05
Deshaun Watson,QB,CLE,144,143,2022-08-05
Trevor Lawrence,QB,JAX,145.3,144,2022-08-05
Hunter Henry,TE,NE,145.4,145,2022-08-05
Kenneth Gainwell,RB,PHI,145.9,146,2022-08-05
Robby Anderson,WR,CAR,148.6,147,2022-08-05
Michael Carter,RB,NYJ,148.7,148,2022-08-05
Jameson Williams,WR,DET,149.8,149,2022-08-05
Albert Okwuegbunam,TE,DEN,150.1,150,2022-08-05
James Robinson,RB,JAX,151,151,2022-08-05
D.J. Chark,WR,DET,151.7,152,2022-08-05
Jameis Winston,QB,NO,154.3,153,2022-08-05
Nico Collins,WR,HOU,154.8,154,2022-08-05
Gerald Everett,TE,LAC,155.1,155,2022-08-05
George Pickens,WR,PIT,155.4,156,2022-08-05
David Njoku,TE,CLE,155.9,157,2022-08-05
Matt Ryan,QB,IND,160.5,158,2022-08-05
Khalil Herbert,RB,CHI,160.6,159,2022-08-05
Tyrion Davis-Price,RB,SF,161.1,160,2022-08-05
Daniel Jones,QB,NYG,161.5,161,2022-08-05
Isaiah McKenzie,WR,BUF,161.8,162,2022-08-05
Jamison Crowder,WR,BUF,164.5,163,2022-08-05
Robert Tonyan,TE,GB,165.1,164,2022-08-05
Van Jefferson,WR,LA,166.4,165,2022-08-05
Tyler Higbee,TE,LA,166.9,166,2022-08-05
KJ Hamler,WR,DEN,167.7,167,2022-08-05
Parris Campbell,WR,IND,169.3,168,2022-08-05
Marvin Jones,WR,JAX,169.6,169,2022-08-05
Jamaal Williams,RB,DET,170.9,170,2022-08-05
Noah Fant,TE,SEA,171,171,2022-08-05
Wan'Dale Robinson,WR,NYG,171.1,172,2022-08-05
Corey Davis,WR,NYJ,173.5,173,2022-08-05
Gus Edwards,RB,BAL,173.7,174,2022-08-05
Mac Jones,QB,NE,174.2,175,2022-08-05
Romeo Doubs,WR,GB,176.6,176,2022-08-05
Evan Engram,TE,JAX,178.2,177,2022-08-05
Hayden Hurst,TE,CIN,178.4,178,2022-08-05
Brian Robinson Jr.,RB,WAS,179,179,2022-08-05
Alec Pierce,WR,IND,180.6,180,2022-08-05
Marlon Mack,RB,HOU,182.5,181,2022-08-05
Darrel Williams,RB,KC,182.6,182,2022-08-05
Austin Hooper,TE,TEN,184.3,183,2022-08-05
Donovan Peoples-Jones,WR,CLE,185.1,184,2022-08-05
Sammy Watkins,WR,GB,186,185,2022-08-05
Raheem Mostert,RB,MIA,186.9,186,2022-08-05
William Fuller,WR,N/A,187.1,187,2022-08-05
Zach Wilson,QB,NYJ,187.1,188,2022-08-05
J.D. McKissic,RB,WAS,190.3,189,2022-08-05
Ryan Tannehill,QB,TEN,190.7,190,2022-08-05
Kendrick Bourne,WR,NE,191.4,191,2022-08-05
Jerick McKinnon,RB,KC,193.1,192,2022-08-05
Jared Goff,QB,DET,194.2,193,2022-08-05
A.J. Green,WR,ARI,196.3,194,2022-08-05
Curtis Samuel,WR,WAS,196.9,195,2022-08-05
Taysom Hill,TE,NO,197.6,196,2022-08-05
Mark Ingram,RB,NO,200.7,197,2022-08-05
Brevin Jordan,TE,HOU,201,198,2022-08-05
Devin Duvernay,WR,BAL,202.8,199,2022-08-05
Chris Evans,RB,CIN,202.9,200,2022-08-05
Baker Mayfield,QB,CAR,203.1,201,2022-08-05
Odell Beckham,WR,N/A,203.6,202,2022-08-05
Zamir White,RB,LV,205.6,203,2022-08-05
Carson Wentz,QB,WAS,205.8,204,2022-08-05
David Bell,WR,CLE,205.8,205,2022-08-05
Zay Jones,WR,JAX,205.9,206,2022-08-05
D'Onta Foreman,RB,CAR,206,207,2022-08-05
Cameron Brate,TE,TB,206.6,208,2022-08-05
Davis Mills,QB,HOU,206.9,209,2022-08-05
Terrace Marshall,WR,CAR,207.2,210,2022-08-05
Mo Alie-Cox,TE,IND,209.3,211,2022-08-05
D'Ernest Johnson,RB,CLE,209.4,212,2022-08-05
Kyle Rudolph,TE,N/A,210.3,213,2022-08-05
Randall Cobb,WR,GB,210.3,214,2022-08-05
Kenyan Drake,RB,LV,210.6,215,2022-08-05
Logan Thomas,TE,WAS,211.6,216,2022-08-05
Sony Michel,RB,LA,211.8,217,2022-08-05
Marcus Mariota,QB,ATL,212.2,218,2022-08-05
Isiah Pacheco,RB,KC,212.4,219,2022-08-05
Jalen Guyton,WR,LAC,212.5,220,2022-08-05
Cedrick Wilson,WR,MIA,212.9,221,2022-08-05
Greg Dulcich,TE,DEN,213.1,222,2022-08-05
Tyquan Thornton,WR,NE,213.1,223,2022-08-05
Jeff Wilson,RB,SF,213.3,224,2022-08-05
Hassan Haskins,RB,TEN,213.4,225,2022-08-05
Laviska Shenault,WR,JAX,213.7,226,2022-08-05
Trey Sermon,RB,SF,213.8,227,2022-08-05
Eno Benjamin,RB,ARI,213.9,228,2022-08-05
Byron Pringle,WR,CHI,214.1,229,2022-08-05
Jonnu Smith,TE,NE,214.2,230,2022-08-05
Quez Watkins,WR,PHI,214.3,231,2022-08-05
Bryan Edwards,WR,LV,214.3,232,2022-08-05
Mitchell Trubisky,QB,PIT,214.5,233,2022-08-05
Velus Jones,WR,CHI,214.6,234,2022-08-05
Nick Westbrook-Ikhine,WR,TEN,214.6,235,2022-08-05
C.J. Uzomah,TE,NYJ,214.7,236,2022-08-05
Trey McBride,TE,ARI,214.7,237,2022-08-05
Chuba Hubbard,RB,CAR,215.1,238,2022-08-05
Jauan Jennings,WR,SF,215.3,239,2022-08-05
Amari Rodgers,WR,GB,215.3,240,2022-08-05
James Proche,WR,BAL,215.4,241,2022-08-05
Donald Parham,TE,LAC,215.4,242,2022-08-05
Khalil Shakir,WR,BUF,215.4,243,2022-08-05
Daniel Bellinger,TE,NYG,215.4,244,2022-08-05
Kyle Philips,WR,TEN,215.4,245,2022-08-05
James Washington,WR,DAL,215.5,246,2022-08-05
Tyler Badie,RB,BAL,215.5,247,2022-08-05
Sterling Shepard,WR,NYG,215.6,248,2022-08-05
Adam Trautman,TE,NO,215.6,249,2022-08-05
Matt Breida,RB,NYG,215.6,250,2022-08-05
Noah Brown,WR,DAL,215.6,251,2022-08-05
Samaje Perine,RB,CIN,215.6,252,2022-08-05
Jimmy Garoppolo,QB,SF,215.6,253,2022-08-05
Zack Moss,RB,BUF,215.6,254,2022-08-05
Braxton Berrios,WR,NYJ,215.6,255,2022-08-05
Dontrell Hilliard,RB,TEN,215.6,256,2022-08-05
N'Keal Harry,WR,NE,215.6,257,2022-08-05
Kenny Pickett,QB,PIT,215.7,258,2022-08-05
Mike Davis,RB,ATL,215.7,259,2022-08-05
Tutu Atwell,WR,LA,215.7,260,2022-08-05
Rob Gronkowski,TE,TB,215.7,261,2022-08-05
Boston Scott,RB,PHI,215.7,262,2022-08-05
Ashton Dulin,WR,IND,215.7,263,2022-08-05
Rex Burkhead,RB,HOU,215.7,264,2022-08-05
Demarcus Robinson,WR,LV,215.8,265,2022-08-05
Josh Reynolds,WR,DET,215.8,266,2022-08-05
O.J. Howard,TE,BUF,215.8,267,2022-08-05
Tyler Conklin,TE,NYJ,215.8,268,2022-08-05
Danny Gray,WR,SF,215.8,269,2022-08-05
Isaiah Likely,TE,BAL,215.8,270,2022-08-05
Snoop Conner,RB,JAX,215.8,271,2022-08-05
Desmond Ridder,QB,ATL,215.8,272,2022-08-05
Cole Beasley,WR,N/A,215.8,273,2022-08-05
Geno Smith,QB,SEA,215.8,274,2022-08-05
Pierre Strong,RB,NE,215.8,275,2022-08-05
Nelson Agholor,WR,NE,215.8,276,2022-08-05
Marquez Callaway,WR,NO,215.8,277,2022-08-05
Benny Snell,RB,PIT,215.8,278,2022-08-05
Jacoby Brissett,QB,CLE,215.8,279,2022-08-05
Tommy Tremble,TE,CAR,215.9,280,2022-08-05
Foster Moreau,TE,LV,215.9,281,2022-08-05
Josh Gordon,WR,KC,215.9,282,2022-08-05
Harrison Bryant,TE,CLE,215.9,283,2022-08-05
Calvin Austin,WR,PIT,215.9,284,2022-08-05
T.J. Vasher,WR,DAL,215.9,285,2022-08-05
Keaontay Ingram,RB,ARI,215.9,286,2022-08-05
Dan Arnold,TE,JAX,215.9,287,2022-08-05
Dyami Brown,WR,WAS,215.9,288,2022-08-05
Malik Willis,QB,TEN,215.9,289,2022-08-05
Darius Slayton,WR,NYG,215.9,290,2022-08-05
Damien Williams,RB,ATL,215.9,291,2022-08-05
Tylan Wallace,WR,BAL,215.9,292,2022-08-05
Ihmir Smith-Marsette,WR,MIN,215.9,293,2022-08-05
Montrell Washington,WR,DEN,215.9,294,2022-08-05
Rashard Higgins,WR,CAR,215.9,295,2022-08-05
Justin Jackson,RB,LAC,215.9,296,2022-08-05
Pharaoh Brown,TE,HOU,215.9,297,2022-08-05
Myles Gaskin,RB,MIA,215.9,298,2022-08-05
Jelani Woods,TE,IND,215.9,299,2022-08-05
Keelan Cole,WR,NYJ,215.9,300,2022-08-05
Drew Lock,QB,SEA,215.9,301,2022-08-05
Ke'Shawn Vaughn,RB,TB,215.9,302,2022-08-05
Olamide Zaccheaus,WR,ATL,215.9,303,2022-08-05
John Bates,TE,WAS,215.9,304,2022-08-05
Zach Pascal,WR,PHI,216,305,2022-08-05
Emmanuel Sanders,WR,BUF,216,306,2022-08-05
Chris Conley,WR,HOU,216,307,2022-08-05
Ricky Seals-Jones,TE,NYG,216,308,2022-08-05
Phillip Lindsay,RB,MIA,216,309,2022-08-05
Cade Otton,TE,TB,216,310,2022-08-05
Auden Tate,WR,ATL,216,311,2022-08-05
Kyren Williams,RB,LA,216,312,2022-08-05
Chris Herndon,TE,MIN,216,313,2022-08-05
Travis Fulgham,WR,DEN,216,314,2022-08-05
Deonte Harris,WR,NO,216,315,2022-08-05
Equanimeous St. Brown,WR,CHI,216,316,2022-08-05
Mack Hollins,WR,LV,216,317,2022-08-05
Justin Watson,WR,KC,216,318,2022-08-05
Chigoziem Okonkwo,TE,TEN,216,319,2022-08-05
James White,RB,NE,216,320,2022-08-05
Jalen Reagor,WR,PHI,216,321,2022-08-05
Eric Ezukanma,WR,MIA,216,322,2022-08-05
Noah Gray,TE,KC,216,323,2022-08-05
Kene Nwangwu,RB,MIN,216,324,2022-08-05
Ben Skowronek,WR,LA,216,325,2022-08-05
Juwan Johnson,TE,NO,216,326,2022-08-05
Antoine Wesley,WR,ARI,216,327,2022-08-05
Jody Fortson,TE,KC,216,328,2022-08-05
Tre'Quan Smith,WR,NO,216,329,2022-08-05
Jerome Ford,RB,CLE,216,330,2022-08-05
Cole Turner,TE,WAS,216,331,2022-08-05
Ty Montgomery,WR,NE,216,332,2022-08-05
Mike Boone,RB,DEN,216,333,2022-08-05
Elijhaa Penny,RB,NYG,216,334,2022-08-05
Juwann Winfree,WR,GB,216,335,2022-08-05
Dennis Houston,WR,DAL,216,336,2022-08-05
Scott Miller,WR,TB,216,337,2022-08-05
Quintez Cephus,WR,DET,216,338,2022-08-05
Kyle Juszczyk,RB,SF,216,339,2022-08-05
Justyn Ross,WR,KC,216,340,2022-08-05
Joshua Kelley,RB,LAC,216,341,2022-08-05
Laquon Treadwell,WR,JAX,216,342,2022-08-05
Jordan Akins,TE,NYG,216,343,2022-08-05
Gardner Minshew,QB,PHI,216,344,2022-08-05
Giovani Bernard,RB,TB,216,345,2022-08-05
Ty Johnson,RB,NYJ,216,346,2022-08-05
Denzel Mims,WR,NYJ,216,347,2022-08-05
Sam Howell,QB,WAS,216,348,2022-08-05
DeeJay Dallas,RB,SEA,216,349,2022-08-05
Matt Corral,QB,CAR,216,350,2022-08-05
Tyler Kroft,TE,NYJ,216,351,2022-08-05
T.Y. Hilton,WR,IND,216,352,2022-08-05
Tyler Johnson,WR,TB,216,353,2022-08-05
D'Wayne Eskridge,WR,SEA,216,354,2022-08-05
Anthony Schwartz,WR,CLE,216,355,2022-08-05
Brandon Bolden,RB,LV,216,356,2022-08-05
Brandon Powell,WR,LA,216,357,2022-08-05
Jaelon Darden,WR,TB,216,358,2022-08-05
Simi Fehoko,WR,DAL,216,359,2022-08-05
Ray-Ray McCloud,WR,SF,216,360,2022-08-05
Demetric Felton,RB,CLE,216,361,2022-08-05
Mason Rudolph,QB,PIT,216,362,2022-08-05
Trent Taylor,WR,CIN,216,363,2022-08-05
Tyler Huntley,QB,BAL,216,364,2022-08-05
Case Keenum,QB,BUF,216,365,2022-08-05
Josiah Deguara,TE,GB,216,366,2022-08-05
Tony Jones,RB,NO,216,367,2022-08-05
Ty Chandler,RB,MIN,216,368,2022-08-05
Mike Woods,WR,CLE,216,369,2022-08-05
Trestan Ebnar,RB,CHI,216,370,2022-08-05
Colin Kaepernick,QB,N/A,216,371,2022-08-05
John Metchie,WR,HOU,216,372,2022-08-05
Victor Bolden,WR,N/A,216,373,2022-08-05
Mataeo Durant,RB,PIT,216,374,2022-08-05
Samori Toure,WR,GB,216,375,2022-08-05
Antonio Brown,WR,N/A,216,376,2022-08-05
Duke Johnson,RB,BUF,216,377,2022-08-05
Kylen Granson,TE,IND,216,378,2022-08-05
Racey McMath,WR,TEN,216,379,2022-08-05
Bug Howard,TE,N/A,216,380,2022-08-05
Jared Cook,TE,LAC,216,381,2022-08-05
Jamal Agnew,WR,JAX,216,382,2022-08-05
Jordan Love,QB,GB,216,383,2022-08-05
Tyron Johnson,WR,LV,216,384,2022-08-05
David Johnson,RB,HOU,216,385,2022-08-05
Drew Sample,TE,CIN,216,386,2022-08-05
Richie James,WR,NYG,216,387,2022-08-05
Lynn Bowden,WR,MIA,216,388,2022-08-05
Carson Strong,QB,PHI,216,389,2022-08-05
Slade Bolden,WR,BAL,216,390,2022-08-05
Charlie Kolar,TE,BAL,216,391,2022-08-05
Seth Williams,WR,DEN,216,392,2022-08-05
Dez Fitzpatrick,WR,TEN,216,393,2022-08-05
Anthony Miller,WR,PIT,216,394,2022-08-05
Kellen Mond,QB,MIN,216,395,2022-08-05
Travis Homer,RB,SEA,216,396,2022-08-05
Kevin Harris,RB,NE,216,397,2022-08-05
Jake Ferguson,TE,DAL,216,398,2022-08-05
Abram Smith,RB,NO,216,399,2022-08-05
Ameer Abdullah,RB,LV,216,400,2022-08-05
