player,pos,team,adp,rank,date
Clyde Edwards-Helaire,RB,KC,87.3,86,2022-08-11
Treylon Burks,WR,TEN,87.4,87,2022-08-11
Chris Olave,WR,NO,88.2,88,2022-08-11
Dak Prescott,QB,DAL,88.6,89,2022-08-11
T.J. Hockenson,TE,DET,90.7,90,2022-08-11
Skyy Moore,WR,KC,91.1,91,2022-08-11
Chase Edmonds,RB,MIA,91.9,92,2022-08-11
Rashaad Penny,RB,SEA,92.6,93,2022-08-11
Rhamondre Stevenson,RB,NE,94.9,94,2022-08-11
Marquez Valdes-Scantling,WR,KC,95,95,2022-08-11
Kareem Hunt,RB,CLE,95.3,96,2022-08-11
Dallas Goedert,TE,PHI,97.2,97,2022-08-11
Damien Harris,RB,NE,99.2,98,2022-08-11
Tyler Lockett,WR,SEA,99.7,99,2022-08-11
Robert Woods,WR,TEN,100.1,100,2022-08-11
James Cook,RB,BUF,100.8,101,2022-08-11
Matthew Stafford,QB,LA,104.2,102,2022-08-11
Dawson Knox,TE,BUF,104.6,103,2022-08-11
Russell Gage,WR,TB,104.7,104,2022-08-11
Chase Claypool,WR,PIT,105.5,105,2022-08-11
Devin Singletary,RB,BUF,106.5,106,2022-08-11
Derek Carr,QB,LV,107.4,107,2022-08-11
Zach Ertz,TE,ARI,108.8,108,2022-08-11
Melvin Gordon,RB,DEN,109.1,109,2022-08-11
Tyler Boyd,WR,CIN,109.4,110,2022-08-11
Kenneth Walker,RB,SEA,110,111,2022-08-11
Aaron Rodgers,QB,GB,111.5,112,2022-08-11
Cordarrelle Patterson,RB,ATL,112.3,113,2022-08-11
Garrett Wilson,WR,NYJ,112.4,114,2022-08-11
Rondale Moore,WR,ARI,113.2,115,2022-08-11
Jalen Tolbert,WR,DAL,114.9,116,2022-08-11
Julio Jones,WR,N/A,116.6,117,2022-08-11
Kirk Cousins,QB,MIN,117.1,118,2022-08-11
Dameon Pierce,RB,HOU,120.1,119,2022-08-11
Mecole Hardman,WR,KC,122.2,120,2022-08-11
Isaiah Spiller,RB,LAC,122.6,121,2022-08-11
Rachaad White,RB,TB,124.4,122,2022-08-11
Cole Kmet,TE,CHI,124.5,123,2022-08-11
Kenny Golladay,WR,NYG,125.3,124,2022-08-11
DeVante Parker,WR,NE,125.5,125,2022-08-11
Darrell Henderson,RB,LA,125.6,126,2022-08-11
Joshua Palmer,WR,LAC,127.4,127,2022-08-11
Justin Fields,QB,CHI,128.4,128,2022-08-11
Alexander Mattison,RB,MIN,130.2,129,2022-08-11
Irv Smith,TE,MIN,133,130,2022-08-11
Michael Gallup,WR,DAL,133.2,131,2022-08-11
Jakobi Meyers,WR,NE,133.9,132,2022-08-11
Tua Tagovailoa,QB,MIA,134.1,133,2022-08-11
Nyheim Hines,RB,IND,134.6,134,2022-08-11
Pat Freiermuth,TE,PIT,138,135,2022-08-11
Jahan Dotson,WR,WAS,138,136,2022-08-11
Christian Watson,WR,GB,138.2,137,2022-08-11
Albert Okwuegbunam,TE,DEN,139,138,2022-08-11
Kenneth Gainwell,RB,PHI,139.1,139,2022-08-11
K.J. Osborn,WR,MIN,139.2,140,2022-08-11
D.J. Chark,WR,DET,140.4,141,2022-08-11
James Robinson,RB,JAX,142.3,142,2022-08-11
Tyler Allgeier,RB,ATL,142.9,143,2022-08-11
Jarvis Landry,WR,NO,145.1,144,2022-08-11
Trevor Lawrence,QB,JAX,146,145,2022-08-11
George Pickens,WR,PIT,146.1,146,2022-08-11
Mike Gesicki,TE,MIA,148.1,147,2022-08-11
Hunter Henry,TE,NE,149.1,148,2022-08-11
Robby Anderson,WR,CAR,149.4,149,2022-08-11
Michael Carter,RB,NYJ,150,150,2022-08-11
KJ Hamler,WR,DEN,151.4,151,2022-08-11
Nico Collins,WR,HOU,151.4,152,2022-08-11
Romeo Doubs,WR,GB,151.4,153,2022-08-11
Ronald Jones,RB,KC,153.1,154,2022-08-11
Khalil Herbert,RB,CHI,153.9,155,2022-08-11
Jameis Winston,QB,NO,155.7,156,2022-08-11
Isaiah McKenzie,WR,BUF,156.3,157,2022-08-11
Jameson Williams,WR,DET,158.6,158,2022-08-11
Gerald Everett,TE,LAC,159.6,159,2022-08-11
Matt Ryan,QB,IND,159.7,160,2022-08-11
David Njoku,TE,CLE,160,161,2022-08-11
Jamaal Williams,RB,DET,163.5,162,2022-08-11
Daniel Jones,QB,NYG,164,163,2022-08-11
Robert Tonyan,TE,GB,166.7,164,2022-08-11
Wan'Dale Robinson,WR,NYG,167,165,2022-08-11
Tyrion Davis-Price,RB,SF,167.6,166,2022-08-11
Tyler Higbee,TE,LA,168,167,2022-08-11
Parris Campbell,WR,IND,170.1,168,2022-08-11
Deshaun Watson,QB,CLE,170.9,169,2022-08-11
Van Jefferson,WR,LA,171.4,170,2022-08-11
Marvin Jones,WR,JAX,172.7,171,2022-08-11
Noah Fant,TE,SEA,173.4,172,2022-08-11
Brian Robinson Jr.,RB,WAS,173.8,173,2022-08-11
Jamison Crowder,WR,BUF,175.9,174,2022-08-11
Zamir White,RB,LV,176.5,175,2022-08-11
Corey Davis,WR,NYJ,177,176,2022-08-11
Hayden Hurst,TE,CIN,177.1,177,2022-08-11
Alec Pierce,WR,IND,177.2,178,2022-08-11
Mac Jones,QB,NE,177.5,179,2022-08-11
Marlon Mack,RB,HOU,179,180,2022-08-11
Raheem Mostert,RB,MIA,179.7,181,2022-08-11
Evan Engram,TE,JAX,181.8,182,2022-08-11
Austin Hooper,TE,TEN,185,183,2022-08-11
Isiah Pacheco,RB,KC,186.3,184,2022-08-11
William Fuller,WR,N/A,186.7,185,2022-08-11
Donovan Peoples-Jones,WR,CLE,187.5,186,2022-08-11
Sammy Watkins,WR,GB,187.9,187,2022-08-11
Zach Wilson,QB,NYJ,189.1,188,2022-08-11
Ryan Tannehill,QB,TEN,190.3,189,2022-08-11
Darrel Williams,RB,KC,191.6,190,2022-08-11
Taysom Hill,TE,NO,192,191,2022-08-11
Jared Goff,QB,DET,192.5,192,2022-08-11
Gus Edwards,RB,BAL,193.2,193,2022-08-11
J.D. McKissic,RB,WAS,193.9,194,2022-08-11
A.J. Green,WR,ARI,195.3,195,2022-08-11
Kendrick Bourne,WR,NE,195.9,196,2022-08-11
D'Ernest Johnson,RB,CLE,198.3,197,2022-08-11
Brevin Jordan,TE,HOU,199.5,198,2022-08-11
Baker Mayfield,QB,CAR,201.4,199,2022-08-11
Odell Beckham,WR,N/A,202.2,200,2022-08-11
Devin Duvernay,WR,BAL,202.3,201,2022-08-11
Jerick McKinnon,RB,KC,202.3,202,2022-08-11
Curtis Samuel,WR,WAS,204.1,203,2022-08-11
Eno Benjamin,RB,ARI,204.6,204,2022-08-11
Davis Mills,QB,HOU,204.8,205,2022-08-11
Mo Alie-Cox,TE,IND,206.1,206,2022-08-11
Zay Jones,WR,JAX,206.2,207,2022-08-11
Mark Ingram,RB,NO,207,208,2022-08-11
Carson Wentz,QB,WAS,207.3,209,2022-08-11
David Bell,WR,CLE,208.1,210,2022-08-11
D'Onta Foreman,RB,CAR,208.9,211,2022-08-11
Cameron Brate,TE,TB,209.4,212,2022-08-11
Marcus Mariota,QB,ATL,210.9,213,2022-08-11
Tyquan Thornton,WR,NE,211.3,214,2022-08-11
Nick Westbrook-Ikhine,WR,TEN,211.3,215,2022-08-11
Chris Evans,RB,CIN,211.5,216,2022-08-11
Logan Thomas,TE,WAS,211.7,217,2022-08-11
Randall Cobb,WR,GB,211.9,218,2022-08-11
Sony Michel,RB,LA,212.4,219,2022-08-11
Terrace Marshall,WR,CAR,212.6,220,2022-08-11
Trey Sermon,RB,SF,213,221,2022-08-11
Kenyan Drake,RB,LV,213.1,222,2022-08-11
Cedrick Wilson,WR,MIA,213.2,223,2022-08-11
Kyle Rudolph,TE,N/A,213.4,224,2022-08-11
Velus Jones,WR,CHI,213.5,225,2022-08-11
Laviska Shenault,WR,JAX,213.7,226,2022-08-11
Bryan Edwards,WR,LV,213.9,227,2022-08-11
Greg Dulcich,TE,DEN,213.9,228,2022-08-11
Jalen Guyton,WR,LAC,214,229,2022-08-11
Jeff Wilson,RB,SF,214.1,230,2022-08-11
Jonnu Smith,TE,NE,214.3,231,2022-08-11
Hassan Haskins,RB,TEN,214.5,232,2022-08-11
James Proche,WR,BAL,214.5,233,2022-08-11
Mitchell Trubisky,QB,PIT,214.5,234,2022-08-11
Chuba Hubbard,RB,CAR,214.6,235,2022-08-11
Daniel Bellinger,TE,NYG,214.7,236,2022-08-11
Quez Watkins,WR,PHI,214.7,237,2022-08-11
Kyle Philips,WR,TEN,214.9,238,2022-08-11
Tyler Conklin,TE,NYJ,215,239,2022-08-11
Donald Parham,TE,LAC,215.2,240,2022-08-11
Trey McBride,TE,ARI,215.2,241,2022-08-11
C.J. Uzomah,TE,NYJ,215.2,242,2022-08-11
Rex Burkhead,RB,HOU,215.2,243,2022-08-11
Equanimeous St. Brown,WR,CHI,215.3,244,2022-08-11
Noah Brown,WR,DAL,215.3,245,2022-08-11
Khalil Shakir,WR,BUF,215.4,246,2022-08-11
Ashton Dulin,WR,IND,215.5,247,2022-08-11
Jauan Jennings,WR,SF,215.5,248,2022-08-11
Zack Moss,RB,BUF,215.6,249,2022-08-11
Adam Trautman,TE,NO,215.6,250,2022-08-11
Samaje Perine,RB,CIN,215.6,251,2022-08-11
Amari Rodgers,WR,GB,215.6,252,2022-08-11
Byron Pringle,WR,CHI,215.6,253,2022-08-11
Matt Breida,RB,NYG,215.6,254,2022-08-11
Braxton Berrios,WR,NYJ,215.7,255,2022-08-11
Kenny Pickett,QB,PIT,215.7,256,2022-08-11
Dontrell Hilliard,RB,TEN,215.7,257,2022-08-11
Jimmy Garoppolo,QB,SF,215.7,258,2022-08-11
Sterling Shepard,WR,NYG,215.7,259,2022-08-11
Isaiah Likely,TE,BAL,215.7,260,2022-08-11
Rob Gronkowski,TE,TB,215.7,261,2022-08-11
Nelson Agholor,WR,NE,215.8,262,2022-08-11
Demarcus Robinson,WR,LV,215.8,263,2022-08-11
Boston Scott,RB,PHI,215.8,264,2022-08-11
O.J. Howard,TE,BUF,215.8,265,2022-08-11
Tutu Atwell,WR,LA,215.8,266,2022-08-11
Josh Gordon,WR,KC,215.8,267,2022-08-11
Tyler Badie,RB,BAL,215.8,268,2022-08-11
Mike Davis,RB,ATL,215.8,269,2022-08-11
Drew Lock,QB,SEA,215.8,270,2022-08-11
Jacoby Brissett,QB,CLE,215.8,271,2022-08-11
Foster Moreau,TE,LV,215.8,272,2022-08-11
Marquez Callaway,WR,NO,215.8,273,2022-08-11
Benny Snell,RB,PIT,215.8,274,2022-08-11
Desmond Ridder,QB,ATL,215.9,275,2022-08-11
Calvin Austin,WR,PIT,215.9,276,2022-08-11
Montrell Washington,WR,DEN,215.9,277,2022-08-11
Danny Gray,WR,SF,215.9,278,2022-08-11
Emmanuel Sanders,WR,BUF,215.9,279,2022-08-11
Josh Reynolds,WR,DET,215.9,280,2022-08-11
Ke'Shawn Vaughn,RB,TB,215.9,281,2022-08-11
Pierre Strong,RB,NE,215.9,282,2022-08-11
Tommy Tremble,TE,CAR,215.9,283,2022-08-11
Josiah Deguara,TE,GB,215.9,284,2022-08-11
Geno Smith,QB,SEA,215.9,285,2022-08-11
Rashard Higgins,WR,CAR,215.9,286,2022-08-11
Snoop Conner,RB,JAX,215.9,287,2022-08-11
Darius Slayton,WR,NYG,215.9,288,2022-08-11
Simi Fehoko,WR,DAL,215.9,289,2022-08-11
Cole Beasley,WR,N/A,215.9,290,2022-08-11
Keaontay Ingram,RB,ARI,215.9,291,2022-08-11
Kyren Williams,RB,LA,215.9,292,2022-08-11
Harrison Bryant,TE,CLE,215.9,293,2022-08-11
Olamide Zaccheaus,WR,ATL,215.9,294,2022-08-11
Ty Montgomery,WR,NE,215.9,295,2022-08-11
James Washington,WR,DAL,215.9,296,2022-08-11
Myles Gaskin,RB,MIA,215.9,297,2022-08-11
Malik Willis,QB,TEN,215.9,298,2022-08-11
Jalen Reagor,WR,PHI,215.9,299,2022-08-11
DeAndre Carter,WR,LAC,215.9,300,2022-08-11
Keelan Cole,WR,NYJ,216,301,2022-08-11
Chris Conley,WR,HOU,216,302,2022-08-11
Justin Jackson,RB,LAC,216,303,2022-08-11
Ricky Seals-Jones,TE,NYG,216,304,2022-08-11
Denzel Mims,WR,NYJ,216,305,2022-08-11
Cam Newton,QB,N/A,216,306,2022-08-11
Deonte Harris,WR,NO,216,307,2022-08-11
Pharaoh Brown,TE,HOU,216,308,2022-08-11
Tyler Johnson,WR,TB,216,309,2022-08-11
John Bates,TE,WAS,216,310,2022-08-11
Justyn Ross,WR,KC,216,311,2022-08-11
Eric Ezukanma,WR,MIA,216,312,2022-08-11
Tylan Wallace,WR,BAL,216,313,2022-08-11
Justin Watson,WR,KC,216,314,2022-08-11
Devin Gray,WR,N/A,216,315,2022-08-11
Zach Pascal,WR,PHI,216,316,2022-08-11
Jared Cook,TE,LAC,216,317,2022-08-11
Jamal Agnew,WR,JAX,216,318,2022-08-11
Damien Williams,RB,ATL,216,319,2022-08-11
Dan Arnold,TE,JAX,216,320,2022-08-11
Andy Dalton,QB,NO,216,321,2022-08-11
Cade Otton,TE,TB,216,322,2022-08-11
Ihmir Smith-Marsette,WR,MIN,216,323,2022-08-11
Mack Hollins,WR,LV,216,324,2022-08-11
Demetric Felton,RB,CLE,216,325,2022-08-11
Jaeden Graham,TE,N/A,216,326,2022-08-11
Scott Miller,WR,TB,216,327,2022-08-11
Jordan Akins,TE,NYG,216,328,2022-08-11
Dyami Brown,WR,WAS,216,329,2022-08-11
Giovani Bernard,RB,TB,216,330,2022-08-11
Latavius Murray,RB,BAL,216,331,2022-08-11
Tyler Kroft,TE,NYJ,216,332,2022-08-11
Ameer Abdullah,RB,LV,216,333,2022-08-11
Auden Tate,WR,ATL,216,334,2022-08-11
Jelani Woods,TE,IND,216,335,2022-08-11
Anthony McFarland,RB,PIT,216,336,2022-08-11
Blake Bell,TE,KC,216,337,2022-08-11
Kene Nwangwu,RB,MIN,216,338,2022-08-11
Tony Jones,RB,NO,216,339,2022-08-11
Kylen Granson,TE,IND,216,340,2022-08-11
Jody Fortson,TE,KC,216,341,2022-08-11
Trestan Ebnar,RB,CHI,216,342,2022-08-11
Chigoziem Okonkwo,TE,TEN,216,343,2022-08-11
Bo Scarbrough,RB,N/A,216,344,2022-08-11
Racey McMath,WR,TEN,216,345,2022-08-11
Juwann Winfree,WR,GB,216,346,2022-08-11
Todd Gurley,RB,N/A,216,347,2022-08-11
James White,RB,NE,216,348,2022-08-11
Tre'Quan Smith,WR,NO,216,349,2022-08-11
Quintez Cephus,WR,DET,216,350,2022-08-11
Jordan Love,QB,GB,216,351,2022-08-11
Joshua Kelley,RB,LAC,216,352,2022-08-11
David Johnson,RB,HOU,216,353,2022-08-11
Laquon Treadwell,WR,JAX,216,354,2022-08-11
Eric Ebron,TE,N/A,216,355,2022-08-11
N'Keal Harry,WR,NE,216,356,2022-08-11
Kylin Hill,RB,GB,216,357,2022-08-11
Sam Howell,QB,WAS,216,358,2022-08-11
Phillip Lindsay,RB,MIA,216,359,2022-08-11
Devonta Freeman,RB,BAL,216,360,2022-08-11
Anthony Schwartz,WR,CLE,216,361,2022-08-11
Brandon Bolden,RB,LV,216,362,2022-08-11
Abram Smith,RB,NO,216,363,2022-08-11
Jalen Nailor,WR,MIN,216,364,2022-08-11
Kalif Raymond,WR,DET,216,365,2022-08-11
Jermar Jefferson,RB,DET,216,366,2022-08-11
Ray-Ray McCloud,WR,SF,216,367,2022-08-11
ZaQuandre White,RB,MIA,216,368,2022-08-11
Noah Gray,TE,KC,216,369,2022-08-11
Jacob Harris,TE,LA,216,370,2022-08-11
Mike Boone,RB,DEN,216,371,2022-08-11
Lil'Jordan Humphrey,WR,NO,216,372,2022-08-11
Keith Smith,RB,ATL,216,373,2022-08-11
Ben Skowronek,WR,LA,216,374,2022-08-11
Tyler Huntley,QB,BAL,216,375,2022-08-11
John Ross,WR,NYG,216,376,2022-08-11
Derrick Gore,RB,KC,216,377,2022-08-11
Adrian Peterson,RB,SEA,216,378,2022-08-11
Josh Johnson,WR,DET,216,379,2022-08-11
John Metchie,WR,HOU,216,380,2022-08-11
Cyril Grayson,WR,TB,216,381,2022-08-11
Andrew Ogletree,TE,IND,216,382,2022-08-11
Marquise Goodwin,WR,CHI,216,383,2022-08-11
Antonio Brown,WR,N/A,216,384,2022-08-11
Dennis Houston,WR,DAL,216,385,2022-08-11
Tre' McKitty,TE,LAC,216,386,2022-08-11
Antoine Wesley,WR,ARI,216,387,2022-08-11
Greg Dortch,WR,ARI,216,388,2022-08-11
Teddy Bridgewater,QB,MIA,216,389,2022-08-11
Breshad Perriman,WR,TB,216,390,2022-08-11
Kyle Juszczyk,RB,SF,216,391,2022-08-11
Cam Sims,WR,WAS,216,392,2022-08-11
Tyron Johnson,WR,LV,216,393,2022-08-11
Preston Williams,WR,MIA,216,394,2022-08-11
Travis Fulgham,WR,DEN,216,395,2022-08-11
Richie James,WR,NYG,216,396,2022-08-11
DeeJay Dallas,RB,SEA,216,397,2022-08-11
Andy Isabella,WR,ARI,216,398,2022-08-11
Matt Corral,QB,CAR,216,399,2022-08-11
Ross Dwelley,TE,SF,216,400,2022-08-11
